SETTLEMENTDATE,AGLSOM,ARWF,BALB,BANN,BHWF,BRYB1WF,BULBES,BULGANA,CHALLWF,CHYTWF,CLOVER,COHUNSF,CROWLWF,DARTM,DEIBDL,DG_VIC1,DIAPURWF,DUNDWF,EILDON,ELAINWF,GANNB,GANNSF,GLRWNSF,HUMEV,JEERA,JEERB,KARSF,KIAMSF,KIWF,LNGS,LOYYANGA,LOYYB,MACARTH,MCKAY,MLWF,MOORAWF,MORTLK,MRTLSWF,MTGELWF,MTMERCER,MURRAY,MUWAWF,NETIC,NEWPORT,NUMURSF,OAKLAND,PORTWF,RUBICON,SALTCRK,STOCKYD,VBB,VPGS,WAUBRAWF,WEMENSF,WINTSF,WKIEWA,YALLOURN,YAMBUK,YATSF,YENDWF,YSWF,BRYB2WF,HBESS,PIBESS,GLENSF,HD1WF,GIRGSF,RYANCWF,GPWFEST,RANGEB
2024-08-26 00:00:00,0.0,85.7,,0.0,98.131,175.164,0.0,0.0,24.2,0.0,-0.1,0.0,49.0373,0.0,0.0,0,0.0,312.28,0.0,77.94,,0.0,0.0,0.0,0.1,0.0,0.0,0.0,30.8,0.0,901.0,799.125,251.0,0.0,19.875,293.09,0.0,145.96,91.2122,16.7,0.0,0.1,0.0,0.0,0.0,56.0,132.0,0.0,49.57,477.55,0.0,0.0,69.209,0.0,0.0,17.0,989.185,20.5,0.0,125.21,28.4,102.354,0.1,0.0,0.0,176.02,0.0,2.97,0.0,
2024-08-26 00:05:00,0.0,78.8,,0.0,97.128,175.616,0.0,0.0,25.9,0.0,-0.1,0.0,48.6236,0.0,0.0,0,0.0,312.4,0.0,78.43,,0.0,0.0,0.0,0.1,0.0,0.0,0.0,29.9,0.0,913.0,802.5,250.0,0.0,19.875,285.6,0.0,144.69,91.5296,66.2,0.0,0.4,0.0,0.0,0.0,54.2,131.2,0.0,51.34,473.76,0.0,0.0,65.404,0.0,0.0,17.2,1002.79,23.0,0.0,125.0,27.3,102.129,0.0,0.016,0.0,170.06,0.0,2.96,0.0,
2024-08-26 00:10:00,0.0,83.7,,0.0,97.089,174.67,0.0,0.0,26.0,0.0,-0.1,0.0,48.5437,0.0,0.0,0,0.0,310.96,0.0,78.15,,0.0,0.0,0.0,0.1,0.0,0.0,0.0,29.3,0.0,899.0,798.375,248.6,0.02,19.845,292.99,0.0,140.4,91.8973,62.5,0.0,0.5,0.0,0.0,0.0,54.8,130.4,0.0,49.27,477.11,0.0,0.0,72.811,0.0,0.0,17.0,994.482,26.1,0.0,119.38,26.5,101.5,0.0,0.0,0.0,174.28,0.0,2.22,0.0,
2024-08-26 00:15:00,0.0,85.3,,0.0,96.383,175.653,0.0,0.0,24.4,0.0,-0.1,0.0,50.3767,0.0,0.0,0,0.0,308.07,0.0,78.28,,0.0,0.0,0.0,0.1,0.0,0.0,0.0,30.6,0.0,901.0,883.875,247.9,0.0,19.965,287.52,0.0,142.64,89.8099,123.9,0.0,0.0,0.0,0.0,0.0,56.6,131.3,0.0,50.81,478.34,0.0,0.0,79.494,0.0,0.0,17.1,993.981,26.2,0.0,121.88,28.0,101.744,0.4,0.0,0.0,177.68,0.0,3.17,0.0,
2024-08-26 00:20:00,0.0,81.3,,0.0,94.106,176.129,0.0,0.0,25.1,0.0,-0.1,0.0,54.442,0.0,0.0,0,0.0,307.51,0.0,78.46,,0.0,0.0,0.0,0.1,0.0,0.0,0.0,29.8,0.0,895.0,865.5,242.7,0.0,19.86,289.65,0.0,143.59,89.4757,123.7,0.0,0.0,0.0,0.0,0.0,55.4,130.6,0.0,51.53,477.39,0.0,0.0,87.024,0.0,0.0,17.1,996.176,24.7,0.0,121.78,27.6,101.726,0.0,0.0,0.0,171.5,0.0,3.14,0.0,
2024-08-26 00:25:00,0.0,78.0,,0.0,92.219,174.615,0.0,0.0,22.2,0.0,-0.1,0.0,56.2545,0.0,0.0,0,0.0,309.92,0.0,78.96,,0.0,0.0,0.0,0.1,0.0,0.0,0.0,30.0,0.0,892.0,827.625,242.9,0.0,19.86,294.33,0.0,143.45,88.3969,122.5,0.0,0.1,0.0,0.0,0.0,55.9,131.6,0.0,50.87,475.94,0.0,0.0,93.952,0.0,0.0,17.0,996.429,29.0,0.0,124.76,28.2,101.384,0.0,0.0,0.0,172.42,0.0,3.21,0.0,
2024-08-26 00:30:00,0.0,78.1,,0.0,93.17,175.232,0.0,0.0,20.8,0.0,-0.09,0.0,55.9882,0.0,0.0,0,0.0,311.59,0.0,79.18,,0.0,0.0,0.0,0.1,0.0,0.0,0.0,29.8,0.0,903.0,802.5,245.5,0.0,19.815,296.33,0.0,142.04,87.8887,49.3,0.0,0.0,0.0,0.0,0.0,54.2,131.2,0.0,50.63,466.83,0.0,0.0,105.058,0.0,0.0,17.1,1010.41,27.9,0.0,124.77,28.2,101.707,0.0,0.0,0.0,176.42,0.0,3.17,0.0,
2024-08-26 00:35:00,0.0,76.6,,0.0,92.818,175.885,0.0,0.0,17.2,0.0,-0.1,0.0,54.2515,0.0,0.0,0,0.0,313.05,0.0,79.27,,0.0,0.0,0.0,0.1,0.0,0.0,0.0,29.6,0.0,922.0,809.25,248.1,0.0,19.905,289.11,0.0,140.78,88.3892,15.0,0.0,0.5,0.0,0.0,0.0,54.9,129.7,0.0,51.33,455.23,0.0,0.0,104.621,0.0,0.0,17.2,1003.54,26.5,0.0,125.14,28.2,102.263,2.3,0.154,0.0,177.68,0.0,3.23,0.0,
2024-08-26 00:40:00,0.0,66.0,,0.0,93.552,174.969,0.0,0.0,15.9,0.0,-0.1,0.0,53.2214,0.0,0.0,0,0.0,313.21,0.0,79.07,,0.0,0.0,0.0,0.1,0.0,0.0,0.0,31.0,0.0,916.0,805.875,249.5,0.02,19.89,292.43,0.0,146.24,88.1939,45.7,0.0,0.2,0.0,0.0,0.0,55.7,129.3,0.0,51.1,449.33,0.0,0.0,104.237,0.0,0.0,17.2,998.089,23.2,0.0,124.44,28.6,101.164,1.4,0.077,0.0,178.6,0.0,3.18,0.0,
2024-08-26 00:45:00,0.0,68.6,,0.0,95.975,175.348,0.0,0.0,17.3,0.0,-0.09,0.0,54.186,0.0,0.0,0,0.0,313.46,0.0,79.15,,0.0,0.0,0.0,0.1,0.0,0.0,0.0,30.3,0.0,899.0,800.625,250.1,0.0,19.86,287.62,0.0,144.23,88.3114,100.3,0.0,0.1,0.0,0.0,0.0,56.9,128.9,0.0,50.66,440.52,0.0,0.0,93.289,0.0,0.0,17.0,995.551,22.2,0.0,124.91,28.6,100.481,0.0,0.0,0.0,177.0,0.0,2.7,0.0,
