SETTLEMENTDATE,BASTYAN,BBP31,BUTLERSG,CETHANA,CLUNY,CTHLWF,DEVILS_G,DG_TAS1,FISHER,GORDON,GRANWF,JBUTTERS,LEM_WIL,LI_WY_CA,LK_ECHO,MACKNTSH,MEADOWBK,MUSSELRO,NETIC,PALOONA,PTINA110,PTINA220,REECE,REPULSE,ROWALLAN,TARRALEA,TREVALLN,TRIBUTE,TUNGATIN,TVCCPS,WOOLNTH1
2023-10-30 00:00:00,0.0,0.0,9.4,7.893,2.31495,142.559,0.0,0,2.07,0.0,81.61,55.0897,0.0,58.2368,27.1584,0.0,19.9203,20.6,0.0,0.0,112.364,219.006,89.8628,2.25406,0.0,70.1,59.95,48.77,14.08,0,56.37
2023-10-30 00:05:00,0.0,0.0,9.4,5.019,2.22888,141.662,0.0,0,1.92,0.0,85.66,53.6531,0.0,57.994,27.2541,0.0,19.6916,22.9,0.0,0.0,111.918,217.986,87.7087,2.26627,0.0,70.1,59.94,53.48,10.2,0,56.02
2023-10-30 00:10:00,0.0,0.0,9.4,5.67763,2.20966,142.473,0.0,0,1.99,0.0,81.04,46.1867,0.0,58.2481,27.1584,0.0,19.9774,22.9,0.0,0.0,112.498,219.415,89.7881,2.02457,0.0,70.0,60.13,54.15,11.06,0,59.83
2023-10-30 00:15:00,0.0,0.0,9.4,4.54,2.25269,141.735,0.0,0,2.08,0.0,88.15,38.7845,0.0,57.6557,26.9375,0.0,19.8345,22.9,0.0,0.0,111.958,218.85,87.4348,2.19669,0.0,69.8,58.46,54.21,10.25,0,65.45
2023-10-30 00:20:00,0.0,0.0,9.4,4.71962,2.25269,142.699,0.0,0,1.82,0.0,82.72,33.2034,0.0,57.8581,26.8783,0.0,19.9488,21.2,0.0,0.0,112.497,219.548,87.4473,2.22232,0.0,70.0,58.04,49.2,8.11001,0,70.19
2023-10-30 00:25:00,0.0,0.0,9.4,1.00738,2.19043,141.961,0.0,0,1.6,0.0,84.75,29.0269,0.0,56.2524,26.5043,0.0,19.9774,23.3,0.0,0.0,110.941,216.091,81.8814,2.29801,0.0,70.0,57.84,44.76,5.51002,0,82.16
2023-10-30 00:30:00,0.0,0.0,9.4,5.37825,2.28565,135.009,0.0,0,2.06,0.0,84.1,36.6428,0.0,58.3337,27.0905,0.0,19.8917,26.1,0.0,0.0,102.365,200.367,88.9726,2.56535,0.0,70.0,57.86,48.69,4.76002,0,82.2
2023-10-30 00:35:00,0.0,0.0,9.4,10.1683,2.12909,135.766,0.0,0,2.08,0.0,80.59,42.3414,0.0,53.9214,27.1184,0.0,19.6059,30.8,0.0,0.0,109.462,146.58,97.9813,2.20279,0.0,69.9,57.68,65.53,20.32,0,82.36
2023-10-30 00:40:00,0.0,0.0,9.4,45.6143,2.26734,138.787,0.0,0,2.04,0.0,82.6,50.032,0.0,42.4102,27.1706,0.0,20.006,27.4,0.0,0.0,113.387,125.29,97.7198,2.31022,0.0,70.1,58.06,54.6,20.42,0,81.0
2023-10-30 00:45:00,0.0,0.0,9.4,57.7689,2.16663,127.434,0.0,0,1.89,0.0,93.85,55.3033,0.0,42.8079,27.2645,0.0,19.9203,32.7,0.0,0.0,113.807,108.45,99.6498,2.19058,0.0,70.0,58.3,56.21,22.68,0,79.33
2023-10-30 00:50:00,0.0,0.0,9.4,64.3551,2.21424,112.279,0.0,0,3.64,0.0,90.22,59.9124,0.0,43.9124,27.6733,0.0,19.9774,31.8,0.0,0.0,114.93,115.726,102.707,2.36149,0.0,70.2,58.11,62.83,23.45,0,80.39
2023-10-30 00:55:00,0.0,0.0,9.3,69.684,2.12909,101.469,0.0,0,3.51,0.0,81.4,57.8242,0.0,43.2149,27.4941,0.0,19.8631,36.4,0.0,0.0,114.035,129.023,101.156,1.91104,0.0,70.1,57.95,69.9,24.42,0,77.49
2023-10-30 01:00:00,0.0,0.0,9.4,56.4516,2.22888,98.5214,0.0,0,2.53,0.0,81.5,54.0216,0.0,42.2899,27.2732,0.0,19.8345,36.1,0.0,0.0,113.978,139.878,99.8552,2.32975,0.0,70.1,58.13,80.8,20.34,0,78.78
2023-10-30 01:05:00,0.0,0.0,9.4,54.5955,2.22888,107.036,0.0,0,2.08,0.0,78.86,51.3565,0.0,41.7384,26.934,0.0,19.9488,44.6,0.0,0.0,113.345,147.337,96.9665,2.22232,0.0,70.1,57.67,80.11,19.75,0,73.43
2023-10-30 01:10:00,0.0,0.0,9.4,83.6947,2.13367,121.349,0.0,0,1.92,0.0,79.51,49.5888,0.0,41.6969,26.5791,0.0,19.9774,56.0,0.0,0.0,111.926,128.292,96.0699,2.39322,0.0,70.0,57.82,52.91,18.78,0,76.08
2023-10-30 01:15:00,0.0,0.0,9.4,78.7251,2.21973,134.85,0.0,0,1.75,0.0,81.27,48.339,0.0,40.7204,26.2608,0.0,19.8059,66.7,0.0,0.0,111.268,109.583,94.4637,2.23453,0.0,70.1,57.71,51.76,16.98,0,83.84
2023-10-30 01:20:00,0.0,0.0,9.4,58.7269,2.28107,134.142,0.0,0,2.03,0.0,89.23,50.7477,0.0,41.5085,26.4921,0.0,20.0346,67.5,0.0,0.0,112.463,102.87,96.3128,2.19669,0.0,70.1,57.81,53.69,19.31,0,91.16
2023-10-30 01:25:00,0.0,0.0,9.4,51.1227,2.19593,135.186,0.0,0,2.52,0.0,83.83,56.2059,0.0,42.6957,27.3358,0.0,19.8917,56.4,0.0,0.0,112.325,103.371,99.8614,2.19058,0.0,70.1,57.95,56.46,21.77,0,92.83
2023-10-30 01:30:00,0.0,0.0,9.4,55.0745,2.34791,135.991,0.0,0,1.86,0.0,93.8,50.6623,0.0,41.6499,27.2819,0.0,19.8345,61.2,0.0,0.0,111.736,100.9,96.8295,2.03189,0.0,70.1,57.96,53.73,18.8,0,95.59
2023-10-30 01:35:00,0.0,0.0,9.4,24.8975,2.19043,136.913,0.0,0,2.03,0.0,94.91,54.5343,0.0,41.969,27.0244,0.0,19.8917,69.3,0.0,0.0,111.699,123.645,98.1058,2.22232,0.0,70.1,58.13,48.23,20.34,0,93.13
2023-10-30 01:40:00,0.0,0.0,9.4,17.5928,2.1767,137.975,0.0,0,2.13,0.0,96.6,53.4448,0.0,41.8911,26.894,0.0,19.8631,74.3,0.0,0.0,110.443,126.676,97.2653,2.12711,0.0,70.1,58.05,47.67,19.5,0,91.53
2023-10-30 01:45:00,0.0,0.0,9.4,10.1084,2.23804,139.452,0.0,0,2.29,0.0,92.1,57.7014,0.0,43.1138,27.2402,0.0,19.9488,75.2,0.0,0.0,114.161,131.661,91.7555,2.32975,0.0,70.1,57.94,51.14,22.22,0,89.99
2023-10-30 01:50:00,0.0,0.0,9.4,7.83313,2.16205,140.594,0.0,0,1.97,0.0,98.59,55.565,0.0,42.4691,27.2158,0.0,19.6345,69.3,0.0,0.0,112.898,140.851,92.017,2.15885,0.0,69.9,58.1,48.46,21.26,0,89.7
2023-10-30 01:55:00,0.0,0.0,9.3,9.5695,2.22888,143.084,0.0,0,2.32,0.0,101.25,58.9404,0.0,43.4772,27.1949,0.0,19.663,62.7,0.0,0.0,113.08,142.157,90.0558,1.98672,0.0,70.1,58.22,49.92,21.57,0,82.1
