SETTLEMENTDATE,ADPBA1,ADPPV,AGLHAL,ANGASTON,BARKIPS,BLUFF,BNGSF,BOWWBA,BOWWPV,CANUNDA1,CATHROCK,CLEMGPWF,DALNTH,DG_SA1,DRYCGT,HALLWF,HALLWF2,HORNSDAL,HORNSDAL2,HORNSDAL3,HORNSDPR,HVWWBA,HVWWPV,LADBROKE,LBB,LGAPWF,LGAPWF2,LKBONNY1,LKBONNY3,LKBONNY_2,LONSDALE,MAPS2PV,MAPS3PV,MBPS2PV,MINTARO,MTMILLAR,MWPSPV,NBHWF,NETIC,NPPPPS,OSBORNE,PAREPW,PORTLCN,QUARANTN,SNAPPER1,SNOWNTH,SNOWSTH,SNOWTOWN,SNUG,STANVAC,STARFHILL,TBSF,TORRIS,WATERLWF,WGWF,WPWF,CBWWBA,PAREPS,BOLIVPS
2023-01-29 00:00:00,4.841,0.0,29.7098,-0.2,0.0,0.0,0.0,1.925,0.0,5.00584,18.2,0.0,0.0,0,0.0,0.0,0.0,15.2,10.7,11.5,39.4,0.0,0.0,0.03,7.65,0.0,0.0,6.34097,5.91714,18.5649,0.0,0.0,0,0.0,0.12818,0.0,0.0,0.0,772.320007324,466.153,0.0,41.29,0.0,0.0,0.0,0.3,0.0,0.0,0.0,1.2,7.59778,0.0,0.0,6.1,0.0,9.24,0.0,0.0,0.0
2023-01-29 00:05:00,1.036,0.0,29.6716,-0.2,46.49,0.0,0.0,0.125,0.0,3.40397,20.0,0.0,0.0,0,0.0,0.0,0.0,12.2,7.3,7.1,1.4,0.0,0.0,0.03,13.05,0.0,0.0,7.05545,5.86132,14.1831,0.0,0.0,0,0.0,0.12818,0.0,0.0,0.0,758.239990234,448.034,0.0,42.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.99738,0.0,0.0,8.4,0.0,9.07,0.0,0.0,0.0
2023-01-29 00:10:00,1.206,0.0,29.6335,-0.2,46.89,0.0,0.0,0.321,0.0,3.0035,19.3,0.0,0.0,0,0.0,0.0,0.0,11.1,4.9,6.1,0.6,0.0,0.0,0.03,15.9,0.0,0.0,8.12716,4.96816,11.6993,0.0,0.0,0,0.0,0.12818,0.0,0.0,0.0,750.630004883,453.402,0.0,39.37,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,10.5969,0.0,0.0,13.3,0.0,7.08,0.0,0.0,0.0
2023-01-29 00:15:00,1.097,0.0,29.6869,-0.2,47.32,0.0,0.0,0.282,0.0,4.20491,20.3,0.0,0.0,0,0.0,0.0,0.0,15.9,5.1,6.2,0.0,0.0,0.0,0.04,1.05,0.69,0.8,7.85923,3.85172,14.9033,0.0,0.0,0,0.0,0.12818,0.0,0.0,0.0,753.66998291,455.416,0.0,30.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.4966,0.0,0.0,18.7,0.0,6.46,0.0,0.0,0.0
2023-01-29 00:20:00,0.844,0.0,29.6945,0.0,55.3,0.0,0.0,0.124,0.0,4.20491,19.3,0.0,0.0,0,0.0,0.0,0.0,16.7,8.6,6.1,0.0,0.0,0.0,0.03,0.0,2.51,1.54,7.68061,3.74008,15.936,0.0,0.0,0,0.0,0.12818,0.0,0.0,0.0,747.650024414,466.153,0.0,20.86,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,8.49752,0.0,0.0,23.0,0.0,6.94,0.0,0.0,0.0
2023-01-29 00:25:00,0.523,0.0,29.5725,0.0,94.59,0.0,0.0,0.262,0.0,5.40631,20.0,0.0,0.0,0,0.0,0.0,0.0,17.3,10.5,6.6,0.0,0.0,0.0,0.03,0.0,4.04,2.56,7.94854,3.12604,13.7312,0.0,0.0,0,0.0,0.12818,0.0,0.0,0.0,755.770019531,431.256,0.0,14.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.39726,0.0,0.0,29.6,0.0,6.41,0.0,0.0,0.0
2023-01-29 00:30:00,0.752,0.0,29.6335,0.0,94.96,0.0,0.0,0.0,0.0,4.60537,22.2,0.0,0.0,0,0.0,0.0,0.0,19.9,11.2,10.7,10.9,0.0,0.0,0.03,0.0,4.72,3.22,9.64542,2.56782,13.4745,0.0,0.0,0,0.0,0.12818,0.0,0.0,0.0,756.609985352,426.558,0.0,9.27,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,7.09793,0.0,0.0,31.4,0.0,6.64,0.0,0.0,0.0
2023-01-29 00:35:00,0.48,0.0,29.6259,0.0,93.58,0.0,0.0,0.192,0.0,3.40397,20.4,0.0,0.0,0,0.0,0.0,0.0,17.0,7.3,10.4,1.9,0.0,0.0,0.03,0.0,3.47,3.06,7.5913,2.28871,10.918,0.0,0.0,0,0.0,0.12818,0.0,0.0,0.0,744.5,424.545,0.0,6.39,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,5.39843,0.0,0.0,31.2,0.0,7.82,0.0,0.0,0.0
2023-01-29 00:40:00,0.607,0.0,29.4961,0.0,94.18,0.0,0.0,0.08,0.0,3.0035,22.9,0.0,0.0,0,0.0,0.0,0.0,10.9,4.3,7.0,5.8,0.0,0.0,0.04,0.0,2.76,1.73,4.91202,1.11644,6.49727,0.0,0.0,0,0.0,0.12818,0.0,0.0,0.0,730.91998291,460.114,0.0,4.47,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,4.89857,0.0,0.0,30.3,0.0,6.1,0.0,0.0,0.0
2023-01-29 00:45:00,0.496,0.002,29.519,0.0,94.06,0.0,0.0,0.079,0.0,1.8021,25.5,0.0,0.0,0,0.0,0.0,0.0,5.6,3.7,3.6,0.4,0.0,0.0,0.03,0.0,1.91,3.91,3.92962,0.89315,3.97984,0.0,0.0,0,0.0,0.12818,0.0,0.0,0.0,761.429992676,464.811,0.0,5.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,3.79889,0.0,0.0,29.5,0.0,5.97,0.0,0.0,0.0
