SETTLEMENTDATE,AGLSOM,ARWF,BALB,BANN,BHWF,BRYB1WF,BULBES,BULGANA,CHALLWF,CHYTWF,CLOVER,COHUNSF,CROWLWF,DARTM,DEIBDL,DG_VIC1,DIAPURWF,DUNDWF,EILDON,ELAINWF,GANNB,GANNSF,GLRWNSF,HUMEV,JEERA,JEERB,KARSF,KIAMSF,KIWF,LNGS,LOYYANGA,LOYYB,MACARTH,MCKAY,MLWF,MOORAWF,MORTLK,MRTLSWF,MTGELWF,MTMERCER,MURRAY,MUWAWF,NETIC,NEWPORT,NUMURSF,OAKLAND,PORTWF,RUBICON,SALTCRK,STOCKYD,VBB,VPGS,WAUBRAWF,WEMENSF,WINTSF,WKIEWA,YALLOURN,YAMBUK,YATSF,YENDWF,YSWF,BRYB2WF,HBESS,PIBESS
2023-05-14 00:00:00,0.0,2.4,0.0,0.0,14.874,21.3474,0.0,5.18,0.0,1.65,0.0,0.0,6.65344,0.0,0.0,0,3.7,11.48,0.0,1.29,0.0,0.0,0.0,23.4,0.0,0.1,0.0,0.0,8.6,0.0,1649.0,1158.27,23.1995,0.0,1.515,0.09,0.0,58.75,9.71709,10.9,282.0,113.06,145.320007324,0.0,0.0,0.0,17.4,0,6.56,25.82,0.8,0.0,0.0,0.0,0.0,14.0,1382.9,9.7,0.0,0.0,0.0,13.4005,0.2,0.0
2023-05-14 00:05:00,0.0,2.0,0.0,0.0,14.226,20.8347,0.0,5.77,0.0,1.5,0.0,0.0,6.9847,0.0,0.0,0,3.5,12.12,0.0,0.91,0.0,0.0,0.0,23.6,0.0,0.1,0.0,0.0,8.6,0.0,1644.0,1155.26,21.3995,0.0,1.875,1.29,0.0,55.75,8.85952,11.1,258.7,104.43,131.789993286,0.0,0.0,0.0,17.7,0,6.3,26.07,8.3,0.0,0.0,0.0,0.0,0.0,1382.43,9.8,0.0,0.0,0.0,12.9244,0.2,0.0
2023-05-14 00:10:00,0.0,2.1,0.0,0.0,13.541,19.5163,0.0,5.9,0.0,1.64,-0.01,0.0,7.28806,0.0,0.0,0,3.3,11.24,0.0,0.45,0.0,0.0,0.0,23.7,0.0,0.1,0.0,0.0,8.5,0.0,1628.0,1151.88,20.6995,0.0,1.77,1.5,0.0,52.78,8.37733,10.9,253.7,97.7,123.839996338,0.0,0.0,0.0,16.1,0,6.54,24.79,0.7,0.0,0.0,0.0,0.0,15.9,1383.24,9.1,0.0,0.0,0.0,12.6803,0.2,0.0
2023-05-14 00:15:00,0.0,2.5,0.0,0.0,12.102,16.7025,0.0,6.42,0.0,1.59,-0.01,0.0,6.42125,0.0,0.0,0,3.1,11.66,0.0,0.35,0.07931,0.0,0.0,23.7,0.0,0.1,0.0,0.0,8.3,0.0,1633.0,1152.25,21.9995,0.0,1.77,1.07,0.0,51.68,8.05994,9.0,254.3,91.72,59.1100006104,0.0,0.0,0.0,16.4,0,5.29,24.21,0.0,0.0,0.0,0.0,0.0,15.9,1382.18,8.6,0.0,0.0,0.0,11.8502,0.2,0.0
2023-05-14 00:20:00,0.0,2.4,0.0,0.0,11.175,13.5225,0.32,6.85,0.0,1.49,-0.01,0.0,6.14835,0.0,0.0,0,3.3,11.6,0.0,0.0,0.07257,0.0,0.0,23.7,0.0,0.1,0.0,0.0,8.7,0.0,1654.0,1159.77,23.6994,0.0,1.875,0.76,0.0,49.69,6.65456,7.2,262.3,95.4,57.1500015259,0.0,0.0,0.0,17.6,0,3.93,23.07,4.6,0.0,0.0,0.0,0.0,16.1,1392.43,8.5,0.0,0.0,0.0,11.136,0.3,0.0
2023-05-14 00:25:00,0.0,2.1,0.0,0.0,9.616,12.0272,0.0,6.46,0.0,1.49,-0.01,0.0,5.64045,0.0,0.0,0,3.9,10.96,0.0,0.0,0.0,0.0,0.0,23.7,0.0,0.1,0.0,0.0,8.3,0.0,1639.0,1155.26,27.3994,0.0,1.56,1.32,0.0,47.94,5.78784,7.0,257.1,86.95,90.2900009155,0.0,0.0,0.0,18.1,0,3.94,19.58,2.2,0.0,0.0,0.0,0.0,15.9,1381.65,8.1,0.0,0.0,0.0,11.4534,0.2,0.0
2023-05-14 00:30:00,0.0,1.9,0.0,0.0,9.359,10.4524,0.0,6.44,0.0,1.3,-0.01,0.0,5.21882,0.0,0.0,0,3.7,9.5,0.0,0.0,0.0,0.0,0.0,23.6,0.0,0.1,0.0,0.0,8.3,0.0,1638.0,1154.51,24.3994,0.0,1.455,1.74,0.0,46.24,5.54369,7.8,254.2,75.64,49.2999992371,0.0,0.0,0.0,19.0,0,3.27,18.71,1.5,0.0,0.0,0.0,0.0,15.9,1384.84,7.6,0.0,0.0,0.0,10.9529,0.2,0.0
2023-05-14 00:35:00,0.0,1.6,0.0,0.0,8.743,7.6997,0.01,3.81,0.0,1.38,0.0,0.0,5.80813,0.0,0.0,0,3.5,9.19,0.0,0.0,0.0,0.0,0.0,23.3,0.0,0.1,0.0,0.0,8.3,0.0,1649.0,1158.65,23.8995,0.0,1.455,1.33,0.0,44.61,5.87939,7.6,217.0,71.19,80.4000015259,0.0,0.0,0.0,18.4,0,3.48,17.99,0.0,0.0,0.0,0.0,0.0,16.0,1385.75,7.0,0.0,0.0,0.0,9.88479,0.2,0.0
2023-05-14 00:40:00,0.0,1.2,0.0,0.0,8.168,4.8127,0.0,2.07,0.0,1.23,-0.01,0.0,6.03238,0.0,0.0,0,3.7,9.52,0.0,0.0,1.60133,0.0,0.0,23.9,0.0,0.1,0.0,0.0,8.1,0.0,1636.0,1154.89,22.0995,0.0,1.455,1.51,0.0,41.0,6.46535,7.3,205.5,66.69,135.36000061,0.0,0.0,0.0,18.1,0,3.63,18.06,0.5,0.0,0.0,0.0,0.0,15.9,1387.44,7.3,0.0,0.0,0.0,9.09743,0.3,0.0
2023-05-14 00:45:00,0.0,0.7,0.0,0.0,7.856,3.3051,0.0,1.15,0.0,1.17,-0.01,0.0,6.51853,0.0,0.0,0,3.5,9.48,0.0,0.0,4.28703,0.0,0.0,23.6,0.0,0.1,0.0,0.0,8.4,0.0,1640.0,1154.89,22.1995,0.0,1.155,2.02,0.0,40.71,6.85446,6.9,202.9,64.43,88.1399993896,0.0,0.0,0.0,20.0,0,3.57,17.6,0.0,0.0,0.0,0.0,0.0,0.0,1381.93,7.2,0.0,0.0,0.0,7.56542,0.2,0.0
2023-05-14 00:50:00,0.0,0.5,0.0,0.0,7.254,2.31022,0.01,0.29,0.0,1.15,-0.01,0.0,6.31731,0.0,0.0,0,3.5,10.36,0.0,0.0,13.9548,0.0,0.0,23.8,0.0,0.1,0.0,0.0,7.7,0.0,1651.0,1158.27,21.5995,0.0,1.245,3.4,0.0,38.86,7.15659,6.2,209.9,60.9,64.4100036621,0.0,0.0,0.0,21.5,0,3.11,15.22,0.8,0.0,0.0,0.0,0.0,0.0,1385.31,6.9,0.0,0.0,0.0,6.43626,0.2,0.0
