SETTLEMENTDATE,B2PS,BARCALDN,BARCSF,BARRON,BLUEGSF,BRAEMARA,CALLIDE,CALLIDEC,CHILDSF,CLARESF,CLERMSF,COLUMSF,COOPGWF,CPSA,CSPVPS,DAYDSF,DDPS1,DDSF,DG_QLD1,EMERASF,G/STONE,GANGARR,GERMCRK,HAMISF,HAUGHT11,HAYMSF,HUGSF,KAREEYA,KEPBG,KEPSF,KEPWF,KOGANCK,KS,LILYSF,LRSF,MARYRSF,MBAHNTH,MEWF,MIDDLSF,MILLMERN,MSTUART,NETIC,OAKEY,OAKEYSF,PIONEER,ROMA,RPCG,RRSF,RUGBYR1,SMCSF,SRSF,STANWELL,SWANBANK,TARONG,TARONGN,WANDB1,WARWSF,WDGPH,WHITSF,WIVENHOE,WOOLGSF,YABULU,YARANSF,YARWUN,KABANWF,MOUSF,NEV,EDENVSF
2023-01-01 00:00:00,79.9839,0.0,0.1,0.0,0.0,0.0,696.1,0.0,0.0,0.0,0.0,0.0,409.82,0.0,0.0,0.0,0.0,-0.36616,0,0.0,462.875,0.0,14.9,0.0,0.0,0.0,-0.19,4.87,0.0,0.0,24.82,713.007,0.0,0.0,-0.02,0.0,48.0938,22.7267,0.0,434.387,0.0,19.2800006866,0.0,0.0,15.5,0.0,-0.2,0.0,0.0,0.0,0.0,1021.96,0.2175,1250.0,356.875,0.0,0.0,0.0,0.0,157.86,0.0,0.0,0.0,120.01,13.49,0.0,,0.0
2023-01-01 00:05:00,109.572,0.0,0.1,0.0,0.0,0.0,698.2,0.0,0.0,0.0,0.0,0.0,409.26,0.0,0.0,0.0,0.0,-0.32124,0,0.0,513.275,0.0,14.9,0.0,0.0,0.0,-0.19,4.7625,0.0,0.0,24.77,719.604,0.0,0.0,-0.02,0.0,48.8062,21.7846,0.0,435.256,0.0,0.0,0.0,0.0,16.4,0.0,-0.2,0.0,0.0,0.0,0.0,993.072,0.2175,1225.8,359.875,0.0,0.0,0.0,0.0,200.67,0.0,0.0,0.0,119.7,16.164,0.0,,0.0
2023-01-01 00:10:00,108.998,0.0,0.1,0.0,0.0,0.0,698.2,0.0,0.0,0.0,0.0,0.0,411.85,0.0,0.0,0.0,0.0,0.0,0,0.0,475.3,0.0,14.8,0.0,0.0,0.0,-0.19,4.6675,0.0,0.0,24.74,719.486,0.0,0.0,-0.02,0.0,46.2,21.7221,0.0,433.837,0.0,0.0,0.0,0.0,15.9,0.0,-0.2,0.0,0.0,0.0,0.0,938.801,0.2175,1205.5,359.875,52.395,0.0,0.0,0.0,159.26,0.0,0.0,0.0,119.3,16.875,0.0,,0.0
2023-01-01 00:15:00,109.955,0.0,0.1,0.0,0.0,0.0,698.2,0.0,0.0,0.0,0.0,0.0,403.51,0.0,0.0,0.0,0.0,0.0,0,0.0,471.275,0.0,14.8,0.0,0.0,0.0,-0.19,4.575,0.0,0.0,24.69,716.633,0.0,0.0,-0.02,0.0,47.4938,19.2061,0.0,434.036,0.0,0.0,0.0,0.0,15.1,0.0,-0.2,0.0,0.0,0.0,0.0,914.935,0.2175,1187.8,360.25,52.0486,0.0,0.0,0.0,160.52,0.0,0.0,0.0,120.41,20.494,0.0,,0.0
2023-01-01 00:20:00,110.439,0.0,0.1,0.0,0.0,0.0,698.2,0.0,0.0,0.0,0.0,0.0,398.24,0.0,0.0,0.0,0.0,-0.14084,0,0.0,461.65,0.0,14.8,0.0,0.0,0.0,-0.19,4.6225,0.0,0.0,24.68,720.376,0.0,0.0,-0.02,0.0,48.15,17.0,0.0,435.729,0.0,33.3899993896,0.0,0.0,14.2,0.0,-0.2,0.0,0.0,0.0,0.0,921.446,0.2175,1192.0,360.063,53.0296,0.0,0.0,0.0,159.48,0.0,0.0,0.0,120.36,18.315,0.0,,0.0
2023-01-01 00:25:00,108.747,0.0,0.1,0.0,0.0,0.0,697.2,0.0,0.0,0.0,0.0,0.0,395.83,0.0,0.0,0.0,0.0,0.0,0,0.0,461.3,0.0,14.8,0.0,0.0,0.0,-0.19,4.485,0.0,0.0,24.75,716.196,0.0,0.0,-0.02,0.0,48.2625,14.0,0.0,433.273,0.0,0.0,0.0,0.0,10.7,0.0,-0.2,0.0,0.0,0.0,0.0,920.139,0.2175,1186.2,359.125,53.0135,0.0,0.0,0.0,158.98,0.0,0.0,0.0,119.3,14.923,0.0,,0.0
2023-01-01 00:30:00,99.1691,0.0,0.1,0.0,0.0,0.0,698.1,0.0,0.0,0.0,0.0,0.0,388.04,0.0,0.0,0.0,0.0,0.0,0,0.0,462.875,0.0,14.9,0.0,0.0,0.0,-0.19,4.4975,0.0,0.0,24.8,717.069,0.0,0.0,-0.02,0.0,48.3,15.0,0.0,434.692,0.0,0.0,0.0,0.0,10.7,0.0,-0.2,0.0,0.0,0.0,0.0,894.4,0.2175,1181.7,358.938,52.5685,0.0,0.0,0.0,159.54,0.0,0.0,0.0,119.6,21.112,0.0,,0.0
2023-01-01 00:35:00,110.056,0.0,0.1,0.0,0.0,0.0,699.0,0.0,0.0,0.0,0.0,0.0,386.99,0.0,0.0,0.0,0.0,-0.3429,0,0.0,462.875,0.0,14.8,0.0,0.0,0.0,-0.19,4.795,0.0,0.0,24.73,717.841,0.0,0.0,-0.02,0.0,49.9875,14.0,0.0,433.898,0.0,0.0,0.0,0.0,10.5,0.0,-0.2,0.0,0.0,0.0,0.0,915.781,0.2175,1188.3,360.063,52.9875,0.0,0.0,0.0,160.43,0.0,0.0,0.0,120.46,14.295,0.0,,0.0
2023-01-01 00:40:00,103.882,0.0,0.1,0.0,0.0,0.0,699.0,0.0,0.0,0.0,0.0,0.0,395.12,0.0,0.0,0.0,0.0,0.0,0,0.0,462.525,0.0,14.9,0.0,0.0,0.0,-0.19,4.81,0.0,0.0,24.7,720.259,0.0,0.0,-0.02,0.0,48.4312,12.1155,0.0,434.203,0.0,0.0,0.0,0.0,11.3,0.0,-0.2,0.0,0.0,0.0,0.0,917.28,0.2175,1189.7,360.063,53.0054,0.0,0.0,0.0,160.85,0.0,0.0,0.0,120.61,11.709,0.0,,0.0
2023-01-01 00:45:00,101.093,0.0,0.1,0.0,0.0,0.0,698.8,0.0,0.0,0.0,0.0,0.0,397.29,0.0,0.0,0.0,0.0,0.0,0,0.0,461.825,0.0,14.7,0.0,0.0,0.0,-0.19,4.74,0.0,0.0,24.73,720.04,0.0,0.0,-0.02,0.0,49.35,11.0756,0.0,435.195,0.0,18.5699996948,0.0,0.0,9.7,0.0,-0.2,0.0,0.0,0.0,0.0,929.585,0.2175,1196.0,361.562,0.90984,0.0,0.0,0.0,160.05,0.0,0.0,0.0,120.11,9.489,0.0,,0.0
