SETTLEMENTDATE,BANGOWF,BAYSW,BERYLSF,BHILLGT,BOCOROCK,BODWF,BOMENSF,BROKENH,CAPTL_WF,COLEASF,COLONGRA,COLWF0,CROOKWF,CRURWF,CRWASF,CULLERIN,DARLSF1,DG_NSW1,ERARING,ERGT01,FINLYSF,GNNDHSF,GOONSF,GRIFSF,GULLRGWF,GULLRSF,GULLRWF,GUNNING,HEZ1,HILLSTN,HUMENSW,JEMALNG,JUNEESF,LIDDELL,LIMOSF1,LIMOSF2,MANSLR,METZSF,MLSP,MOLNGSF,MOREESF,MP,NETIC,NEVERSF,NYNGAN,PARSF,ROYALLA,SAPHWF,SEBSF,SHOALHAV,SITHE,SNOWY1,SNOWY2,SNOWY3,SNOWY6,STWF,SUNRSF,SUNTPSF,TALLAWAR,TARALGA,URANQ,VP,WAGGNSF,WALGRV,WELLSF,WOODLWN,WRSF,WRWF,QBYNB
2022-08-01 00:00:00,137.293,1721.7,0.0,0,107.4,99.1447,0.0,0.0,95.42,0.0,0.0,37.7187,89.835,123.196,0.0,11.68,0.0,0,838.35,0.0,0.0,0.0,0.0,0.0,99.8268,0.0,95.641,19.5673,0,0.0,45.1143,0.0,0.0,1128.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1365.78,846.640014648,0.0,0.0,0.0,0.0,159.609,0.0,0.0,0.12371,0.0,0.0,0.0,58.9,131.917,0.0,0.0,0,47.3212,0.0,723.15,0.0,0.0,0.0,26.46,0.0,41.6313,0.0
2022-08-01 00:05:00,125.998,1714.32,0.0,0,108.06,98.4588,0.0,0.0,84.148,0.0,0.0,47.275,89.5237,122.598,0.0,8.92,0.0,0,844.925,0.0,0.0,0.0,0.0,0.0,101.588,0.0,95.524,20.5924,0,0.0,45.319,0.0,0.0,1139.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1403.55,884.469970703,0.0,0.0,0.0,0.0,158.325,0.0,0.0,0.00565,0.0,0.0,0.0,59.2,134.617,0.0,0.0,0,41.445,0.0,751.9,0.0,0.0,0.0,22.905,0.0,41.3025,0.0
2022-08-01 00:10:00,120.294,1713.72,0.0,0,107.54,96.1803,0.0,0.0,76.344,0.0,0.0,62.5078,90.5537,122.996,0.0,9.33,0.0,0,859.275,0.0,0.0,0.0,0.0,0.0,99.7039,0.0,94.6465,19.526,0,0.0,45.0545,0.0,0.0,1140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1421.72,828.469970703,0.0,0.0,0.0,0.0,151.153,0.0,0.0,0.12371,0.0,0.0,0.0,58.9,129.611,0.0,0.0,0,44.5988,0.0,725.7,0.0,4.60741,0.0,22.356,0.0,44.4675,0.0
2022-08-01 00:15:00,118.893,1681.57,0.0,0,105.93,93.4603,0.0,0.0,82.964,0.0,0.0,66.9641,89.8037,125.298,0.0,6.16,0.0,0,839.275,0.0,0.0,0.0,0.0,0.0,96.5807,0.0,90.181,14.0915,0,0.0,44.8214,0.0,0.0,1127.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1397.78,882.559997559,0.0,0.0,0.0,0.0,147.975,0.0,0.0,0.12371,0.0,0.0,0.0,59.2,134.595,0.0,0.0,0,44.8125,0.0,750.4,0.0,0.0,0.0,19.395,0.0,53.3938,0.0
2022-08-01 00:20:00,124.299,1670.25,0.0,0,106.26,90.6803,0.0,0.0,88.344,0.0,0.0,55.4781,90.2937,132.095,0.0,3.45,0.0,0,849.425,0.0,0.0,0.0,0.0,0.0,101.383,0.0,87.7825,17.4019,0,0.0,45.1143,0.0,0.0,1137.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1396.5,793.739990234,0.0,0.0,0.0,0.0,146.25,0.0,0.0,0.00565,0.0,0.0,0.0,58.9,137.52,0.0,0.0,0,44.2462,0.0,723.575,0.0,0.0,0.0,18.441,0.0,52.7612,0.0
2022-08-01 00:25:00,126.695,1695.0,0.0,0,106.02,89.0127,0.0,0.0,94.044,0.0,0.0,45.575,90.2437,127.799,0.0,2.85,0.0,0,854.325,0.0,0.0,0.0,0.0,0.0,107.629,0.0,97.344,19.2753,0,0.0,45.0545,0.0,0.0,1141.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1388.1,765.0,0.0,0.0,0.0,0.0,132.938,0.0,0.0,0.12371,0.0,0.0,0.0,59.0,138.836,0.0,0.0,0,49.5975,0.0,698.35,0.0,0.0,0.0,19.593,0.0,51.135,0.0
2022-08-01 00:30:00,112.198,1708.35,0.0,0,106.41,90.5624,0.0,0.0,97.316,0.0,0.0,37.6063,88.8737,125.298,0.0,2.05,0.0,0,853.175,0.0,0.0,0.0,0.0,0.0,118.658,0.0,102.947,23.5346,0,0.0,44.9095,0.0,0.0,1140.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1382.22,741.989990234,0.0,0.0,0.0,0.0,132.056,0.0,0.0,0.12371,0.0,0.0,0.0,59.0,133.976,0.0,0.0,0,49.8075,0.0,668.25,0.0,0.0,0.0,22.41,0.0,51.3175,0.0
2022-08-01 00:35:00,113.399,1699.6,0.0,0,103.05,89.0727,0.0,0.0,91.356,0.0,0.0,27.925,83.2737,130.196,0.0,2.77,0.0,0,869.5,0.0,0.0,0.0,0.0,0.0,116.794,0.0,105.118,27.2298,0,0.0,44.8214,0.0,0.0,1147.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1372.72,838.719970703,0.0,0.0,0.0,0.0,126.169,0.0,0.0,0.00565,0.0,0.0,0.0,59.0,129.454,0.0,0.0,0,51.1725,0.0,639.425,0.0,0.0,0.0,31.419,0.0,48.3963,0.0
2022-08-01 00:40:00,105.098,1673.42,0.0,0,101.79,91.9385,0.0,0.0,98.832,0.0,0.0,23.2906,76.6137,128.697,0.0,3.22,0.0,0,850.825,0.0,0.0,0.0,0.0,0.0,129.471,0.0,102.082,32.0184,0,0.0,44.9095,0.0,0.0,1140.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1355.8,830.530029297,0.0,0.0,0.0,0.0,113.616,0.0,0.0,0.12371,0.0,0.0,0.0,59.0,124.414,0.0,0.0,0,53.085,0.0,655.725,0.0,0.0,0.0,29.223,0.0,51.1825,0.0
2022-08-01 00:45:00,90.693,1651.57,0.0,0,99.92,92.8687,0.0,0.0,107.476,0.0,0.0,22.7406,84.6837,129.499,0.0,2.32,0.0,0,844.8,0.0,0.0,0.0,0.0,0.0,124.853,0.0,100.835,27.8527,0,0.0,44.8214,0.0,0.0,1137.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1334.15,857.400024414,0.0,0.0,0.0,0.0,126.441,0.0,0.0,0.12371,0.0,0.0,0.0,58.9,119.227,0.0,0.0,0,54.945,0.0,656.4,0.0,0.0,0.0,32.292,0.0,56.2325,0.0
