SETTLEMENTDATE,AGLSOM,ARWF,BALB,BANN,BHWF,BRYB1WF,BULBES,BULGANA,CHALLWF,CHYTWF,CLOVER,COHUNSF,CROWLWF,DARTM,DEIBDL,DG_VIC1,DIAPURWF,DUNDWF,EILDON,ELAINWF,GANNB,GANNSF,GLRWNSF,HUMEV,JEERA,JEERB,KARSF,KIAMSF,KIWF,LNGS,LOYYANGA,LOYYB,MACARTH,MCKAY,MLWF,MOORAWF,MORTLK,MRTLSWF,MTGELWF,MTMERCER,MURRAY,MUWAWF,NETIC,NEWPORT,NUMURSF,OAKLAND,PORTWF,RUBICON,SALTCRK,STOCKYD,VBB,VPGS,WAUBRAWF,WEMENSF,WINTSF,WKIEWA,YALLOURN,YAMBUK,YATSF,YENDWF,YSWF,BRYB2WF,HBESS,PIBESS,GLENSF,HD1WF,GIRGSF,RYANCWF,GPWFEST,RANGEB,WUNUSF,MOKOSF,KERNGSP
2025-03-17 00:00:00,0.0,87.6,,0.0,104.127,22.2601,,61.65,21.8,17.56,-0.01,0.0,36.8148,0.0,0.0,0,7.3,118.05,0.0,22.87,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.6,0.0,908.0,931.125,116.7,0.02,5.34,106.77,0.0,59.3,77.2607,37.3,0.0,88.5,0.0,0.0,0.0,21.0,101.3,0.0,12.58,391.64,,0.0,132.598,0.0,0.0,0.0,901.656,26.0,0.0,41.97,13.6,20.975,,,0.0,149.74,0.0,184.64,106.85,,0.0,0.0,0.0
2025-03-17 00:05:00,0.0,78.6,,0.0,101.109,20.2444,,58.88,20.6,17.3,-0.01,0.0,31.7614,0.0,0.0,0,7.3,119.03,0.04,20.11,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.4,0.0,970.0,1021.88,110.454,0.02,6.06,97.36,0.0,56.85,86.6314,32.4,0.0,168.59,0.0,0.0,0.0,17.5,103.4,0.0,10.33,373.01,,0.0,135.786,0.0,0.0,0.0,909.344,25.4,0.0,37.01,14.1,17.9599,,,0.0,144.42,0.0,184.71,109.23,,0.0,0.0,0.0
2025-03-17 00:10:00,0.0,73.5,,0.0,102.883,16.7405,,52.79,19.3,20.43,-0.01,0.0,35.8891,0.0,0.0,0,7.3,119.04,0.0,22.78,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.8,0.0,1020.0,1053.75,108.235,0.02,5.52,102.85,0.0,60.97,77.366,33.3,0.0,151.09,0.0,0.0,0.0,18.4,102.4,0.0,11.16,358.93,,0.0,137.998,0.0,0.0,0.0,892.625,26.7,0.0,33.89,13.6,16.0311,,,0.0,147.02,0.0,178.96,111.74,,0.0,0.0,0.0
2025-03-17 00:15:00,0.0,76.3,,0.0,102.2,18.3225,,51.21,18.8,20.23,-0.01,0.0,34.6747,0.0,0.0,0,7.3,114.61,0.0,21.09,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.2,0.0,1063.0,1011.75,101.224,0.02,5.445,98.45,0.0,68.74,64.0172,32.6,0.0,138.6,0.0,0.0,0.0,20.4,101.9,0.0,12.05,328.27,,0.0,132.957,0.0,0.0,0.0,904.531,26.2,0.0,26.12,13.2,14.725,,,0.0,149.42,0.0,184.18,106.56,,0.0,0.0,0.0
2025-03-17 00:20:00,0.0,70.2,,0.0,102.385,17.555,,52.29,19.3,19.12,-0.01,0.0,36.8701,0.0,0.0,0,7.3,106.07,0.0,22.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.6,0.0,1119.0,1099.5,92.9219,0.02,5.145,92.61,0.0,78.7,63.0985,28.1,0.0,145.05,0.0,0.0,0.0,23.0,103.3,0.0,10.85,319.98,,0.0,137.15,0.0,0.0,0.0,902.156,25.2,0.0,24.42,13.4,13.6751,,,0.0,135.86,0.0,174.17,104.92,,0.0,0.0,0.0
2025-03-17 00:25:00,0.0,70.1,,0.0,100.982,15.4866,,59.24,17.7,20.23,-0.01,0.0,33.2349,0.0,0.0,0,7.3,104.1,0.0,26.86,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,1167.0,1138.12,90.5258,0.02,5.25,86.14,0.0,84.33,61.4063,29.0,0.0,143.16,0.0,0.0,0.0,22.7,99.0,0.0,11.12,308.53,,0.0,133.618,0.0,0.0,0.0,905.688,27.1,0.0,23.34,12.3,12.6253,,,0.0,134.02,0.0,159.42,89.71,,0.0,0.0,0.0
2025-03-17 00:30:00,0.0,73.1,,0.0,100.557,15.1057,,61.45,16.6,17.65,-0.01,0.0,30.6493,0.0,0.0,0,7.3,94.29,0.0,25.6,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.9,0.0,1212.0,1098.0,88.1184,0.02,4.8,87.65,0.0,88.59,64.2933,28.7,0.0,137.89,0.0,0.0,0.0,21.4,99.3,0.0,11.56,299.7,,0.0,128.619,0.0,0.0,0.0,941.156,26.0,0.0,25.51,10.9,12.076,,,0.0,144.34,0.0,172.52,105.59,,0.0,0.0,0.0
2025-03-17 00:35:00,0.0,70.9,,0.0,101.202,14.5373,,64.19,15.7,15.86,0.0,0.0,29.0284,0.0,0.0,0,7.3,95.64,0.0,25.23,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,1252.0,1090.5,83.0496,0.02,4.62,79.41,0.0,93.4,58.6795,29.6,0.0,140.39,0.0,0.0,0.0,21.0,92.4,0.0,10.9,310.45,,0.0,123.599,0.0,0.0,0.0,969.312,24.5,0.0,28.18,10.8,9.66506,,,0.0,139.04,0.0,176.9,108.13,,0.0,0.0,0.0
2025-03-17 00:40:00,0.0,74.0,,0.0,102.787,11.7951,,65.2,17.3,16.36,-0.01,0.0,27.5702,0.0,0.0,0,7.3,88.87,0.0,20.08,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.4,0.0,1311.0,1041.75,83.7086,0.02,5.025,73.17,0.0,86.95,53.9934,29.6,0.0,162.35,0.0,0.0,0.0,20.1,93.3,0.0,12.01,315.38,,0.0,117.73,0.0,0.0,0.0,982.906,25.3,0.0,31.57,9.8,6.91234,,,0.0,132.58,0.0,157.0,113.67,,0.0,0.0,0.0
2025-03-17 00:45:00,0.0,75.1,,0.0,100.781,9.83218,,70.67,14.1,14.11,-0.01,0.0,25.7782,0.0,0.0,0,7.3,88.67,0.0,19.96,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.3,0.0,1354.0,982.125,77.1346,0.02,7.155,73.73,0.0,84.8,49.3225,29.7,0.0,183.23,0.0,0.0,0.0,20.9,96.4,0.0,14.06,309.35,,0.0,107.068,0.0,0.0,0.0,1023.97,25.1,0.0,35.34,9.7,7.19921,,,0.0,136.96,0.0,152.33,102.43,,0.0,0.0,0.0
