SETTLEMENTDATE,ADPBA1,ADPPV,AGLHAL,ANGASTON,BARKIPS,BLUFF,BNGSF,BOWWBA,BOWWPV,CANUNDA1,CATHROCK,CLEMGPWF,DALNTH,DG_SA1,DRYCGT,HALLWF,HALLWF2,HORNSDAL,HORNSDAL2,HORNSDAL3,HORNSDPR,HVWWBA,HVWWPV,LADBROKE,LBB,LGAPWF,LGAPWF2,LKBONNY1,LKBONNY3,LKBONNY_2,LONSDALE,MAPS2PV,MAPS3PV,MBPS2PV,MINTARO,MTMILLAR,MWPSPV,NBHWF,NETIC,NPPPPS,OSBORNE,PAREPW,PORTLCN,QUARANTN,SNAPPER1,SNOWNTH,SNOWSTH,SNOWTOWN,SNUG,STANVAC,STARFHILL,TBSF,TORRIS,WATERLWF,WGWF,WPWF,CBWWBA,PAREPS,BOLIVPS,TB2B,TB2SF,TI,GSWF,MANNSF
2025-01-22 10:40:00,,17.329,0.0,0.0,0.0,12.5,0.5,,6.118,0.0,18.1,11.3095,,0,0.0,53.57,42.14,25.1,18.5,17.5,,,4.018,0.02,,20.38,15.07,0.0,0.0,53.08,0.0,10.82,8.47,7.77,0.08545,0.0,17.15,0.0,0.0,42.6868,0.0,53.87,0.0,0.0,0.0,72.8,51.8,0.0,0.0,0.0,20.1941,0.0,40.0,71.4,72.6,59.6,,15.22,1e-05,,86.9623,,111.42,24.24
2025-01-22 10:45:00,,9.313,0.0,0.0,0.0,15.5,0.52,,3.686,0.0,24.2,9.29251,,0,0.0,51.93,46.56,25.1,21.6,19.7,,,4.018,0.02,,20.54,15.04,0.0,0.0,52.6614,0.0,5.86,6.36,1.07,0.08545,0.0,2.32,0.0,0.0,42.6868,0.0,54.2,0.0,0.0,0.0,67.1,48.6,0.0,0.0,0.0,18.4946,0.0,40.0,72.9,81.1,55.14,,15.45,1e-05,,86.2904,,78.17,0.0
2025-01-22 10:50:00,,6.27,0.0,0.0,0.0,14.9,0.5,,3.016,0.0,26.2,11.7417,,0,0.0,55.13,46.22,24.9,18.6,19.6,,,4.018,0.02,,20.45,15.0,0.0,0.0,52.6614,0.0,5.0,6.0,0.01,0.08545,0.0,0.01,0.0,0.0,42.0157,0.0,54.43,0.0,0.0,0.0,72.3,53.0,0.0,0.0,0.0,16.995,0.0,41.0,64.9,76.5,51.54,,15.41,1e-05,,87.0,,63.86,0.01
2025-01-22 10:55:00,,6.046,0.0,0.0,0.0,13.6,0.5,,3.02,0.0,29.0,8.78827,,0,0.0,56.64,41.67,19.9,17.0,17.4,,,4.018,0.02,,20.57,14.93,0.0,0.0,52.6614,0.0,5.0,6.0,0.01,0.08545,0.0,0.01,0.0,0.0,42.0157,0.0,55.44,0.0,0.0,0.0,63.2,51.5,0.0,0.0,0.0,18.5946,0.0,43.0,65.2,82.0,52.27,,15.55,1e-05,,86.9969,,59.19,0.08
2025-01-22 11:00:00,,6.046,0.0,0.0,0.0,17.8,0.49,,3.019,0.0,26.8,8.21199,,0,0.0,57.74,44.37,21.0,13.0,15.8,,,4.018,0.02,,20.47,14.97,0.0,0.0,52.6614,0.0,5.0,6.0,0.01,0.08545,0.0,0.01,0.0,0.0,42.0157,0.0,56.17,0.0,0.0,0.0,71.6,48.3,0.0,0.0,0.0,15.8954,0.0,44.0,62.8,82.1,51.72,,15.83,1e-05,,86.993,,61.44,0.3
2025-01-22 11:05:00,,6.046,0.0,0.0,0.0,18.2,0.5,,3.018,0.0,40.7,5.7628,,0,0.0,57.23,44.29,19.9,15.0,14.1,,,4.018,0.02,,20.32,15.04,0.0,0.0,52.6614,0.0,5.0,6.0,0.01,0.08545,0.0,0.01,0.0,0.0,43.3579,0.0,56.64,0.0,0.0,0.0,57.6,50.1,0.0,0.0,0.0,14.4958,0.0,44.0,65.2,77.1,53.94,,16.03,1e-05,,86.9995,,62.97,0.39
2025-01-22 11:10:00,,6.046,0.0,0.0,0.0,16.4,0.51,,3.018,0.0,26.7,6.69925,,0,0.0,53.63,48.92,17.2,14.8,16.7,,,4.018,0.02,,20.43,15.03,0.0,0.0,52.6614,0.0,5.0,6.0,0.01,0.08545,0.0,0.01,0.0,0.0,42.0157,0.0,56.38,0.0,0.0,0.0,51.2,41.4,0.0,0.0,0.0,16.5952,0.0,44.0,67.5,85.0,58.5,,15.89,1e-05,,87.0,,61.42,0.34
2025-01-22 11:15:00,,6.046,0.0,0.0,0.0,17.3,0.5,,3.01,0.0,33.0,6.62722,,0,0.0,55.64,45.86,19.2,15.2,18.8,,,4.018,0.02,,20.51,14.99,0.0,0.0,53.3591,0.0,5.0,6.0,0.01,0.08545,0.0,0.01,0.0,0.0,42.6868,0.0,54.13,0.0,0.0,0.0,62.5,45.4,0.0,0.0,0.0,16.0953,0.0,40.0,64.5,78.5,62.16,,15.21,1e-05,,87.0,,45.96,0.0
2025-01-22 11:20:00,,6.034,0.0,0.0,0.0,12.1,0.5,,3.018,0.0,32.0,7.56367,,0,0.0,52.84,42.76,23.1,16.4,16.8,,,4.008,0.02,,20.45,14.99,0.0,0.0,53.3591,0.0,5.0,6.0,0.02,0.08545,0.0,0.01,0.0,0.0,42.6868,0.0,53.97,0.0,0.0,0.0,71.1,40.5,0.0,0.0,0.0,15.3955,0.0,40.0,62.4,80.8,61.0,,15.17,1e-05,,86.9973,,62.58,0.0
2025-01-22 11:25:00,,6.034,0.0,0.0,0.0,15.2,0.5,,3.019,0.0,27.5,9.07641,,0,0.0,51.68,44.48,19.7,21.3,16.0,,,4.008,0.02,,20.49,14.94,0.0,0.0,53.4986,0.0,5.0,6.0,0.01,0.08545,0.0,0.01,0.0,0.0,42.6868,0.0,55.22,0.0,0.0,0.0,60.0,38.5,0.0,0.0,0.0,17.095,0.0,44.0,66.4,76.2,62.32,,15.65,1e-05,,87.0,,49.74,0.31
