SETTLEMENTDATE,ADPBA1,ADPPV,AGLHAL,ANGASTON,BARKIPS,BLUFF,BNGSF,BOWWBA,BOWWPV,CANUNDA1,CATHROCK,CLEMGPWF,DALNTH,DG_SA1,DRYCGT,HALLWF,HALLWF2,HORNSDAL,HORNSDAL2,HORNSDAL3,HORNSDPR,HVWWBA,HVWWPV,LADBROKE,LBB,LGAPWF,LGAPWF2,LKBONNY1,LKBONNY3,LKBONNY_2,LONSDALE,MAPS2PV,MAPS3PV,MBPS2PV,MINTARO,MTMILLAR,MWPSPV,NBHWF,NETIC,NPPPPS,OSBORNE,PAREPW,PORTLCN,QUARANTN,SNAPPER1,SNOWNTH,SNOWSTH,SNOWTOWN,SNUG,STANVAC,STARFHILL,TBSF,TORRIS,WATERLWF,WGWF,WPWF,CBWWBA,PAREPS,BOLIVPS,TB2B,TB2SF,TI,GSWF,MANNSF
2025-05-29 00:00:00,,0.0,0.0,-0.1,0.0,21.3,0.0,,0.0,3.20374,4.5,16.496,,0,0.0,28.5,20.98,28.1,15.7,20.1,,,0.0,41.6,,36.19,58.38,6.6089,2.23288,10.2761,0.0,0.0,0.0,0.0,0.08545,27.3,0.0,32.1,626.219970703,148.721,186.78,59.36,0.0,0.0,0.0,50.5,42.6,42.4018,0.0,0.0,4.59866,0.0,61.0,24.8,42.4,35.93,,0.0,1e-05,,0.0,,129.05,0.0
2025-05-29 00:05:00,,0.0,0.0,-0.1,0.0,20.7,0.0,,0.0,3.20374,4.8,17.1443,,0,0.0,27.44,17.93,27.4,17.5,20.6,,,0.0,9.34,,34.98,62.11,6.34097,1.73048,10.2259,0.0,0.0,0.0,0.0,0.08545,27.8,0.0,29.1,612.969970703,148.721,187.35,63.03,0.0,0.0,0.0,49.4,43.5,40.1018,0.0,0.0,2.79918,0.0,63.0,23.6,42.3,37.87,,0.0,1e-05,,0.0,,136.57,0.0
2025-05-29 00:10:00,,0.0,0.0,-0.1,0.0,21.6,0.0,,0.0,3.20374,6.2,17.2884,,0,0.0,28.9,22.06,23.3,18.7,21.4,,,0.0,0.02,,40.09,62.52,6.6089,1.22809,11.5768,0.0,0.0,0.0,0.0,0.08545,25.9,0.0,30.1,562.380004883,148.05,187.5,66.74,0.0,0.0,0.0,49.7,45.1,37.7571,0.0,0.0,2.99912,0.0,60.0,25.8,40.5,30.53,,0.0,1e-05,,0.0,,145.02,0.0
2025-05-29 00:15:00,,0.0,0.0,0.0,0.0,19.5,0.0,,0.0,2.90339,6.0,16.6401,,0,0.0,30.06,20.4,25.3,18.7,18.7,,,0.0,0.02,,41.18,56.85,6.43028,1.5072,10.4213,0.0,0.0,0.0,0.0,0.08545,27.8,0.0,31.9,461.980010986,91.6774,168.56,65.78,0.0,0.0,0.0,48.5,48.9,41.1432,0.0,0.0,3.89886,0.0,61.0,25.0,37.7,28.45,,0.0,1e-05,,0.0,,134.85,0.0
2025-05-29 00:20:00,,0.0,0.0,-0.1,0.0,20.0,0.0,,0.0,4.50525,6.6,17.7926,,0,0.0,30.03,23.03,23.1,17.9,18.1,,,0.0,0.02,,34.73,50.53,5.89442,1.95377,12.0289,0.0,0.0,0.0,0.0,0.08545,31.2,0.0,32.3,409.309997559,146.037,181.46,64.91,0.0,0.0,0.0,50.2,47.5,44.0326,0.0,0.0,4.69863,0.0,61.0,23.9,41.8,29.39,,0.0,1e-05,,0.0,,131.91,0.0
2025-05-29 00:25:00,,0.0,0.0,-0.1,0.0,15.9,0.0,,0.0,3.70432,6.8,16.8562,,0,0.0,32.55,26.59,22.4,17.7,18.5,,,0.0,0.02,,36.15,51.24,5.62649,3.62844,12.2185,0.0,0.0,0.0,0.0,0.08545,29.2,0.0,36.8,600.260009766,149.392,186.65,69.72,0.0,0.0,0.0,50.5,48.8,44.9704,0.0,0.0,4.59866,0.0,61.0,21.6,51.9,28.41,,0.0,1e-05,,0.0,,133.14,0.0
2025-05-29 00:30:00,,0.0,0.0,0.0,0.0,16.5,0.0,,0.0,3.30385,7.5,11.7417,,0,0.0,30.4,22.4,22.8,18.9,19.7,,,0.0,0.02,,35.15,53.93,8.12716,3.34932,12.0008,0.0,0.0,0.0,0.0,0.08545,31.2,0.0,40.2,466.489990234,92.3485,168.18,63.78,0.0,0.0,0.0,51.3,46.6,47.5223,0.0,0.0,2.99912,0.0,61.0,23.8,50.5,32.54,,0.0,1e-05,,0.0,,122.9,0.0
2025-05-29 00:35:00,,0.0,0.0,0.0,0.0,18.1,0.0,,0.0,3.30385,6.3,12.4621,,0,0.0,29.75,27.63,25.2,19.0,19.2,,,0.0,0.02,,37.0,53.34,8.4844,3.34932,13.9433,0.0,0.0,0.0,0.0,0.08545,27.3,0.0,40.4,455.440002441,90.3352,181.6,67.45,0.0,0.0,0.0,54.0,45.9,49.9709,0.0,0.0,3.0991,0.0,63.0,22.6,48.6,31.35,,0.0,1e-05,,0.0,,132.82,0.0
2025-05-29 00:40:00,,0.0,0.0,0.0,0.0,15.8,0.0,,0.0,4.40514,5.1,9.14845,,0,0.0,29.32,24.22,22.3,21.5,20.8,,,0.0,0.02,,32.49,57.68,9.4668,3.96337,12.3636,0.0,0.0,0.0,0.0,0.08545,25.4,0.0,38.2,459.839996338,90.3352,186.5,62.89,0.0,0.0,0.0,56.1,46.2,44.7567,0.0,0.0,3.49898,0.0,61.0,23.4,49.8,35.0,,0.0,1e-05,,0.0,,139.65,0.0
2025-05-29 00:45:00,,0.0,0.0,0.0,0.0,17.6,0.0,,0.0,3.6042,4.0,11.8858,,0,0.0,26.08,29.32,25.0,21.9,22.1,,,0.0,0.02,,32.5,50.72,9.4668,4.24248,12.6874,0.0,0.0,0.0,0.0,0.08545,26.4,0.0,38.3,471.609985352,90.3352,168.0,62.18,0.0,0.0,0.0,56.5,47.5,51.449,0.0,0.0,3.79889,0.0,58.0,23.5,52.2,45.36,,0.0,1e-05,,0.0,,137.67,0.0
