SETTLEMENTDATE,AGLSOM,ARWF,BALB,BANN,BHWF,BRYB1WF,BULBES,BULGANA,CHALLWF,CHYTWF,CLOVER,COHUNSF,CROWLWF,DARTM,DEIBDL,DG_VIC1,DIAPURWF,DUNDWF,EILDON,ELAINWF,GANNB,GANNSF,GLRWNSF,HUMEV,JEERA,JEERB,KARSF,KIAMSF,KIWF,LNGS,LOYYANGA,LOYYB,MACARTH,MCKAY,MLWF,MOORAWF,MORTLK,MRTLSWF,MTGELWF,MTMERCER,MURRAY,MUWAWF,NETIC,NEWPORT,NUMURSF,OAKLAND,PORTWF,RUBICON,SALTCRK,STOCKYD,VBB,VPGS,WAUBRAWF,WEMENSF,WINTSF,WKIEWA,YALLOURN,YAMBUK,YATSF,YENDWF,YSWF,BRYB2WF,HBESS,PIBESS
2023-04-23 00:00:00,0.0,24.7,0.0,0.0,5.92974,0.0,0.0,24.51,4.1,0.0,-0.01,0.0,12.7299,0.0,0.0,0,0.3,3.9,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,1.3,0.0,1644.0,1153.38,0.0,0.0,1.38,4.23,0.0,0.0,0.0,0.0,54.2,39.85,346.970001221,0.0,0.0,0.2,-0.4,0,0.89,48.84,0.0,0.0,42.5,0.0,0.0,24.9,1084.26,-0.3,0.0,6.46,0.2,0.79042,0.0,0.011
2023-04-23 00:05:00,0.0,26.6,0.0,0.0,6.52276,0.0,0.0,23.71,4.5,0.0,-0.01,0.0,14.2797,0.0,0.0,0,0.3,3.01,0.0,1.01,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,1.3,0.0,1633.0,1150.75,0.0,0.0,1.275,4.16,0.0,0.0,0.0,0.0,136.8,36.76,261.880004883,0.0,0.0,0.1,-0.4,0,0.81,42.05,0.0,0.0,41.909,0.0,0.0,24.9,1078.87,-0.3,0.0,7.18,0.0,0.97963,0.0,0.005
2023-04-23 00:10:00,0.0,24.3,0.0,0.0,5.85049,1.20546,0.0,25.24,4.6,0.0,0.0,0.0,16.169,0.0,0.0,0,0.3,2.14,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,1.5,0.0,1644.0,1152.63,0.2,0.0,1.185,6.32,0.0,0.0,0.0,0.0,239.3,40.13,83.5400009155,0.0,0.0,0.0,-0.4,0,1.03,40.05,0.0,0.0,39.109,0.0,0.0,0.0,1083.76,-0.3,0.0,7.04,0.0,0.94301,0.0,0.005
2023-04-23 00:15:00,0.0,22.2,0.0,0.0,5.66136,0.61341,0.0,25.3,5.1,0.0,0.0,0.0,17.4326,0.0,0.0,0,0.4,1.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,2.3,0.0,1644.0,1155.26,0.0,0.0,0.555,6.74,0.0,0.0,0.0,0.0,238.8,39.99,79.7600021362,0.0,0.0,0.1,-0.4,0,0.8,35.83,0.0,0.0,38.182,0.0,0.0,0.0,1087.58,-0.2,0.0,7.15,0.6,0.0,0.0,0.011
2023-04-23 00:20:00,0.0,24.3,0.0,0.0,6.10956,0.0,0.0,25.74,5.3,0.0,0.0,0.0,18.0654,0.0,0.0,0,0.5,2.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,2.6,0.0,1634.0,1149.25,0.1,0.0,0.36,4.6,0.0,0.0,0.0,0.0,251.0,37.87,93.3600006104,0.0,0.0,0.0,-0.4,0,0.39,30.79,0.0,0.0,41.223,0.0,0.0,0.0,1081.63,-0.2,0.0,5.94,0.5,0.0,0.0,0.005
2023-04-23 00:25:00,0.0,23.7,0.0,0.0,6.27005,0.0,0.58,26.42,5.3,0.0,-0.01,0.0,19.2164,0.0,0.0,0,0.5,5.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,3.7,0.0,1650.0,1154.51,0.2,0.0,0.18,2.51,0.0,0.0,0.0,0.0,125.0,38.13,194.410003662,0.0,0.0,0.0,-0.4,0,0.06,26.6,0.6,0.0,42.5,0.0,0.0,0.0,1085.7,-0.2,0.0,4.21,0.4,0.0,0.0,0.005
2023-04-23 00:30:00,0.0,25.9,0.0,0.0,8.94775,0.0,0.0,28.84,5.5,0.0,0.0,0.0,21.2101,0.0,0.0,0,0.4,3.78,0.0,0.59,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,2.7,0.0,1640.0,1153.76,0.0,0.0,0.18,0.02,0.0,0.0,0.0,0.0,121.3,39.54,174.240005493,0.0,0.0,0.0,-0.4,0,0.07,21.19,0.0,0.0,42.487,0.0,0.0,0.0,1085.2,-0.2,0.0,2.72,0.3,0.0,0.0,0.005
2023-04-23 00:35:00,0.0,27.0,0.0,0.0,8.41258,0.0,0.16,30.72,5.8,0.0,0.0,0.0,20.7882,0.0,0.0,0,0.4,1.97,0.0,0.65,0.03173,0.0,0.0,0.0,0.0,0.4,0.0,0.0,2.4,0.0,1647.0,1153.38,0.0,0.0,0.285,0.0,0.0,0.0,0.0,0.0,151.0,42.0,123.430000305,0.0,0.0,0.0,-0.4,0,0.0,22.33,0.5,0.0,43.6,0.0,0.0,0.0,1086.61,-0.2,0.0,2.23,0.2,0.0,0.0,0.0
2023-04-23 00:40:00,0.0,25.9,0.0,0.0,9.55162,0.0,0.0,31.73,5.2,0.0,0.0,0.0,21.6986,0.0,0.0,0,0.4,1.6,0.0,1.09,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,1.8,0.0,1643.0,1152.63,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,216.1,42.63,22.7700004578,0.0,0.0,0.0,-0.4,0,0.0,26.07,0.0,0.0,42.377,0.0,0.0,0.0,1082.31,-0.2,0.0,2.35,0.1,0.0,0.0,0.011
2023-04-23 00:45:00,0.0,25.2,0.0,0.0,10.946,0.0,0.0,33.51,4.9,0.0,0.0,0.0,23.9524,0.0,0.0,0,0.4,0.71,0.0,0.76,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,2.1,0.0,1642.0,1153.01,0.1,0.0,0.165,0.0,0.0,0.0,0.0,0.0,181.4,41.02,37.0800018311,0.0,0.0,0.0,-0.3,0,0.0,29.54,0.0,0.0,43.074,0.0,0.0,0.0,1081.15,-0.2,0.0,2.83,0.2,0.0,0.0,0.011
2023-04-23 00:50:00,0.0,26.9,0.0,0.0,12.2144,0.0,0.47,33.8,5.5,0.0,0.0,0.0,25.046,0.0,0.0,0,0.4,1.33,0.0,0.37,0.04901,0.0,0.0,0.0,0.0,0.4,0.0,0.0,1.9,0.0,1652.0,1159.77,0.0,0.0,0.165,1.39,0.0,0.0,0.0,0.0,109.2,37.85,64.3899993896,0.0,0.0,0.0,-0.2,0,0.0,28.8,8.6,0.0,46.484,0.0,0.0,0.0,1086.39,-0.2,0.0,4.21,0.2,0.0,0.0,0.005
2023-04-23 00:55:00,0.0,25.4,0.0,0.0,12.3567,0.0,0.12,35.88,5.4,0.0,0.0,0.0,28.7201,0.0,0.0,0,0.4,1.79,0.0,0.43,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,2.2,0.0,1650.0,1154.89,0.0,0.0,0.03,2.5,0.0,0.0,0.0,0.0,38.4,35.59,100.180000305,0.0,0.0,0.0,-0.4,0,0.01,25.13,7.5,0.0,48.13,0.0,0.0,0.0,1086.48,-0.2,0.0,5.32,0.2,0.0,0.0,0.005
2023-04-23 01:00:00,0.0,27.0,0.0,0.0,14.9326,0.0,0.0,38.06,4.2,0.0,-0.01,0.0,26.6844,0.0,0.0,0,0.4,0.2,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,2.1,0.0,1631.0,1149.62,0.0,0.0,0.135,3.12,0.0,0.0,0.0,0.0,59.5,31.63,65.5699996948,0.0,0.0,0.1,-0.4,0,0.0,25.9,0.0,0.0,47.124,0.0,0.0,0.0,1083.28,-0.2,0.0,4.76,0.2,0.0,0.0,0.005
2023-04-23 01:05:00,0.0,26.2,0.0,0.0,13.6967,0.0,0.14,44.45,3.6,0.0,-0.01,0.0,26.623,0.0,0.0,0,0.7,0.88,0.0,1.08,0.11694,0.0,0.0,0.0,0.0,0.4,0.0,0.0,2.5,0.0,1654.0,1156.01,0.0,0.0,0.105,4.56,0.0,0.0,0.0,0.0,61.4,28.41,0.0,0.0,0.0,0.0,-0.4,0,0.0,28.24,0.0,0.0,46.0,0.0,0.0,0.0,1086.74,-0.2,0.0,4.22,0.0,0.0,0.0,0.005
2023-04-23 01:10:00,0.0,22.3,0.0,0.0,10.9048,0.0,0.01,46.45,3.3,0.0,-0.01,0.0,26.2236,0.0,0.0,0,0.7,1.49,0.0,0.91,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,2.9,0.0,1653.0,1155.64,0.0,0.0,0.345,7.13,0.0,0.0,0.0,0.0,61.2,25.3,39.3300018311,0.0,0.0,0.1,-0.4,0,0.0,32.68,0.0,0.0,47.116,0.0,0.0,0.0,1084.1,-0.2,0.0,4.44,0.3,0.0,0.0,0.011
2023-04-23 01:15:00,0.0,19.0,0.0,0.0,9.60063,0.0,0.0,48.83,2.9,0.0,-0.01,0.0,25.5048,0.0,0.0,0,0.7,3.16,0.0,0.69,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,4.0,0.0,1630.0,1148.87,0.0,0.0,0.555,6.46,0.0,0.0,0.0,0.0,59.1,25.55,6.36999988556,0.0,0.0,0.2,-0.4,0,0.0,32.3,0.0,0.0,51.0,0.0,0.0,0.0,1081.34,-0.2,0.0,3.67,0.6,0.0,0.0,0.011
2023-04-23 01:20:00,0.0,16.3,0.0,0.0,9.01708,0.0,0.64,45.26,3.3,0.0,0.0,0.0,24.9354,0.0,0.0,0,0.9,4.41,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,4.4,0.0,1654.0,1161.65,0.0,0.0,0.45,5.36,0.0,0.0,0.0,0.0,58.0,22.16,0.0,0.0,0.0,0.0,-0.3,0,0.0,33.04,13.7,0.0,49.931,0.0,0.0,0.0,1092.57,-0.2,0.0,2.55,0.7,0.0,0.0,0.011
2023-04-23 01:25:00,0.0,14.2,0.0,0.0,5.97982,0.0,0.02,41.55,3.2,0.0,0.0,0.0,26.2973,0.0,0.0,0,0.9,5.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,3.9,0.0,1653.0,1158.27,0.0,0.0,0.54,4.82,0.0,0.0,0.0,0.0,1.8,24.44,50.7000007629,0.0,0.0,0.1,-0.3,0,0.0,32.93,11.0,0.0,46.808,0.0,0.0,0.0,1089.75,-0.3,0.0,4.11,0.7,0.0,0.0,0.016
2023-04-23 01:30:00,0.0,13.3,0.0,0.0,3.54277,0.0,0.76,36.87,3.1,0.0,0.0,0.0,26.2912,0.0,0.0,0,1.1,6.56,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,3.1,0.0,1654.0,1160.15,0.0,0.0,0.54,2.88,0.0,0.0,0.0,0.0,0.0,22.56,13.470000267,0.0,0.0,0.9,-0.3,0,0.0,34.41,7.4,0.0,44.441,0.0,0.0,0.0,1087.86,-0.3,0.0,4.61,0.4,0.0,0.0,0.016
2023-04-23 01:35:00,0.0,12.7,0.0,0.0,1.7038,0.0,0.0,34.84,3.2,0.0,-0.01,0.0,23.5725,0.0,0.0,0,1.1,6.33,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,3.7,0.0,1628.0,1148.87,0.0,0.0,0.87,1.35,0.0,0.0,0.0,0.0,0.0,20.3,0.0,0.0,0.0,1.7,-0.2,0,0.0,34.41,0.0,0.0,44.076,0.0,0.0,0.0,1084.01,-0.3,0.0,3.07,0.2,0.0,0.0,0.011
2023-04-23 01:40:00,0.0,11.9,0.0,0.0,1.6517,0.0,0.0,31.15,2.5,0.0,-0.01,0.0,21.8583,0.0,0.0,0,1.3,5.94,0.0,0.63,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,4.4,0.0,1641.0,1151.88,0.0,0.0,1.08,0.0,0.0,0.0,0.0,0.0,0.0,18.93,0.0,0.0,0.0,1.8,-0.3,0,0.0,34.2,0.0,0.0,47.813,0.0,0.0,0.0,1082.35,-0.3,0.0,3.1,0.1,0.0,0.0,0.016
2023-04-23 01:45:00,0.0,11.0,0.0,0.0,1.42608,0.0,0.02,28.22,3.0,0.0,-0.01,0.0,19.2061,0.0,0.0,0,2.1,5.51,0.0,0.87,0.19698,0.0,0.0,0.0,0.0,0.4,0.0,0.0,4.6,0.0,1653.0,1156.77,0.0,0.0,1.08,0.0,0.0,0.0,0.0,0.0,0.0,16.65,0.0,0.0,0.0,1.4,-0.3,0,0.0,34.34,5.1,0.0,53.465,0.0,0.0,0.0,1087.08,-0.3,0.0,2.01,0.1,0.0,0.0,0.016
2023-04-23 01:50:00,0.0,11.0,0.0,0.0,1.31669,0.0,0.3,24.46,4.2,0.0,0.0,0.0,17.7213,0.0,0.0,0,2.5,7.52,0.0,1.68,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,3.5,0.0,1655.0,1155.26,0.0,0.0,1.08,0.0,0.0,0.0,0.0,0.0,0.0,14.4,0.0,0.0,0.0,1.5,-0.3,0,0.0,33.14,2.9,0.0,53.678,0.0,0.0,0.0,1085.32,-0.3,0.0,1.96,0.0,0.0,0.0,0.016
2023-04-23 01:55:00,0.0,12.0,0.0,0.0,1.20142,0.0,0.02,22.32,4.3,0.0,-0.01,0.0,15.2663,0.0,0.0,0,3.1,7.46,0.0,1.48,0.33369,0.0,0.0,0.0,0.0,0.4,0.0,0.0,3.3,0.0,1652.0,1157.14,0.0,0.0,1.065,0.0,0.0,0.0,0.0,0.0,0.0,11.95,0.0,0.0,0.0,1.8,-0.3,0,0.0,32.88,2.0,0.0,53.77,0.0,0.0,0.0,1087.89,-0.3,0.0,2.28,0.0,0.0,0.0,0.016
2023-04-23 02:00:00,0.0,13.3,0.0,0.0,1.33359,0.0,0.0,18.04,4.4,0.0,0.0,0.0,14.8977,0.0,0.0,0,3.1,5.78,0.0,1.07,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,3.9,0.0,1641.0,1152.25,0.0,0.0,1.065,0.0,0.0,0.0,0.0,0.0,0.0,14.63,0.0,0.0,0.0,1.3,-0.2,0,0.0,34.08,0.0,0.0,50.928,0.0,0.0,0.0,1080.56,-0.2,0.0,2.75,0.3,0.0,0.0,0.016
2023-04-23 02:05:00,0.0,15.3,0.0,0.0,1.36351,0.0,0.0,15.79,4.2,0.0,0.0,0.0,13.8327,0.0,0.0,0,3.1,4.55,0.0,1.19,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,4.3,0.0,1649.0,1154.89,0.0,0.0,1.08,0.0,0.0,0.0,0.0,0.0,0.0,14.25,0.0,0.0,0.0,1.5,-0.2,0,0.0,36.39,0.1,0.0,49.09,0.0,0.0,0.0,1083.28,-0.3,0.0,3.08,0.8,0.0,0.0,0.022
2023-04-23 02:10:00,0.0,14.4,0.0,0.0,1.16339,0.0,0.37,15.49,3.9,0.0,-0.01,0.0,13.7754,0.0,0.0,0,3.3,3.35,0.0,1.26,0.33077,0.0,0.0,0.0,0.0,0.4,0.0,0.0,4.2,0.0,1653.0,1160.9,0.0,0.0,1.08,0.44,0.0,0.0,0.0,0.0,0.0,12.61,0.0,0.0,0.0,1.0,-0.2,0,0.0,35.67,6.9,0.0,49.567,0.0,0.0,0.0,1091.16,-0.3,0.0,3.18,0.7,0.0,0.0,0.016
2023-04-23 02:15:00,0.0,14.7,0.0,0.0,0.94737,0.0,0.22,16.1,3.7,0.0,0.0,0.0,13.4943,0.0,0.0,0,2.9,0.91,0.0,1.38,0.38988,0.0,0.0,0.0,0.0,0.4,0.0,0.0,4.0,0.0,1654.0,1154.89,0.0,0.0,0.765,0.95,0.0,0.0,0.0,0.0,0.0,12.63,0.0,0.0,0.0,1.0,-0.2,0,0.0,33.76,1.8,0.0,51.483,0.0,0.0,0.0,1085.76,-0.2,0.0,3.76,0.4,0.0,0.0,0.016
2023-04-23 02:20:00,0.0,16.0,0.0,0.0,1.0886,0.0,0.0,16.97,3.5,0.0,-0.01,0.0,12.1318,0.0,0.0,0,2.9,0.34,0.0,1.59,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,3.5,0.0,1620.0,1142.86,0.0,0.0,0.765,0.08,0.0,0.0,0.0,0.0,0.0,11.16,0.0,0.0,0.0,0.6,-0.2,0,0.0,35.41,0.0,0.0,53.926,0.0,0.0,0.0,1074.79,-0.2,0.0,4.15,0.3,0.0,0.0,0.022
2023-04-23 02:25:00,0.0,15.6,0.0,0.0,0.47275,0.0,0.02,17.88,3.4,0.0,-0.01,0.0,13.3279,0.0,0.0,0,2.5,0.0,0.0,1.72,0.02154,0.0,0.0,0.0,0.0,0.4,0.0,0.0,3.5,0.0,1646.0,1153.38,0.0,0.0,0.555,0.48,0.0,0.0,0.0,0.0,0.0,10.31,0.0,0.0,0.0,0.4,-0.3,0,0.0,37.18,3.5,0.0,51.801,0.0,0.0,0.0,1085.01,-0.2,0.0,4.32,0.3,0.0,0.0,0.022
2023-04-23 02:30:00,0.0,17.3,0.0,0.0,0.0,0.0,0.0,19.6,3.2,0.0,0.0,0.0,13.1502,0.0,0.0,0,2.3,0.0,0.0,1.57,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,4.2,0.0,1651.0,1154.13,0.0,0.0,0.375,2.24,0.0,0.0,0.0,0.0,0.0,9.14,0.0,0.0,0.0,0.2,-0.3,0,0.0,39.95,0.0,0.0,53.132,0.0,0.0,0.0,1082.44,-0.2,0.0,4.45,0.5,0.0,0.0,0.016
2023-04-23 02:35:00,0.0,17.3,0.0,0.0,0.0,0.0,0.0,19.9,3.5,0.0,0.0,0.0,13.5926,0.0,0.0,0,1.7,0.22,0.0,1.64,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,5.8,0.0,1648.0,1154.89,0.0,0.0,0.255,2.33,0.0,0.0,0.0,0.0,0.0,8.35,0.0,0.0,0.0,0.0,-0.3,0,0.0,42.87,0.0,0.0,50.67,0.0,0.0,0.0,1082.0,-0.2,0.0,5.18,1.4,0.0,0.0,0.022
2023-04-23 02:40:00,0.0,17.9,0.0,0.0,0.0,0.0,0.49,20.69,3.0,0.0,0.0,0.0,15.0339,0.0,0.0,0,1.5,0.67,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,6.6,0.0,1647.0,1154.13,0.0,0.0,0.15,3.79,0.0,0.0,0.0,0.0,0.0,8.69,0.0,0.0,0.0,0.2,-0.2,0,0.0,40.66,0.9,0.0,50.013,0.0,0.0,0.0,1085.1,-0.2,0.0,6.04,1.1,0.0,0.0,0.027
2023-04-23 02:45:00,0.0,17.1,0.0,0.0,0.0,0.0,0.01,26.01,2.4,0.0,-0.01,0.0,14.5679,0.0,0.0,0,1.4,0.16,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,6.9,0.0,1645.0,1153.76,0.0,0.0,0.045,3.72,0.0,0.0,0.0,0.0,0.0,10.98,0.0,0.0,0.0,0.0,-0.3,0,0.0,38.06,0.0,0.0,54.789,0.0,0.0,0.0,1082.69,-0.2,0.0,6.29,1.1,0.0,0.0,0.016
