SETTLEMENTDATE,BANGOWF,BAYSW,BERYLSF,BHILLGT,BOCOROCK,BODWF,BOMENSF,BROKENH,CAPTL_WF,COLEASF,COLONGRA,COLWF0,CROOKWF,CRURWF,CRWASF,CULLERIN,DARLSF1,DG_NSW1,ERARING,ERGT01,FINLYSF,GNNDHSF,GOONSF,GRIFSF,GULLRGWF,GULLRSF,GULLRWF,GUNNING,HEZ1,HILLSTN,HUMENSW,JEMALNG,JUNEESF,LIDDELL,LIMOSF1,LIMOSF2,MANSLR,METZSF,MLSP,MOLNGSF,MOREESF,MP,NETIC,NEVERSF,NYNGAN,PARSF,ROYALLA,SAPHWF,SEBSF,SHOALHAV,SITHE,SNOWY1,SNOWY2,SNOWY3,SNOWY6,STWF,SUNRSF,SUNTPSF,TALLAWAR,TARALGA,URANQ,VP,WAGGNSF,WALGRV,WELLSF,WOODLWN,WRSF,WRWF,QBYNB,WSTWYSF,NEWENSF,AVLSF,RESS1,RIVNB2,DPNTB
2023-06-03 08:55:00,0.0,2203.35,45.5305,0.0,10.17,4.10064,12.3799,11.9998,0.0,78.9002,0.0,0.0,0.0,24.4997,19.1539,-0.02,120.412,0,2369.96,0.0,30.4112,62.9359,45.417,16.6003,0.38499,1.76497,0.0,0.0,0.0,52.9592,10.0669,30.62,23.8182,,103.555,6.34473,23.191,29.6357,6.062,23.1437,40.094,700.841,51.8100013733,59.87,50.5,32.7016,3.029,64.3397,28.5045,-3.06583,0.184,0.0,0.0,34.2,11.0,83.5138,124.445,104.459,0,0.28748,0.0,769.335,3.37041,0.0,91.5999,0.0,13.3805,15.61,0.0,57.2662,108.885,29.9938,0.0,0.0,0.0
2023-06-03 09:00:00,0.0,2169.2,44.2906,0.0,9.56,4.3623,13.7606,13.0998,0.0,83.1025,0.0,0.0,0.0,23.1987,10.8022,-0.07,131.862,0,2378.28,0.0,43.0884,58.0112,46.1616,16.8994,0.37499,1.91497,0.0,0.0,0.0,56.3425,9.98079,30.62,23.7496,,106.737,6.89168,23.737,30.0674,7.141,22.0548,38.81,709.899,192.630004883,62.85,52.75,33.0007,1.933,55.816,56.138,-3.06583,0.21414,0.0,0.0,33.9,11.0,80.5695,126.294,105.117,0,0.0,0.0,734.397,3.9173,0.0,93.0831,0.0,6.61031,15.3732,0.0,57.942,157.473,29.9938,0.0,0.0,0.0
2023-06-03 09:05:00,0.0,2087.7,42.5302,0.0,9.18,3.06031,16.9613,9.89985,0.0,85.602,0.0,0.0,0.0,21.1985,17.0793,-0.03,132.472,0,2321.45,0.0,59.379,74.9203,46.4009,17.1008,0.73999,1.39498,0.0,0.0,0.0,59.5661,10.0085,30.62,23.3626,,109.889,7.47402,24.167,36.1583,6.682,22.9508,36.216,689.879,191.949996948,66.07,54.75,33.1991,1.589,43.0808,62.7308,-3.16808,0.1639,0.0,0.0,34.2,11.0,80.1959,128.125,104.604,0,0.0,0.0,688.058,5.27474,0.0,93.1807,0.0,10.7999,12.618,0.0,58.4847,178.485,29.9938,0.0,0.0,0.0
2023-06-03 09:10:00,0.0,2041.36,44.3516,0.0,9.11,2.05137,40.3516,14.5998,0.0,89.9966,0.0,0.0,0.0,17.5965,19.0761,-0.05,135.9,0,2259.78,0.0,78.233,73.5759,46.5888,17.1984,1.06498,1.77497,0.0,0.0,0.0,62.3739,10.1838,30.62,23.1025,,112.699,8.02274,24.361,54.2677,3.067,23.0265,41.112,701.28,213.800003052,68.86,56.75,33.4005,1.633,37.9904,63.251,-3.16808,0.184,0.0,0.0,34.1,11.0,78.5589,128.913,105.801,0,0.0,0.0,653.902,9.07607,0.0,92.9854,0.0,12.1696,11.9771,0.0,59.0234,174.987,29.9938,0.0,0.0,0.0
2023-06-03 09:15:00,0.0,1973.44,45.3499,0.0,9.02,2.51188,59.4608,17.6997,0.0,92.599,0.0,0.0,0.42725,14.8972,19.0443,-0.04,135.846,0,2253.4,0.0,92.2103,66.2644,46.7304,17.2992,1.27498,1.96497,0.0,0.0,0.0,64.0307,10.0085,30.62,22.359,,115.599,8.56437,24.47,42.923,1.85,23.0143,34.472,701.598,187.699996948,71.71,58.75,33.6019,2.371,40.618,57.9997,-3.06583,0.19405,0.0,0.0,34.1,11.0,77.1746,130.011,105.903,0,0.0,0.0,615.595,22.0938,0.0,93.3028,0.0,14.3803,9.90127,0.0,59.4371,140.847,29.9938,0.0,0.0,0.0
2023-06-03 09:20:00,0.0,1928.81,45.3818,0.0,9.72,2.63119,57.6516,13.8998,0.0,92.7981,0.0,0.0,0.41749,14.4989,19.2358,-0.02,143.041,0,2260.83,0.0,91.5877,96.6384,46.9429,17.2992,1.55498,2.39496,0.0,0.0,0.0,64.1475,9.89158,30.62,21.2654,,118.087,9.09538,24.533,31.6099,1.95,23.046,28.604,704.527,246.449996948,73.01,60.75,33.8003,3.432,36.1685,57.939,-3.16808,0.2041,0.0,0.0,34.0,11.0,75.4717,131.183,105.818,0,0.0,0.0,592.767,21.4713,0.0,84.9287,0.0,14.76,7.7174,0.0,59.7647,142.632,29.9938,0.0,0.0,0.0
2023-06-03 09:25:00,0.0,1856.16,45.2597,0.0,9.31,2.13091,58.1607,23.4996,0.0,93.6976,0.0,0.0,1.0486,13.8971,19.1345,-0.04,144.829,0,2250.79,0.0,89.3477,93.3301,46.2617,17.2992,2.21497,3.11495,0.0,0.0,0.0,64.1208,10.3007,31.02,21.0033,,120.172,9.6441,24.543,36.2899,1.699,22.8727,35.5,691.49,351.899993896,73.06,62.5,33.901,3.147,30.5379,39.095,-3.27033,0.184,0.0,0.0,33.6,11.0,75.6915,131.797,105.202,0,0.0,0.0,561.956,20.8267,0.0,87.6326,0.0,15.1201,8.99611,0.0,60.3013,162.124,30.994,0.0,0.0,0.0
2023-06-03 09:30:00,0.0,1790.24,45.4906,0.0,9.07,2.06288,57.2818,22.1997,0.0,92.7981,0.0,0.0,1.52712,13.397,19.08,-0.06,144.043,0,2243.03,0.0,88.2735,84.9963,47.165,17.5006,2.32496,4.53493,0.0,0.0,0.0,64.043,9.36555,31.02,20.8015,,122.287,10.1291,24.558,53.4728,1.649,22.7604,22.218,689.732,422.059997559,72.97,64.5,34.0017,2.985,26.07,61.1533,-3.16808,0.184,0.0,0.0,33.1,11.0,72.6702,132.099,103.81,0,0.0,0.0,516.52,20.4581,0.0,91.8257,0.0,15.4399,5.7087,0.0,60.3771,156.585,30.994,0.0,0.0,0.0
2023-06-03 09:35:00,0.0,1732.94,45.8809,0.0,7.32,1.89019,56.7727,18.5997,0.0,92.0016,0.0,0.0,1.9678,13.4988,19.1908,-0.05,145.48,0,2199.55,0.0,79.8383,87.7961,47.209,17.3999,2.58496,5.38492,0.0,0.0,0.0,63.9549,9.77469,31.02,20.992,,124.301,10.6247,24.563,68.1603,1.9,22.9044,28.702,697.398,449.200012207,72.87,66.25,34.2001,3.141,24.8158,60.7943,-3.37257,0.184,0.0,0.0,32.6,11.0,66.309,132.255,105.604,0,0.0,0.0,509.806,20.275,0.0,91.7769,0.0,15.6206,5.45785,0.0,60.6106,147.118,30.994,0.0,0.0,0.0
2023-06-03 09:40:00,0.0,1678.57,45.9314,0.0,7.88,1.54271,56.4724,19.0997,0.0,91.3973,0.0,0.0,3.09575,11.6978,16.9195,-0.04,144.518,0,2134.46,0.0,84.3793,65.3429,47.0771,17.1984,2.36496,4.17494,0.0,0.0,0.0,63.787,9.91927,31.02,20.9869,,126.406,11.1681,24.575,69.787,2.051,22.9654,41.648,702.794,533.799987793,72.76,68.25,34.0993,3.73,18.6175,61.021,-3.16808,0.2041,0.0,0.0,34.0,11.0,60.8487,132.3,105.271,0,0.0,0.0,508.878,20.17,0.03258,91.7281,0.0,11.63,4.64668,0.0105,60.6556,155.065,30.994,0.0,0.0,0.0
2023-06-03 09:45:00,0.0,1675.32,46.0907,0.0,7.53,1.3449,56.2014,24.9996,0.0,90.9991,0.0,0.0,3.63653,11.7996,19.6157,-0.06,144.152,0,2090.14,0.0,75.6756,70.3632,46.9355,17.3999,1.95497,4.15494,0.0,0.0,0.0,63.5699,10.0085,31.02,20.9869,,128.48,11.6655,24.518,43.4178,2.402,22.9313,41.928,714.025,532.41998291,72.69,69.0,34.0993,4.467,12.0531,61.3794,-3.16808,0.184,0.0,0.0,34.2,11.0,56.4321,132.19,104.955,0,0.28748,0.0,509.879,20.0845,0.06423,91.4534,0.0,11.89,2.19364,0.0,60.6269,151.861,27.9934,0.0,0.0,0.0
2023-06-03 09:50:00,0.0,1632.57,45.7296,0.0,7.02,0.85613,55.8718,23.1996,0.0,89.9966,0.0,0.0,3.25444,13.0961,6.72538,-0.02,143.298,0,2075.28,0.0,33.7987,86.366,46.6938,17.2992,1.60498,3.57495,0.0,0.0,0.0,63.3713,9.95003,31.02,20.6182,,129.84,12.1328,24.475,62.2748,2.452,22.819,33.372,693.346,552.090026855,72.43,71.25,34.0993,4.823,14.049,62.6366,-3.27033,0.184,0.0,0.0,33.9,11.0,54.883,132.026,104.784,0,0.34974,0.0,510.953,20.0089,0.0,91.4595,0.0,16.53,1.14382,0.0,60.6781,137.917,32.9945,0.0,0.0,0.0
2023-06-03 09:55:00,0.0,1600.85,45.5411,0.0,6.16,1.52283,55.5715,26.5996,0.0,90.9991,0.0,0.0,2.80522,14.698,15.2791,-0.05,143.041,0,2098.23,0.0,31.6136,86.794,46.5327,17.1984,0.87999,3.75494,0.0,0.0,0.0,63.1747,10.0392,31.02,16.1889,,131.189,12.5611,24.419,68.9974,2.502,22.9068,40.176,705.431,472.070007324,72.18,72.75,34.0017,4.963,14.2138,62.1562,-3.16808,0.184,0.0,0.0,33.9,11.0,53.6416,131.696,104.348,0,0.3241,0.0,512.784,19.855,0.0,91.2276,0.0,12.4796,1.29519,0.0,60.457,120.22,22.9922,0.0,0.0,0.0
2023-06-03 10:00:00,0.0,1555.18,45.3605,0.0,5.2,1.40351,55.2712,25.4996,0.0,91.8025,0.0,0.0,2.32425,13.4988,8.55091,-0.02,143.027,0,2118.88,0.0,22.6597,85.4495,46.2373,17.1008,0.47499,3.27495,0.0,0.0,0.0,62.8265,9.95003,31.65,10.2093,,132.579,13.0426,24.388,70.782,2.652,22.7945,40.252,706.261,466.519989014,71.91,74.25,33.8003,4.972,12.9412,61.3549,-3.16808,0.2041,0.0,0.0,34.2,11.0,50.9169,131.183,104.356,0,0.34241,0.0,510.392,19.4644,0.0,91.0506,0.0,11.3797,1.56313,0.0,60.416,119.414,22.9922,0.0,0.0,0.0
2023-06-03 10:05:00,0.0,1551.78,45.2304,0.0,4.68,2.15498,54.9709,26.1996,0.0,93.1003,0.0,0.0,1.5845,12.9988,22.6478,-0.06,143.041,0,2097.25,0.0,15.6527,84.7748,46.0957,16.3989,0.69999,3.37495,0.0,0.0,0.0,62.6237,10.0392,31.65,10.2902,,133.606,13.4108,24.303,64.6964,2.803,22.6041,39.132,717.028,538.809997559,71.74,75.5,33.6019,4.951,11.2383,53.7174,-3.37257,0.184,0.0,0.0,34.2,11.0,45.5885,130.579,104.245,0,0.27649,0.0,509.268,19.6304,0.14986,91.0079,0.0,16.5496,0.91432,0.0,60.1498,140.536,23.9925,0.0,0.0,0.0
2023-06-03 10:10:00,0.0,1537.57,44.9995,0.0,3.93,3.39941,54.8208,28.5996,0.0,92.9973,0.0,0.0,0.8368,16.4991,12.588,-0.03,143.027,0,2111.36,0.0,17.4777,84.0245,45.959,15.5993,0.51499,2.65496,0.0,0.0,0.0,62.6299,10.0392,31.83,10.9512,,134.644,13.7842,24.279,67.934,2.853,22.1817,39.966,710.362,496.399993896,71.51,76.25,33.4005,5.138,5.7084,55.9993,-3.47802,0.184,0.0,0.0,34.1,11.0,42.2596,130.094,103.912,0,0.25818,0.0,507.755,19.4913,0.0,91.0506,0.0,14.4304,0.0,0.0,60.074,141.378,25.9929,0.0,0.0,0.0
2023-06-03 10:15:00,0.0,1471.58,45.0207,0.0,3.88,4.19065,54.6303,29.7995,0.0,92.7981,0.0,0.0,0.8661,14.7998,13.7948,-0.04,143.108,0,2082.8,0.0,28.3299,83.4253,45.5732,15.4986,0.38499,4.62493,0.0,0.0,0.0,62.378,9.80237,31.83,14.3923,,135.318,14.2002,24.247,65.0491,2.853,21.7569,37.934,687.779,454.600006104,71.28,77.5,33.1991,4.6,5.91897,54.5938,-3.37257,0.184,0.0,0.0,33.5,11.0,38.7439,129.343,103.485,0,0.2472,0.0,512.687,19.3741,0.0,91.0262,0.0,17.0,0.0,0.0,59.7443,142.238,26.9931,0.0,0.0,0.0
2023-06-03 10:20:00,0.0,1436.45,44.8694,0.0,3.48,4.41253,54.3301,29.7995,0.0,92.9011,0.0,0.0,0.36744,19.8975,8.87347,-0.04,142.323,0,2030.33,0.0,27.0787,82.7505,45.3706,15.9991,0.0,8.91486,0.0,0.0,0.0,62.2039,10.0085,31.83,21.4897,,136.356,14.5648,24.185,65.5071,3.104,22.0646,38.478,696.764,527.599975586,70.88,79.0,32.9,4.575,3.12657,42.7239,-2.86134,0.2041,0.0,0.0,34.1,11.0,26.9004,128.73,103.331,0,0.2472,0.0,511.051,19.2251,0.02513,90.7088,0.0,16.7095,0.0,0.0,59.6255,141.131,33.9947,0.0,0.0,0.0
2023-06-03 10:25:00,0.0,1385.49,44.7897,0.0,3.36,8.51108,53.821,26.0996,0.0,91.1982,0.0,0.0,0.22705,22.2959,16.489,-0.02,141.726,0,1965.24,0.0,55.5459,82.4232,45.0629,15.4986,0.0,9.86485,0.0,0.0,0.0,61.9868,10.0392,31.83,14.9002,,136.698,14.9224,24.124,63.5593,3.606,21.9864,38.452,697.349,568.239990234,70.61,79.5,32.7016,4.876,1.58846,32.0049,-2.1456,0.184,0.0,0.0,34.1,11.0,24.5054,128.052,103.015,0,0.44495,0.0,511.661,19.0079,0.04375,90.7027,0.0,16.53,0.0,0.0,59.1974,139.547,31.9943,0.0,0.0,0.0
2023-06-03 10:30:00,0.0,1333.39,44.6808,0.0,3.57,16.7312,53.3413,30.0995,0.0,90.6008,0.0,0.0,0.1886,16.3973,7.23558,-0.05,141.062,0,1893.1,0.0,51.0841,82.0707,44.0034,15.0011,1.20498,6.04491,0.0,0.0,0.0,61.7144,9.89158,31.83,15.2525,,137.403,15.287,24.082,61.4009,4.309,21.5494,34.45,683.995,543.66998291,70.14,80.75,32.3995,5.104,1.00252,40.03,-2.96358,0.17395,0.0,0.0,33.4,11.0,24.9448,127.338,101.913,0,1.01808,0.0,510.611,18.8589,0.0,90.5196,0.0,16.7901,0.0,0.0,58.9865,139.858,31.9943,0.0,0.0,0.0
2023-06-03 10:35:00,0.49561,1356.76,44.5109,0.0,2.48,19.7413,52.8908,32.5995,0.0,89.7013,0.0,0.0,0.30823,22.0968,6.3913,-0.04,140.859,0,1873.81,0.0,86.6133,81.5974,44.4477,15.0988,1.60498,2.45496,0.0,0.0,0.0,61.3949,9.80237,30.65,21.717,,138.078,15.5932,24.05,62.5906,4.962,21.7179,38.438,681.944,593.260009766,69.74,81.5,32.2011,5.195,0.0,38.8394,-2.96358,0.21414,0.0,0.0,34.0,11.0,24.824,126.303,102.374,0,0.82399,0.0,507.828,18.7002,0.0,90.5684,0.0,16.1003,0.0,0.0,58.6977,139.538,29.9938,0.0,0.0,0.0
2023-06-03 10:40:00,0.0,1317.28,44.641,0.0,1.68,21.0119,52.3195,42.9993,0.0,91.3012,0.0,0.0,1.43618,20.5967,8.26035,-0.04,140.371,0,1858.23,0.0,94.7799,80.9982,44.1401,15.4009,2.13497,3.26495,0.0,0.0,0.0,61.0488,10.1254,30.65,20.7514,,138.45,15.8977,23.973,61.9379,5.667,21.6202,34.362,637.876,556.440002441,69.25,82.5,31.9997,5.205,0.0,35.7585,-3.06583,0.184,0.0,0.0,34.0,11.0,27.9442,125.48,101.989,0,0.95216,0.0,509.024,18.4927,0.03816,90.5928,0.0,13.3695,0.0,0.0,58.368,138.247,30.994,0.0,0.0,0.0
2023-06-03 10:45:00,0.29541,1318.31,44.8295,0.0,1.77,25.3721,51.9313,42.4994,0.0,90.0996,0.0,0.0,2.00565,24.7961,9.73107,-0.04,140.236,0,1836.01,0.0,90.8675,80.7313,43.8105,15.8007,2.54496,3.89494,0.0,0.0,0.0,60.4877,9.71624,30.65,20.1902,,138.793,16.2127,23.93,61.1903,6.076,21.4249,37.196,651.817,539.049987793,68.86,83.25,31.7006,5.363,0.0,32.055,-2.75909,0.1639,0.0,0.0,34.0,11.0,29.4054,124.472,100.537,0,1.02907,0.0,510.269,18.2779,0.0,90.6905,0.0,17.2198,0.0,0.0,58.0035,138.283,31.9943,0.0,0.0,0.0
2023-06-03 10:50:00,0.0,1341.62,44.88,0.0,1.72,24.1119,51.4516,22.4997,0.0,90.0996,0.0,0.0,2.73686,22.4995,6.84006,-0.05,139.843,0,1815.24,0.0,90.5013,80.3436,43.5102,15.8984,3.15495,3.88494,0.0,0.0,0.0,59.9962,9.95003,30.65,19.7253,,139.468,16.5137,23.889,61.4957,6.123,21.2808,37.742,657.969,486.019989014,68.53,84.0,31.4992,6.331,0.0,37.3331,-3.47802,0.2041,0.0,0.0,34.0,11.0,26.406,123.52,100.246,0,1.13893,0.0,511.588,18.1338,0.1238,90.9957,0.0,17.8704,0.0,0.0,57.5324,136.654,31.9943,0.0,0.0,0.0
2023-06-03 10:55:00,0.89883,1304.49,45.0419,0.0,2.51,23.3019,51.1806,43.7993,0.0,89.0009,0.0,0.0,2.89433,29.7965,5.18886,-0.04,139.653,0,1792.39,0.0,85.0263,80.1019,42.6166,16.3012,2.94496,9.76485,0.0,0.0,0.0,59.4268,10.0392,30.09,18.8928,,139.468,16.8181,23.864,61.2377,6.526,20.8072,37.532,636.387,477.100006104,68.19,84.75,31.2001,8.144,1.38705,45.5187,-3.47802,0.21414,0.0,0.0,33.7,11.0,23.5056,122.568,97.6229,0,0.94484,0.0,511.49,18.0899,0.00093,91.2276,0.0,17.8301,0.0,0.0,57.344,129.146,25.9929,0.0,0.0,0.0
2023-06-03 11:00:00,1.0,1315.82,45.1614,0.0,1.95,23.5217,50.8803,13.2998,0.0,88.1014,0.0,0.0,4.00519,30.8984,4.45517,-0.06,138.976,0,1786.53,0.0,87.48,79.9508,42.2333,16.3012,2.89496,8.14488,0.0,0.0,0.0,59.2753,9.56858,30.09,19.3137,,139.82,17.0624,23.862,61.0692,6.077,20.9024,37.324,647.422,435.359985352,67.85,85.5,31.0018,8.641,0.0,41.5292,-3.16808,0.17395,0.0,0.0,34.0,11.0,19.2099,121.36,99.0671,0,1.28908,0.0,510.66,18.002,0.00093,91.5755,0.0,18.0206,0.0,0.0,56.8811,127.379,21.992,0.0,0.0,0.0
2023-06-03 11:05:00,2.69909,1347.43,45.1296,0.0,2.22,22.8623,50.6423,40.8994,0.0,87.2019,0.0,0.0,4.12604,33.5977,3.72544,-0.05,138.163,0,1757.89,0.0,75.6817,79.7393,42.6557,16.3989,2.40496,9.63485,0.0,0.0,0.0,58.923,10.0392,30.09,19.1048,,139.82,17.3031,23.869,62.3748,6.078,21.0196,37.186,676.353,565.150024414,67.45,86.0,30.8003,9.603,0.0,44.7066,-3.27033,0.184,0.0,0.0,34.0,11.0,18.298,120.609,98.5202,0,1.39895,0.0,511.197,17.8994,0.0,92.076,0.0,18.0096,0.0,0.0,56.4224,138.064,23.9925,0.0,0.0,0.0
2023-06-03 11:10:00,1.6978,1327.44,45.2198,0.0,3.01,13.5223,50.4921,46.6993,0.0,86.5015,0.0,0.0,4.78401,33.996,2.78758,-0.04,136.875,0,1716.07,0.0,77.1283,79.6789,42.3652,16.4996,5.65491,8.12488,0.80934,0.0,0.0,58.4315,9.77469,29.64,19.0044,,139.81,17.5385,23.858,61.5062,6.284,20.9,36.974,658.97,605.960021973,67.07,86.5,30.602,7.153,0.0,50.2687,-3.37257,0.184,0.0,0.0,34.0,11.0,18.2101,119.538,98.2724,0,1.03639,0.0,513.59,17.8653,0.0,92.5338,0.0,17.7496,0.0,0.0135,56.1357,136.132,34.995,0.0,0.0,0.0
2023-06-03 11:15:00,3.09308,1307.0,45.2995,0.0,2.08,17.3236,50.3127,41.2994,0.0,86.1032,0.0,0.0,5.81735,34.0977,3.00646,-0.03,136.726,0,1663.53,0.0,81.3458,79.3818,41.6815,16.3012,5.97491,9.37486,2.54862,1.31908,0.0,58.0342,10.1561,29.64,18.6153,,140.142,17.7244,23.888,54.7941,8.661,20.1602,36.754,638.877,593.030029297,66.68,87.0,30.2998,7.715,0.0,57.3828,-3.47802,0.19405,0.0,0.0,33.7,11.0,15.1119,118.723,97.529,0,1.14626,0.0,513.224,17.7285,0.0,92.845,0.0,17.8594,0.0,0.0,55.7732,135.665,35.9952,0.0,0.0,0.0
2023-06-03 11:20:00,2.69909,1331.88,45.5597,0.0,1.48,15.8625,50.1625,48.1993,0.0,85.2998,0.0,0.0,6.71519,33.8986,3.67155,-0.07,136.442,0,1639.5,0.0,74.4549,79.3566,41.8183,16.2005,6.6399,6.99489,1.15212,2.08875,0.0,57.8888,9.80237,29.64,18.7013,,140.142,17.9757,23.941,57.4632,10.419,20.1456,36.646,656.187,541.070007324,66.28,88.0,30.1991,10.063,0.0,53.5892,-3.58027,0.184,0.0,0.0,33.9,11.0,12.0357,117.707,99.3234,0,1.13893,0.0,510.978,17.5918,0.04189,93.0892,0.0,17.6604,0.0,0.0,55.4066,129.412,33.9947,0.0,0.0,0.0
2023-06-03 11:25:00,3.09353,1354.68,45.9208,0.0,0.65,15.7118,49.9501,48.0993,0.0,84.7025,0.0,0.0,7.22545,33.4959,4.83456,-0.05,135.52,0,1620.43,0.0,74.7967,79.3516,41.5888,16.0998,8.42487,1.51498,4.08795,2.63545,0.0,57.684,9.86082,29.64,18.7013,,140.142,18.1545,24.063,60.706,9.816,17.9947,36.534,663.902,605.58001709,65.87,88.5,30.0008,12.661,0.0,56.9579,-3.27033,0.184,0.0,0.0,34.2,11.0,10.7063,117.057,99.144,0,0.54383,0.0,513.321,17.4429,0.0,93.1258,0.0,17.8204,0.0,0.0,55.2079,123.177,30.994,0.0,0.0,0.0
2023-06-03 11:30:00,2.19341,1337.4,46.1305,0.0,1.25,13.7525,49.7121,35.4995,0.0,83.8029,0.0,0.0,9.96597,34.996,6.25946,-0.07,134.829,0,1597.61,0.0,75.9442,79.3667,41.3324,15.8984,9.34986,9.86485,6.04941,4.25016,0.0,57.6573,9.89158,28.64,18.4566,,140.142,18.3315,24.198,60.2112,9.713,20.8292,36.334,659.409,630.059997559,65.55,89.0,29.7993,17.163,0.0,55.8318,-3.27033,0.184,0.0,0.0,34.1,11.0,12.7828,116.315,97.7597,0,0.78004,0.0,512.589,17.3306,0.0,93.9132,0.0,17.9498,0.0,0.0,54.8393,132.488,29.9938,0.0,0.0,0.0
2023-06-03 11:35:00,2.39803,1363.84,46.3111,0.0,2.4,11.8603,49.4704,29.4995,0.0,82.9995,0.0,0.35782,10.9236,34.3986,10.5912,-0.05,133.935,0,1582.76,0.0,78.9227,79.4472,41.181,15.8984,12.7498,9.76485,5.59237,5.33007,0.0,57.3624,9.83313,28.64,18.4566,,140.142,18.5103,24.331,60.1796,9.763,20.7657,36.126,666.661,707.570007324,65.29,89.25,28.7007,12.902,0.0,55.2483,-3.47802,0.2041,0.0,0.0,34.0,11.0,12.7938,115.573,98.2296,0,0.76539,0.0,508.829,17.2329,0.14986,94.4625,0.0,17.9705,0.0,0.0,54.6181,131.838,28.9936,0.0,0.0,0.0
2023-06-03 11:40:00,3.89433,1344.67,46.4119,0.0,2.99,13.2523,49.2909,48.4993,0.0,81.9009,0.0,1.94858,14.4417,28.1991,18.345,0.21,133.786,0,1553.73,0.0,86.6133,79.3214,40.1068,15.8007,12.3348,9.86485,7.45226,4.98173,0.0,57.0614,9.91927,28.49,18.3398,,140.142,18.6289,24.432,57.8738,10.116,19.6866,36.026,644.663,695.690002441,65.03,89.25,28.6,8.974,0.0,55.1049,-3.37257,0.184,0.0,0.0,33.7,11.0,13.1893,114.612,97.3581,0,0.76539,0.0,538.273,17.1646,0.0,94.6395,0.0,17.9302,0.0,0.0,54.2392,132.149,29.9938,0.0,0.0,0.0
2023-06-03 11:45:00,3.29373,1320.02,46.7704,0.0,3.29,10.7822,49.0822,48.1993,0.0,81.0014,0.0,3.96124,15.6149,29.0973,16.4029,0.34,133.474,0,1525.19,0.0,91.2703,79.3818,40.0433,15.5993,14.2148,2.78496,8.30921,4.91112,0.0,56.8361,9.80237,28.49,17.9661,,140.142,18.7492,24.509,58.674,10.47,16.3418,36.026,644.956,688.780029297,64.83,89.5,28.4993,11.84,0.0,55.1034,-3.47802,0.15386,0.0,0.0,33.7,11.0,12.7718,114.008,95.9737,0,0.77638,0.0,512.223,17.0791,0.0,95.3597,0.0,17.7996,0.0,0.0,54.1082,132.021,28.9936,0.0,0.0,0.0
2023-06-03 11:50:00,3.49836,1306.34,46.85,0.0,3.59,8.58225,48.921,48.1993,0.0,80.198,0.0,5.40932,15.3231,28.0973,10.4033,0.73,133.244,0,1508.37,0.0,95.6466,79.3264,40.7074,15.4986,16.3948,4.77493,8.0553,5.19835,0.0,56.7337,9.71624,28.49,17.9732,,140.495,18.8908,24.7,56.8209,10.3,20.5777,35.926,642.661,707.849975586,64.73,89.75,28.3009,14.031,0.0,55.1034,-3.47802,0.184,0.0,0.0,33.4,11.0,13.9474,113.577,96.2728,0,0.69581,0.0,513.639,17.0889,0.03258,95.8419,0.0,17.8497,0.0,0.0,53.8399,131.572,28.9936,0.0,0.0,0.0
2023-06-03 11:55:00,2.89333,1303.0,47.3704,0.0,4.4,8.48178,48.8624,45.8993,0.0,79.9027,0.0,5.43679,15.6942,23.4996,8.26138,0.94,133.109,0,1480.25,0.0,88.7251,79.1955,40.1459,15.4009,15.9848,4.69493,5.25594,5.93072,0.0,56.4593,9.91927,28.49,18.0152,,140.827,19.0678,24.795,59.1583,9.075,20.275,35.926,663.804,800.83001709,64.55,90.0,28.3009,10.202,0.0,55.0017,-3.47802,0.2041,0.0,0.0,33.7,11.0,11.0359,113.495,95.2303,0,0.79103,0.0,512.149,17.0596,0.00093,95.5734,0.0,17.8497,0.0,0.0,53.8522,131.353,29.9938,0.0,0.0,0.0
2023-06-03 12:00:00,3.59647,1295.28,47.5696,0.0,4.31,4.68047,48.9613,9.39986,0.0,79.2023,0.0,4.73564,15.3426,24.1987,7.63392,1.0,132.58,0,1458.52,0.0,86.0517,79.3667,39.1229,15.3002,16.0847,4.12494,5.73202,5.90295,0.0,56.3057,9.89158,28.49,17.9026,,141.512,19.2537,25.004,57.1315,7.526,19.4815,35.82,656.48,801.890014648,64.39,90.0,28.2002,8.846,0.0,55.1133,-3.37257,0.184,0.0,0.0,33.4,11.0,10.168,113.761,94.1024,0,0.54383,0.0,510.025,17.0376,0.30437,88.9204,0.0,17.8899,0.0,0.0,53.7088,131.298,29.9938,0.0,0.0,0.0
2023-06-03 12:05:00,2.39452,1315.35,42.9604,0.0,3.02,5.97199,48.91,39.7994,0.0,78.0968,0.0,5.46883,14.5138,22.4995,6.9975,1.41,131.903,0,1445.46,0.0,82.9755,79.3566,40.3168,15.4009,16.6947,4.30493,2.55814,6.27906,0.0,56.1336,9.89158,28.49,17.9374,,140.827,19.1917,24.314,59.7953,8.423,20.1944,35.718,679.893,798.900024414,64.3,90.0,28.0995,7.605,0.0,55.1513,-3.37257,0.184,0.0,0.0,33.7,11.0,7.10277,111.609,95.6063,0,0.90089,0.0,509.952,17.023,0.0,94.6883,0.0,17.8106,0.0,0.0825,53.5982,131.627,29.9938,0.0,0.0,0.0
