SETTLEMENTDATE,ADPBA1,ADPPV,AGLHAL,ANGASTON,BARKIPS,BLUFF,BNGSF,BOWWBA,BOWWPV,CANUNDA1,CATHROCK,CLEMGPWF,DALNTH,DG_SA1,DRYCGT,HALLWF,HALLWF2,HORNSDAL,HORNSDAL2,HORNSDAL3,HORNSDPR,HVWWBA,HVWWPV,LADBROKE,LBB,LGAPWF,LGAPWF2,LKBONNY1,LKBONNY3,LKBONNY_2,LONSDALE,MAPS2PV,MAPS3PV,MBPS2PV,MINTARO,MTMILLAR,MWPSPV,NBHWF,NETIC,NPPPPS,OSBORNE,PAREPW,PORTLCN,QUARANTN,SNAPPER1,SNOWNTH,SNOWSTH,SNOWTOWN,SNUG,STANVAC,STARFHILL,TBSF,TORRIS,WATERLWF,WGWF,WPWF,CBWWBA,PAREPS,BOLIVPS,TB2B,TB2SF,TI
2023-06-04 00:00:00,0.0,0.0,0.0,-0.1,0.0,48.1,0.0,0.0,0.0,15.1176,39.8,46.0304,0.0,0,0.0,77.23,63.05,89.0,99.8,92.0,0.0,0.0,0.0,0.03,0.0,79.3,55.01,27.0608,22.2172,67.1096,0.0,0.0,0.0,0.0,29.5706,38.8,0.0,115.0,0.0,166.17,0.0,101.09,0.0,0.0,0.0,91.9,119.5,85.896,0.0,0.0,26.8922,0.0,0.0,113.7,107.9,9.06,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-04 00:05:00,0.001,0.0,0.0,-0.1,0.0,50.0,0.0,0.0,0.0,14.5169,38.9,44.9498,0.0,0,0.0,72.98,64.5,84.5,99.7,89.7,0.0,0.0,0.0,0.03,0.0,99.7,70.22,25.0959,21.9939,71.1955,0.0,0.0,0.0,0.0,29.7415,37.9,0.0,119.2,0.0,125.233,0.0,100.94,0.0,0.0,0.0,95.4,120.8,89.1026,0.0,0.0,27.0921,0.0,8.0,111.3,107.7,6.93,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-04 00:10:00,0.001,0.0,0.0,-0.1,0.0,48.3,0.0,0.0,0.0,16.1188,35.0,48.1194,0.0,0,0.0,73.36,63.49,85.1,99.9,91.4,0.0,0.0,0.0,0.03,0.0,98.46,77.01,25.7211,23.3336,73.4784,0.0,0.0,0.0,0.0,29.6133,38.8,0.0,122.3,0.0,75.571,0.0,132.55,0.0,0.0,0.0,95.8,118.8,85.2042,0.0,0.0,27.7919,0.0,11.0,111.1,107.8,6.77,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-04 00:15:00,0.0,0.0,0.0,-0.1,0.0,47.1,0.0,0.0,0.0,16.4192,35.6,49.8482,0.0,0,0.0,72.73,62.58,84.4,99.8,89.7,0.8,0.0,0.0,0.03,0.0,97.2,71.39,25.3639,24.171,74.6672,0.0,0.0,0.0,0.0,30.0021,39.3,0.0,125.1,0.0,9.80275,0.0,169.84,0.0,0.0,0.0,96.5,119.7,86.0114,0.0,0.0,27.392,0.0,14.0,107.9,107.5,6.17,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-04 00:20:00,4.144,0.0,0.0,-0.1,0.0,49.5,0.0,0.0,0.0,16.9197,33.7,48.6236,0.0,0,0.0,76.73,59.59,86.3,100.1,88.7,31.3,0.0,0.0,0.03,0.0,97.49,70.74,24.828,23.7244,76.4312,0.0,0.0,0.0,0.0,30.5148,45.6,0.0,126.6,0.0,0.0,0.0,181.33,0.0,0.0,0.0,100.6,116.3,85.0551,0.0,0.0,27.6919,0.0,18.0,111.1,107.6,5.81,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-04 00:25:00,0.93,0.0,0.0,-0.1,0.0,50.2,0.0,0.0,0.0,15.8184,33.5,48.9838,0.0,0,0.0,79.3,58.91,84.1,99.8,88.2,2.0,0.0,0.0,0.03,0.0,98.32,69.53,25.2746,22.273,74.2823,0.0,0.0,0.0,0.0,30.7712,50.4,0.0,124.1,0.0,0.0,0.0,176.4,0.0,0.0,0.0,102.3,117.3,84.6654,0.0,0.0,27.292,0.0,21.0,112.6,107.8,4.48,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-04 00:30:00,4.787,0.0,0.0,-0.1,0.0,50.2,0.0,0.927,0.0,16.0187,33.2,49.5601,0.0,0,0.0,81.44,60.5,84.2,99.7,88.8,12.4,1.889,0.0,0.03,0.0,96.4,65.37,26.1677,21.7148,74.8739,0.0,0.0,0.0,0.0,30.0876,46.5,0.0,121.2,0.0,0.0,0.0,173.01,0.0,0.0,0.0,94.4,112.3,86.887,0.0,0.0,26.9921,0.0,25.0,113.4,107.9,5.33,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-04 00:35:00,1.24,0.0,0.0,-0.1,0.0,52.0,0.0,1.242,0.0,15.5181,34.7,48.3355,0.0,0,0.0,81.04,59.72,84.8,99.9,85.6,42.1,2.29,0.0,0.03,12.9,98.99,60.78,25.8104,21.2124,73.3223,0.0,0.0,0.0,0.0,30.1303,45.1,0.0,117.6,0.0,0.0,0.0,171.99,0.0,0.0,0.0,90.0,116.3,86.4311,0.0,0.0,25.8925,0.0,30.0,113.5,107.7,5.16,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-04 00:40:00,0.0,0.0,0.0,-0.1,0.0,51.9,0.0,1.497,0.0,15.1176,36.7,46.4626,0.0,0,0.0,79.69,57.95,84.4,99.7,88.0,49.4,2.902,0.0,0.03,23.55,100.14,64.17,24.6494,19.6494,73.9643,0.0,0.0,0.0,0.0,30.0876,46.5,0.0,118.3,0.0,0.0,0.0,168.66,0.0,0.0,0.0,95.4,113.2,86.5653,0.0,0.0,26.9921,0.0,30.0,113.2,107.6,5.95,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-04 00:45:00,0.0,0.0,0.0,0.0,0.0,51.9,0.0,1.959,0.0,15.6182,35.8,44.3736,0.0,0,0.0,74.9,58.34,86.8,99.8,84.8,43.7,3.77,0.0,0.03,6.15,99.05,64.12,24.7387,19.6494,70.057,0.0,0.0,0.0,0.0,29.4424,50.8,0.0,117.0,0.0,0.0,0.0,160.13,0.0,0.0,0.0,88.0,110.1,86.2748,0.0,0.0,25.6925,0.0,33.0,111.7,107.7,5.85,0.0,0.0,0.0,0.0,0.0,0.0
