SETTLEMENTDATE,ADPBA1,ADPPV,AGLHAL,ANGASTON,BARKIPS,BLUFF,BNGSF,BOWWBA,BOWWPV,CANUNDA1,CATHROCK,CLEMGPWF,DALNTH,DG_SA1,DRYCGT,HALLWF,HALLWF2,HORNSDAL,HORNSDAL2,HORNSDAL3,HORNSDPR,HVWWBA,HVWWPV,LADBROKE,LBB,LGAPWF,LGAPWF2,LKBONNY1,LKBONNY3,LKBONNY_2,LONSDALE,MAPS2PV,MAPS3PV,MBPS2PV,MINTARO,MTMILLAR,MWPSPV,NBHWF,NETIC,NPPPPS,OSBORNE,PAREPW,PORTLCN,QUARANTN,SNAPPER1,SNOWNTH,SNOWSTH,SNOWTOWN,SNUG,STANVAC,STARFHILL,TBSF,TORRIS,WATERLWF,WGWF,WPWF,CBWWBA,PAREPS,BOLIVPS,TB2B,TB2SF,TI
2023-06-11 00:50:00,0.056,0.0,0.0,-0.1,0.0,0.0,0.0,0.0,0.0,10.9127,8.2,11.0213,0.0,0,0.34714,5.93,2.65,35.5,27.8,21.2,4.4,0.025,0.0,0.03,0.0,28.54,16.92,17.0581,5.02399,33.7702,0.0,0.0,0.0,0.0,30.0448,12.9,0.0,21.0,678.479980469,360.79,0.0,127.01,0.0,0.0,0.0,8.9,9.3,3.30174,0.0,0.0,1.99942,0.0,0.0,2.8,0.0,16.94,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-11 00:55:00,0.062,0.0,0.0,-0.1,0.0,0.0,0.0,0.0,0.0,11.5134,8.2,12.1739,0.0,0,0.34714,7.46,2.44,36.9,31.3,23.7,0.2,0.013,0.0,0.02,0.0,30.41,16.17,17.326,4.96816,32.118,0.0,0.0,0.0,0.0,29.9124,13.9,0.0,22.7,667.309997559,354.079,0.0,123.33,0.0,0.0,0.0,9.1,10.7,4.7347,0.0,0.0,1.99942,0.0,0.0,3.3,0.0,15.63,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-11 01:00:00,0.185,0.0,0.0,-0.1,0.0,0.0,0.0,0.0,0.0,11.5134,8.5,12.8222,0.0,0,0.34714,10.36,2.48,35.6,30.3,25.3,3.4,0.013,0.0,0.03,0.0,33.21,16.91,16.2543,4.91234,31.5431,0.0,0.0,0.0,0.0,30.9848,13.4,0.0,26.7,683.090026855,365.488,0.0,117.77,0.0,0.0,0.0,9.7,12.5,4.9076,0.0,0.0,2.09939,0.0,0.0,4.0,0.3,15.56,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-11 01:05:00,0.179,0.0,0.0,-0.1,0.0,0.0,0.0,0.0,0.0,11.0128,7.5,13.2544,0.0,0,0.34714,12.39,2.31,39.7,31.2,25.0,1.8,0.097,0.0,0.03,0.0,38.73,19.93,15.4505,4.85652,29.8239,0.0,0.0,0.0,0.0,30.4721,14.4,0.0,29.9,676.929992676,364.146,0.0,112.6,0.0,0.0,0.0,10.9,13.1,5.20539,0.0,0.0,2.09939,0.0,0.0,4.4,0.0,15.73,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-11 01:10:00,0.179,0.0,0.0,-0.1,0.0,0.5,0.0,0.0,0.0,9.91156,7.6,12.8222,0.0,0,0.34714,12.64,3.02,40.1,29.9,25.8,0.0,0.056,0.0,0.03,0.0,43.82,24.35,16.0757,4.18666,26.1008,0.0,0.0,0.0,0.0,30.2158,16.3,0.0,33.0,656.090026855,355.421,0.0,110.78,0.0,0.0,0.0,11.1,13.4,5.41574,0.0,0.0,2.09939,0.0,0.0,3.7,0.4,16.2,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-11 01:15:00,0.18,0.0,0.0,-0.1,0.0,1.1,0.0,0.0,0.0,9.41098,7.1,11.7417,0.0,0,0.34714,14.02,3.1,40.4,31.3,26.4,3.7,0.057,0.0,0.03,0.0,47.22,24.01,14.9147,3.96337,23.9294,0.0,0.0,0.0,0.0,30.8566,16.3,0.0,34.0,599.479980469,364.817,0.0,111.16,0.0,0.0,0.0,11.4,14.4,5.80198,0.0,0.0,2.19936,0.0,0.0,3.7,0.0,15.34,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-11 01:20:00,0.189,0.0,0.0,-0.1,0.0,1.5,0.0,0.072,0.0,9.01051,7.8,12.1739,0.02899,0,0.34714,18.02,3.9,40.4,31.7,28.5,3.1,0.005,0.0,0.02,0.0,50.41,23.66,15.5398,3.7959,23.695,0.0,0.0,0.0,0.0,29.9124,16.8,0.0,37.5,620.380004883,364.146,0.0,96.45,0.0,0.0,0.0,12.0,14.1,6.91514,0.0,0.0,2.59924,0.0,0.0,3.8,0.0,14.57,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-11 01:25:00,0.181,0.0,0.0,0.0,0.0,1.7,0.0,0.299,0.0,10.4122,8.1,12.9663,0.0,0,0.34714,19.07,4.29,42.1,31.3,27.9,0.0,0.856,0.0,0.04,0.0,52.93,24.64,17.8619,3.57261,23.2763,0.0,0.0,0.0,0.0,29.3142,16.8,0.0,36.9,584.299987793,362.132,0.0,89.14,0.0,0.0,0.0,12.1,13.2,6.8427,0.0,0.0,2.59924,0.0,0.0,3.6,0.0,12.78,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-11 01:30:00,0.181,0.0,0.0,-0.1,0.0,2.0,0.0,1.852,0.0,10.312,8.2,12.7502,0.0,0,0.34714,23.18,4.5,43.0,34.1,29.3,0.0,3.479,0.0,0.03,0.0,55.11,28.71,17.2367,2.40035,23.8179,0.0,0.0,0.0,0.0,28.6733,18.2,0.0,40.4,559.150024414,354.079,0.0,96.19,0.0,0.0,0.0,12.5,13.2,7.47673,0.0,0.0,3.39901,0.0,0.0,3.9,0.1,11.15,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-11 01:35:00,0.182,0.0,0.0,-0.1,0.0,3.0,0.0,1.999,0.0,11.113,8.6,12.9663,0.0,0,0.34714,24.26,4.9,42.3,33.6,30.6,0.0,4.002,0.0,0.03,0.0,61.43,33.63,17.326,2.67946,25.7548,0.0,0.0,0.0,0.0,29.4424,18.7,0.0,43.3,515.070007324,353.408,0.0,109.92,0.0,0.0,0.0,13.6,13.7,8.85069,0.0,0.0,3.0991,0.0,0.0,4.2,0.0,7.46,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-11 01:40:00,0.182,0.0,0.0,-0.1,0.0,3.9,0.0,1.999,0.0,11.8138,9.1,13.9748,0.0,0,0.34714,21.08,4.88,45.7,35.0,32.3,0.1,4.002,0.0,0.03,0.0,59.77,33.82,16.6116,2.40035,27.4238,0.0,0.0,0.0,0.0,29.827,20.6,0.0,42.4,482.730010986,354.079,0.0,117.48,0.0,0.0,0.0,15.4,14.9,9.22738,0.0,0.0,3.0991,0.0,0.0,4.1,1.1,5.96,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-11 01:45:00,0.182,0.0,0.0,-0.1,0.0,5.5,0.0,0.126,0.0,11.7137,9.4,14.407,0.02289,0,0.34714,21.92,4.57,47.8,36.5,33.8,0.5,0.487,0.0,0.03,0.0,58.64,32.62,17.7726,3.2935,27.0442,0.0,0.0,0.0,0.0,29.4424,19.2,0.0,44.8,459.579986572,356.764,0.0,123.44,0.0,0.0,0.0,15.4,15.6,9.9313,0.0,0.0,2.59924,0.0,0.0,4.6,0.0,5.7,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-11 01:50:00,0.182,0.0,0.0,-0.1,0.0,6.0,0.0,0.005,0.0,11.5134,9.2,14.2629,0.0,0,0.34714,24.29,4.73,50.5,36.8,34.7,2.5,0.105,0.0,0.03,0.0,61.64,31.46,18.0405,2.62364,26.7205,0.0,0.0,0.0,0.0,30.0448,18.2,0.0,44.5,440.100006104,366.83,0.0,126.71,0.0,0.0,0.0,15.3,15.4,12.3411,0.0,0.0,2.59924,0.0,0.0,4.5,0.0,6.41,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-11 01:55:00,0.182,0.0,0.0,-0.1,0.0,5.9,0.0,0.007,0.0,12.3144,9.8,13.2544,0.06867,0,0.34714,23.22,4.48,49.3,38.2,35.5,0.5,0.112,0.0,0.03,0.0,65.19,33.66,16.8795,2.17706,26.6423,0.0,0.0,0.0,0.0,30.9848,18.7,0.0,44.4,415.690002441,362.132,0.0,132.96,0.0,0.0,0.0,17.6,16.9,14.3335,0.0,0.0,2.99913,0.0,0.0,4.9,0.1,8.15,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-11 02:00:00,0.182,0.0,0.0,-0.1,0.0,7.2,0.0,0.007,0.0,11.6136,9.9,13.5426,0.0,0,0.34714,23.71,4.52,51.4,38.8,34.6,0.0,0.112,0.0,0.03,0.0,70.23,33.44,15.6292,1.89795,24.4096,0.0,0.0,0.0,0.0,30.0021,20.1,0.0,44.2,393.880004883,354.75,0.0,133.09,0.0,0.0,0.0,21.9,16.9,15.2472,0.0,0.0,3.19907,0.0,0.0,6.0,0.0,9.63,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-11 02:05:00,0.181,0.0,0.0,-0.1,0.0,7.0,0.0,0.007,0.0,10.6124,11.6,12.6782,0.0,0,0.34714,25.93,4.6,49.4,38.2,34.1,0.0,0.111,0.0,0.03,0.0,71.57,32.63,14.0216,1.45137,23.3994,0.0,0.0,0.0,0.0,29.3997,20.6,0.0,47.8,409.380004883,315.155,0.0,136.46,0.0,0.0,0.0,25.8,18.4,19.8005,0.0,0.0,3.29904,0.0,0.0,6.9,0.4,9.86,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-11 02:10:00,0.181,0.0,0.0,-0.1,0.0,9.1,0.0,0.007,0.0,10.0117,13.0,13.5426,0.0,0,0.34714,24.93,4.11,52.2,40.1,34.1,0.0,0.111,0.0,0.03,0.0,68.83,35.21,12.6819,1.45137,26.1679,0.0,0.0,0.0,0.0,30.3439,21.6,0.0,45.7,430.390014648,268.178,0.0,142.66,0.0,0.0,0.0,27.5,18.3,20.416,0.0,0.0,3.59895,0.0,0.0,7.5,0.0,8.78,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-11 02:15:00,0.183,0.0,0.0,-0.1,0.0,12.6,0.0,0.007,0.0,9.91156,14.7,12.39,0.0,0,0.34714,24.25,5.28,50.8,42.1,35.3,0.0,0.11,0.0,0.02,0.0,67.58,37.8,11.3423,1.39555,25.3027,0.0,0.0,0.0,0.0,30.3867,22.0,0.0,44.8,454.690002441,233.951,0.0,136.29,0.0,0.0,0.0,28.9,18.0,21.757,0.0,0.0,3.69892,0.0,0.0,8.0,0.3,9.97,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-11 02:20:00,0.183,0.0,0.0,-0.1,0.0,11.7,0.0,0.007,0.0,9.11063,15.6,15.5596,0.0,0,0.34714,25.05,6.18,52.6,41.0,39.2,4.9,0.11,0.0,0.03,0.0,63.29,38.55,10.0027,2.23288,21.6297,0.0,0.0,0.0,0.0,30.0448,22.5,0.0,45.7,477.279998779,192.343,0.0,125.28,0.0,0.0,0.0,29.5,17.0,25.7754,0.0,0.0,3.69892,0.0,0.0,8.9,0.0,10.46,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-11 02:25:00,0.183,0.0,0.0,-0.1,0.0,11.7,0.0,0.005,0.0,7.50876,16.8,15.2714,0.0,0,0.34714,22.06,6.95,53.6,42.4,38.8,0.0,0.11,0.0,0.02,0.0,61.99,37.02,10.3599,2.67946,19.3914,0.0,0.0,0.0,0.0,30.7285,21.6,0.0,44.4,492.279998779,177.579,0.0,111.98,0.0,0.0,0.0,35.7,20.6,33.954,0.0,0.0,3.79889,0.0,0.0,8.9,0.0,9.92,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-11 02:30:00,0.183,0.0,0.0,-0.1,0.0,12.0,0.0,0.005,0.0,7.50876,17.9,15.1273,0.0,0,0.34714,25.62,7.47,54.1,41.9,40.1,0.0,0.11,0.0,0.04,0.0,57.77,34.27,11.1637,2.45617,17.7559,0.0,0.0,0.0,0.0,28.7161,20.1,0.0,45.2,471.720001221,173.552,0.0,108.94,0.0,0.0,0.0,35.8,22.1,39.1341,0.0,0.0,3.39901,0.0,0.0,9.4,0.0,9.33,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-11 02:35:00,0.185,0.0,0.0,-0.1,0.0,11.7,0.0,0.007,0.0,8.00934,18.2,12.4621,0.0351,0,0.34714,24.59,7.95,51.7,39.1,38.3,0.0,0.111,0.0,0.03,0.0,55.09,35.93,13.0392,2.12124,17.2256,0.0,0.0,0.0,0.0,30.4721,19.2,0.0,45.4,490.799987793,174.894,0.0,99.62,0.0,0.0,0.0,40.2,21.1,40.5017,0.0,0.0,4.19878,0.0,0.0,9.5,0.0,10.4,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-11 02:40:00,0.185,0.0,0.0,-0.1,0.0,13.1,0.0,0.007,0.0,8.81028,18.3,11.5976,0.0,0,0.34714,26.11,9.26,50.1,41.3,36.8,0.0,0.111,0.0,0.04,0.0,51.09,31.66,14.5574,2.23288,19.4249,0.0,0.0,0.0,0.0,29.6133,18.2,0.0,44.9,461.470001221,174.894,0.0,80.86,0.0,0.0,0.0,37.3,19.4,38.0019,0.0,0.0,3.89886,0.0,0.0,10.3,0.0,10.55,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-11 02:45:00,0.181,0.0,0.0,-0.1,0.0,15.3,0.0,0.006,0.0,8.30969,20.4,10.8053,0.0,0,0.34714,28.44,10.58,48.9,40.0,36.0,0.0,0.232,0.0,0.03,0.0,46.99,30.42,14.2895,2.73528,19.291,0.0,0.0,0.0,0.0,29.9551,19.2,0.0,45.9,527.700012207,172.881,0.0,70.72,0.0,0.0,0.0,34.4,18.4,36.3781,0.0,0.0,3.39901,0.0,0.0,10.9,0.0,10.94,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-11 02:50:00,0.181,0.0,0.0,-0.1,0.0,18.2,0.0,0.006,0.0,7.70899,20.5,10.6612,0.0,0,0.34714,29.03,14.93,50.0,39.1,33.5,0.0,0.042,0.0,0.03,0.0,46.72,28.3,15.6292,2.95857,23.1927,0.0,0.0,0.0,0.0,30.3867,18.2,0.0,51.3,495.869995117,172.881,0.0,60.0,0.0,0.0,0.0,32.8,17.6,33.4533,0.0,0.0,3.39901,0.0,0.0,10.4,0.9,12.86,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-11 02:55:00,0.186,0.0,0.0,-0.1,0.0,19.2,0.0,0.006,0.0,8.20958,25.7,9.00437,0.0,0,0.34714,28.01,15.43,52.4,38.5,33.1,0.0,0.1,0.0,0.03,0.0,40.37,29.26,15.9864,2.51199,24.2756,0.0,0.0,0.0,0.0,29.3997,18.2,0.0,49.1,545.890014648,173.552,0.0,54.82,0.0,0.0,0.0,30.5,15.9,31.5606,0.0,0.0,3.39901,0.0,0.0,10.5,1.0,12.54,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-11 03:00:00,0.0,0.0,0.0,-0.1,0.0,18.3,0.0,0.006,0.0,8.10946,31.1,9.22048,0.0351,0,0.34714,28.61,16.84,55.1,42.4,33.2,5.0,0.1,0.0,0.03,0.0,38.44,26.64,15.7185,3.40515,25.5427,0.0,0.0,0.0,0.0,31.1985,18.7,0.0,47.3,494.549987793,173.552,0.0,61.03,0.0,0.0,0.0,29.8,13.6,30.6975,0.0,0.0,3.0991,0.0,0.0,9.5,2.6,11.8,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-11 03:05:00,0.18,0.0,0.0,-0.1,0.0,18.6,0.0,0.006,0.0,9.61121,31.0,9.14845,0.12055,0,0.34714,27.52,18.15,52.6,37.8,32.4,0.0,0.064,0.0,0.02,0.0,36.88,27.76,16.5222,3.51679,27.7474,0.0,0.0,0.0,0.0,30.3012,20.1,0.0,49.1,542.309997559,174.223,0.0,62.75,0.0,0.0,0.0,29.4,13.3,30.7118,0.0,0.0,3.0991,0.0,0.0,9.2,2.6,16.81,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-11 03:10:00,0.18,0.0,0.0,-0.1,0.0,18.1,0.0,0.006,0.0,9.81145,31.7,9.79676,0.0,0,0.34714,26.9,18.76,50.4,35.5,31.7,0.2,0.064,0.0,0.03,0.0,32.48,29.09,16.5222,4.85652,26.3072,0.0,0.0,0.0,0.0,29.5279,19.6,0.0,51.6,480.820007324,172.881,0.0,62.28,0.0,0.0,0.0,28.8,11.0,32.622,0.0,0.0,3.49898,0.0,0.0,8.5,8.4,18.14,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-11 03:15:00,0.185,0.0,0.0,-0.1,0.0,18.0,0.0,0.004,0.0,10.312,31.2,8.78827,0.0,0,0.34714,28.56,20.19,46.2,29.5,34.3,0.0,0.064,0.0,0.04,0.0,32.58,29.25,17.9512,4.96816,26.1007,0.0,0.0,0.0,0.0,30.4721,19.2,0.0,53.1,504.100006104,173.552,0.0,58.55,0.0,0.0,0.0,30.2,9.6,33.5719,0.0,0.0,3.39901,0.0,0.0,7.9,8.4,16.8,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-11 03:20:00,0.185,0.0,0.0,-0.1,0.0,18.8,0.0,0.004,0.0,10.9127,32.0,9.36455,0.0,0,0.34714,28.85,20.24,44.8,24.5,29.9,0.0,0.064,0.0,0.03,0.0,28.8,25.55,17.7726,3.90755,30.0416,0.0,0.0,0.0,0.0,28.5879,18.7,0.0,55.9,470.779998779,173.552,0.0,57.65,0.0,0.0,0.0,31.2,9.0,34.4846,0.0,0.0,3.39901,0.0,0.0,7.4,29.8,14.08,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-11 03:25:00,0.18,0.0,0.0,-0.1,0.0,19.4,0.0,0.007,0.0,9.91156,32.8,9.00437,0.0,0,0.34714,30.09,23.56,42.2,23.9,24.2,0.0,0.064,0.0,0.03,0.0,27.43,25.93,18.755,4.40994,28.7243,0.0,0.0,0.0,0.0,29.7842,17.2,0.0,56.4,492.570007324,172.21,0.0,55.19,0.0,0.0,0.0,30.1,8.0,36.1356,0.0,0.0,3.99883,0.0,0.0,7.2,30.9,12.51,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-11 03:30:00,0.18,0.0,0.0,-0.1,0.0,20.8,0.0,0.007,0.0,10.2119,34.6,8.57216,0.0,0,0.34714,29.5,25.22,39.3,23.5,25.1,0.3,0.064,0.0,0.04,0.0,29.11,24.52,18.2191,4.35412,28.9364,0.0,0.0,0.0,0.0,28.8443,15.3,0.0,60.0,501.540008545,172.881,0.0,50.54,0.0,0.0,0.0,32.8,8.6,36.0925,0.0,0.0,4.39872,0.0,0.0,7.4,31.8,15.43,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-11 03:35:00,0.182,0.0,0.0,-0.1,0.0,20.8,0.0,0.006,0.0,10.312,33.6,7.05943,0.11749,0,0.34714,31.42,25.51,39.3,22.5,23.6,0.0,0.064,0.0,0.04,0.0,26.45,23.9,17.594,4.91234,26.6534,0.0,0.0,0.0,0.0,29.8697,14.8,0.0,60.7,513.469970703,172.881,0.0,45.02,0.0,0.0,0.0,34.4,8.6,37.3087,0.0,0.0,4.19878,0.0,0.0,8.8,31.9,14.12,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-11 03:40:00,0.182,0.0,0.0,-0.1,0.0,21.9,0.0,0.006,0.0,10.312,33.1,7.2035,0.0,0,0.34714,32.46,24.41,38.0,20.4,24.7,0.0,0.064,0.0,0.03,0.0,29.07,25.94,18.487,4.24248,27.4069,0.0,0.0,0.0,0.0,29.656,14.8,0.0,60.8,513.469970703,173.552,0.0,40.43,0.0,0.0,0.0,39.9,9.2,41.2348,0.0,0.0,3.59895,0.0,0.0,7.5,32.2,12.75,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-11 03:45:00,0.181,0.0,0.0,-0.1,0.0,22.4,0.0,0.007,0.0,11.2131,34.6,6.84333,0.01373,0,0.34714,31.48,24.36,36.3,20.2,25.4,0.0,0.064,0.0,0.03,0.0,33.33,24.3,19.5588,5.07981,29.3326,0.0,0.0,0.0,0.0,30.3012,13.9,0.0,61.0,491.769989014,174.894,0.0,38.43,0.0,0.0,0.0,37.0,10.3,41.6376,0.0,0.0,4.29875,0.0,0.0,7.7,35.3,11.79,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-11 03:50:00,0.181,0.0,0.0,-0.1,0.0,21.7,0.0,0.007,0.0,11.113,35.9,7.2035,0.0,0,0.34714,31.33,22.19,36.6,19.9,25.7,3.5,0.064,0.0,0.03,0.0,34.67,26.96,21.077,3.68426,28.9364,0.0,0.0,0.0,0.0,31.0275,14.4,0.0,59.0,469.480010986,176.237,0.0,38.51,0.0,0.0,0.0,33.1,12.0,38.0124,0.0,0.0,4.0988,0.0,0.0,7.9,37.0,9.15,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-11 03:55:00,0.18,0.0,0.0,-0.1,0.0,22.4,0.0,0.006,0.0,11.6136,36.3,4.89838,0.0,0,0.34714,28.63,24.31,35.1,21.7,26.0,0.0,0.065,0.0,0.03,0.0,39.78,28.02,20.7198,3.40515,30.0975,0.0,0.0,0.0,0.0,30.2158,15.3,0.0,57.9,479.720001221,174.223,0.0,40.32,0.0,0.0,0.0,28.3,12.6,35.3065,0.0,0.0,4.49869,0.0,0.0,8.9,35.5,10.72,0.0,0.0,0.0,0.0,0.0,0.0
