SETTLEMENTDATE,BANGOWF,BAYSW,BERYLSF,BHILLGT,BOCOROCK,BODWF,BOMENSF,BROKENH,CAPTL_WF,COLEASF,COLONGRA,COLWF0,CROOKWF,CRURWF,CRWASF,CULLERIN,DARLSF1,DG_NSW1,ERARING,ERGT01,FINLYSF,GNNDHSF,GOONSF,GRIFSF,GULLRGWF,GULLRSF,GULLRWF,GUNNING,HEZ1,HILLSTN,HUMENSW,JEMALNG,JUNEESF,LIDDELL,LIMOSF1,LIMOSF2,MANSLR,METZSF,MLSP,MOLNGSF,MOREESF,MP,NETIC,NEVERSF,NYNGAN,PARSF,ROYALLA,SAPHWF,SEBSF,SHOALHAV,SITHE,SNOWY1,SNOWY2,SNOWY3,SNOWY6,STWF,SUNRSF,SUNTPSF,TALLAWAR,TARALGA,URANQ,VP,WAGGNSF,WALGRV,WELLSF,WOODLWN,WRSF,WRWF,QBYNB
2022-07-18 00:00:00,105.394,1605.3,0.0,0,88.68,105.764,0.0,0.0,120.388,0.0,0.0,187.459,87.3238,135.398,0.0,26.03,0.0,0,1599.25,0.0,0.0,0.0,0.0,0.0,140.704,0.0,88.075,40.5657,0,0.0,45.464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1387.83,585.090026855,0.0,0.0,0.0,0.0,204.216,0.0,0.0,0.00565,0.0,258.369,0.0,61.7,154.091,0.0,0.0,0,98.595,0.0,1099.75,0.0,0.0,0.0,44.721,0.0,91.855,0.0
2022-07-18 00:05:00,81.7995,1605.2,0.0,0,92.85,102.03,0.0,0.0,119.864,0.0,0.0,174.884,86.6037,135.797,0.0,25.47,0.0,0,1637.3,0.0,0.0,0.0,0.0,0.0,148.281,0.0,79.989,39.9126,0,0.0,45.8451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1393.68,426.309997559,0.0,0.0,0.0,0.0,205.097,0.0,0.0,0.08352,0.0,275.857,0.0,61.7,159.064,0.0,0.0,0,97.8938,0.0,1106.07,0.0,0.0,0.0,42.921,0.0,88.0275,0.0
2022-07-18 00:10:00,66.3992,1608.2,0.0,0,97.31,95.8609,0.0,0.0,119.796,0.0,0.0,155.403,87.9638,133.395,0.0,25.08,0.0,0,1642.9,0.0,0.0,0.0,0.0,0.0,151.209,0.0,82.251,34.5845,0,0.0,46.1979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1395.05,421.059997559,0.0,0.0,0.0,0.0,208.416,0.0,0.0,0.12371,0.0,343.588,0.0,61.7,159.311,0.0,0.0,0,97.0012,0.0,1099.8,0.0,0.0,0.0,42.894,0.0,83.7063,0.0
2022-07-18 00:15:00,77.4978,1601.9,0.0,0,99.78,91.2011,0.0,0.0,120.784,0.0,0.0,136.669,87.9737,134.7,0.0,25.37,0.0,0,1636.62,0.0,0.0,0.0,0.0,0.0,151.967,0.0,88.3285,37.4291,0,0.0,45.7034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1388.32,430.989990234,0.0,0.0,0.0,0.0,205.875,0.0,0.0,0.12371,0.0,367.005,0.0,61.7,158.074,0.0,0.0,0,97.3875,0.0,1104.95,0.0,0.0,0.0,44.802,0.0,77.8575,0.0
2022-07-18 00:20:00,82.6953,1605.9,0.0,0,97.72,70.8042,0.0,0.0,120.912,0.0,0.0,158.387,87.4437,133.3,0.0,26.17,0.0,0,1609.3,0.0,0.0,0.0,0.0,0.0,151.261,0.0,85.007,40.0261,0,0.0,45.6718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1396.8,529.760009766,0.0,0.0,0.0,0.0,205.388,0.0,0.0,0.04333,0.0,295.931,0.0,61.7,158.074,0.0,0.0,0,97.08,0.0,1100.43,0.0,0.0,0.0,45.162,0.0,71.015,0.0
2022-07-18 00:25:00,91.4986,1606.15,0.0,0,93.51,67.8419,0.0,0.0,120.848,0.0,0.0,172.591,87.8238,131.497,0.0,25.99,0.0,0,1627.43,0.0,0.0,0.0,0.0,0.0,155.571,0.0,94.445,38.6439,0,0.0,45.5805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1393.25,505.489990234,0.0,0.0,0.0,0.0,205.931,0.0,0.0,0.12371,0.0,222.659,0.0,61.7,154.046,0.0,0.0,0,98.1825,0.0,1099.38,0.0,0.0,0.0,44.676,0.0,72.465,0.0
2022-07-18 00:30:00,89.5,1602.45,0.0,0,88.34,60.505,0.0,0.0,119.992,0.0,0.0,174.28,87.675,131.597,0.0,26.05,0.0,0,1615.0,0.0,0.0,0.0,0.0,0.0,151.752,0.0,90.831,37.5949,0,0.0,45.7601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1387.25,506.529998779,0.0,0.0,0.0,0.0,200.025,0.0,0.0,0.00565,0.0,143.104,0.0,61.7,152.696,0.0,0.0,0,97.6087,0.0,1101.25,0.0,0.0,0.0,44.73,0.0,83.5387,0.0
2022-07-18 00:35:00,84.7945,1617.55,0.0,0,87.46,55.5408,0.0,0.0,120.256,0.0,0.0,185.1,87.715,128.198,0.0,26.32,0.0,0,1622.8,0.0,0.0,0.0,0.0,0.0,158.725,0.0,68.0875,34.1298,0,0.0,45.6435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1402.0,576.929992676,0.0,0.0,0.0,0.0,206.222,0.0,0.0,0.12371,0.0,116.006,0.0,61.7,151.02,0.0,0.0,0,100.65,0.0,1101.5,0.0,0.0,0.0,45.054,0.0,88.4625,0.0
2022-07-18 00:40:00,80.2944,1613.45,0.0,0,85.57,60.505,0.0,0.0,120.844,0.0,0.0,183.339,86.755,124.301,0.0,26.34,0.0,0,1662.28,0.0,0.0,0.0,0.0,0.0,148.455,0.0,67.3465,36.8625,0,0.0,45.6718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1393.6,575.820007324,0.0,0.0,0.0,0.0,198.881,0.0,0.0,0.12371,0.0,31.712,0.0,61.7,149.366,0.0,0.0,0,100.935,0.0,1101.7,0.0,0.0,0.0,44.964,0.0,92.4538,0.0
2022-07-18 00:45:00,82.6949,1611.03,0.0,0,84.38,52.3792,0.0,0.0,120.648,0.0,0.0,167.584,87.9638,120.699,0.0,25.74,0.0,0,1654.12,0.0,0.0,0.0,0.0,0.0,150.841,0.0,60.8725,38.4931,0,0.0,45.612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1393.42,528.469970703,0.0,0.0,0.0,0.0,195.844,0.0,0.0,0.12371,0.0,74.7865,0.0,61.7,151.65,0.0,0.0,0,100.38,0.0,1099.32,0.0,0.0,0.0,44.919,0.0,88.29,0.0
