SETTLEMENTDATE,B2PS,BARCALDN,BARCSF,BARRON,BLUEGSF,BRAEMARA,CALLIDE,CALLIDEC,CHILDSF,CLARESF,CLERMSF,COLUMSF,COOPGWF,CPSA,CSPVPS,DAYDSF,DDPS1,DDSF,DG_QLD1,EMERASF,G/STONE,GANGARR,GERMCRK,HAMISF,HAUGHT11,HAYMSF,HUGSF,KAREEYA,KEPBG,KEPSF,KEPWF,KOGANCK,KS,LILYSF,LRSF,MARYRSF,MBAHNTH,MEWF,MIDDLSF,MILLMERN,MSTUART,NETIC,OAKEY,OAKEYSF,PIONEER,ROMA,RPCG,RRSF,RUGBYR1,SMCSF,SRSF,STANWELL,SWANBANK,TARONG,TARONGN,WANDB1,WARWSF,WDGPH,WHITSF,WIVENHOE,WOOLGSF,YABULU,YARANSF,YARWUN
2022-08-29 00:00:00,154.58,0.0,0.0,0.0,0.0,0.0,642.6,421.025,0.0,0.0,0.0,0.0,421.02,0.0,0.0,0.0,219.294,0.0,0,0.0,422.1,0.0,22.3,0.0,0.0,0.0,-0.138,4.6975,0.0,0.0,24.68,178.432,0.0,0.0,0.021,0.0,40.5,156.492,0.0,836.591,0.0,0.0,0.0,0.0,42.5,0.05414,-0.1,0.0,0.0,0.0,0.0,1076.13,0.0,850.1,421.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.8
2022-08-29 00:05:00,110.187,0.0,0.0,0.0,0.0,0.0,644.0,421.025,0.0,0.0,0.0,0.0,415.4,0.0,0.0,0.0,215.025,0.0,0,0.0,424.725,0.0,21.6,0.0,0.0,0.0,-0.138,4.655,0.0,0.0,24.78,175.579,0.0,0.0,0.021,0.0,41.4,155.91,0.0,836.362,0.0,0.0,0.0,0.0,46.2,0.05414,-0.1,0.0,0.0,0.0,0.0,1080.58,0.0,801.3,404.312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.26
2022-08-29 00:10:00,62.7323,0.0,0.0,0.0,0.0,0.0,643.7,422.4,0.0,0.0,0.0,0.0,415.56,0.0,0.0,0.0,211.417,0.0,0,0.0,425.075,0.0,20.7,0.0,0.0,0.0,-0.138,4.6425,0.0,0.0,24.71,183.938,0.0,0.0,0.021,0.0,41.925,152.265,0.0,800.549,0.0,0.0,0.0,0.0,45.8,0.05414,-0.1,0.0,0.0,0.0,0.0,1079.45,0.0,744.3,388.188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.11
2022-08-29 00:15:00,20.5952,0.0,0.0,0.0,0.0,0.0,640.3,422.95,0.0,0.0,0.0,0.0,410.83,0.0,0.0,0.0,206.019,0.0,0,0.0,421.575,0.0,15.9,0.0,0.0,0.0,-0.138,4.5,0.37,0.0,24.7,175.025,0.0,0.0,0.021,0.0,41.9438,154.477,0.0,791.698,0.0,0.0,0.0,0.0,44.6,0.05414,-0.1,0.0,0.0,0.0,0.0,1077.57,0.0,708.5,372.062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.55
2022-08-29 00:20:00,0.19135,0.0,0.0,0.0,0.0,0.0,643.8,422.95,0.0,0.0,0.0,0.0,411.5,0.0,0.0,0.0,201.131,0.0,0,0.0,422.625,0.0,18.6,0.0,0.0,0.0,-0.138,4.4325,0.01,0.0,24.56,183.384,0.0,0.0,0.021,0.0,41.7375,148.324,0.0,799.45,0.0,0.0,0.0,0.0,47.0,0.05414,-0.1,0.0,0.0,0.0,0.0,1064.62,0.0,706.7,356.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.7
2022-08-29 00:25:00,0.19135,0.0,0.0,0.0,0.0,0.0,641.0,424.05,0.0,0.0,0.0,0.0,407.33,0.0,0.0,0.0,194.711,0.0,0,0.0,422.8,0.0,18.4,0.0,0.0,0.0,-0.138,4.855,0.36,0.0,24.78,178.432,0.0,0.0,0.021,0.0,41.9812,144.04,0.0,802.288,0.0,0.0,0.0,0.0,46.6,0.05414,-0.1,0.0,0.0,0.0,0.0,1079.44,0.0,693.6,338.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.43
2022-08-29 00:30:00,0.19135,0.0,0.0,0.0,0.0,0.0,640.5,422.95,0.0,0.0,0.0,0.0,408.22,0.0,0.0,0.0,192.183,0.0,0,0.0,422.975,0.0,19.2,0.0,0.0,0.0,-0.138,4.7325,0.03,0.0,24.64,177.559,0.0,0.0,0.021,0.0,41.85,148.808,0.0,775.096,0.0,0.0,0.0,0.0,47.2,0.05414,-0.1,0.0,0.0,0.0,0.0,1077.63,0.0,687.3,327.437,0.1473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.1
2022-08-29 00:35:00,0.19135,0.0,0.0,0.0,0.0,0.0,643.6,424.05,0.0,0.0,0.0,0.0,404.73,0.0,0.0,0.0,187.916,0.0,0,0.0,425.95,0.0,19.9,0.0,0.0,0.0,-0.138,4.7275,0.0,0.0,24.64,178.986,0.0,0.0,0.021,0.0,41.775,153.895,0.0,775.111,0.0,0.0,0.0,0.0,47.6,0.05414,-0.1,0.0,0.0,0.0,0.0,1079.87,0.0,693.8,311.5,0.04404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.8
2022-08-29 00:40:00,0.19135,0.0,0.0,0.0,0.0,0.0,641.6,424.325,0.0,0.0,0.0,0.0,408.34,0.0,0.0,0.0,183.592,0.0,0,0.0,421.4,0.0,19.4,0.0,0.0,0.0,-0.138,4.665,0.38,0.0,24.69,181.957,0.0,0.0,0.021,0.0,41.9625,150.962,0.0,778.499,0.0,0.0,0.0,0.0,45.7,0.05414,-0.1,0.0,0.0,0.0,0.0,1081.96,0.0,687.3,301.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.75
2022-08-29 00:45:00,0.19135,0.0,0.0,0.0,0.0,0.0,646.8,424.325,0.0,0.0,0.0,0.0,410.94,0.0,0.0,0.0,180.778,0.0,0,0.0,425.775,0.0,19.8,0.0,0.0,0.0,-0.138,4.87,0.0,0.0,24.79,174.471,0.0,0.0,0.021,0.0,42.0188,148.496,0.0,768.687,0.0,0.0,0.0,0.0,42.4,0.05414,-0.1,0.0,0.0,0.0,0.0,1081.81,0.0,698.1,301.75,0.21056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.4
2022-08-29 00:50:00,0.19135,0.0,0.0,0.0,0.0,0.0,638.0,423.225,0.0,0.0,0.0,0.0,414.63,0.0,0.0,0.0,179.011,0.0,0,0.0,421.225,0.0,19.5,0.0,0.0,0.0,-0.138,4.415,0.36,0.0,24.66,178.869,0.0,0.0,0.021,0.0,41.925,156.672,0.0,787.822,0.0,0.0,0.0,0.0,39.8,0.05414,-0.1,0.0,0.0,0.0,0.0,1073.73,0.0,681.8,300.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.89
2022-08-29 00:55:00,0.19135,0.0,0.0,0.0,0.0,0.0,647.1,422.4,0.0,0.0,0.0,0.0,421.48,0.0,0.0,0.0,173.473,0.0,0,0.0,422.275,0.0,18.9,0.0,0.0,0.0,-0.138,4.86,0.01,0.0,24.68,177.66,0.0,0.0,0.021,0.0,41.8687,159.941,0.0,761.744,0.0,0.0,0.0,0.0,41.0,0.05414,-0.1,0.0,0.0,0.0,0.0,1055.56,0.0,696.3,305.125,0.56085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.89
2022-08-29 01:00:00,0.19135,0.0,0.0,0.0,0.0,0.0,639.0,422.4,0.0,0.0,0.0,0.0,424.8,0.0,0.0,0.0,166.581,0.0,0,0.0,421.75,0.0,19.5,0.0,0.0,0.0,-0.138,4.4475,0.0,0.0,24.68,173.38,0.0,0.0,0.021,0.0,41.9625,156.033,0.0,799.893,0.0,0.0,0.0,0.0,39.4,0.05414,-0.1,0.0,0.0,0.0,0.0,1066.17,0.0,682.4,301.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.6
