SETTLEMENTDATE,AGLSOM,ARWF,BALB,BANN,BHWF,BRYB1WF,BULBES,BULGANA,CHALLWF,CHYTWF,CLOVER,COHUNSF,CROWLWF,DARTM,DEIBDL,DG_VIC1,DIAPURWF,DUNDWF,EILDON,ELAINWF,GANNB,GANNSF,GLRWNSF,HUMEV,JEERA,JEERB,KARSF,KIAMSF,KIWF,LNGS,LOYYANGA,LOYYB,MACARTH,MCKAY,MLWF,MOORAWF,MORTLK,MRTLSWF,MTGELWF,MTMERCER,MURRAY,MUWAWF,NETIC,NEWPORT,NUMURSF,OAKLAND,PORTWF,RUBICON,SALTCRK,STOCKYD,VBB,VPGS,WAUBRAWF,WEMENSF,WINTSF,WKIEWA,YALLOURN,YAMBUK,YATSF,YENDWF,YSWF,BRYB2WF,HBESS,PIBESS,GLENSF
2024-03-18 00:00:00,0.0,21.5,0.0,0.0,37.737,36.7163,0.0,29.88,0.0,8.81,-0.01,0.0,20.6111,0.0,0.0,0,0.0,208.16,60.24,7.99,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,4.8,0.0,1578.0,1147.37,188.196,0.02,0.0,0.14,0.0,64.01,13.3929,28.6,230.2,17.67,0.0,0.0,0.0,18.3,61.8,0.495,16.49,239.46,0.0,0.0,37.582,0.0,0.0,0.0,1055.29,0.0,0.0,4.32,-0.1,23.9231,0.0,0.0,0.0
2024-03-18 00:05:00,0.0,21.6,0.0,0.0,38.524,34.2077,0.0,30.6,3.4,10.35,-0.01,0.0,22.742,0.0,0.0,0,0.0,212.91,60.32,4.05,1.66486,0.0,0.0,0.0,0.0,0.1,0.0,0.0,4.7,0.0,1611.0,1150.75,199.695,0.02,9.09,0.0,0.0,61.06,11.6245,26.9,362.9,18.6,0.0,0.0,0.0,20.0,62.8,0.405,16.41,237.63,1.1,0.0,36.05,0.0,0.0,0.0,1052.91,14.9,0.0,4.5,0.0,23.3799,0.0,0.0,0.0
2024-03-18 00:10:00,0.0,21.6,0.0,0.0,39.222,35.6786,0.0,32.47,2.7,11.38,-0.01,0.0,20.7339,0.0,0.0,0,0.0,213.85,60.36,2.7,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,4.6,0.0,1623.0,1148.49,206.795,0.02,8.85,0.0,0.0,58.85,13.4785,27.0,391.1,22.04,0.0,0.0,0.0,21.6,62.0,0.495,14.17,225.77,0.0,0.0,35.183,0.0,0.0,0.0,1053.85,15.5,0.0,4.82,0.0,22.1897,0.0,0.0,0.0
2024-03-18 00:15:00,0.0,25.7,0.0,0.0,38.717,30.9361,0.42,28.32,2.5,11.49,-0.01,0.0,20.6111,0.0,0.0,0,0.0,207.04,60.24,3.17,1.75363,0.0,0.0,0.0,0.0,0.1,0.0,0.0,4.9,0.0,1653.0,1150.75,213.895,0.02,8.985,0.0,0.0,55.42,14.7053,25.4,364.8,25.62,0.0,0.0,0.0,17.5,59.0,0.405,12.98,221.51,1.3,0.0,35.516,0.0,0.0,0.0,1056.83,15.6,0.0,6.4,0.0,21.9089,1.3,0.049,0.0
2024-03-18 00:20:00,0.0,27.7,0.0,0.0,35.812,28.9891,0.0,27.46,3.3,10.27,-0.02,0.0,18.7423,0.0,0.0,0,0.0,196.09,60.28,3.88,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,5.7,0.0,1639.0,1147.74,221.095,0.02,9.015,0.0,0.0,55.16,16.6646,27.1,431.7,32.74,0.0,0.0,0.0,13.8,59.1,0.405,14.55,202.6,0.0,0.0,36.203,0.0,0.0,0.0,1052.19,15.3,0.0,6.46,0.0,20.6149,0.0,0.0,0.0
2024-03-18 00:25:00,0.0,28.3,0.0,0.0,39.84,27.7562,0.42,27.72,3.0,9.87,-0.01,0.0,19.2778,0.0,0.0,0,0.0,181.43,60.4,3.75,0.51556,0.0,0.0,0.0,0.0,0.1,0.0,0.0,5.8,0.0,1650.0,1152.63,217.995,0.02,9.57,0.0,0.0,54.32,16.7684,27.7,369.4,39.0,0.0,0.0,0.0,13.2,58.0,0.405,14.85,189.0,1.8,0.0,36.227,0.0,0.0,0.0,1057.17,17.7,0.0,6.87,0.0,19.6933,1.2,0.049,0.0
2024-03-18 00:30:00,0.0,23.4,0.0,0.0,42.571,26.6758,0.0,29.38,2.6,10.31,-0.01,0.0,17.1315,0.0,0.0,0,0.0,155.66,60.16,4.19,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,6.2,0.0,1635.0,1144.36,224.895,0.02,9.945,0.0,0.0,54.44,18.0044,27.6,433.4,48.43,0.0,0.0,0.0,15.7,58.5,0.405,15.26,174.66,0.0,0.0,37.322,0.0,0.0,0.0,1056.74,18.3,0.0,8.87,0.0,18.1979,0.0,0.0,0.0
2024-03-18 00:35:00,0.0,23.7,0.0,0.0,46.868,27.7867,0.57,28.89,2.7,10.93,-0.01,0.0,16.7455,0.0,0.0,0,0.0,134.82,60.2,4.63,0.59018,0.0,0.0,0.0,0.0,0.1,0.0,0.0,6.3,0.0,1652.0,1151.88,217.395,0.02,9.615,0.77,0.0,54.17,19.19,26.9,428.1,62.94,0.0,0.0,0.0,17.9,56.9,0.405,15.6,165.55,1.1,0.0,39.631,0.0,0.0,0.0,1055.92,19.6,0.0,10.15,0.0,17.142,1.0,0.0,0.0
2024-03-18 00:40:00,0.0,22.4,0.0,0.0,49.731,28.6107,0.01,28.24,2.6,13.88,0.0,0.0,17.4387,0.0,0.0,0,0.0,131.47,60.28,4.64,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,6.2,0.0,1648.0,1150.75,220.595,0.02,8.745,2.13,0.0,54.45,19.9393,25.3,427.0,75.06,0.0,0.0,0.0,20.9,59.3,0.405,14.34,151.61,0.0,0.0,40.572,0.0,0.0,0.0,1058.49,19.0,0.0,11.6,0.0,19.3393,0.0,0.0,0.0
2024-03-18 00:45:00,0.0,22.8,0.0,0.0,49.197,27.5425,0.09,27.97,2.0,10.02,-0.01,0.0,18.0203,0.0,0.0,0,0.0,139.27,60.24,3.7,0.11984,0.0,0.0,0.0,0.0,0.1,0.0,0.0,7.5,0.0,1648.0,1150.0,219.295,0.02,7.02,3.73,0.0,53.1,20.7923,23.7,425.1,75.92,0.0,0.0,0.0,22.0,58.7,0.405,11.11,141.2,0.0,0.0,40.311,0.0,0.0,0.0,1060.53,20.3,0.0,12.56,0.0,18.1186,0.0,0.0,0.0
