SETTLEMENTDATE,BANGOWF,BAYSW,BERYLSF,BHILLGT,BOCOROCK,BODWF,BOMENSF,BROKENH,CAPTL_WF,COLEASF,COLONGRA,COLWF0,CROOKWF,CRURWF,CRWASF,CULLERIN,DARLSF1,DG_NSW1,ERARING,ERGT01,FINLYSF,GNNDHSF,GOONSF,GRIFSF,GULLRGWF,GULLRSF,GULLRWF,GUNNING,HEZ1,HILLSTN,HUMENSW,JEMALNG,JUNEESF,LIDDELL,LIMOSF1,LIMOSF2,MANSLR,METZSF,MLSP,MOLNGSF,MOREESF,MP,NETIC,NEVERSF,NYNGAN,PARSF,ROYALLA,SAPHWF,SEBSF,SHOALHAV,SITHE,SNOWY1,SNOWY2,SNOWY3,SNOWY6,STWF,SUNRSF,SUNTPSF,TALLAWAR,TARALGA,URANQ,VP,WAGGNSF,WALGRV,WELLSF,WOODLWN,WRSF,WRWF,QBYNB,WSTWYSF,NEWENSF,AVLSF,RESS1,RIVNB2,DPNTB,WYASF,CAPBES,BWTR1,CONDONG1,FLYCRKWF,RYEPARK,TALWB,SHOAL1,BHB
2024-01-29 00:00:00,126.498,2212.66,0.0,0.0,24.12,99.3009,0.0,0.0,11.2033,0.0,0.0,139.799,26.1241,112.396,0.0,24.91,0.0,0,2447.82,0.0,0.0,0.0,0.0,0.0,84.6337,0.0,86.1771,31.0258,0.0,0.0,-0.33685,0.0,0.0,,0.0,0.0,0.0,0.0,0.021,0.0,0.0,676.573,0.0,0.0,0.0,0.00153,0.0,240.774,0.0,0.0,0.15386,0.0,0.0,0.0,0.0,17.5729,0.0,0.0,0,18.7411,0.0,924.857,0.0,0.0,0.0,19.4197,0.0,141.796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.8327,-0.83,24.87,138.378,0.0,0.0,0.0
2024-01-29 00:05:00,126.695,2194.52,0.0,0.0,27.13,102.901,0.0,0.0,13.8283,0.0,0.0,138.599,33.5448,105.196,0.0,25.22,0.0,0,2448.5,0.0,0.0,0.0,0.0,0.0,77.2538,0.0,81.5432,31.5122,0.0,0.0,-0.30608,0.0,0.0,,0.0,0.0,0.0,0.0,0.021,0.0,0.0,662.974,0.0,0.0,0.0,0.00153,0.0,242.257,0.0,0.0,0.14381,0.0,0.0,0.0,0.0,14.9691,0.0,0.0,0,16.9357,0.0,885.501,0.0,0.0363,0.0,17.5652,0.0,143.109,0.0,0.0,0.0,0.0,0.06131,0.15103,0.0314,0.0,0.0,13.8327,-0.83,24.98,136.891,0.0,0.0,0.0
2024-01-29 00:10:00,124.996,2201.25,0.0,0.0,25.29,103.263,0.0,0.0,7.99426,0.0,0.0,142.942,31.4244,99.9966,0.0,25.09,0.0,0,2456.26,0.0,0.0,0.0,0.0,0.0,75.3039,0.0,75.2209,32.4247,0.0,0.0,-0.36453,0.0,0.0,,0.0,0.0,0.0,0.0,0.021,0.0,0.0,706.09,0.0,0.0,0.0,0.00153,0.0,240.307,0.0,0.0,0.14381,0.0,0.0,0.0,0.0,13.453,0.0,0.0,0,18.1259,0.0,843.629,0.0,0.08656,0.0,15.4998,0.0,143.415,0.0,0.0,0.0,0.0,0.06131,0.0,0.0,0.0,0.0,13.8327,-0.81,24.76,140.318,0.0,0.0,0.0
2024-01-29 00:15:00,119.497,2162.31,0.0,0.0,27.35,102.072,0.0,0.0,14.4182,0.0,0.0,137.65,31.1131,98.6956,0.0,24.38,0.0,0,2450.38,0.0,0.0,0.0,0.0,0.0,76.5039,0.0,79.9817,34.9415,0.0,0.0,-0.33685,0.0,0.0,,0.0,0.0,0.0,0.0,0.021,0.0,0.0,699.181,0.0,0.0,0.0,0.00153,0.0,244.015,0.0,0.0,0.17395,0.0,0.0,0.0,0.0,15.2877,0.0,0.0,0,17.2506,0.0,851.173,0.0,0.0,0.0,18.4969,0.0,143.238,0.0,0.0,0.0,0.0,0.0,0.24375,0.0,0.0,0.0,13.3754,-0.81,25.02,131.109,0.0,0.0,0.0
2024-01-29 00:20:00,106.898,2142.07,0.0,0.0,27.43,100.492,0.0,0.0,17.4339,0.0,0.0,142.475,29.8839,103.9,0.0,25.01,0.0,0,2453.04,0.0,0.0,0.0,0.0,0.0,74.2839,0.0,76.0143,33.7712,0.0,0.0,-0.33685,0.0,0.0,,0.0,0.0,0.0,0.0,0.021,0.0,0.0,665.342,0.0,0.0,0.0,0.00153,0.0,241.369,0.0,0.0,0.1639,0.0,0.0,0.0,0.0,14.1781,0.0,0.0,0,15.6649,0.0,811.695,0.0,0.0,0.0,20.2987,0.0,142.825,0.2295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.6612,-0.83,24.97,130.021,0.0,0.0,0.0
2024-01-29 00:25:00,99.2946,2135.07,0.0,0.0,24.07,103.353,0.0,0.0,19.6605,0.0,0.0,145.216,30.9337,106.696,0.0,24.1,0.0,0,2455.34,0.0,0.0,0.0,0.0,0.0,70.5839,0.0,79.0866,32.5643,0.0,0.0,-0.33685,0.0,0.0,,0.0,0.0,0.0,0.0,0.021,0.0,0.0,652.671,0.0,0.0,0.0,0.00153,0.0,235.225,0.0,0.0,0.14381,0.0,0.0,0.0,0.0,13.7386,0.0,0.0,0,16.3278,0.0,771.972,0.0,0.0,0.0,19.1297,0.0,138.939,0.0,0.0,0.0,0.0,0.01346,0.0,0.0,0.0,0.0,13.6612,-0.82,25.09,126.541,0.0,0.0,0.0
2024-01-29 00:30:00,92.798,2102.38,0.0,0.0,28.23,103.651,0.0,0.0,21.6253,0.0,0.0,141.43,29.1929,103.196,0.0,23.95,0.0,0,2457.36,0.0,0.0,0.0,0.0,0.0,67.824,0.0,77.7028,33.9378,0.0,0.0,-0.30608,0.0,0.0,,0.0,0.0,0.0,0.0,0.021,0.0,0.0,638.193,0.0,0.0,0.0,0.00153,0.0,235.601,0.0,0.0,0.14381,0.0,0.0,0.0,0.0,12.8267,0.0,0.0,0,14.6029,0.0,773.534,0.0,0.0,0.0,18.7869,0.0,138.242,1.30448,0.0,0.0,0.0,0.11814,0.0,0.02841,0.0,0.0,13.6612,-0.82,24.81,125.58,0.0,0.0,0.0
2024-01-29 00:35:00,88.8985,2130.87,0.0,0.0,26.57,103.311,0.0,0.0,26.2777,0.0,0.0,136.188,28.2432,100.098,0.0,24.22,0.0,0,2456.63,0.0,0.0,0.0,0.0,0.0,68.204,0.0,73.1706,33.4657,0.0,0.0,-0.33685,0.0,0.0,,0.0,0.0,0.0,0.0,0.021,0.0,0.0,679.185,0.0,0.0,0.0,0.00153,0.0,235.5,0.0,0.0,0.08352,0.0,0.0,0.0,0.0,14.255,0.0,0.0,0,15.9432,0.0,828.346,0.0,0.17406,0.0,18.4969,0.0,135.551,2.08047,0.0,0.0,0.0,2.00531,0.27665,0.0015,0.0,0.0,14.1185,-0.83,25.14,119.543,0.0,0.0,0.0
2024-01-29 00:40:00,85.0961,2094.44,0.0,0.0,24.31,103.571,0.0,0.0,24.9691,0.0,0.0,131.096,33.4545,107.696,0.0,25.15,0.0,0,2458.07,0.0,0.0,0.0,0.0,0.0,68.604,0.0,77.2204,35.0487,0.0,0.0,-0.33685,0.0,0.0,,0.0,0.0,0.0,0.0,0.021,0.0,0.0,688.927,0.0,0.0,0.0,0.00153,0.0,234.191,0.0,0.0,0.17395,0.0,0.0,0.0,0.0,12.8597,0.0,0.0,0,17.7597,0.0,883.328,0.0,0.0,0.0,18.0135,0.0,132.659,0.0,0.0,0.0,0.0,0.0015,0.0,0.0,0.0,0.0,14.1185,-0.82,24.85,119.036,0.0,0.0,0.0
2024-01-29 00:45:00,90.2993,2082.77,0.0,0.0,25.96,100.712,0.0,0.0,26.5395,0.0,0.0,130.889,36.1547,104.997,0.0,24.37,0.0,0,2453.82,0.0,0.0,0.0,0.0,0.0,68.484,0.0,79.2073,34.6265,0.0,0.0,-0.36453,0.0,0.0,,0.0,0.0,0.0,0.0,0.021,0.0,0.0,695.933,0.0,0.0,0.0,0.00153,0.0,235.152,0.0,0.0,0.14381,0.0,0.0,0.0,0.0,12.8158,0.0,0.0,0,17.8366,0.0,869.24,0.0,0.0,0.0,17.0203,0.0,128.235,0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.1185,-0.82,25.03,113.452,0.0,0.0,0.0
