SETTLEMENTDATE,B2PS,BARCALDN,BARCSF,BARRON,BLUEGSF,BRAEMARA,CALLIDE,CALLIDEC,CHILDSF,CLARESF,CLERMSF,COLUMSF,COOPGWF,CPSA,CSPVPS,DAYDSF,DDPS1,DDSF,DG_QLD1,EMERASF,G/STONE,GANGARR,GERMCRK,HAMISF,HAUGHT11,HAYMSF,HUGSF,KAREEYA,KEPBG,KEPSF,KEPWF,KOGANCK,KS,LILYSF,LRSF,MARYRSF,MBAHNTH,MEWF,MIDDLSF,MILLMERN,MSTUART,NETIC,OAKEY,OAKEYSF,PIONEER,ROMA,RPCG,RRSF,RUGBYR1,SMCSF,SRSF,STANWELL,SWANBANK,TARONG,TARONGN,WANDB1,WARWSF,WDGPH,WHITSF,WIVENHOE,WOOLGSF,YABULU,YARANSF,YARWUN,KABANWF,MOUSF,NEV,EDENVSF
2023-02-26 00:00:00,0.39277,0.0,0.2,66.88,0.0,0.0,600.5,0.0,0.0,0.0,0.0,0.0,401.19,0.0,0.0,0.0,0.0,0.0,0,0.0,1163.57,0.0,17.8,0.0,0.0,0.0,-0.133,35.6775,0.01,0.0,24.69,748.206,0.0,0.0,0.032,0.0,56.5312,70.3365,0.0,856.825,0.0,0.0,0.0,0.0,0.0,0.0,19.8,0.0,0.0,0.0,0.0,1216.15,-0.58,1287.4,231.438,-0.09189,0.0,0.0,0.0,161.6,0.0,0.0,0.0,119.7,36.205,0.0,,0.0
2023-02-26 00:05:00,0.39277,0.0,0.2,66.88,0.0,0.0,600.5,0.0,0.0,0.0,0.0,0.0,400.66,0.0,0.0,0.0,0.0,0.0,0,0.0,1081.15,0.0,18.0,0.0,0.0,0.0,-0.133,35.695,0.01,0.0,24.74,748.86,0.0,0.0,0.032,0.0,56.7,79.9908,0.0,857.313,0.0,0.0,0.0,0.0,0.0,0.0,18.2,0.0,0.0,0.0,0.0,1156.97,-0.58,1285.7,231.625,0.0,0.0,0.0,0.0,161.34,0.0,0.0,0.0,119.91,32.113,0.0,,0.0
2023-02-26 00:10:00,0.39277,0.0,0.2,66.88,0.0,0.0,597.5,0.0,0.0,0.0,0.0,0.0,409.94,0.0,0.0,0.0,0.0,0.0,0,0.0,986.475,0.0,17.6,0.0,0.0,0.0,-0.133,35.26,0.01,0.0,24.67,746.88,0.0,0.0,0.032,0.0,56.5875,71.9176,0.0,854.094,0.0,0.0,0.0,0.0,0.0,0.0,18.2,0.0,0.0,0.0,0.0,1081.17,-0.58,1280.0,229.0,0.0,0.0,0.0,0.0,159.41,0.0,0.0,0.0,120.31,36.149,0.0,,0.0
2023-02-26 00:15:00,0.39277,0.0,0.2,66.88,0.0,0.0,600.4,0.0,0.0,0.0,0.0,0.0,410.15,0.0,0.0,0.0,0.0,0.0,0,0.0,969.5,0.0,17.9,0.0,0.0,0.0,-0.133,35.545,0.01,0.0,24.77,751.496,0.0,0.0,0.032,0.0,56.4938,69.8941,0.0,856.611,0.0,0.0,0.0,0.0,0.0,0.0,18.2,0.0,0.0,0.0,0.0,1056.11,-0.58,1287.8,228.812,0.0,0.0,0.0,0.0,162.24,0.0,0.0,0.0,118.74,34.742,0.0,,0.0
2023-02-26 00:20:00,0.39277,0.0,0.2,66.88,0.0,0.0,594.1,0.0,0.0,0.0,0.0,0.0,411.63,0.0,0.0,0.0,0.0,0.0,0,0.0,961.275,0.0,17.8,0.0,0.0,0.0,-0.133,35.1975,0.01,0.0,24.71,748.76,0.0,0.0,0.032,0.0,56.8313,70.5004,0.0,849.592,0.0,0.0,0.0,0.0,0.0,0.0,18.2,0.0,0.0,0.0,0.0,1022.23,-0.58,1272.8,229.0,0.0,0.0,0.0,0.0,159.24,0.0,0.0,0.0,119.3,37.437,0.0,,0.0
2023-02-26 00:25:00,0.39277,0.0,0.2,66.8,0.0,0.0,599.9,0.0,0.0,0.0,0.0,0.0,410.99,0.0,0.0,0.0,0.0,0.0,0,0.0,954.45,0.0,17.9,0.0,0.0,0.0,-0.133,35.595,0.01,0.0,24.74,752.167,0.0,0.0,0.032,0.0,56.8688,66.6911,0.0,856.215,0.0,0.0,0.0,0.0,0.0,0.0,19.7,0.0,0.0,0.0,0.0,1030.13,-0.58,1289.7,231.812,0.0,0.0,0.0,0.0,162.93,0.0,0.0,0.0,120.16,53.353,0.0,,0.0
2023-02-26 00:30:00,0.39277,0.0,0.2,66.8,0.0,0.0,597.1,0.0,0.0,0.0,0.0,0.0,416.12,0.0,0.0,0.0,0.0,0.0,0,0.0,953.4,0.0,18.0,0.0,0.0,0.0,-0.133,35.3825,0.01,0.0,22.8,755.893,0.0,0.0,0.032,0.0,56.7375,50.262,0.0,856.138,0.0,0.0,0.0,0.0,0.0,0.0,19.7,0.0,0.0,0.0,0.0,1006.54,-0.58,1276.7,230.125,0.0,0.0,0.0,0.0,159.26,0.0,0.0,0.0,120.36,51.204,0.0,,0.0
2023-02-26 00:35:00,0.39277,0.0,0.2,66.8,0.0,0.0,601.0,0.0,0.0,0.0,0.0,0.0,417.89,0.0,0.0,0.0,0.0,0.0,0,0.0,953.05,0.0,18.0,0.0,0.0,0.0,-0.133,35.6,0.01,0.0,23.48,750.623,0.0,0.0,0.032,0.0,56.6812,52.6725,0.0,857.115,0.0,0.0,0.0,0.0,0.0,0.0,16.8,0.0,0.0,0.0,0.0,996.661,-0.58,1286.6,232.188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.01,45.793,0.0,,0.0
2023-02-26 00:40:00,0.39277,0.0,0.2,66.8,0.0,0.0,595.6,0.0,0.0,0.0,0.0,0.0,413.61,0.0,0.0,0.0,0.0,0.0,0,0.0,953.05,0.0,17.8,0.0,0.0,0.0,-0.133,35.3625,0.01,0.0,23.35,752.486,0.0,0.0,0.032,0.0,56.5875,55.8264,0.0,852.354,0.0,0.0,0.0,0.0,0.0,0.0,17.9,0.0,0.0,0.0,0.0,985.535,-0.58,1277.8,228.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.35,43.113,0.0,,0.0
2023-02-26 00:45:00,0.39277,0.0,0.2,66.8,0.0,0.0,602.0,0.0,0.0,0.0,0.0,0.0,413.26,0.0,0.0,0.0,0.0,0.0,0,0.0,952.0,0.0,17.7,0.0,0.0,0.0,-0.133,35.875,0.01,0.0,23.04,754.685,0.0,0.0,0.032,0.0,56.6625,50.944,0.0,856.52,0.0,0.0,0.0,0.0,0.0,0.0,17.9,0.0,0.0,0.0,0.0,995.341,-0.58,1297.0,232.188,0.89232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.86,45.449,0.0,,0.0
