SETTLEMENTDATE,AGLSOM,ARWF,BALB,BANN,BHWF,BRYB1WF,BULBES,BULGANA,CHALLWF,CHYTWF,CLOVER,COHUNSF,CROWLWF,DARTM,DEIBDL,DG_VIC1,DIAPURWF,DUNDWF,EILDON,ELAINWF,GANNB,GANNSF,GLRWNSF,HUMEV,JEERA,JEERB,KARSF,KIAMSF,KIWF,LNGS,LOYYANGA,LOYYB,MACARTH,MCKAY,MLWF,MOORAWF,MORTLK,MRTLSWF,MTGELWF,MTMERCER,MURRAY,MUWAWF,NETIC,NEWPORT,NUMURSF,OAKLAND,PORTWF,RUBICON,SALTCRK,STOCKYD,VBB,VPGS,WAUBRAWF,WEMENSF,WINTSF,WKIEWA,YALLOURN,YAMBUK,YATSF,YENDWF,YSWF
2022-07-25 00:00:00,0.0,99.3,0.0,0.0,21.218,12.1313,0.0,186.94,36.8,18.49,-0.01,0.0,72.8842,0.0,0.0,0,7.3,241.8,0.0,29.35,0.0,0.0,0.0,0,0.0,0.1,0.0,0.0,29.6,0.0,1665,1049.24,88.498,0.02,10.8,114.33,0.0,0,58.3087,25.3,103.8,348.54,0.0,0.0,0.0,59.6,45.8,0,16.12,403.23,0.0,0.0,151.604,0.0,0.0,3.1,1440.8,17.6,0.0,58.05,6.2
2022-07-25 00:05:00,0.0,106.8,0.0,0.0,19.818,16.0687,0.0,187.15,40.4,18.9,-0.01,0.0,73.9656,0.0,0.0,0,7.3,243.76,0.0,34.34,0.0,0.0,0.0,0,0.0,0.1,0.0,0.0,29.3,0.0,1672,1050.75,89.1979,0.02,12.36,121.18,0.0,0,62.5126,28.5,68.9,348.16,0.0,0.0,0.0,60.5,42.4,0,14.86,404.84,0.0,0.0,151.903,0.0,0.0,3.2,1446.1,16.9,0.0,67.96,6.0
2022-07-25 00:10:00,0.0,102.4,0.0,0.0,17.929,23.8062,0.0,183.62,40.0,18.38,0.0,0.0,74.0229,0.0,0.0,0,7.3,251.24,0.0,36.32,0.0,0.0,0.0,0,0.0,0.1,0.0,0.0,28.1,0.0,1669,1048.87,87.498,0.02,13.815,122.52,0.0,0,65.1723,29.9,54.8,348.95,0.0,0.0,0.0,62.7,39.5,0,14.77,402.63,0.0,0.0,150.599,0.0,0.0,3.1,1442.94,16.4,0.0,74.02,5.3
2022-07-25 00:15:00,0.0,103.6,0.0,0.0,17.124,33.3812,0.0,185.73,42.3,15.4,-0.01,0.0,73.9369,0.0,0.0,0,7.2,271.39,0.0,38.22,0.0,0.0,0.0,0,0.0,0.1,0.0,0.0,28.6,0.0,1679,1056.39,85.798,0.02,15.39,129.86,0.0,0,65.4897,28.6,0.6,348.36,0.0,0.0,0.0,61.8,39.5,0,13.56,405.93,0.0,0.0,152.991,0.0,0.0,3.2,1446.73,17.9,0.0,84.36,4.9
2022-07-25 00:20:00,0.0,110.9,0.0,0.0,17.66,45.2188,0.0,188.97,40.1,18.14,0.0,0.0,74.1089,0.0,0.0,0,7.2,289.04,0.0,35.08,0.0,0.0,0.0,0,0.0,0.1,0.0,0.0,28.7,0.0,1674,1011.65,88.298,0.02,14.085,123.26,0.0,0,65.7231,28.6,0.0,347.9,0.0,0.0,0.0,62.0,39.0,0,12.54,327.16,0.0,0.0,150.42,0.0,0.0,3.1,1444.16,18.4,0.0,85.06,5.8
2022-07-25 00:25:00,0.0,109.9,0.0,0.0,17.546,47.6875,0.0,187.19,42.4,19.03,-0.01,0.0,74.1581,0.0,0.0,0,7.2,293.97,0.0,34.02,0.0,0.0,0.0,0,0.0,0.1,0.0,0.0,29.1,0.0,1685,975.558,86.998,0.02,14.385,120.75,0.0,0,65.2089,29.9,0.0,349.59,0.0,0.0,0.0,61.7,39.5,0,13.62,313.74,8.9,0.0,152.789,0.0,0.0,3.2,1446.54,17.0,0.0,74.98,6.2
2022-07-25 00:30:00,0.0,158.6,0.0,0.0,17.261,46.7688,0.0,187.16,40.1,18.14,-0.01,0.0,74.113,0.0,0.0,0,7.3,294.04,0.0,30.51,0.10837,0.0,0.0,0,0.0,0.1,0.0,0.0,29.1,0.0,1684,942.851,86.598,0.02,13.95,111.33,0.0,0,65.2394,32.0,0.0,300.09,0.0,0.0,0.0,61.4,40.0,0,14.03,338.73,7.1,0.0,149.883,0.0,0.0,3.2,1449.99,16.9,0.0,67.21,5.4
2022-07-25 00:35:00,0.0,155.2,0.0,0.0,16.545,47.9875,0.0,184.09,44.8,17.33,0.0,0.0,74.3383,0.0,0.0,0,7.3,296.72,0.0,27.44,0.05979,0.0,0.0,0,0.0,0.1,0.0,0.0,29.1,0.0,1681,902.248,100.398,0.02,16.89,108.07,0.0,0,65.3096,32.4,0.0,292.26,0.0,0.0,0.0,61.9,39.7,0,14.6,369.43,1.5,0.0,147.369,0.0,0.0,3.2,1443.72,18.0,0.0,55.55,6.9
2022-07-25 00:40:00,0.0,153.6,0.0,0.0,18.16,47.1,0.0,185.2,45.8,18.58,0.0,0.0,73.9983,0.0,0.0,0,7.2,305.25,0.0,23.73,0.0,0.0,0.0,0,0.0,0.1,0.0,0.0,29.2,0.0,1673,895.105,88.598,0.02,17.355,108.74,0.0,0,65.0075,31.4,0.0,297.37,0.0,0.0,0.0,61.6,40.3,0,14.26,360.93,0.0,0.0,146.358,0.0,0.0,3.1,1443.34,16.6,0.0,51.32,6.2
2022-07-25 00:45:00,0.0,155.5,0.0,0.0,18.65,49.5063,0.0,182.36,42.2,20.94,-0.02,0.0,73.2529,0.0,0.0,0,7.3,305.89,0.0,23.86,0.64657,0.0,0.0,0,0.0,0.1,0.0,0.0,29.4,0.0,1685,904.128,88.298,0.02,16.47,108.47,0.0,0,66.0161,31.2,0.0,299.05,0.0,0.0,0.0,61.9,43.1,0,13.67,289.55,16.2,0.0,145.359,0.0,0.0,3.3,1448.67,17.3,0.0,47.46,5.2
2022-07-25 00:50:00,0.0,156.2,0.0,0.0,18.724,51.2563,0.0,184.61,43.8,22.77,-0.01,0.0,73.3757,0.0,0.0,0,7.3,307.85,0.0,25.27,0.0,0.0,0.0,0,0.0,0.1,0.0,0.0,28.8,0.0,1668,895.105,88.498,0.02,17.34,106.94,0.0,0,65.6285,31.8,0.0,304.93,0.0,0.0,0.0,62.1,45.9,0,12.02,335.29,0.1,0.0,142.992,0.0,0.0,3.0,1441.77,16.1,0.0,50.29,4.6
2022-07-25 00:55:00,0.0,158.7,0.0,0.0,18.401,60.025,0.0,183.99,43.0,29.26,-0.02,0.0,72.9457,0.0,0.0,0,7.3,307.61,0.0,26.08,0.1053,0.0,0.0,0,0.0,0.1,0.0,0.0,29.3,0.0,1683,907.511,89.1979,0.02,18.3,117.54,0.0,0,65.2318,36.1,0.0,299.65,0.0,0.0,0.0,61.5,48.2,0,12.97,330.01,8.3,0.0,140.256,0.0,0.0,3.4,1454.88,17.9,0.0,51.57,4.3
2022-07-25 01:00:00,0.0,159.2,0.0,0.0,18.136,56.1938,0.0,183.25,43.5,29.77,0.0,0.0,74.7233,0.0,0.0,0,7.3,302.45,0.0,30.15,0.0,0.0,0.0,0,0.0,0.1,0.0,0.0,29.0,0.0,1666,903.752,78.0982,0.02,17.64,130.51,0.0,0,65.5675,38.4,0.0,295.06,0.0,0.0,0.0,61.8,49.3,0,11.81,370.38,0.0,0.0,142.084,0.0,0.0,3.1,1442.81,18.2,0.0,47.32,4.7
2022-07-25 01:05:00,0.0,159.1,0.0,0.0,16.177,59.9188,0.0,185.14,42.5,29.43,0.0,0.0,73.0972,0.0,0.0,0,7.3,309.97,0.0,31.79,0.0,0.0,0.0,0,0.0,0.1,0.0,0.0,29.8,0.0,1678,905.256,79.5982,0.02,18.48,129.98,0.0,0,65.3996,40.2,0.0,253.79,0.0,0.0,0.0,61.9,51.3,0,12.26,368.55,6.6,0.0,139.587,0.0,0.0,3.2,1441.96,17.4,0.0,50.26,3.4
2022-07-25 01:10:00,0.0,159.4,0.0,0.0,14.532,65.7375,0.0,181.66,40.9,28.77,-0.02,0.0,74.113,0.0,0.0,0,7.3,309.54,0.0,37.58,0.23616,0.0,0.0,0,0.0,0.1,0.0,0.0,30.5,0.0,1678,898.113,115.697,0.02,18.42,140.82,0.0,0,65.3401,41.2,0.0,243.04,0.0,0.0,0.0,61.6,50.7,0,9.48,359.45,4.4,0.0,135.76,0.0,0.0,3.2,1446.29,17.3,0.0,47.18,3.3
2022-07-25 01:15:00,0.0,159.2,0.0,0.0,11.62,71.8188,0.0,183.87,42.5,27.39,0.0,0.0,73.2037,0.0,0.0,0,7.3,301.44,0.0,34.75,0.0,0.0,0.0,0,0.0,0.1,0.0,0.0,31.0,0.0,1669,896.985,86.498,0.02,16.875,143.72,0.0,0,65.1723,46.7,0.0,240.83,0.0,0.0,0.0,61.3,52.7,0,8.18,326.48,0.0,0.0,134.219,0.0,0.0,3.1,1446.29,17.3,0.0,53.7,4.2
2022-07-25 01:20:00,0.0,158.9,0.0,0.0,10.21,79.6063,0.0,180.44,39.5,27.46,-0.01,0.0,74.1745,0.0,0.0,0,7.3,295.89,0.0,32.59,0.04846,0.0,0.0,0,0.0,0.1,0.0,0.0,0.0,0.0,1685,899.241,91.1979,0.02,16.275,153.83,0.0,0,64.977,48.1,0.0,203.5,0.0,0.0,0.0,61.7,51.7,0,7.95,310.15,11.7,0.0,138.261,0.0,0.0,3.2,1446.63,16.5,0.0,56.94,4.2
2022-07-25 01:25:00,0.0,159.9,0.0,0.0,9.512,83.5875,0.0,183.92,39.5,30.31,0.0,0.0,73.5601,0.0,0.0,0,7.3,294.76,0.0,33.42,0.0,0.0,0.0,0,0.0,0.1,0.0,0.0,0.0,0.0,1666,894.353,90.3979,0.02,16.425,160.17,0.0,0,64.803,42.9,0.0,191.01,0.0,0.0,0.0,62.0,51.5,0,8.64,284.12,0.3,0.0,136.903,0.0,0.0,3.1,1445.25,15.7,0.0,56.17,5.0
2022-07-25 01:30:00,0.0,160.3,0.0,0.0,9.424,85.3563,0.0,183.56,36.3,31.38,0.0,0.0,73.8509,0.0,0.0,0,7.3,297.36,0.0,31.81,0.0,0.0,0.0,0,0.0,0.1,0.0,0.0,0.0,0.0,1673,896.609,93.2978,0.02,16.725,150.5,0.0,0,65.009,38.9,0.0,191.04,0.0,0.0,0.0,62.0,51.5,0,10.77,238.78,0.0,0.0,138.416,0.0,0.0,3.1,1443.0,15.2,0.0,57.88,5.5
2022-07-25 01:35:00,0.0,171.0,0.0,0.0,10.512,90.2688,0.0,4.22,39.2,33.43,0.0,0.0,74.9199,0.0,0.0,0,7.3,285.34,0.0,31.17,0.2918,0.0,0.0,0,0.0,0.1,0.0,0.0,0.0,0.0,1684,901.496,97.0978,0.02,17.16,146.77,0.0,0,64.8991,30.2,0.0,143.5,0.0,0.0,0.0,61.3,54.3,0,12.42,368.46,5.0,0.0,137.93,0.0,0.0,3.2,1443.88,14.2,0.0,57.97,6.1
2022-07-25 01:40:00,0.0,173.8,0.0,0.0,10.859,94.3938,0.0,1.26,37.6,33.78,-0.01,0.0,73.1382,0.0,0.0,0,7.3,274.15,0.0,30.29,0.0,0.0,0.0,0,0.0,0.1,0.0,0.0,0.0,0.0,1664,892.849,92.9978,0.02,15.045,137.0,0.0,0,65.5232,27.1,0.0,145.9,0.0,0.0,0.0,61.7,52.0,0,16.97,392.7,0.0,0.0,135.597,0.0,0.0,3.0,1408.4,13.6,0.0,69.59,6.7
2022-07-25 01:45:00,0.0,167.8,0.0,0.0,11.519,105.113,0.0,0.87,37.5,36.16,-0.01,0.0,73.5764,0.0,0.0,0,7.2,275.61,0.0,26.77,0.03033,0.0,0.0,0,0.0,0.1,0.0,0.0,0.0,0.0,1685,900.368,93.7978,0.02,14.685,119.01,0.0,0,64.9464,20.0,0.0,144.2,0.0,0.0,0.0,61.4,52.2,0,19.39,388.29,2.5,0.0,137.33,0.0,0.0,3.3,1394.52,15.0,0.0,66.16,6.6
2022-07-25 01:50:00,0.0,168.5,0.0,0.0,11.923,109.938,0.0,0.72,38.1,37.84,0.0,0.0,73.9246,0.0,0.0,0,7.2,267.56,0.0,26.25,0.0,0.0,0.0,0,0.0,0.1,0.0,0.0,0.0,0.0,1684,898.489,88.9979,0.02,15.885,110.03,0.0,0,65.1738,14.3,0.0,144.4,0.0,0.0,0.0,61.3,56.1,0,18.67,415.08,0.0,0.0,129.286,0.0,0.0,3.2,1371.86,14.6,0.0,69.93,6.7
