SETTLEMENTDATE,B2PS,BARCALDN,BARCSF,BARRON,BLUEGSF,BRAEMARA,CALLIDE,CALLIDEC,CHILDSF,CLARESF,CLERMSF,COLUMSF,COOPGWF,CPSA,CSPVPS,DAYDSF,DDPS1,DDSF,DG_QLD1,EMERASF,G/STONE,GANGARR,GERMCRK,HAMISF,HAUGHT11,HAYMSF,HUGSF,KAREEYA,KEPBG,KEPSF,KEPWF,KOGANCK,KS,LILYSF,LRSF,MARYRSF,MBAHNTH,MEWF,MIDDLSF,MILLMERN,MSTUART,NETIC,OAKEY,OAKEYSF,PIONEER,ROMA,RPCG,RRSF,RUGBYR1,SMCSF,SRSF,STANWELL,SWANBANK,TARONG,TARONGN,WANDB1,WARWSF,WDGPH,WHITSF,WIVENHOE,WOOLGSF,YABULU,YARANSF,YARWUN,KABANWF,MOUSF,NEV,EDENVSF,WANDSF,DULAWF
2022-12-26 00:00:00,0.47333,0.0,0.2,0.0,0.0,0.0,642.4,0.0,0.0,0.0,0.0,0.0,210.65,0.0,0.0,0.0,0.0,-0.16968,0,0.0,440.475,0.0,11.6,0.0,0.0,0.0,-0.181,4.5975,0.0,0.0,24.7,724.438,0.0,0.0,-0.036,0.0,41.1,0.0,0.04,768.596,0.0,0.0,0.0,0.0,-1.9,0.0,-1.0,0.0,0.0,0.0,0.0,1034.77,0.2175,1259.7,361.75,0.0,0.0,0.0,0.0,249.24,0.0,0.0,0.0,119.7,0.0,0.0,,0.0,,
2022-12-26 00:05:00,0.47333,0.0,0.2,0.0,0.0,0.0,641.6,0.0,0.0,0.0,0.0,0.0,192.52,0.0,0.0,0.0,0.0,-0.25635,0,0.0,440.65,0.0,11.5,0.0,0.0,0.0,-0.181,4.58,0.0,0.0,24.71,718.177,0.0,0.0,-0.036,0.0,41.1187,0.0,0.04,779.384,0.0,0.0,0.0,0.0,-1.9,0.0,-1.0,0.0,0.0,0.0,0.0,990.354,0.2175,1228.9,361.0,0.0,0.0,0.0,0.0,248.44,0.0,0.0,0.0,119.45,0.0,0.0,,0.0,,
2022-12-26 00:10:00,0.47333,0.0,0.2,0.0,0.0,0.0,639.2,0.0,0.0,0.0,0.0,0.0,176.87,0.0,0.0,0.0,0.0,-0.20025,0,0.0,440.125,0.0,11.5,0.0,0.0,0.0,-0.181,4.5225,0.0,0.0,24.67,715.307,0.0,0.0,-0.036,0.0,41.0813,0.0,0.04,780.422,0.0,0.0,0.0,0.0,-1.9,0.0,-1.0,0.0,0.0,0.0,0.0,935.212,0.2175,1206.7,359.688,0.0,0.0,0.0,0.0,247.71,0.0,0.0,0.0,119.96,0.0,0.0,,0.0,,
2022-12-26 00:15:00,0.47333,0.0,0.2,0.0,0.0,0.0,639.3,0.0,0.0,0.0,0.0,0.0,169.11,0.0,0.0,0.0,0.0,-0.28828,0,0.0,439.25,0.0,11.5,0.0,0.0,0.0,-0.181,4.5675,0.0,0.0,24.71,719.604,0.0,0.0,-0.036,0.0,40.9312,0.0,0.04,782.054,0.0,0.0,0.0,0.0,-1.9,0.0,-1.0,0.0,0.0,0.0,0.0,913.909,0.2175,1190.8,359.688,0.0,0.0,0.0,0.0,247.6,0.0,0.0,0.0,119.7,0.0,0.0,,0.0,,
2022-12-26 00:20:00,0.47333,0.0,0.2,0.0,0.0,0.0,639.0,0.0,0.0,0.0,0.0,0.0,169.29,0.0,0.0,0.0,0.0,-0.23597,0,0.0,439.95,0.0,11.7,0.0,0.0,0.0,-0.181,4.52,0.0,0.0,24.74,719.386,0.0,0.0,-0.036,0.0,41.175,0.0,0.04,781.963,0.0,0.0,0.0,0.0,-1.9,0.0,-1.0,0.0,0.0,0.0,0.0,882.288,0.2175,1178.3,360.812,0.0,0.0,0.0,0.0,247.76,0.0,0.0,0.0,119.3,0.0,0.0,,0.0,,
2022-12-26 00:25:00,0.47333,0.0,0.2,0.0,0.0,0.0,639.9,0.0,0.0,0.0,0.0,0.0,164.43,0.0,0.0,0.0,0.0,-0.19959,0,0.0,441.175,0.0,11.6,0.0,0.0,0.0,-0.181,4.5825,0.0,0.0,24.7,719.705,0.0,0.0,-0.036,0.0,41.1375,0.0,0.04,782.589,0.0,0.0,0.0,0.0,-1.9,0.0,-1.0,0.0,0.0,0.0,0.0,884.454,0.2175,1182.0,357.438,0.0,0.0,0.0,0.0,247.76,0.0,0.0,0.0,119.45,0.0,0.0,,0.0,,
2022-12-26 00:30:00,0.47333,0.0,0.2,0.0,0.0,0.0,639.4,0.0,0.0,0.0,0.0,0.0,171.03,0.0,0.0,0.0,0.0,-0.21039,0,0.0,440.475,0.0,11.5,0.0,0.0,0.0,-0.181,4.5925,0.0,0.0,24.66,720.04,0.0,0.0,-0.036,0.0,41.1562,0.0,0.04,781.093,0.0,0.0,0.0,0.0,-1.9,0.0,-1.0,0.0,0.0,0.0,0.0,880.403,0.2175,1182.0,359.688,0.0,0.0,0.0,0.0,248.7,0.0,0.0,0.0,119.75,0.0,0.0,,0.0,,
2022-12-26 00:35:00,0.47333,0.0,0.2,0.0,0.0,0.0,639.4,0.0,0.0,0.0,0.0,0.0,183.3,0.0,0.0,0.0,0.0,-0.19801,0,0.0,440.825,0.0,11.6,0.0,0.0,0.0,-0.181,4.54,0.0,0.0,24.75,715.089,0.0,0.0,-0.036,0.0,41.1562,0.0,0.04,780.193,0.0,0.0,0.0,0.0,-1.9,0.0,-1.0,0.0,0.0,0.0,0.0,881.352,0.2175,1182.7,359.5,0.0,0.0,0.0,0.0,248.43,0.0,0.0,0.0,119.91,0.0,0.0,,0.0,,
2022-12-26 00:40:00,0.47333,0.0,0.2,0.0,0.0,0.0,639.5,0.0,0.0,0.0,0.0,0.0,180.75,0.0,0.0,0.0,0.0,0.0,0,0.0,439.95,0.0,11.7,0.0,0.0,0.0,-0.181,4.46,0.0,0.0,24.71,718.496,0.0,0.0,-0.036,0.0,39.2625,0.0,0.04,779.704,0.0,0.0,0.0,0.0,-1.9,0.0,-1.0,0.0,0.0,0.0,0.0,881.352,0.2175,1180.9,359.312,0.0,0.0,0.0,0.0,248.59,0.0,0.0,0.0,119.75,0.0,0.0,,0.0,,
2022-12-26 00:45:00,0.47333,0.0,0.2,0.0,0.0,0.0,640.6,0.0,0.0,0.0,0.0,0.0,185.24,0.0,0.0,0.0,0.0,0.0,0,0.0,441.175,0.0,11.5,0.0,0.0,0.0,-0.181,4.5575,0.0,0.0,23.61,715.76,0.0,0.0,-0.036,0.0,39.1687,0.0,0.04,779.567,0.0,0.0,0.0,0.0,-1.9,0.0,-1.0,0.0,0.0,0.0,0.0,881.429,0.2175,1182.9,359.312,0.0,0.0,0.0,0.0,249.06,0.0,0.0,0.0,120.31,0.0,0.0,,0.0,,
