SETTLEMENTDATE,B2PS,BARCALDN,BARCSF,BARRON,BLUEGSF,BRAEMARA,CALLIDE,CALLIDEC,CHILDSF,CLARESF,CLERMSF,COLUMSF,COOPGWF,CPSA,CSPVPS,DAYDSF,DDPS1,DDSF,DG_QLD1,EMERASF,G/STONE,GANGARR,GERMCRK,HAMISF,HAUGHT11,HAYMSF,HUGSF,KAREEYA,KEPBG,KEPSF,KEPWF,KOGANCK,KS,LILYSF,LRSF,MARYRSF,MBAHNTH,MEWF,MIDDLSF,MILLMERN,MSTUART,NETIC,OAKEY,OAKEYSF,PIONEER,ROMA,RPCG,RRSF,RUGBYR1,SMCSF,SRSF,STANWELL,SWANBANK,TARONG,TARONGN,WANDB1,WARWSF,WDGPH,WHITSF,WIVENHOE,WOOLGSF,YABULU,YARANSF,YARWUN,KABANWF,MOUSF,NEV,EDENVSF,WANDSF,DULAWF,BBATTERY
2023-10-23 00:00:00,0.29206,0.0,0.1,31.08,0.0,0.0,320.2,0.0,0.0,0.0,0.0,0.41194,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,693.588,0.0,16.9,0.0,0.0,0.0,-0.09,75.395,0.0,0.0,3.1,745.336,0.0,0.0,0.004,0.0,45.5625,20.0673,0.0,824.567,0.0,388.570007324,0.0,0.0,37.1,0.0,12.6,0.0,0.0,0.0,0.0,797.036,-0.58,1047.5,440.5,0.0,0.0,0.0,0.0,160.14,0.0,0.0,0.0,117.68,91.012,0.27925,,0.0,0.0,67.9,0.0
2023-10-23 00:05:00,0.29206,0.0,0.1,22.56,0.0,0.0,324.3,0.0,0.0,0.0,0.0,0.41194,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,638.203,0.0,17.0,0.0,0.0,0.0,-0.09,75.7925,0.0,0.0,3.07,749.633,0.0,0.0,0.004,0.0,46.7625,21.1855,0.0,826.093,0.0,406.339996338,0.0,0.0,34.4,0.0,12.6,0.0,0.0,0.0,0.0,808.021,-0.58,1027.6,444.25,10.2284,0.0,0.0,0.0,163.28,0.0,0.0,0.0,117.38,91.023,0.23663,,0.0,0.0,59.1,0.0
2023-10-23 00:10:00,0.29206,0.0,0.1,13.16,0.0,0.0,322.6,0.0,0.0,0.0,0.0,0.41194,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,702.789,0.0,16.8,0.0,0.0,0.0,-0.09,75.6575,0.0,0.0,3.21,744.345,0.0,0.0,0.004,0.0,45.6375,20.0509,0.0,825.635,0.0,282.029998779,0.0,0.0,36.0,0.0,10.7,0.0,0.0,0.0,0.0,798.305,-0.58,1033.2,443.125,10.6167,0.0,0.0,0.0,161.19,0.0,0.0,0.0,117.84,90.543,0.23663,,0.0,0.0,51.7,0.0
2023-10-23 00:15:00,0.29206,0.0,0.1,5.72,0.0,0.0,321.1,0.0,0.0,0.0,0.0,0.41194,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,714.383,0.0,16.8,0.0,0.0,0.0,-0.09,75.2475,0.0,0.0,2.67,746.007,0.0,0.0,0.004,0.0,44.8313,25.0122,0.0,826.154,0.0,338.850006104,0.0,0.0,39.3,0.0,16.3,0.0,0.0,0.0,0.0,796.024,-0.58,1050.0,440.312,7.70369,0.0,0.0,0.0,159.58,0.0,0.0,0.0,117.84,87.586,0.21377,,0.0,0.0,41.2,0.0
2023-10-23 00:20:00,0.29206,0.0,0.1,0.0,0.0,0.0,321.5,0.0,0.0,0.0,0.0,0.41194,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,682.056,0.0,17.0,0.0,0.0,0.0,-0.09,75.09,0.0,0.0,2.27,744.127,0.0,0.0,0.004,0.0,45.6187,26.1038,0.0,824.704,0.0,311.950012207,0.0,0.0,40.0,0.0,4.6,0.0,0.0,0.0,0.0,800.459,-0.58,1045.9,440.312,6.01868,0.0,0.0,0.0,160.42,0.0,0.0,0.0,117.38,88.304,0.21377,,0.0,0.0,39.0,0.0
2023-10-23 00:25:00,0.29206,0.0,0.1,0.0,0.0,0.0,321.7,0.0,0.0,0.0,0.0,0.41194,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,680.818,0.0,16.8,0.0,0.0,0.0,-0.09,75.315,0.0,0.0,1.89,747.769,0.0,0.0,0.004,0.0,44.0062,18.2764,0.0,825.025,0.0,306.119995117,0.0,0.0,39.4,0.0,8.0,0.0,0.0,0.0,0.0,801.958,-0.58,1048.9,441.437,10.0561,0.0,0.0,0.0,160.19,0.0,0.0,0.0,117.23,88.053,0.21377,,0.0,0.0,25.5,0.0
2023-10-23 00:30:00,0.29206,0.0,0.1,0.0,0.0,0.0,320.6,0.0,0.0,0.0,0.0,0.41194,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,708.702,0.0,16.8,0.0,0.0,0.0,-0.09,75.255,0.0,0.0,1.42,746.997,0.0,0.0,0.004,0.0,45.2437,21.2296,0.0,823.697,0.0,268.730010986,0.0,0.0,36.3,0.0,6.8,0.0,0.0,0.0,0.0,795.447,-0.58,1047.8,440.875,6.07916,0.0,0.0,0.0,159.02,0.0,0.0,0.0,117.68,82.95,0.21377,,0.0,0.0,19.5,0.0
2023-10-23 00:35:00,0.29206,0.0,0.1,0.0,0.0,0.0,318.0,0.0,0.0,0.0,0.0,0.41194,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,705.182,0.0,16.9,0.0,0.0,0.0,-0.09,74.805,0.0,0.0,1.09,748.86,0.0,0.0,0.004,0.0,43.65,28.67,0.0,820.264,0.0,286.640014648,0.0,0.0,37.2,0.0,8.2,0.0,0.0,0.0,0.0,787.859,-0.58,1042.6,438.062,0.0,0.0,0.0,0.0,159.39,0.0,0.0,0.0,116.98,79.467,0.0,,0.0,0.0,19.3,0.0
2023-10-23 00:40:00,0.29206,0.0,0.1,0.0,0.0,0.0,321.9,0.0,0.0,0.0,0.0,0.41194,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,620.286,0.0,16.9,0.0,0.0,0.0,-0.09,75.6525,0.0,0.0,0.52,752.704,0.0,0.0,0.004,0.0,46.6687,29.7103,0.0,825.559,0.0,312.950012207,0.0,0.0,35.1,0.0,9.3,0.0,0.0,0.0,0.0,798.434,-0.58,1049.3,442.375,10.3424,0.0,0.0,0.0,162.02,0.0,0.0,0.0,117.23,77.576,0.16261,,0.0,0.0,27.8,0.0
2023-10-23 00:45:00,0.29206,0.0,0.1,0.0,0.0,0.0,321.2,0.0,0.0,0.0,0.0,0.41194,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,573.993,0.0,16.9,0.0,0.0,0.0,-0.09,75.515,0.0,0.0,0.29,750.959,0.0,0.0,0.004,0.0,45.0938,31.5259,0.0,824.796,0.0,334.690002441,0.0,0.0,31.2,0.0,11.5,0.0,0.0,0.0,0.0,796.895,-0.58,1048.5,440.875,8.09304,0.0,0.0,0.0,160.72,0.0,0.0,0.0,116.77,75.435,0.20584,,0.0,0.0,32.4,0.0
2023-10-23 00:50:00,0.29206,0.0,0.1,0.0,0.0,0.0,318.9,0.0,0.0,0.0,0.0,0.41194,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,568.374,0.0,17.0,0.0,0.0,0.0,-0.09,74.9475,0.01,0.0,0.06,746.007,0.0,0.0,0.004,0.0,45.225,29.7073,0.0,824.155,0.0,369.630004883,0.0,0.0,31.0,0.0,9.3,0.0,0.0,0.0,0.0,788.833,-0.58,1046.6,439.75,0.0,0.0,0.0,0.0,160.34,0.0,0.0,0.0,119.55,73.909,0.20584,,0.0,0.0,38.4,0.0
2023-10-23 00:55:00,0.29206,0.0,0.1,0.0,0.0,0.0,319.0,0.0,0.0,0.0,0.0,0.41194,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,559.077,0.0,16.9,0.0,0.0,0.0,-0.09,75.105,0.0,0.0,0.56,749.196,0.0,0.0,0.004,0.0,45.1875,32.0942,0.0,824.948,0.0,326.850006104,0.0,0.0,31.8,0.0,4.7,0.0,0.0,0.0,0.0,795.742,-0.58,1039.0,441.625,1.20777,0.0,0.0,0.0,161.08,0.0,0.0,0.0,117.94,71.477,0.18996,,0.0,0.0,34.3,0.0
2023-10-23 01:00:00,0.29206,0.0,0.1,0.0,0.0,0.0,320.4,0.0,0.0,0.0,0.0,0.41194,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,559.822,0.0,16.9,0.0,0.0,0.0,-0.09,74.81,0.0,0.0,0.74,749.196,0.0,0.0,0.004,0.0,45.3562,33.3046,0.0,824.49,0.0,372.700012207,0.0,0.0,35.6,0.0,9.9,0.0,0.0,0.0,0.0,793.358,-0.58,1040.8,439.562,0.0,0.0,0.0,0.0,160.0,0.0,0.0,0.0,116.77,66.719,0.36818,,0.0,0.0,24.6,0.0
2023-10-23 01:05:00,0.29206,0.0,0.1,0.0,0.0,0.0,321.8,0.0,0.0,0.0,0.0,0.41194,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,556.979,0.0,17.0,0.0,0.0,0.0,-0.09,75.255,0.0,0.0,0.87,749.851,0.0,0.0,0.004,0.0,45.4875,36.7882,0.0,826.016,0.0,384.739990234,0.0,0.0,37.2,0.0,13.5,0.0,0.0,0.0,0.0,794.691,-0.58,1014.4,442.188,0.0,0.0,0.0,0.0,161.28,0.0,0.0,0.0,117.38,65.118,0.39283,,0.0,0.0,14.8,0.0
2023-10-23 01:10:00,0.29206,0.0,0.1,0.0,0.0,0.0,318.9,0.0,0.0,0.0,0.0,0.41194,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,553.137,0.0,16.9,0.0,0.0,0.0,-0.09,75.14,0.0,0.0,0.38,745.671,0.0,0.0,0.004,0.0,44.9062,34.7218,0.0,822.308,0.0,428.290008545,0.0,0.0,35.9,0.0,16.2,0.0,0.0,0.0,0.0,788.167,-0.58,1022.5,438.625,0.0,0.0,0.0,0.0,158.72,0.0,0.0,0.0,116.93,68.796,0.15144,,0.0,0.0,13.5,0.0
2023-10-23 01:15:00,0.29206,0.0,0.1,0.0,0.0,0.0,319.3,0.0,0.0,0.0,0.0,0.41194,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,550.095,0.0,16.9,0.0,0.0,0.0,-0.09,75.12,0.01,0.0,0.15,747.434,0.0,0.0,0.004,0.0,45.4688,32.2693,0.0,824.49,0.0,397.230010986,0.0,0.0,41.4,0.0,15.0,0.0,0.0,0.0,0.0,791.807,-0.58,1008.8,441.812,0.0,0.0,0.0,0.0,161.83,0.0,0.0,0.0,117.63,67.537,0.21957,,0.0,0.0,17.2,0.0
2023-10-23 01:20:00,0.29206,0.0,0.1,0.0,0.0,0.0,319.9,0.0,0.0,0.0,0.0,0.41194,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,551.195,0.0,16.9,0.0,0.0,0.0,-0.09,75.5475,0.01,0.0,0.07,750.959,0.0,0.0,0.004,0.0,45.3562,31.999,0.0,826.627,0.0,349.019989014,0.0,0.0,40.5,0.0,16.5,0.0,0.0,0.0,0.0,796.601,-0.58,1012.8,441.812,0.0,0.0,0.0,0.0,162.21,0.0,0.0,0.0,117.38,70.637,0.21957,,0.0,0.0,21.7,0.0
2023-10-23 01:25:00,0.29206,0.0,0.1,0.0,0.0,0.0,320.0,0.0,0.0,0.0,0.0,0.41194,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,549.78,0.0,17.1,0.0,0.0,0.0,-0.09,75.5425,0.0,0.0,0.38,752.604,0.0,0.0,0.004,0.0,45.8813,32.0,0.0,825.65,0.0,350.230010986,0.0,0.0,41.1,0.0,15.2,0.0,0.0,0.0,0.0,795.421,-0.58,1012.1,442.0,0.0,0.0,0.0,0.0,161.55,0.0,0.0,0.0,116.57,66.912,0.21093,,0.0,0.0,26.1,0.0
2023-10-23 01:30:00,0.29206,0.0,0.1,0.0,0.0,0.0,320.4,0.0,0.0,0.0,0.0,0.41194,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,549.951,0.0,16.8,0.0,0.0,0.0,-0.09,75.26,0.0,0.0,0.0,754.03,0.0,0.0,0.004,0.0,46.2188,31.1112,0.0,826.413,0.0,411.779998779,0.0,0.0,43.3,0.0,13.7,0.0,0.0,0.0,0.0,796.434,-0.58,1010.6,440.312,0.0,0.0,0.0,0.0,160.25,0.0,0.0,0.0,116.88,71.299,0.21093,,0.0,0.0,45.0,0.0
2023-10-23 01:35:00,0.29206,0.0,0.1,0.0,0.0,0.0,320.4,0.0,0.0,0.0,0.0,0.41194,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,548.352,0.0,16.7,0.0,0.0,0.0,-0.09,75.26,0.0,0.0,0.0,752.604,0.0,0.0,0.004,0.0,46.2,31.8474,0.0,825.711,0.0,408.970001221,0.0,0.0,42.7,0.0,13.7,0.0,0.0,0.0,0.0,802.446,-0.58,1013.4,442.562,0.0,0.0,0.0,0.0,160.92,0.0,0.0,0.0,117.94,69.465,0.21093,,0.0,0.0,55.5,0.0
