SETTLEMENTDATE,BASTYAN,BBP31,BUTLERSG,CETHANA,CLUNY,CTHLWF,DEVILS_G,DG_TAS1,FISHER,GORDON,GRANWF,JBUTTERS,LEM_WIL,LI_WY_CA,LK_ECHO,MACKNTSH,MEADOWBK,MUSSELRO,NETIC,PALOONA,PTINA110,PTINA220,REECE,REPULSE,ROWALLAN,TARRALEA,TREVALLN,TRIBUTE,TUNGATIN,TVCCPS,WOOLNTH1
2024-08-26 00:00:00,0.0,0.0,-2e-06,44.8359,8.20554,61.564,0.0,0,30.65,22.4161,96.48,0.0,67.3755,44.8097,0.0,0.0,4.97292,161.2,460.399993896,12.98,3.2,0.0,0.0,12.1529,0.0,32.4,17.9908,0.0,2.1,0.0,123.6
2024-08-26 00:05:00,0.0,0.0,-2e-06,52.7993,2.7956,50.7301,0.0,0,30.99,24.4157,91.86,0.0,66.6949,43.5333,0.0,0.0,5.03008,162.7,455.779998779,12.96,3.22,0.0,0.0,2.57755,0.0,32.3,18.1926,0.0,2.5,0.0,121.16
2024-08-26 00:10:00,0.0,0.0,-2e-06,63.3971,2.88624,63.09,0.0,0,39.25,22.0499,75.7,0.0,62.5864,42.7011,0.0,0.0,4.8586,162.3,478.0,13.13,3.24,0.0,0.0,2.17105,0.0,32.3,17.8076,0.0,2.0,0.0,118.29
2024-08-26 00:15:00,0.0,0.0,-2e-06,69.2649,2.68116,64.3534,0.0,0,44.78,21.7276,68.55,0.0,37.6132,43.0213,0.0,0.0,4.80144,163.1,478.0,13.08,3.17,0.0,0.0,2.24063,0.0,32.3,17.9027,0.0,4.2,0.0,120.53
2024-08-26 00:20:00,0.0,0.0,-2e-06,62.1398,2.71961,62.8336,0.0,0,39.48,21.7862,82.88,0.0,37.7214,42.4028,0.0,0.0,4.91576,163.1,478.0,13.14,3.21,0.0,0.0,2.20279,0.0,32.2,17.6916,0.0,1.8,0.0,121.43
2024-08-26 00:25:00,0.0,0.0,-2e-06,51.7814,2.68574,68.4062,0.0,0,30.81,21.6397,82.13,0.0,37.7918,42.4724,0.0,0.0,4.83002,163.5,478.0,13.16,3.19,0.0,0.0,2.35538,0.0,32.3,17.7635,0.0,1.9,0.0,122.97
2024-08-26 00:30:00,0.0,0.0,-2e-06,47.65,2.6244,63.4623,0.0,0,30.93,22.2403,88.26,0.0,37.8646,42.8763,0.0,0.0,5.23014,163.1,478.0,13.04,3.37,0.0,0.0,2.32364,0.0,32.4,17.9212,0.0,2.1,0.0,122.57
2024-08-26 00:35:00,0.0,0.0,-2e-06,53.6375,2.63355,71.2566,0.0,0,30.67,23.6832,87.98,0.0,37.6436,43.5485,0.0,0.0,4.94434,162.5,478.0,13.06,3.16,0.0,0.0,2.22232,0.0,32.1,18.152,0.0,2.3,0.0,122.35
2024-08-26 00:40:00,0.0,0.0,-2e-06,64.2354,2.68574,69.4377,0.0,0,30.66,24.0494,71.49,0.0,35.328,43.6286,0.0,0.0,4.7157,162.9,478.0,13.06,3.15,0.0,0.0,2.2089,0.0,32.3,18.1241,0.0,2.3,0.0,118.72
2024-08-26 00:45:00,0.0,0.0,-2e-06,68.0674,2.70039,63.2059,0.0,0,41.23,22.3062,66.29,0.0,37.1642,42.8662,0.0,0.0,4.91576,161.8,478.0,13.03,3.23,0.0,0.0,2.2089,0.0,32.2,17.8679,0.0,1.9,0.0,122.83
2024-08-26 00:50:00,0.0,0.0,-2e-06,59.7448,2.65736,70.1824,0.0,0,36.32,20.3287,67.58,0.0,37.3627,42.0579,0.0,0.0,4.97292,162.6,473.5,12.92,3.13,0.0,0.0,2.27237,0.0,32.1,17.5803,0.0,1.8,0.0,122.93
2024-08-26 00:55:00,0.0,0.0,-2e-06,45.9735,2.69581,76.2432,0.0,0,30.71,21.2003,77.07,0.0,30.0089,42.3631,0.0,0.0,5.11582,163.0,471.459991455,12.92,3.23,0.0,0.0,2.30411,0.0,32.3,17.7519,0.0,1.8,0.0,122.78
2024-08-26 01:00:00,0.0,0.0,-2e-06,51.482,2.70039,78.2635,0.0,0,30.72,23.1119,64.59,0.0,13.3654,43.138,0.0,0.0,5.03008,162.7,471.230010986,13.01,3.31,0.0,0.0,2.31754,0.0,32.3,18.0128,0.0,2.1,0.0,123.44
2024-08-26 01:05:00,0.0,0.0,-2e-06,56.2121,2.55756,75.8587,0.0,0,30.92,23.6173,67.39,0.0,15.8163,43.3455,0.0,0.0,4.88718,163.5,474.269989014,13.09,3.25,0.0,0.0,2.15152,0.0,32.3,18.2019,0.0,2.2,0.0,120.07
2024-08-26 01:10:00,0.0,0.0,-2e-06,58.4874,2.84321,74.1863,0.0,0,31.03,23.1778,72.89,0.0,38.2198,43.2556,0.0,0.0,5.11582,162.9,450.109985352,13.0,3.22,0.0,0.0,2.0441,0.0,32.3,17.9653,0.0,2.1,0.0,122.05
2024-08-26 01:15:00,0.0,0.0,-2e-06,58.3676,2.80018,63.7308,0.0,0,30.7,22.5333,63.6,0.0,26.642,42.8344,0.0,0.0,5.08724,163.4,467.779998779,12.99,3.3,0.0,0.0,2.22843,0.0,32.1,17.8586,0.0,2.0,0.0,123.97
2024-08-26 01:20:00,0.0,0.0,-2e-06,40.2854,2.84779,83.3478,0.0,0,30.99,19.9698,62.72,0.0,28.8377,41.7663,0.0,0.0,5.0015,163.3,475.570007324,13.04,3.21,0.0,0.0,2.32975,0.0,32.2,17.4411,0.0,1.5,0.0,122.18
2024-08-26 01:25:00,0.0,0.0,-2e-06,46.213,2.65278,94.6334,0.0,0,22.88,23.6466,81.86,0.0,5.87315,43.1614,0.0,0.0,4.97292,162.9,383.950012207,12.84,3.18,0.0,0.0,2.26017,0.0,32.2,18.0952,0.0,2.3,0.0,124.35
2024-08-26 01:30:00,0.0,0.0,-2e-06,64.6545,2.76722,90.8309,0.0,0,23.13,24.8331,81.97,0.0,6.21051,43.6569,0.0,0.0,4.97292,163.1,347.029998779,13.0,3.12,0.0,0.0,2.31754,0.0,32.3,18.2703,0.0,2.4,0.0,124.89
2024-08-26 01:35:00,0.0,0.0,-2e-06,55.4936,2.71504,93.4615,0.0,0,39.14,22.277,90.4,0.0,6.28054,42.7017,0.0,0.0,4.88718,163.4,416.109985352,12.93,3.19,0.0,0.0,2.215,0.0,32.3,17.8528,0.0,1.9,0.0,121.73
2024-08-26 01:40:00,0.0,0.0,-2e-06,45.6741,2.63813,87.9988,0.0,0,45.37,22.9947,86.2,0.0,5.97354,43.2566,0.0,0.0,5.08724,163.4,438.070007324,12.97,3.22,0.0,0.0,2.10147,0.0,32.4,18.0928,0.0,2.2,0.0,119.8
2024-08-26 01:45:00,0.0,0.0,-2e-06,44.8359,2.74342,79.4415,0.0,0,45.65,22.5626,101.66,0.0,6.00506,43.0779,0.0,0.0,4.8586,163.2,445.720001221,12.96,3.27,0.0,0.0,2.14542,0.0,32.2,17.8713,0.0,2.0,0.0,73.96
2024-08-26 01:50:00,0.0,0.0,-2e-06,43.339,2.61433,75.1202,0.0,0,45.92,22.0352,106.21,0.0,17.5689,42.4702,0.0,0.0,4.74428,163.4,471.440002441,12.91,3.21,0.0,0.0,2.15885,0.0,32.4,17.6985,0.0,2.0,0.0,66.18
