SETTLEMENTDATE,AGLSOM,ARWF,BALB,BANN,BHWF,BRYB1WF,BULBES,BULGANA,CHALLWF,CHYTWF,CLOVER,COHUNSF,CROWLWF,DARTM,DEIBDL,DG_VIC1,DIAPURWF,DUNDWF,EILDON,ELAINWF,GANNB,GANNSF,GLRWNSF,HUMEV,JEERA,JEERB,KARSF,KIAMSF,KIWF,LNGS,LOYYANGA,LOYYB,MACARTH,MCKAY,MLWF,MOORAWF,MORTLK,MRTLSWF,MTGELWF,MTMERCER,MURRAY,MUWAWF,NETIC,NEWPORT,NUMURSF,OAKLAND,PORTWF,RUBICON,SALTCRK,STOCKYD,VBB,VPGS,WAUBRAWF,WEMENSF,WINTSF,WKIEWA,YALLOURN,YAMBUK,YATSF,YENDWF,YSWF,BRYB2WF,HBESS,PIBESS,GLENSF
2024-03-11 00:00:00,0.0,16.7,0.0,0.0,30.863,6.24094,1.53,86.03,12.9,0.0,-0.01,0.0,47.7061,0.0,0.0,0,0.0,25.07,60.28,21.43,0.0,0.0,0.0,9.4,0.0,0.1,0.0,0.0,27.0,0.0,2187.0,1137.59,48.7989,0.0,3.96,103.7,0.0,15.01,32.8105,17.0,636.4,258.41,0.0,149.25,0.0,0.3,36.2,0.495,0.6,242.73,0.0,0.0,47.515,0.0,0.0,0.0,683.957,-0.2,0.0,86.13,2.3,6.65599,0.0,0.0,0.0
2024-03-11 00:05:00,0.0,15.0,0.0,0.0,30.498,5.84421,1.49,81.82,13.4,0.0,-0.01,0.0,48.6482,0.0,0.0,0,0.0,26.44,60.36,18.83,4.23511,0.0,0.0,9.7,0.0,0.1,0.0,0.0,23.7,0.0,2196.0,1139.1,46.7989,0.0,3.975,105.98,0.0,12.45,32.6685,21.0,663.3,256.01,0.0,102.375,0.0,0.0,35.1,0.495,0.77,260.46,4.0,0.0,44.858,0.0,0.0,0.0,689.471,-0.3,0.0,86.0,3.1,6.41794,0.0,0.005,0.0
2024-03-11 00:10:00,0.0,14.4,0.0,0.0,28.029,5.02632,3.39,80.74,12.9,0.0,0.01,0.0,48.1894,0.0,0.0,0,0.0,27.75,60.36,19.71,0.06626,0.0,0.0,9.8,0.0,0.1,0.0,0.0,23.9,0.0,2204.0,1141.35,44.899,0.0,3.975,108.09,0.0,10.8,30.5616,23.9,662.4,262.44,0.0,0.0,0.0,0.1,33.1,0.495,1.24,266.01,11.7,0.0,45.615,0.0,0.0,0.0,687.466,-0.2,0.0,88.58,3.6,7.26635,0.5,0.033,0.0
2024-03-11 00:15:00,0.0,15.9,3.68,0.0,26.902,4.09857,5.5,80.88,14.0,0.0,-0.01,0.0,49.109,0.0,0.0,0,0.0,29.61,60.32,22.34,0.00486,0.0,0.0,9.4,0.0,0.1,0.0,0.0,23.9,0.0,2206.0,1142.48,47.0989,0.0,3.675,106.17,0.0,11.15,32.8898,28.8,660.0,265.56,0.0,0.0,0.0,0.3,32.0,0.495,1.91,276.14,11.1,0.0,48.95,0.0,0.0,0.0,685.461,-0.3,0.0,90.2,3.8,7.37011,0.2,0.011,0.0
2024-03-11 00:20:00,0.0,15.7,0.0,0.0,25.909,3.11589,5.73,87.0,14.0,0.0,-0.01,0.0,48.81,0.0,0.0,0,0.0,33.01,60.28,26.83,0.0,0.0,0.0,9.5,0.0,0.1,0.0,0.0,24.7,0.0,2199.0,1140.98,46.5989,0.0,3.54,108.81,0.0,9.92,30.1813,34.1,636.2,283.93,0.0,0.0,0.0,0.6,34.0,0.495,2.38,278.62,0.4,0.0,48.803,0.0,0.0,0.0,688.218,-0.4,0.0,88.76,3.8,6.97337,0.0,0.005,0.0
2024-03-11 00:25:00,0.0,15.5,0.0,0.0,26.537,2.77409,0.79,82.78,14.8,0.0,-0.01,0.0,46.8337,0.0,0.0,0,0.0,38.39,60.28,27.17,0.0,0.0,0.0,9.6,0.0,0.1,0.0,0.0,27.3,0.0,2184.0,1136.84,43.099,0.0,3.03,110.9,0.0,8.12,29.3909,36.2,613.9,297.65,0.0,0.0,0.0,1.4,30.1,0.495,2.75,282.01,0.0,0.0,47.026,0.0,0.0,0.0,685.461,-0.3,0.0,87.51,4.3,5.45357,0.0,0.0,0.0
2024-03-11 00:30:00,0.0,16.4,0.0,0.0,25.727,3.03044,1.71,82.16,14.9,0.0,-0.01,0.0,45.865,0.0,0.0,0,0.0,40.84,60.4,31.25,0.0,0.0,0.0,9.6,0.0,0.1,0.0,0.0,27.3,0.0,2180.0,1137.59,38.0991,0.0,3.03,112.11,0.0,16.7,30.6055,39.3,609.6,296.71,0.0,0.0,0.0,2.6,32.9,0.495,3.37,292.3,0.0,0.0,44.813,0.0,0.0,0.0,685.21,-0.3,0.0,84.67,4.4,5.20943,0.0,0.0,0.0
2024-03-11 00:35:00,0.0,19.0,0.0,0.0,24.236,2.84123,0.0,85.91,15.3,0.0,-0.01,0.0,44.6034,0.0,0.0,0,0.0,43.78,34.8,36.23,0.0,0.0,0.0,9.8,0.0,0.1,0.0,0.0,27.4,0.0,2197.0,1142.1,38.5991,0.0,3.24,112.01,0.0,18.16,28.9926,40.1,553.4,303.23,0.0,0.0,0.0,3.7,31.2,0.495,4.59,302.85,0.0,0.0,44.265,0.0,0.0,0.0,681.952,0.0,0.0,77.66,5.0,5.03243,0.1,0.0,0.0
2024-03-11 00:40:00,0.0,19.7,0.0,0.0,23.916,3.34173,0.0,84.27,14.9,0.0,-0.01,0.0,44.1528,0.0,0.0,0,0.0,45.4,9.84,39.85,10.0969,0.0,0.0,9.8,0.0,0.1,0.0,0.0,27.5,0.0,2198.0,1139.47,35.2992,0.0,3.24,116.6,0.0,9.33,28.8186,39.1,570.9,314.64,0.0,0.0,0.0,7.6,33.8,0.495,6.85,296.99,0.0,0.0,41.074,0.0,0.0,0.0,687.466,0.0,0.0,77.2,4.0,4.58686,0.0,0.0,0.0
2024-03-11 00:45:00,0.0,20.7,0.0,0.0,22.348,2.71916,0.0,95.08,15.8,0.0,-0.01,0.0,44.2347,0.0,0.0,0,0.0,47.12,0.04,45.17,0.0,0.0,0.0,9.2,0.0,0.1,0.0,0.0,27.3,0.0,2186.0,1136.84,32.2993,0.0,2.715,123.32,0.0,7.66,22.7912,37.4,551.3,312.04,0.0,0.0,0.0,9.7,31.7,0.495,8.42,301.21,0.0,0.0,39.74,0.0,0.0,0.0,683.456,0.0,0.0,79.52,3.9,5.28267,0.0,0.0,0.0
