SETTLEMENTDATE,AGLSOM,ARWF,BALB,BANN,BHWF,BRYB1WF,BULBES,BULGANA,CHALLWF,CHYTWF,CLOVER,COHUNSF,CROWLWF,DARTM,DEIBDL,DG_VIC1,DIAPURWF,DUNDWF,EILDON,ELAINWF,GANNB,GANNSF,GLRWNSF,HUMEV,JEERA,JEERB,KARSF,KIAMSF,KIWF,LNGS,LOYYANGA,LOYYB,MACARTH,MCKAY,MLWF,MOORAWF,MORTLK,MRTLSWF,MTGELWF,MTMERCER,MURRAY,MUWAWF,NETIC,NEWPORT,NUMURSF,OAKLAND,PORTWF,RUBICON,SALTCRK,STOCKYD,VBB,VPGS,WAUBRAWF,WEMENSF,WINTSF,WKIEWA,YALLOURN,YAMBUK,YATSF,YENDWF,YSWF,BRYB2WF,HBESS,PIBESS,GLENSF
2024-04-08 00:00:00,0.0,41.0,0.0,0.0,15.215,7.43725,0.0,58.2,0.0,8.77,-0.01,0.0,23.6155,0.0,0.0,0,0.0,31.22,60.32,7.18,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,11.7,0.0,1962.0,1150.75,26.1994,0.02,1.755,23.02,0.0,27.9,39.1858,11.4,404.8,88.26,0.0,0.0,0.0,4.1,13.6,0.495,8.69,0.0,0.0,0.0,52.979,0.0,0.0,0.0,1413.53,2.7,0.0,2.16,6.1,7.90112,0.0,0.0,0.0
2024-04-08 00:05:00,0.0,45.8,0.0,0.0,14.388,7.06493,0.01,52.93,0.0,9.39,0.0,0.0,24.833,0.0,0.0,0,0.0,36.68,60.16,5.6,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,12.3,0.0,1981.0,1159.4,28.3993,0.02,1.665,25.81,0.0,29.4,33.6116,7.5,483.5,87.66,0.0,0.0,0.0,4.0,13.9,0.495,9.44,0.0,15.4,0.0,54.369,0.0,0.0,0.0,1430.51,3.0,0.0,4.42,4.6,6.66209,0.0,0.0,0.0
2024-04-08 00:10:00,0.0,44.1,0.0,0.0,16.984,6.46677,0.01,50.52,0.0,7.85,-0.01,0.0,24.0681,0.0,0.0,0,0.0,35.47,60.28,6.22,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,12.6,0.0,1979.0,1156.01,26.0994,0.02,1.845,27.08,0.0,31.27,30.3018,5.6,486.3,90.05,0.0,0.0,0.0,4.2,15.4,0.495,10.03,0.0,10.4,0.0,58.377,0.0,0.0,0.0,1418.26,3.4,0.0,7.54,4.5,6.14939,0.4,0.016,0.0
2024-04-08 00:15:00,0.0,41.0,0.0,0.0,18.228,6.54002,0.6,46.05,1.1,7.16,0.0,0.0,25.3419,0.0,0.0,0,0.0,31.76,60.28,6.92,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,13.0,0.0,1962.0,1153.01,25.1994,0.02,2.265,29.61,0.0,31.26,27.3156,5.2,472.1,87.64,0.0,0.0,0.0,4.2,16.0,0.495,9.63,0.0,0.1,0.0,62.501,0.0,0.0,0.0,1416.19,3.7,0.0,9.64,4.6,5.68551,0.0,0.0,0.0
2024-04-08 00:20:00,0.0,41.0,0.0,0.0,19.213,6.96117,0.0,46.81,1.0,7.89,-0.01,0.0,25.9236,0.0,0.0,0,0.0,26.32,60.36,8.79,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,12.6,0.0,1987.0,1160.15,25.3994,0.02,3.0,30.92,0.0,30.53,23.7434,5.6,465.3,90.43,0.0,0.0,0.0,4.7,16.3,0.495,8.15,0.0,33.5,0.0,64.701,0.0,0.0,0.0,1422.33,3.3,0.0,9.78,4.7,5.29488,0.0,0.0,0.0
2024-04-08 00:25:00,0.0,38.8,0.0,0.0,19.224,6.77806,0.17,47.15,1.0,10.11,0.0,0.0,28.3668,0.0,0.0,0,0.0,23.13,60.4,7.76,0.16108,0.0,0.0,0.0,0.0,0.1,0.0,0.0,12.2,0.0,1990.0,1157.14,22.2995,0.02,3.09,33.48,0.0,27.76,23.4993,7.4,467.2,90.82,0.0,0.0,0.0,3.9,17.3,0.495,7.59,0.0,32.7,0.0,63.84,0.0,0.0,0.0,1422.9,3.5,0.0,6.61,5.2,5.63058,0.9,0.016,0.0
2024-04-08 00:30:00,0.0,38.5,0.0,0.0,19.643,6.47898,0.06,45.45,0.0,9.52,-0.01,0.0,29.4011,0.0,0.0,0,0.0,20.25,60.28,8.28,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,10.4,0.0,1975.0,1157.52,19.5996,0.02,3.63,33.66,0.0,25.82,22.9911,8.3,457.5,96.45,0.0,0.0,0.0,3.8,18.5,0.495,6.49,0.0,31.3,0.0,55.854,0.0,0.0,0.0,1420.26,2.8,0.0,4.78,5.1,5.42306,0.0,0.0,0.0
2024-04-08 00:35:00,0.0,38.1,0.0,0.0,19.277,6.30198,0.0,47.03,1.3,8.94,-0.01,0.0,31.3539,0.0,0.0,0,0.0,19.5,60.24,6.32,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,8.3,0.0,1988.0,1157.89,19.4995,0.02,3.435,32.48,0.0,24.87,21.6712,7.3,393.5,103.63,0.0,0.0,0.0,3.7,19.4,0.495,6.16,0.0,0.0,0.0,52.342,0.0,0.0,0.0,1419.45,2.8,0.0,3.9,5.4,4.73335,0.0,0.005,0.0
2024-04-08 00:40:00,0.0,38.1,0.0,0.0,16.82,5.86252,0.0,47.12,1.5,9.91,-0.01,0.0,30.6678,0.0,0.0,0,0.0,18.4,60.28,3.73,6.48345,0.0,0.0,0.0,0.0,0.1,0.0,0.0,7.6,0.0,1981.0,1158.65,16.7996,0.02,2.91,32.65,0.0,26.56,23.1559,7.6,406.9,109.11,0.0,0.0,0.0,4.2,19.9,0.495,6.12,0.0,5.1,0.0,49.6,0.0,0.0,0.0,1419.48,2.4,0.0,3.9,5.1,4.71504,0.0,0.0,0.0
2024-04-08 00:45:00,0.0,40.0,0.0,0.0,17.046,5.6611,0.0,49.89,1.7,10.07,0.0,0.0,28.375,0.0,0.0,0,0.0,16.85,60.36,2.46,5.85895,0.0,0.0,0.0,0.0,0.1,0.0,0.0,7.6,0.0,1971.0,1151.88,16.0996,0.02,2.985,34.3,0.0,27.39,22.956,7.4,416.8,110.03,0.0,0.0,0.0,3.6,21.4,0.495,6.05,0.0,0.0,0.0,47.661,0.0,0.0,0.0,1414.37,2.7,0.0,3.99,4.2,4.70283,0.0,0.005,0.0
