SETTLEMENTDATE,AGLSOM,ARWF,BALB,BANN,BHWF,BRYB1WF,BULBES,BULGANA,CHALLWF,CHYTWF,CLOVER,COHUNSF,CROWLWF,DARTM,DEIBDL,DG_VIC1,DIAPURWF,DUNDWF,EILDON,ELAINWF,GANNB,GANNSF,GLRWNSF,HUMEV,JEERA,JEERB,KARSF,KIAMSF,KIWF,LNGS,LOYYANGA,LOYYB,MACARTH,MCKAY,MLWF,MOORAWF,MORTLK,MRTLSWF,MTGELWF,MTMERCER,MURRAY,MUWAWF,NETIC,NEWPORT,NUMURSF,OAKLAND,PORTWF,RUBICON,SALTCRK,STOCKYD,VBB,VPGS,WAUBRAWF,WEMENSF,WINTSF,WKIEWA,YALLOURN,YAMBUK,YATSF,YENDWF,YSWF,BRYB2WF,HBESS,PIBESS,GLENSF,HD1WF,GIRGSF,RYANCWF,GPWFEST,RANGEB,WUNUSF,MOKOSF,KERNGSP
2025-01-27 00:00:00,0.0,11.4,,0.0,66.619,24.155,,15.22,1.6,0.0,-0.01,0.0,10.3654,0.0,0.0,0,2.5,59.52,57.12,0.0,,0.0,0.0,0.0,0.1,0.0,0.0,0.0,2.8,0.0,2190.0,1139.62,90.5069,0.02,5.895,18.03,0.0,61.85,35.023,42.0,40.4,17.97,0.0,0.0,0.0,19.5,60.8,0.315,23.83,54.73,,0.0,7.933,0.0,0.0,0.0,1033.03,12.6,0.0,0.0,0.7,26.1021,,,0.0,131.48,0.0,106.85,44.54,,0.0,0.0,0.0
2025-01-27 00:05:00,0.0,14.0,,0.0,69.33,18.9059,,12.72,2.1,0.0,-0.01,0.0,8.98662,0.0,0.0,0,2.7,62.73,57.44,0.0,,0.0,0.0,0.0,0.1,0.0,0.0,0.0,3.5,0.0,2214.0,1145.25,94.1499,0.02,5.4,17.32,0.0,57.0,30.5689,40.4,4.1,17.85,0.0,0.0,0.0,21.0,52.2,0.315,23.14,54.77,,0.0,7.561,0.0,0.0,0.0,1040.78,13.0,0.0,0.01,0.7,20.4624,,,0.0,129.74,0.0,101.73,44.86,,0.0,0.0,0.0
2025-01-27 00:10:00,0.0,13.6,,0.0,68.568,16.2509,,11.35,2.3,0.0,-0.01,0.0,7.90426,0.0,0.0,0,2.9,66.59,57.04,0.0,,0.0,0.0,0.0,0.1,0.0,0.0,0.0,3.9,0.0,2183.0,1136.25,94.3963,0.02,5.07,16.1,0.0,60.71,28.103,38.8,0.0,20.52,0.0,0.0,0.0,21.5,51.9,0.315,23.62,56.36,,0.0,7.817,0.0,0.0,0.0,1038.59,12.6,0.0,0.0,0.6,20.0656,,,0.0,129.12,0.0,111.76,42.07,,0.0,0.0,0.0
2025-01-27 00:15:00,0.0,14.7,,0.0,62.243,11.7647,,11.71,3.4,0.0,-0.01,0.0,7.85203,0.0,0.0,0,3.1,56.01,57.2,0.0,,0.0,0.0,0.0,0.1,0.0,0.0,0.0,5.3,0.0,2191.0,1136.25,97.153,0.02,5.265,17.6,0.0,67.92,26.2658,40.4,0.0,24.69,0.0,0.0,0.0,20.9,57.1,0.315,22.64,50.55,,0.0,9.964,0.0,0.0,0.0,1037.34,12.0,0.0,0.0,0.4,18.613,,,0.0,127.84,0.0,118.25,42.4,,0.0,0.0,0.0
2025-01-27 00:20:00,0.0,17.9,,0.0,60.489,10.9407,,12.15,3.1,0.0,-0.01,0.0,6.88461,0.0,0.0,0,3.9,57.27,57.16,0.0,,0.0,0.0,0.0,0.1,0.0,0.0,0.0,6.0,0.0,2214.0,1143.0,94.0537,0.02,4.965,20.27,0.0,66.98,32.0795,38.5,0.0,27.69,0.0,0.0,0.0,18.4,64.8,0.315,18.05,42.6,,0.0,9.926,0.0,0.0,0.0,1042.25,11.9,0.0,0.82,0.4,18.1186,,,0.0,129.92,0.0,121.11,39.36,,0.0,0.0,0.0
2025-01-27 00:25:00,0.0,20.7,,0.0,59.297,10.8553,,14.89,3.4,0.0,-0.01,0.0,7.85536,0.0,0.0,0,4.1,61.33,57.16,0.0,,0.0,0.0,0.0,0.1,0.0,0.0,0.0,6.6,0.0,2205.0,1143.0,102.187,0.02,5.805,21.81,0.0,62.46,37.3043,28.2,0.0,29.82,0.0,0.0,0.0,17.2,71.0,0.315,17.25,37.96,,0.0,8.94,0.0,0.0,0.0,1039.44,13.4,0.0,0.0,0.5,14.8165,,,0.0,136.96,0.0,116.64,37.71,,0.0,0.0,0.0
2025-01-27 00:30:00,0.0,22.3,,0.0,60.357,9.67117,,14.8,3.8,0.0,-0.01,0.0,8.76237,0.0,0.0,0,3.5,58.05,57.2,0.0,,0.0,0.0,0.0,0.1,0.0,0.0,0.0,7.3,0.0,2204.0,1142.25,105.204,0.02,5.49,22.38,0.0,62.69,36.2011,26.7,0.0,36.65,0.0,0.0,0.0,17.9,79.6,0.315,16.73,40.08,,0.0,11.106,0.0,0.0,0.0,1040.53,13.5,0.0,0.0,0.7,14.6212,,,0.0,143.72,0.0,127.79,35.7,,0.0,0.0,0.0
2025-01-27 00:35:00,0.0,22.2,,0.0,62.064,10.0313,,14.25,3.3,0.0,-0.01,0.0,10.1985,0.0,0.0,0,2.7,51.49,57.24,0.0,,0.0,0.0,0.0,0.1,0.0,0.0,0.0,11.1,0.0,2206.0,1143.0,100.244,0.02,5.91,20.81,0.0,59.57,28.8781,21.4,0.0,36.8,0.0,0.0,0.0,19.8,89.6,0.315,13.42,43.62,,0.0,17.306,0.0,0.0,0.0,1047.47,13.6,0.0,0.0,0.8,14.2672,,,0.0,151.38,0.0,127.76,41.45,,0.0,0.0,0.0
2025-01-27 00:40:00,0.0,18.0,,0.0,63.383,7.37621,,12.88,3.3,0.0,-0.01,0.0,12.458,0.0,0.0,0,3.7,50.69,57.0,0.0,,0.0,0.0,0.0,0.1,0.0,0.0,0.0,12.1,0.0,2204.0,1143.0,108.218,0.02,6.03,16.72,0.0,59.04,25.9392,17.9,0.0,35.52,0.0,0.0,0.0,18.3,90.5,0.315,11.52,52.88,,0.0,16.424,0.0,0.0,0.0,1056.97,10.8,0.0,0.0,0.8,11.2947,,,0.0,157.02,0.0,126.12,43.93,,0.0,0.0,0.0
2025-01-27 00:45:00,0.0,18.2,,0.0,63.563,6.15549,,10.55,3.5,0.0,0.0,0.0,13.5209,0.0,0.0,0,4.3,47.67,57.36,0.0,,0.0,0.0,0.0,0.1,0.0,0.0,0.0,12.7,0.0,2208.0,1144.12,117.704,0.02,7.17,11.98,0.0,60.24,23.9021,17.4,0.0,38.67,0.0,0.0,0.0,15.2,110.5,0.315,11.57,61.69,,0.0,15.073,0.0,0.0,0.0,1059.5,9.7,0.0,0.76,0.6,7.80346,,,0.0,162.28,0.0,127.61,42.47,,0.0,0.0,0.0
