SETTLEMENTDATE,ADPBA1,ADPPV,AGLHAL,ANGASTON,BARKIPS,BLUFF,BNGSF,BOWWBA,BOWWPV,CANUNDA1,CATHROCK,CLEMGPWF,DALNTH,DG_SA1,DRYCGT,HALLWF,HALLWF2,HORNSDAL,HORNSDAL2,HORNSDAL3,HORNSDPR,HVWWBA,HVWWPV,LADBROKE,LBB,LGAPWF,LGAPWF2,LKBONNY1,LKBONNY3,LKBONNY_2,LONSDALE,MAPS2PV,MAPS3PV,MBPS2PV,MINTARO,MTMILLAR,MWPSPV,NBHWF,NETIC,NPPPPS,OSBORNE,PAREPW,PORTLCN,QUARANTN,SNAPPER1,SNOWNTH,SNOWSTH,SNOWTOWN,SNUG,STANVAC,STARFHILL,TBSF,TORRIS,WATERLWF,WGWF,WPWF,CBWWBA,PAREPS
2022-10-31 00:00:00,0.008,0.0,0.0,0.0,0.0,52.3,0.0,0.0,0.001,43.2505,51.5,44.5176,0.0,0,0.0,82.35,51.81,65.9,50.6,58.2,0.0,0.0,0.0,0.02,0.0,31.59,22.74,71.0903,24.3384,138.642,0.0,0.0,0,0.0,0.12818,43.6,0.0,115.8,0.0,0.0,0.0,8.09,0.0,72.39,0.0,130.1,115.0,81.4918,0.0,0.0,0.01,0.0,40.0,113.1,102.5,58.71,0.0,0.0
2022-10-31 00:05:00,0.008,0.0,0.0,0.0,0.0,52.5,0.0,0.0,0.001,43.2505,54.1,44.5897,0.0,0,0.0,82.05,49.72,69.0,60.3,64.0,0.0,0.0,0.0,0.02,1.5,21.65,17.22,69.84,24.8408,138.441,0.0,0.0,0,0.0,0.12818,7.2,0.0,116.3,0.0,0.0,0.0,15.21,0.0,72.9,0.0,130.5,116.9,80.7189,0.0,0.0,0.01,0.0,40.0,113.5,104.5,61.0,0.0,0.0
2022-10-31 00:10:00,0.008,0.0,0.0,0.0,0.0,52.6,0.0,0.0,0.0,42.85,53.3,44.2295,0.0,0,0.0,80.22,49.56,72.6,61.7,68.0,0.0,0.001,0.0,0.03,1.35,18.35,18.84,70.2865,24.8967,136.894,0.0,0.0,0,0.0,0.12818,0.4,0.0,116.0,0.0,0.0,0.0,13.84,0.0,73.72,0.0,130.2,117.5,90.9893,0.0,0.0,0.01,0.0,40.0,113.8,105.5,59.58,0.0,0.0
2022-10-31 00:15:00,0.008,0.0,0.0,0.0,0.0,52.6,0.0,0.0,0.0,42.2493,52.3,47.8312,0.0,0,0.0,80.28,49.86,76.3,66.2,69.2,9.0,0.0,0.0,0.03,1.35,18.98,18.2,66.5355,0.0,138.466,0.0,0.0,0,0.0,0.12818,0.4,0.0,116.6,0.0,0.0,0.0,13.52,0.0,73.07,0.0,131.7,117.5,78.8378,0.0,0.0,0.01,0.0,40.0,113.7,106.2,61.24,0.0,0.0
2022-10-31 00:20:00,0.008,0.0,0.0,0.0,0.0,52.7,0.0,0.0,0.0,42.2493,53.3,45.0219,0.0,0,0.0,80.12,49.63,80.1,64.5,62.4,0.8,0.0,0.0,0.03,0.15,22.48,18.92,67.25,17.0257,138.235,0.0,0.0,0,0.0,0.12818,17.2,0.0,116.3,0.0,0.0,0.0,12.02,0.0,73.75,0.0,132.3,117.1,90.8768,0.0,0.0,0.01,0.0,40.0,114.2,106.7,60.75,0.0,0.0
2022-10-31 00:25:00,0.008,0.0,0.0,0.0,0.0,52.9,0.0,0.0,0.0,42.9501,53.4,44.5176,0.0,0,0.0,80.22,50.04,81.2,61.2,63.1,0.0,0.0,0.0,0.02,1.95,31.74,24.15,71.001,28.9158,136.364,0.0,0.0,0,0.0,0.12818,40.8,0.0,116.2,0.0,0.0,0.0,7.77,0.0,73.83,0.0,130.4,117.3,90.6421,0.0,0.0,0.01,0.0,41.0,113.6,104.8,61.9,0.0,0.0
2022-10-31 00:30:00,0.008,0.0,0.0,0.0,0.0,52.7,0.0,0.0,0.0,43.1503,52.5,45.0219,0.0,0,0.0,82.15,49.7,80.1,58.7,64.8,12.1,0.0,0.0,0.04,0.75,32.65,21.04,73.6803,28.4134,137.514,0.0,0.0,0,0.0,0.12818,38.8,0.0,116.1,0.0,0.0,0.0,4.51,0.0,74.21,0.0,131.8,117.3,90.7499,0.0,0.0,0.01,0.0,40.0,113.2,105.1,60.01,0.0,0.0
2022-10-31 00:35:00,0.008,0.0,0.0,0.0,0.0,52.7,0.0,0.0,0.0,42.6497,50.2,46.5346,0.0,0,0.0,82.47,49.6,75.2,54.0,63.2,19.8,0.0,0.0,0.04,3.45,38.56,19.78,74.0375,28.86,136.939,0.0,0.0,0,0.0,0.12818,38.8,0.0,115.4,0.0,0.0,0.0,7.41,0.0,73.63,0.0,132.3,117.7,90.757,0.0,0.0,0.01,0.0,41.0,113.6,104.8,62.18,0.0,0.0
2022-10-31 00:40:00,0.008,0.0,0.0,0.0,0.0,52.4,0.0,0.0,0.0,43.3506,49.6,46.3185,0.0,0,0.0,82.3,49.5,69.6,44.4,63.6,12.7,0.0,0.0,0.02,3.9,44.08,21.95,73.8589,28.86,137.687,0.0,0.0,0,0.0,0.12818,39.3,0.0,112.7,0.0,0.0,0.0,5.91,0.0,74.67,0.0,131.1,118.2,90.7824,0.0,0.0,0.01,0.0,40.0,113.8,103.7,59.92,0.0,0.0
2022-10-31 00:45:00,0.008,0.0,0.0,0.0,0.0,51.1,0.0,0.0,0.0,43.3506,49.8,42.2845,0.0,0,0.0,82.0,49.85,69.7,44.4,63.5,0.3,0.0,0.0,0.02,0.0,40.71,29.63,74.3055,28.86,137.017,0.0,0.0,0,0.0,0.12818,42.7,0.0,114.9,0.0,0.0,0.0,5.55,0.0,74.49,0.0,126.5,117.5,90.6775,0.0,0.0,0.19994,0.0,40.0,113.9,102.7,62.31,0.0,0.0
2022-10-31 00:50:00,0.008,0.0,0.0,0.0,0.0,48.7,0.0,0.0,0.0,43.3506,47.1,37.4582,0.0,0,0.0,81.46,48.21,67.7,38.9,60.6,0.4,0.0,0.0,0.03,7.05,34.08,35.65,75.4665,28.7484,137.073,0.0,0.0,0,0.0,0.12818,42.7,0.0,113.6,0.0,0.0,0.0,7.87,0.0,73.86,0.0,129.7,117.7,90.9443,0.0,0.0,0.19994,0.0,42.0,114.1,95.0,59.17,0.0,0.0
2022-10-31 00:55:00,0.008,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,43.4507,47.3,40.3396,0.0,0,0.0,80.01,49.26,63.7,31.6,58.8,0.0,0.0,0.0,0.04,0.0,25.74,34.12,75.5558,28.6367,137.575,0.0,0.0,0,0.0,0.12818,36.9,0.0,112.3,0.0,0.0,0.0,9.47,0.0,73.63,0.0,128.2,117.9,77.7402,0.0,0.0,0.19994,0.0,40.0,113.7,95.7,54.57,0.0,0.0
