SETTLEMENTDATE,AGLSOM,ARWF,BALB,BANN,BHWF,BRYB1WF,BULBES,BULGANA,CHALLWF,CHYTWF,CLOVER,COHUNSF,CROWLWF,DARTM,DEIBDL,DG_VIC1,DIAPURWF,DUNDWF,EILDON,ELAINWF,GANNB,GANNSF,GLRWNSF,HUMEV,JEERA,JEERB,KARSF,KIAMSF,KIWF,LNGS,LOYYANGA,LOYYB,MACARTH,MCKAY,MLWF,MOORAWF,MORTLK,MRTLSWF,MTGELWF,MTMERCER,MURRAY,MUWAWF,NETIC,NEWPORT,NUMURSF,OAKLAND,PORTWF,RUBICON,SALTCRK,STOCKYD,VBB,VPGS,WAUBRAWF,WEMENSF,WINTSF,WKIEWA,YALLOURN,YAMBUK,YATSF,YENDWF,YSWF,BRYB2WF,HBESS,PIBESS,GLENSF
2023-11-20 00:00:00,0.0,103.6,0.0,0.0,1.171,3.23796,0.0,139.02,9.6,43.65,11.97,0.0,26.6947,0.0,0.0,0,0.0,22.51,0.0,9.03,6.30568,0.0,0.0,0.0,0.0,0.1,0.0,0.0,16.3,0.0,1546.0,1154.89,0.0,0.0,2.085,15.71,0.0,5.22,0.00916,9.6,223.9,148.44,0.0,0.0,0.0,5.6,13.5,0,5.69,69.94,1.5,0.0,66.731,0.0,0.0,25.9,1008.02,0.5,0.0,12.4,0.1,0.99184,1.1,0.088,
2023-11-20 00:05:00,0.0,107.4,0.0,0.0,1.245,3.45769,2.31,142.36,8.8,44.01,12.0,0.0,25.8877,0.0,0.0,0,0.0,19.04,0.0,9.92,3.37165,0.0,0.0,0.0,0.0,0.1,0.0,0.0,18.6,0.0,1559.0,1161.28,0.0,0.0,1.995,13.52,0.0,5.8,0.00916,11.2,168.2,164.17,0.0,0.0,0.0,4.0,14.7,0,5.06,70.44,8.8,0.0,61.6,0.0,0.0,26.0,1018.24,0.7,0.0,10.58,0.5,1.04067,0.0,0.626,
2023-11-20 00:10:00,0.0,111.3,0.0,0.0,1.248,3.78729,0.41,140.37,10.5,43.34,11.87,0.0,23.6411,0.0,0.0,0,0.0,14.48,0.0,7.72,0.38691,0.0,0.0,0.0,0.0,0.1,0.0,0.0,21.8,0.0,1548.0,1154.89,0.0,0.0,1.665,10.69,0.0,6.13,0.00916,10.7,151.1,155.81,0.0,0.0,0.0,4.5,15.2,0,4.66,66.26,0.0,0.0,63.236,0.0,0.0,25.9,1001.18,1.3,0.0,11.23,0.5,2.20035,0.0,0.044,
2023-11-20 00:15:00,0.0,118.1,0.0,0.0,1.106,3.70184,0.51,139.73,0.0,44.12,11.92,0.0,21.1036,0.0,0.0,0,0.0,14.01,0.0,6.77,4.96752,0.0,0.0,0.0,0.0,0.1,0.0,0.0,23.4,0.0,1550.0,1157.52,0.0,0.0,0.0,11.02,0.0,7.09,0.009,12.7,115.1,159.97,0.0,0.0,0.0,5.0,12.2,0,5.25,66.39,2.3,0.0,67.022,0.0,0.0,25.9,1009.93,0.0,0.0,14.51,0.0,3.299,12.9,0.0,
2023-11-20 00:20:00,0.0,109.8,0.0,0.0,0.417,2.85954,1.63,142.09,9.9,45.21,11.89,0.0,22.8895,0.0,0.0,0,0.0,17.94,0.0,4.21,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,24.4,0.0,1557.0,1159.4,0.0,0.0,2.61,10.96,0.0,6.96,0.00916,12.6,76.7,150.19,0.0,0.0,0.0,3.6,13.7,0,5.02,74.84,0.3,0.0,68.406,0.0,0.0,26.2,1010.71,0.9,0.0,14.79,0.3,2.59098,14.3,0.0,
2023-11-20 00:25:00,0.0,114.2,0.0,0.0,0.062,1.99283,0.0,140.2,9.6,46.1,11.79,0.0,24.4531,0.0,0.0,0,0.0,16.3,0.0,5.67,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,23.0,0.0,1535.0,1152.25,0.0,0.0,1.98,13.84,0.0,9.94,0.00916,12.1,58.9,143.3,0.0,0.0,0.0,4.0,14.9,0,4.52,73.07,0.0,0.0,74.984,0.0,0.0,25.8,1003.78,0.5,0.0,14.13,0.0,1.44961,0.0,0.0,
2023-11-20 00:30:00,0.0,114.3,0.0,0.0,0.165,0.0,0.56,143.85,9.5,46.38,8.6,0.0,26.4366,0.0,0.0,0,0.0,17.06,0.0,8.49,1.47336,0.0,0.0,0.0,0.0,0.1,0.0,0.0,20.9,0.0,1552.0,1156.77,0.0,0.0,1.32,14.95,0.0,9.96,0.00916,12.6,59.8,122.6,0.0,0.0,0.0,5.0,11.2,0,4.98,74.56,1.8,0.0,74.98,0.0,0.0,26.3,1013.0,0.6,0.0,14.94,0.0,0.0,1.7,0.082,
2023-11-20 00:35:00,0.0,112.5,0.0,0.0,0.133,0.0,0.66,147.12,8.3,47.66,-0.01,0.0,27.4708,0.0,0.0,0,0.0,14.5,0.0,11.96,0.23026,0.0,0.0,0.0,0.0,0.1,0.0,0.0,24.0,0.0,1568.0,1165.04,0.0,0.0,1.845,14.06,0.0,12.16,0.00916,8.7,81.6,114.4,0.0,0.0,0.0,7.1,13.0,0,3.32,79.38,19.9,0.0,74.064,0.0,0.0,1.2,1016.98,0.7,0.0,11.44,0.6,0.0,10.4,0.143,
2023-11-20 00:40:00,0.0,107.3,0.0,0.0,0.365,0.0,0.01,154.31,9.9,46.36,-0.01,0.0,28.7181,0.0,0.0,0,0.0,17.78,0.0,9.3,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,22.1,0.0,1531.0,1156.39,0.0,0.0,2.055,14.03,0.0,10.7,0.00916,8.8,69.3,122.79,0.0,0.0,0.0,6.9,13.6,0,4.99,82.34,3.2,0.0,73.674,0.0,0.0,0.0,1000.9,0.5,0.0,13.45,0.4,0.45472,6.2,0.0,
2023-11-20 00:45:00,0.0,118.1,0.0,0.0,0.425,1.48623,0.0,155.68,12.1,47.38,-0.01,0.0,31.3702,0.0,0.0,0,0.0,19.86,0.0,7.92,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,17.7,0.0,1510.0,1149.62,4.09991,0.0,1.935,16.89,0.0,8.56,0.00916,14.1,58.8,120.78,0.0,0.0,0.0,9.4,11.8,0,4.68,84.54,0.0,0.0,75.794,0.0,0.0,0.0,1000.93,0.2,0.0,21.07,0.2,0.57069,0.0,0.0,
