SETTLEMENTDATE,BANGOWF,BAYSW,BERYLSF,BHILLGT,BOCOROCK,BODWF,BOMENSF,BROKENH,CAPTL_WF,COLEASF,COLONGRA,COLWF0,CROOKWF,CRURWF,CRWASF,CULLERIN,DARLSF1,DG_NSW1,ERARING,ERGT01,FINLYSF,GNNDHSF,GOONSF,GRIFSF,GULLRGWF,GULLRSF,GULLRWF,GUNNING,HEZ1,HILLSTN,HUMENSW,JEMALNG,JUNEESF,LIDDELL,LIMOSF1,LIMOSF2,MANSLR,METZSF,MLSP,MOLNGSF,MOREESF,MP,NETIC,NEVERSF,NYNGAN,PARSF,ROYALLA,SAPHWF,SEBSF,SHOALHAV,SITHE,SNOWY1,SNOWY2,SNOWY3,SNOWY6,STWF,SUNRSF,SUNTPSF,TALLAWAR,TARALGA,URANQ,VP,WAGGNSF,WALGRV,WELLSF,WOODLWN,WRSF,WRWF,QBYNB,WSTWYSF,NEWENSF,AVLSF,RESS1,RIVNB2,DPNTB,WYASF,CAPBES,BWTR1,CONDONG1,FLYCRKWF,RYEPARK,TALWB,SHOAL1,BHB,WELNSF
2024-06-17 00:00:00,94.5968,2451.18,0.0,0.0,75.5,50.2627,0.0,0.0,26.4106,0.0,0.0,8.40391,0.00317,47.3996,0.0,6.5,0.0,0,1991.94,0.0,0.0,0.0,0.0,0.001526,39.8794,0.0,3.47857,9.98535,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.013,0.0,0.0,1433.08,357.489990234,0.0,0.0,0.00153,0.0,106.61,0.0,0.0,0.17395,0.0,0.0,0.0,0.0,165.242,0.0,0.0,190.0,28.629,0.0,1231.58,0.0,0.0,0.0,21.0369,0.0,106.415,0.0,0.0,0.0,0.0,0.0,0.08524,0.04038,0.0,0.0,14.5758,19.55,0.83,97.645,0.0,46.2,0.0,0.0
2024-06-17 00:05:00,91.9943,2467.05,0.0,0.0,78.09,48.7535,0.0,0.0,24.7074,0.0,0.0,16.2608,0.00317,49.5989,0.0,7.64,0.0,0,1990.42,0.0,0.0,0.0,0.0,0.001526,42.4594,0.0,4.9449,7.88663,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.013,0.0,0.0,1428.76,315.130004883,0.0,0.0,0.00153,0.0,104.184,0.0,0.0,0.2041,0.0,0.0,0.0,0.0,163.529,0.0,0.0,189.0,23.8279,0.0,1225.26,0.0,0.0,0.0,20.5799,0.0,103.142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5758,19.72,0.78,99.5484,0.0,45.95,0.0,0.0
2024-06-17 00:10:00,88.397,2533.93,0.0,0.0,81.6,52.1424,0.0,0.0,24.7074,0.0,0.0,20.1053,0.00317,48.0988,0.0,6.67,0.0,0,1989.72,0.0,0.0,0.0,0.0,0.001526,43.7693,0.0,5.75106,6.34888,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.013,0.0,0.0,1429.71,272.339996338,0.0,0.0,0.00153,0.0,102.362,0.0,0.0,0.2041,0.0,0.0,0.0,0.0,163.463,0.0,0.0,190.0,19.1989,0.0,1230.24,0.0,0.0,0.0,19.4197,0.0,100.084,0.0,0.0,0.0,0.0,0.0,0.13907,0.0015,0.0,0.0,14.4615,19.81,1.17,97.1918,0.0,45.5,0.0,0.0
2024-06-17 00:15:00,85.1987,2577.46,0.0,0.0,86.66,46.6917,0.0,0.0,24.1176,0.0,0.0,21.8891,0.00317,41.5983,0.0,5.04,0.0,0,1984.64,0.0,0.0,0.0,0.0,0.001526,47.5993,0.0,5.89706,5.13487,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.013,0.0,0.0,1426.95,241.550003052,0.0,0.0,0.00153,0.0,110.721,0.0,0.0,0.2041,0.0,0.0,0.0,0.0,164.616,0.0,0.0,190.0,20.3854,0.0,1228.11,0.0,0.0,0.0,17.7058,0.0,111.05,0.0,0.0,0.0,0.0,0.0,0.04636,0.0314,0.0,0.0,14.29,17.54,1.12,91.6628,0.0,45.675,0.0,0.0
2024-06-17 00:20:00,83.1962,2540.15,0.0,0.0,85.8,48.4918,0.0,0.0,24.1176,0.0,0.0,23.1434,0.00317,41.7974,0.0,4.33,0.0,0,1992.67,0.0,0.0,0.0,0.0,0.001526,46.6293,0.0,5.0909,6.14258,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.013,0.0,0.0,1433.22,268.899993896,0.0,0.0,0.00153,0.0,112.9,0.0,0.0,0.2041,0.0,0.0,0.0,0.0,161.166,0.0,0.0,190.0,22.1836,0.0,1220.86,0.0,0.0,0.0,17.2576,0.0,109.659,0.0,0.0,0.0,0.0,0.0,0.02542,0.0015,0.0,0.0,14.5758,16.99,1.2,86.7865,0.0,45.475,0.0,0.0
2024-06-17 00:25:00,79.696,2503.87,0.0,0.0,86.16,44.4016,0.0,0.0,23.4613,0.0,0.0,20.8194,0.00317,40.5982,0.0,3.99,0.0,0,1992.67,0.0,0.0,0.0,0.0,0.001526,47.8593,0.0,4.13239,6.72578,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.013,0.0,0.0,1431.71,261.320007324,0.0,0.0,0.00153,0.0,109.952,0.0,0.0,0.2041,0.0,0.0,0.0,0.0,158.178,0.0,0.0,190.0,25.7285,0.0,1202.75,0.0,0.06795,0.0,16.1238,0.0,119.351,0.0635,0.0,0.0,0.0,0.0,0.0,0.01645,0.0,0.0,14.5758,17.2,1.51,83.4328,0.0,45.575,0.0,0.0
2024-06-17 00:30:00,75.9967,2485.76,0.0,0.0,88.3,41.1299,0.0,0.0,20.8402,0.0,0.0,18.085,0.00317,38.4963,0.0,5.35,0.0,0,1994.45,0.0,0.0,0.0,0.0,0.001526,50.0592,0.0,3.85309,7.04714,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.013,0.0,0.0,1431.15,171.190002441,0.0,0.0,0.00153,0.0,110.025,0.0,0.0,0.23424,0.0,0.0,0.0,0.0,156.201,0.0,0.0,191.0,27.9661,0.0,1217.64,0.0,0.0,0.0,19.077,0.0,115.633,0.0,0.0,0.0,0.0,0.0,0.0,0.03738,0.0,0.0,14.5758,16.84,0.9,81.4569,0.0,45.15,0.0,0.0
2024-06-17 00:35:00,73.8968,2449.01,0.0,0.0,86.07,37.7808,0.0,0.0,19.4651,0.0,0.0,15.6069,0.00317,30.1992,0.0,6.03,0.0,0,1994.57,0.0,0.0,0.0,0.0,0.001526,48.6793,0.0,3.45318,7.83108,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.013,0.0,0.0,1429.76,226.210006714,0.0,0.0,0.00153,0.0,114.484,0.0,0.0,0.2041,0.0,0.0,0.0,0.0,154.344,0.0,0.0,152.0,27.9625,0.0,1233.36,0.0,0.0,0.0,20.202,0.0,117.101,0.0,0.0,0.0,0.0,0.0,0.08823,0.02243,0.0,0.0,14.5758,17.2,1.46,77.7045,0.0,45.85,0.0,0.0
2024-06-17 00:40:00,75.5956,2477.55,0.0,0.0,84.27,33.4813,0.0,0.0,20.6409,0.0,0.0,16.3394,0.00317,31.3984,0.0,4.94,0.0,0,1993.06,0.0,0.0,0.0,0.0,0.001526,45.8793,0.0,5.26864,8.46744,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.013,0.0,0.0,1432.03,261.369995117,0.0,0.0,0.00153,0.0,111.508,0.0,0.0,0.23424,0.0,0.0,0.0,0.0,149.729,0.0,0.0,40.0,26.4427,0.0,1231.39,0.0,0.0,0.0,19.2527,0.0,115.306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5758,17.01,1.44,74.659,0.0,45.825,0.0,0.0
2024-06-17 00:45:00,73.4975,2533.1,0.0,0.0,85.96,30.0714,0.0,0.0,23.6566,0.0,0.0,17.5357,0.00317,27.8981,0.0,5.01,0.0,0,1989.81,0.0,0.0,0.0,0.0,0.001526,41.3494,0.0,6.00497,7.89218,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.013,0.0,0.0,1429.03,276.619995117,0.0,0.0,0.00153,0.0,114.447,0.0,0.0,0.23424,0.0,0.0,0.0,0.0,142.226,0.0,0.0,0.0,26.9004,0.0,1233.07,0.0,0.0,0.0,14.4187,0.0,121.168,0.0,0.0,0.0,0.0,0.0,0.0,0.04337,0.0,0.0,14.5758,17.1,0.93,74.1514,0.0,45.5,0.0,0.0
