SETTLEMENTDATE,ADPBA1,ADPPV,AGLHAL,ANGASTON,BARKIPS,BLUFF,BNGSF,BOWWBA,BOWWPV,CANUNDA1,CATHROCK,CLEMGPWF,DALNTH,DG_SA1,DRYCGT,HALLWF,HALLWF2,HORNSDAL,HORNSDAL2,HORNSDAL3,HORNSDPR,HVWWBA,HVWWPV,LADBROKE,LBB,LGAPWF,LGAPWF2,LKBONNY1,LKBONNY3,LKBONNY_2,LONSDALE,MAPS2PV,MAPS3PV,MBPS2PV,MINTARO,MTMILLAR,MWPSPV,NBHWF,NETIC,NPPPPS,OSBORNE,PAREPW,PORTLCN,QUARANTN,SNAPPER1,SNOWNTH,SNOWSTH,SNOWTOWN,SNUG,STANVAC,STARFHILL,TBSF,TORRIS,WATERLWF,WGWF,WPWF,CBWWBA,PAREPS
2022-11-14 00:00:00,0.008,0.0,0.0,0.0,0.0,44.4,0.0,0.0,0.0,0.0,0.0,49.8482,0.0,0,0.0,16.19,19.8,67.0,99.6,78.8,0.0,0.0,0.0,0.02,0.0,61.0,28.99,0.0,0.0,0.50413,0.0,0.0,0,0.0,0.12818,0.4,0.0,107.8,0.0,178.921,0.0,75.53,0.0,120.31,0.0,100.7,82.0,0.0,0.0,0.0,0.01,0.0,76.0,89.9,0.0,80.88,0.0,0.0
2022-11-14 00:05:00,0.008,0.0,0.0,0.0,0.0,44.5,0.0,0.0,0.0,0.0,0.0,49.0558,0.0,0,0.0,66.24,43.22,66.9,99.7,78.6,0.0,0.0,0.0,0.03,0.15,20.62,14.88,0.0,0.0,0.0,0.0,0.0,0,0.0,0.12818,0.0,0.0,114.5,0.0,178.921,0.0,75.39,0.0,114.36,0.0,95.8,75.9,0.0,0.0,0.0,0.01,0.0,69.0,87.4,0.0,79.19,0.0,0.0
2022-11-14 00:10:00,0.008,0.0,0.0,0.0,0.0,44.2,0.0,0.0,0.0,0.0,0.0,49.7042,0.0,0,0.0,76.08,43.49,99.2,99.9,78.7,2.8,0.0,0.0,0.03,0.0,20.64,15.0,0.0,0.0,0.1537,0.0,0.0,0,0.0,0.12818,0.0,0.0,118.4,0.0,182.276,0.0,75.39,0.0,122.77,0.0,95.9,72.5,0.0,0.0,0.0,0.01,0.0,78.0,26.3,0.0,79.28,0.0,0.0
2022-11-14 00:15:00,0.008,0.0,0.0,0.0,0.0,46.3,0.0,0.0,0.0,0.0,0.0,49.0558,0.0,0,0.0,84.24,46.23,99.2,99.7,78.8,0.0,0.0,0.0,0.03,0.0,20.67,15.07,0.0,0.0,0.0,0.0,0.0,0,0.0,0.12818,0.4,0.0,118.3,0.0,180.934,0.0,75.46,0.0,122.19,0.0,95.5,73.7,0.0,0.0,0.0,0.01,0.0,82.0,14.2,0.0,82.32,0.0,0.0
2022-11-14 00:20:00,0.008,0.0,0.0,0.0,0.0,44.2,0.0,0.0,0.0,0.0,0.0,26.5809,0.0,0,0.0,84.29,47.77,99.6,99.9,109.0,12.6,0.0,0.0,0.03,0.0,20.66,15.0,0.0,0.0,0.08113,0.0,0.0,0,0.0,0.12818,0.0,0.0,118.2,0.0,182.948,0.0,75.53,0.0,123.39,0.0,95.5,82.2,0.0,0.0,0.0,0.01,0.0,79.0,0.0,0.0,76.63,0.0,0.0
2022-11-14 00:25:00,0.008,0.0,0.0,0.0,0.0,46.5,0.0,0.0,0.0,0.0,0.0,28.5259,0.0,0,0.0,84.66,47.58,99.6,99.9,108.4,14.4,0.0,0.0,0.03,0.0,20.36,15.01,0.0,0.0,0.0,0.0,0.0,0,0.0,0.12818,0.0,0.0,118.1,0.0,186.303,0.0,75.33,0.0,129.3,0.0,95.8,82.3,0.0,0.0,0.0,0.01,0.0,79.0,0.0,0.0,75.84,0.0,0.0
2022-11-14 00:30:00,0.008,0.0,0.0,0.0,0.0,46.6,0.0,0.0,0.0,0.0,0.0,41.2761,0.0,0,0.0,84.04,47.4,99.3,99.9,108.8,0.0,0.0,0.0,0.03,0.0,17.74,12.46,0.0,0.0,1.4878,0.0,0.0,0,0.0,0.12818,0.0,0.0,118.4,0.0,160.13,0.0,83.62,0.0,92.52,0.0,95.8,82.1,0.0,0.0,0.0,0.01,0.0,72.0,110.6,0.0,76.76,0.0,0.0
2022-11-14 00:35:00,0.008,0.0,0.0,0.0,0.0,46.6,0.0,0.0,0.0,0.0,0.0,38.6828,0.0,0,0.0,84.06,47.97,76.9,99.6,108.8,5.5,0.0,0.0,0.03,0.0,20.62,15.0,0.0,0.0,0.47746,0.0,0.0,0,0.0,0.12818,0.0,0.0,118.4,0.0,180.934,0.0,136.48,0.0,122.2,0.0,95.6,41.6,0.0,0.0,0.0,0.01,0.0,76.0,0.0,0.0,75.34,0.0,0.0
2022-11-14 00:40:00,0.008,0.0,0.0,0.0,0.0,46.5,0.0,0.0,0.0,0.0,0.0,45.5982,0.0,0,0.0,84.39,45.32,71.7,99.7,108.7,2.8,0.0,0.0,0.03,0.0,20.64,14.86,0.0,0.0,0.0,0.0,0.0,0,0.0,0.12818,0.0,0.0,118.6,0.0,180.934,0.0,78.34,0.0,122.86,0.0,101.4,59.2,0.0,0.0,0.0,0.01,0.0,73.0,55.7,0.0,73.06,0.0,0.0
2022-11-14 00:45:00,0.008,0.0,0.0,0.0,0.0,46.4,0.0,0.0,0.0,0.0,0.0,49.488,6.07461,0,0.0,84.01,45.54,68.8,99.9,108.9,6.4,0.0,0.0,0.03,0.0,20.45,14.88,0.0,0.0,0.0,0.0,0.0,0,0.0,0.12818,0.0,0.0,118.3,0.0,182.276,0.0,75.37,0.0,120.91,0.0,95.2,77.3,0.0,0.0,0.0,0.01,0.0,77.0,42.1,0.0,75.89,0.0,0.0
2022-11-14 00:50:00,0.008,0.0,0.0,0.0,0.0,46.3,0.0,0.0,0.0,0.0,0.0,46.9668,5.87929,0,0.0,83.95,47.29,66.6,99.7,108.7,0.0,0.0,0.0,0.03,0.0,20.74,15.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.12818,0.0,0.0,118.7,0.0,178.921,0.0,75.26,0.0,112.12,0.0,95.4,77.7,0.0,0.0,0.0,0.01,0.0,75.0,54.6,0.0,82.27,0.0,0.0
2022-11-14 00:55:00,0.008,0.0,0.0,0.0,0.0,46.5,0.0,0.0,0.0,0.0,0.0,49.7762,5.99221,0,0.0,79.64,43.47,99.8,99.9,109.0,5.6,0.0,0.0,0.03,0.0,20.58,14.99,0.0,0.0,0.0,0.0,0.0,0,0.0,0.12818,0.0,0.0,117.9,0.0,180.934,0.0,80.76,0.0,121.38,0.0,95.8,77.2,0.0,0.0,0.0,0.01,0.0,76.0,0.0,0.0,80.9,0.0,0.0
2022-11-14 01:00:00,0.008,0.0,0.0,0.0,0.0,45.6,0.0,0.0,0.0,0.0,0.0,42.1405,6.02883,0,0.0,81.93,45.61,99.2,99.8,108.7,0.9,0.0,0.0,0.03,0.0,20.63,15.05,0.0,0.0,0.0,0.0,0.0,0,0.0,0.12818,0.4,0.0,118.0,0.0,183.619,0.0,75.43,0.0,122.7,0.0,95.2,77.3,0.0,0.0,0.0,0.01,0.0,78.0,0.0,0.0,78.85,0.0,0.0
2022-11-14 01:05:00,0.008,0.0,0.0,0.0,0.0,43.5,0.0,0.0,0.0,0.0,0.0,10.0129,6.05935,0,0.0,79.93,47.69,99.7,99.6,108.8,1.2,0.0,0.0,0.03,0.0,20.68,15.06,0.0,0.0,0.0,0.0,0.0,0,0.0,0.12818,0.4,0.0,118.6,0.0,188.988,0.0,102.79,0.0,124.86,0.0,96.0,74.3,0.0,0.0,0.0,0.01,0.0,81.0,0.0,0.0,77.2,0.0,0.0
2022-11-14 01:10:00,0.008,0.0,0.0,0.0,0.0,45.8,0.0,0.0,0.0,0.0,0.0,9.79676,5.99831,0,0.0,77.76,47.91,99.3,100.0,108.9,12.2,0.0,0.0,0.03,0.0,20.63,15.03,0.0,0.0,0.0,0.0,0.0,0,0.0,0.12818,0.0,0.0,118.3,0.0,184.961,0.0,76.8,0.0,124.8,0.0,96.2,75.0,0.0,0.0,0.0,0.01,0.0,81.0,0.0,0.0,77.8,0.0,0.0
2022-11-14 01:15:00,0.008,0.0,0.0,0.0,0.0,43.7,0.0,0.0,0.0,0.0,0.0,24.4199,5.99526,0,0.0,77.75,42.5,99.6,99.9,108.7,4.8,0.0,0.0,0.03,0.0,20.7,14.95,0.0,0.0,0.0,0.0,0.0,0,0.0,0.12818,0.0,0.0,118.0,0.0,184.961,0.0,75.24,0.0,122.5,0.0,96.0,75.6,0.0,0.0,0.0,0.01,0.0,81.0,0.0,0.0,79.07,0.0,0.0
2022-11-14 01:20:00,0.008,0.0,0.0,0.0,0.0,43.4,0.0,0.0,0.0,0.0,0.0,28.5259,0.0,0,0.0,83.86,44.88,99.2,99.7,108.6,2.3,0.0,0.0,0.03,0.0,20.66,15.05,0.0,0.0,0.0,0.0,0.0,0,0.0,0.12818,0.0,0.0,104.3,0.0,183.619,0.0,75.52,0.0,123.49,0.0,95.5,78.8,0.0,0.0,0.0,0.01,0.0,79.0,0.0,0.0,79.38,0.0,0.0
2022-11-14 01:25:00,0.008,0.0,0.0,0.0,0.0,44.9,0.0,0.0,0.0,0.0,0.0,47.6151,0.0,0,0.0,84.07,44.74,71.3,99.7,108.8,0.0,0.0,0.0,0.03,0.0,20.77,15.15,0.0,0.0,0.0,0.0,0.0,0,0.0,0.12818,0.0,0.0,118.3,0.0,175.565,0.0,98.72,0.0,109.6,0.0,96.1,82.1,0.0,0.0,0.0,0.01,0.0,72.0,0.0,0.0,76.96,0.0,0.0
2022-11-14 01:30:00,0.008,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,46.9668,0.0,0,0.0,33.7,9.97,87.6,99.7,108.2,0.0,0.0,0.0,0.03,0.0,71.6,62.23,0.0,0.0,0.0,0.0,0.0,0,0.0,0.12818,0.0,0.0,68.1,0.0,176.908,0.0,76.57,0.0,125.35,0.0,96.6,81.9,1.51041,0.0,0.0,0.01,0.0,86.0,0.0,0.0,80.85,0.0,0.0
2022-11-14 01:35:00,0.008,0.0,0.0,-0.1,0.0,45.0,0.0,0.0,0.0,0.0,0.0,47.6151,0.0,0,0.0,11.78,19.91,87.4,99.6,108.8,2.9,0.0,0.0,0.03,0.0,22.45,15.0,0.0,0.0,0.68957,0.0,0.0,0,0.0,0.12818,0.0,0.0,50.0,0.0,175.565,0.0,75.52,0.0,123.76,0.0,95.7,79.6,0.0,0.0,0.0,0.01,0.0,88.0,118.1,0.0,77.35,0.0,0.0
2022-11-14 01:40:00,0.008,0.0,0.0,-0.1,0.0,43.8,0.0,0.0,0.0,0.0,0.0,47.5431,0.0,0,0.0,9.23,10.13,99.1,99.7,108.7,0.0,0.0,0.0,0.03,0.0,31.11,22.0,0.0,0.0,0.57112,0.0,0.0,0,0.0,0.12818,0.0,0.0,103.8,0.0,168.854,0.0,75.56,0.0,105.38,0.0,95.8,78.0,0.0,0.0,0.0,0.01,0.0,74.0,110.6,0.0,75.48,0.0,0.0
