SETTLEMENTDATE,B2PS,BARCALDN,BARCSF,BARRON,BLUEGSF,BRAEMARA,CALLIDE,CALLIDEC,CHILDSF,CLARESF,CLERMSF,COLUMSF,COOPGWF,CPSA,CSPVPS,DAYDSF,DDPS1,DDSF,DG_QLD1,EMERASF,G/STONE,GANGARR,GERMCRK,HAMISF,HAUGHT11,HAYMSF,HUGSF,KAREEYA,KEPBG,KEPSF,KEPWF,KOGANCK,KS,LILYSF,LRSF,MARYRSF,MBAHNTH,MEWF,MIDDLSF,MILLMERN,MSTUART,NETIC,OAKEY,OAKEYSF,PIONEER,ROMA,RPCG,RRSF,RUGBYR1,SMCSF,SRSF,STANWELL,SWANBANK,TARONG,TARONGN,WANDB1,WARWSF,WDGPH,WHITSF,WIVENHOE,WOOLGSF,YABULU,YARANSF,YARWUN,KABANWF,MOUSF,NEV,EDENVSF,WANDSF
2023-04-02 00:50:00,1.93363,0.0,0.0,65.24,0.0,0.0,493.3,0.0,0.0,0.0,0.0,0.0,25.68,0.0,0.0,0.0,0.0,0.0,0,0.0,642.425,0.0,8.0,0.0,0.0,0.0,-0.246,71.635,0.01,0.0,14.12,763.598,0.0,0.0,-0.02,0.0,37.1813,0.0,0.0,663.093,0.0,314.820007324,0.0,0.0,-0.4,0.08121,-0.2,0.0,0.0,0.0,0.0,1249.59,0.2175,1049.1,-0.5,0.0,0.0,0.0,0.0,235.27,0.0,0.0,0.0,119.6,1.603,0.0,,0.0,0.0
2023-04-02 00:55:00,1.93363,0.0,0.0,65.24,0.0,0.0,494.3,0.0,0.0,0.0,0.0,0.0,24.99,0.0,0.0,0.0,0.0,0.0,0,0.0,643.125,0.0,8.3,0.0,0.0,0.0,-0.246,71.825,0.01,0.0,14.77,759.754,0.0,0.0,-0.02,0.0,35.2312,0.0,0.0,640.494,0.0,275.899993896,0.0,0.0,-0.4,0.08121,-0.2,0.0,0.0,0.0,0.0,1247.66,0.2175,1049.5,-0.5,0.0,0.0,0.0,0.0,235.41,0.0,0.0,0.0,119.3,0.0,0.0,,0.0,0.0
2023-04-02 01:00:00,1.93363,0.0,0.0,65.24,0.0,0.0,500.1,0.0,0.0,0.0,0.0,0.0,18.95,0.0,0.0,0.0,0.0,0.0,0,0.0,644.175,0.0,8.9,0.0,0.0,0.0,-0.246,71.9575,0.01,0.0,15.04,757.555,0.0,0.0,-0.02,0.0,35.625,0.0,0.0,629.309,0.0,307.980010986,0.0,0.0,-0.4,0.08121,-0.2,0.0,0.0,0.0,0.0,1264.46,0.2175,1050.5,-0.5,0.0,0.0,0.0,0.0,235.73,0.0,0.0,0.0,119.55,0.0,0.0,,0.0,0.0
2023-04-02 01:05:00,1.93363,0.0,0.0,67.56,0.0,0.0,497.4,0.0,0.0,0.0,0.0,0.0,12.11,0.0,0.0,0.0,0.0,0.0,0,0.0,640.5,0.0,9.1,0.0,0.0,0.0,-0.246,72.0425,0.01,0.0,16.75,763.38,0.0,0.0,-0.02,0.0,35.7938,0.0,0.0,613.134,0.0,334.880004883,0.0,0.0,-0.4,0.08121,-0.2,0.0,0.0,0.0,0.0,1254.85,0.2175,1050.6,-0.5,0.0,0.0,0.0,0.0,161.19,0.0,0.0,0.0,120.06,0.0,0.0,,0.0,0.0
2023-04-02 01:10:00,1.93363,0.0,0.0,67.56,0.0,0.0,497.6,0.0,0.0,0.0,0.0,0.0,7.93,0.0,0.0,0.0,0.0,0.0,0,0.0,645.05,0.0,9.9,0.0,0.0,0.0,-0.246,71.9325,0.01,0.0,17.04,765.696,0.0,0.0,-0.02,0.0,35.5875,0.0,0.0,580.372,0.0,330.0,0.0,0.0,-0.4,0.08121,-0.2,0.0,0.0,0.0,0.0,1265.14,0.2175,1052.6,-0.5,0.0,0.0,0.0,0.0,161.81,0.0,0.0,0.0,120.06,0.0,0.0,,0.0,0.0
2023-04-02 01:15:00,1.93363,0.0,0.0,67.56,0.0,0.0,497.1,0.0,0.0,0.0,0.0,0.0,3.77,0.0,0.0,0.0,0.0,0.0,0,0.0,644.175,0.0,10.3,0.0,0.0,0.0,-0.246,72.1075,0.01,0.0,17.62,758.865,0.0,0.0,-0.02,0.0,35.7562,0.0,0.0,573.826,0.0,394.850006104,0.0,0.0,-0.4,0.08121,-0.2,0.0,0.0,0.0,0.0,1257.64,0.2175,1050.5,-0.5,0.0,0.0,0.0,0.0,161.0,0.0,0.0,0.0,118.85,0.0,0.0,,0.0,0.0
2023-04-02 01:20:00,1.93363,0.0,0.0,67.56,0.0,0.0,494.9,0.0,0.0,0.0,0.0,0.0,1.39,0.0,0.0,0.0,0.0,0.0,0,0.0,640.15,0.0,11.8,0.0,0.0,0.0,-0.246,71.5875,0.01,0.0,18.1,757.992,0.0,0.0,-0.02,0.0,33.5625,0.0,0.0,585.682,0.0,427.510009766,0.0,0.0,-0.4,0.08121,-0.2,0.0,0.0,0.0,0.0,1251.76,0.2175,1050.0,-0.5,0.0,0.0,0.0,0.0,159.11,0.0,0.0,0.0,121.17,1.035,0.0,,0.0,0.0
2023-04-02 01:25:00,1.93363,0.0,0.0,66.28,0.0,0.0,496.0,0.0,0.0,0.0,0.0,0.0,3.21,0.0,0.0,0.0,0.0,0.0,0,0.0,642.075,0.0,11.5,0.0,0.0,0.0,-0.246,71.05,0.01,0.0,15.68,752.167,0.0,0.0,-0.02,0.0,33.6562,0.0,0.0,620.489,0.0,359.410003662,0.0,0.0,-0.4,0.08121,-0.2,0.0,0.0,0.0,0.0,1250.68,0.2175,1050.3,-0.5,0.0,0.0,0.0,0.0,158.55,0.0,0.0,0.0,119.7,1.88,0.0,,0.0,0.0
2023-04-02 01:30:00,1.93363,0.0,0.0,66.28,0.0,0.0,491.9,0.0,0.0,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0,0.0,642.775,0.0,11.2,0.0,0.0,0.0,-0.246,71.35,0.01,0.0,15.9,749.196,0.0,0.0,-0.02,0.0,34.575,0.0,0.0,626.074,0.0,338.5,0.0,0.0,-0.4,0.08121,-0.2,0.0,0.0,0.0,0.0,1249.4,0.2175,1047.1,-0.5,0.0,0.0,0.0,0.0,157.84,0.0,0.0,0.0,119.7,1.896,0.0,,0.0,0.0
2023-04-02 01:35:00,1.93363,0.0,0.0,66.28,0.0,0.0,490.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,606.9,0.0,11.1,0.0,0.0,0.0,-0.246,71.54,0.01,0.0,16.92,752.939,0.0,0.0,-0.02,0.0,35.475,0.0,0.0,632.773,0.0,549.849975586,0.0,0.0,-0.4,0.08121,-0.2,0.0,0.0,0.0,0.0,1244.52,0.2175,1047.2,-0.5,0.0,0.0,0.0,0.0,28.54,0.0,0.0,0.0,120.01,1.913,0.0,,0.0,0.0
2023-04-02 01:40:00,1.93363,0.0,0.0,66.28,0.0,0.0,503.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,602.175,0.0,11.3,0.0,0.0,0.0,-0.246,71.64,0.01,0.0,16.42,756.347,0.0,0.0,-0.02,0.0,34.2188,0.0,0.0,583.073,0.0,548.400024414,0.0,0.0,-0.4,0.08121,-0.2,0.0,0.0,0.0,0.0,1253.66,0.2175,1049.4,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.39,2.413,0.0,,0.0,0.0
2023-04-02 01:45:00,1.93363,0.0,0.0,66.28,0.0,0.0,495.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,599.2,0.0,11.3,0.0,0.0,0.0,-0.246,72.0075,0.01,0.0,17.56,759.754,0.0,0.0,-0.02,0.0,35.6438,0.0,0.0,572.056,0.0,528.66998291,0.0,0.0,-0.4,0.08121,-0.2,0.0,0.0,0.0,0.0,1250.33,0.2175,1053.1,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.31,3.053,0.0,,0.0,0.0
2023-04-02 01:50:00,1.93363,0.0,0.0,66.28,0.0,0.0,495.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,600.075,0.0,11.6,0.0,0.0,0.0,-0.246,71.81,0.01,0.0,19.26,758.21,0.0,0.0,-0.02,0.0,36.3,0.0,0.0,597.569,0.0,490.519989014,0.0,0.0,-0.4,0.08121,-0.2,0.0,0.0,0.0,0.0,1252.48,0.2175,1048.4,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.31,3.902,0.0,,0.0,0.0
2023-04-02 01:55:00,1.93363,0.0,0.0,66.28,0.0,0.0,492.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,600.25,0.0,11.1,0.0,0.0,0.0,-0.246,71.525,0.01,0.0,18.69,758.327,0.0,0.0,-0.02,0.0,34.35,0.0,0.0,594.258,0.0,528.190002441,0.0,0.0,-0.4,0.08121,-0.2,0.0,0.0,0.0,0.0,1245.77,0.2175,1047.7,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.54,3.34,0.0,,0.0,0.0
2023-04-02 02:00:00,1.93363,0.0,0.0,66.28,0.0,0.0,497.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,602.525,0.0,11.2,0.0,0.0,0.0,-0.246,71.6525,0.01,0.0,16.43,759.855,0.0,0.0,-0.02,0.0,36.6562,0.0,0.0,588.383,0.0,478.089996338,0.0,0.0,-0.4,0.08121,-0.2,0.0,0.0,0.0,0.0,1250.62,0.2175,1050.6,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.45,2.673,0.0,,0.0,0.0
2023-04-02 02:05:00,1.93363,0.0,0.0,66.28,0.0,0.0,497.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,600.25,0.0,11.4,0.0,0.0,0.0,-0.246,71.9775,0.01,0.0,19.94,764.706,0.0,0.0,-0.02,0.0,33.8812,0.0,0.0,577.107,0.0,459.980010986,0.0,0.0,-0.4,0.08121,-0.2,0.0,0.0,0.0,0.0,1256.18,0.2175,1051.5,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.64,1.281,0.0,,0.0,0.0
2023-04-02 02:10:00,1.93363,0.0,0.0,67.4,0.0,0.0,495.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,600.25,0.0,11.0,0.0,0.0,0.0,-0.246,71.5075,0.01,0.0,17.92,758.428,0.0,0.0,-0.02,0.0,36.0375,0.0,0.0,624.884,0.0,516.75,0.0,0.0,-0.4,0.08121,-0.2,0.0,0.0,0.0,0.0,1253.64,0.2175,1050.9,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.49,0.101,0.0,,0.0,0.0
2023-04-02 02:15:00,1.93363,0.0,0.0,66.36,0.0,0.0,490.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,601.3,0.0,11.6,0.0,0.0,0.0,-0.246,70.945,0.01,0.0,17.52,756.447,0.0,0.0,-0.02,0.0,34.4437,0.0,0.0,635.657,0.0,487.200012207,0.0,0.0,-0.4,0.08121,-0.2,0.0,0.0,0.0,0.0,1242.35,0.2175,1046.1,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.8,0.0,0.0,,0.0,0.0
2023-04-02 02:20:00,1.93363,0.0,0.0,65.32,0.0,0.0,494.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,600.25,0.0,11.4,0.0,0.0,0.0,-0.246,71.4975,0.01,0.0,16.45,759.418,0.0,0.0,-0.02,0.0,34.7625,0.0,0.0,625.036,0.0,418.989990234,0.0,0.0,-0.4,0.08121,-0.2,0.0,0.0,0.0,0.0,1250.98,0.2175,1048.1,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.45,0.0,0.0,,0.0,0.0
2023-04-02 02:25:00,1.93363,0.0,0.0,65.32,0.0,0.0,495.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,600.075,0.0,11.3,0.0,0.0,0.0,-0.246,71.3775,0.01,0.0,15.55,762.507,0.0,0.0,-0.02,0.0,35.1187,0.0,0.0,642.462,0.0,446.190002441,0.0,0.0,-0.4,0.08121,-0.2,0.0,0.0,0.0,0.0,1245.42,0.2175,1049.5,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.6,0.0,0.0,,0.0,0.0
2023-04-02 02:30:00,1.93363,0.0,0.0,65.32,0.0,0.0,495.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,600.25,0.0,11.3,0.0,0.0,0.0,-0.246,70.9675,0.01,0.0,15.01,763.044,0.0,0.0,-0.02,0.0,36.4688,0.0,0.0,612.539,0.0,383.119995117,0.0,0.0,-0.4,0.08121,-0.2,0.0,0.0,0.0,0.0,1247.74,0.2175,1050.7,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.46,0.0,0.0,,0.0,0.0
2023-04-02 02:35:00,1.93363,0.0,0.0,65.32,0.0,0.0,494.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,601.125,0.0,11.5,0.0,0.0,0.0,-0.246,71.5675,0.01,0.0,15.44,761.298,0.0,0.0,-0.02,0.0,36.3,0.0,0.0,621.755,0.0,358.670013428,0.0,0.0,-0.4,0.08121,-0.2,0.0,0.0,0.0,0.0,1248.72,0.2175,1049.8,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.45,0.0,0.0,,0.0,0.0
2023-04-02 02:40:00,1.93363,0.0,0.0,66.44,0.0,0.0,493.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,600.075,0.0,11.1,0.0,0.0,0.0,-0.246,71.36,0.01,0.0,17.12,763.044,0.0,0.0,-0.02,0.0,33.975,0.0,0.0,623.571,0.0,348.450012207,0.0,0.0,-0.4,0.08121,-0.2,0.0,0.0,0.0,0.0,1240.7,0.2175,1050.2,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.75,0.0,0.0,,0.0,0.0
2023-04-02 02:45:00,1.93363,0.0,0.0,66.44,0.0,0.0,497.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,600.95,0.0,11.1,0.0,0.0,0.0,-0.246,71.7825,0.01,0.0,18.3,758.546,0.0,0.0,-0.02,0.0,36.3187,0.0,0.0,622.579,0.0,404.519989014,0.0,0.0,-0.4,0.08121,-0.2,0.0,0.0,0.0,0.0,1255.07,0.2175,1049.4,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.05,0.0,0.0,,0.0,0.0
2023-04-02 02:50:00,1.93363,0.0,0.0,66.44,0.0,0.0,499.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,602.0,0.0,11.6,0.0,0.0,0.0,-0.246,72.0525,0.01,0.0,17.77,759.418,0.0,0.0,-0.02,0.0,35.9625,0.0,0.0,616.46,0.0,359.440002441,0.0,0.0,-0.4,0.08121,-0.2,0.0,0.0,0.0,0.0,1257.98,0.2175,1051.8,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.65,0.083,0.0,,0.0,0.0
2023-04-02 02:55:00,1.93363,0.0,0.0,66.44,0.0,0.0,496.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,600.775,0.0,11.6,0.0,0.0,0.0,-0.246,72.37,0.01,0.0,16.92,757.555,0.0,0.0,-0.02,0.0,35.6813,0.0,0.0,620.962,0.0,392.589996338,0.0,0.0,-0.4,0.08121,-0.2,0.0,0.0,0.0,0.0,1254.91,0.2175,1050.8,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.64,0.0,0.0,,0.0,0.0
2023-04-02 03:00:00,1.93363,0.0,0.0,66.44,0.0,0.0,494.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,600.775,0.0,11.1,0.0,0.0,0.0,-0.246,71.31,0.01,0.0,16.5,757.337,0.0,0.0,-0.02,0.0,35.4,0.0,0.0,635.0,0.0,342.779998779,0.0,0.0,-0.4,0.08121,-0.2,0.0,0.0,0.0,0.0,1245.85,0.2175,1048.2,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.6,0.375,0.0,,0.0,0.0
2023-04-02 03:05:00,1.93363,0.0,0.0,66.44,0.0,0.0,492.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,600.6,0.0,11.3,0.0,0.0,0.0,-0.246,70.9775,0.01,0.0,16.63,751.496,0.0,0.0,-0.02,0.0,33.4875,0.0,0.0,638.129,0.0,413.089996338,0.0,0.0,-0.4,0.08121,-0.2,0.0,0.0,0.0,0.0,1247.53,0.2175,1046.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.5,1.063,0.0,,0.0,0.0
2023-04-02 03:10:00,1.93363,0.0,0.0,66.44,0.0,0.0,494.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,600.25,0.0,11.3,0.0,0.0,0.0,-0.246,71.7575,0.01,0.0,15.54,758.546,0.0,0.0,-0.02,0.0,37.3688,0.0,0.0,611.623,0.0,339.190002441,0.0,0.0,-0.4,0.08121,-0.2,0.0,0.0,0.0,0.0,1252.15,0.2175,1048.4,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.31,0.949,0.0,,0.0,0.0
2023-04-02 03:15:00,1.93363,0.0,0.0,66.44,0.0,0.0,496.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,601.125,0.0,11.3,0.0,0.0,0.0,-0.246,71.5725,0.01,0.0,16.13,759.318,0.0,0.0,-0.02,0.0,37.3875,0.0,0.0,599.019,0.0,350.109985352,0.0,0.0,-0.4,0.08121,-0.2,0.0,0.0,0.0,0.0,1250.07,0.2175,1049.7,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.5,1.062,0.0,,0.0,0.0
2023-04-02 03:20:00,1.93363,0.0,0.0,66.44,0.0,0.0,493.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,601.125,0.0,11.4,0.0,0.0,0.0,-0.246,71.695,0.01,0.0,17.16,761.617,0.0,0.0,-0.02,0.0,36.0,0.0,0.0,591.237,0.0,408.119995117,0.0,0.0,-0.4,0.08121,-0.2,0.0,0.0,0.0,0.0,1249.81,0.2175,1046.7,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.15,2.145,0.0,,0.0,0.0
2023-04-02 03:25:00,1.93363,0.0,0.0,66.44,0.0,0.0,496.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,600.95,0.0,11.6,0.0,0.0,0.0,-0.246,71.59,0.01,0.0,16.81,758.109,0.0,0.0,-0.02,0.0,36.45,0.0,0.0,603.032,0.0,400.339996338,0.0,0.0,-0.4,0.08121,-0.2,0.0,0.0,0.0,0.0,1252.58,0.2175,1050.8,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.51,2.586,0.0,,0.0,0.0
2023-04-02 03:30:00,1.93363,0.0,0.0,66.44,0.0,0.0,495.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,599.725,0.0,11.1,0.0,0.0,0.0,-0.246,71.7575,0.01,0.0,18.37,764.37,0.0,0.0,-0.02,0.0,35.2312,0.0,0.0,615.865,0.0,380.109985352,0.0,0.0,-0.4,0.08121,-0.2,0.0,0.0,0.0,0.0,1251.48,0.2175,1052.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.35,1.614,0.0,,0.0,0.0
2023-04-02 03:35:00,1.93363,0.0,0.0,66.44,0.0,0.0,494.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,599.9,0.0,11.3,0.0,0.0,0.0,-0.246,71.535,0.01,0.0,18.78,762.608,0.0,0.0,-0.02,0.0,38.0813,0.0,0.0,626.577,0.0,327.170013428,0.0,0.0,-0.4,0.08121,-0.2,0.0,0.0,0.0,0.0,1248.12,0.2175,1049.8,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.5,0.527,0.0,,0.0,0.0
