SETTLEMENTDATE,B2PS,BARCALDN,BARCSF,BARRON,BLUEGSF,BRAEMARA,CALLIDE,CALLIDEC,CHILDSF,CLARESF,CLERMSF,COLUMSF,COOPGWF,CPSA,CSPVPS,DAYDSF,DDPS1,DDSF,DG_QLD1,EMERASF,G/STONE,GANGARR,GERMCRK,HAMISF,HAUGHT11,HAYMSF,HUGSF,KAREEYA,KEPBG,KEPSF,KEPWF,KOGANCK,KS,LILYSF,LRSF,MARYRSF,MBAHNTH,MEWF,MIDDLSF,MILLMERN,MSTUART,NETIC,OAKEY,OAKEYSF,PIONEER,ROMA,RPCG,RRSF,RUGBYR1,SMCSF,SRSF,STANWELL,SWANBANK,TARONG,TARONGN,WANDB1,WARWSF,WDGPH,WHITSF,WIVENHOE,WOOLGSF,YABULU,YARANSF,YARWUN,KABANWF,MOUSF,NEV,EDENVSF,WANDSF,DULAWF
2023-06-25 00:00:00,0.33234,0.0,0.0,56.4,0.0,0.0,640.9,0.0,0.0,0.0,0.0,0.0,0.0,37.4794,0.0,0.0,182.018,0.0,0,0.0,610.828,0.0,9.6,0.0,0.0,0.0,-0.247,4.5125,0.0,0.0,26.68,762.507,0.0,0.0,0.007,0.0,50.4187,92.287,0.0,434.676,0.0,376.040008545,0.0,0.0,35.7,0.08121,-0.3,0.0,0.0,0.0,0.0,1328.67,0.2175,699.4,441.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.3,18.977,0.07473,,0.0,0.0,1.0
2023-06-25 00:05:00,0.33234,0.0,0.0,56.4,0.0,0.0,641.0,0.0,0.0,0.0,0.0,0.0,0.0,37.4794,0.0,0.0,184.157,0.0,0,0.0,603.122,0.0,10.6,0.0,0.0,0.0,-0.247,4.355,0.0,0.0,25.51,761.298,0.0,0.0,0.007,0.0,50.7,93.2536,0.0,434.432,0.0,374.320007324,0.0,0.0,35.9,0.08121,-0.3,0.0,0.0,0.0,0.0,1263.31,0.2175,699.3,442.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.6,14.608,0.07473,,0.0,0.0,1.2
2023-06-25 00:10:00,0.33234,0.0,0.0,56.4,0.0,0.0,640.9,0.0,0.0,0.0,0.0,0.0,0.0,37.4794,0.0,0.0,190.469,0.0,0,0.0,599.415,0.0,10.3,0.0,0.0,0.0,-0.247,4.6725,0.0,0.0,24.07,768.55,0.0,0.0,0.007,0.0,50.6062,93.5486,0.0,435.195,0.0,411.290008545,0.0,0.0,37.9,0.08121,-0.3,0.0,0.0,0.0,0.0,1243.88,0.2175,697.5,440.875,8.38846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.55,13.113,0.07473,,0.0,0.0,1.8
2023-06-25 00:15:00,0.33234,0.0,0.0,56.4,0.0,0.0,640.0,0.0,0.0,0.0,0.0,0.0,0.0,37.4794,0.0,0.0,191.812,0.0,0,0.0,603.925,0.0,10.0,0.0,0.0,0.0,-0.247,4.4875,0.0,0.0,21.67,763.816,0.0,0.0,0.007,0.0,50.7,107.901,0.0,435.104,0.0,403.519989014,0.0,0.0,38.5,0.08121,-0.3,0.0,0.0,0.0,0.0,1181.53,0.2175,699.5,442.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.3,16.527,0.07473,,0.0,0.0,2.0
2023-06-25 00:20:00,0.33234,0.0,0.0,56.4,0.0,0.0,642.4,0.0,0.0,0.0,0.0,0.0,0.0,37.4794,0.0,0.0,197.619,0.0,0,0.0,600.365,0.0,10.4,0.0,0.0,0.0,-0.247,4.345,0.0,0.0,21.77,760.845,0.0,0.0,0.007,0.0,50.5688,110.682,0.0,434.982,0.0,406.989990234,0.0,0.0,43.0,0.08121,-0.3,0.0,0.0,0.0,0.0,1119.38,0.2175,701.4,442.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.95,15.641,0.07473,,0.0,0.0,1.6
2023-06-25 00:25:00,0.33234,0.0,0.0,56.4,0.0,0.0,637.5,0.0,0.0,0.0,0.0,0.0,0.0,37.4794,0.0,0.0,194.315,0.0,0,0.0,599.811,0.0,10.1,0.0,0.0,0.0,-0.247,4.605,0.0,0.0,21.36,759.754,0.0,0.0,0.007,0.0,50.6812,106.107,0.0,434.982,0.0,410.690002441,0.0,0.0,42.8,0.08121,-0.3,0.0,0.0,0.0,0.0,1100.51,0.2175,697.5,440.688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.31,15.179,0.07473,,0.0,0.0,1.2
2023-06-25 00:30:00,0.33234,0.0,0.0,56.4,0.0,0.0,638.6,0.0,0.0,0.0,0.0,0.0,0.0,37.4794,0.0,0.0,189.359,0.0,0,0.0,599.688,0.0,10.1,0.0,0.0,0.0,-0.247,4.2825,0.0,0.0,22.39,759.754,0.0,0.0,0.007,0.0,50.55,107.487,0.0,434.798,0.0,412.559997559,0.0,0.0,43.5,0.08121,-0.3,0.0,0.0,0.0,0.0,1068.77,0.2175,697.6,440.688,2.12641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.6,16.939,0.07473,,0.0,0.0,1.2
2023-06-25 00:35:00,0.33234,0.0,0.0,56.4,0.0,0.0,642.1,0.0,0.0,0.0,0.0,0.0,0.0,37.4794,0.0,0.0,191.014,0.0,0,0.0,605.88,0.0,10.4,0.0,0.0,0.0,-0.247,4.625,0.0,0.0,21.8,758.646,0.0,0.0,0.007,0.0,50.5688,106.0,0.0,433.746,0.0,387.790008545,0.0,0.0,42.5,0.08121,-0.3,0.0,0.0,0.0,0.0,1074.76,0.2175,698.7,442.0,19.631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.15,17.211,0.07473,,0.0,0.0,1.3
2023-06-25 00:40:00,0.33234,0.0,0.0,56.4,0.0,0.0,640.0,0.0,0.0,0.0,0.0,0.0,0.0,37.4794,0.0,0.0,193.382,0.0,0,0.0,602.943,0.0,9.8,0.0,0.0,0.0,-0.247,4.7475,0.0,0.0,22.33,764.37,0.0,0.0,0.007,0.0,50.5688,98.4433,0.0,434.539,0.0,389.350006104,0.0,0.0,40.7,0.08121,-0.3,0.0,0.0,0.0,0.0,1058.4,0.2175,698.7,442.0,10.3149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.59,17.555,0.07473,,0.0,0.0,0.7
2023-06-25 00:45:00,0.33234,0.0,0.0,56.4,0.0,0.0,640.5,0.0,0.0,0.0,0.0,0.0,0.0,37.4794,0.0,0.0,186.858,0.0,0,0.0,599.952,0.0,10.3,0.0,0.0,0.0,-0.247,4.45,0.0,0.0,23.43,762.725,0.0,0.0,0.007,0.0,50.8687,90.1243,0.0,433.44,0.0,318.730010986,0.0,0.0,39.9,0.08121,-0.3,0.0,0.0,0.0,0.0,1036.38,0.2175,698.5,440.5,4.09007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.11,22.246,0.07473,,0.0,0.0,0.3
