SETTLEMENTDATE,B2PS,BARCALDN,BARCSF,BARRON,BLUEGSF,BRAEMARA,CALLIDE,CALLIDEC,CHILDSF,CLARESF,CLERMSF,COLUMSF,COOPGWF,CPSA,CSPVPS,DAYDSF,DDPS1,DDSF,DG_QLD1,EMERASF,G/STONE,GANGARR,GERMCRK,HAMISF,HAUGHT11,HAYMSF,HUGSF,KAREEYA,KEPBG,KEPSF,KEPWF,KOGANCK,KS,LILYSF,LRSF,MARYRSF,MBAHNTH,MEWF,MIDDLSF,MILLMERN,MSTUART,NETIC,OAKEY,OAKEYSF,PIONEER,ROMA,RPCG,RRSF,RUGBYR1,SMCSF,SRSF,STANWELL,SWANBANK,TARONG,TARONGN,WANDB1,WARWSF,WDGPH,WHITSF,WIVENHOE,WOOLGSF,YABULU,YARANSF,YARWUN
2022-07-03 00:00:00,0.39277,0,0.0,56.76,0,0.0,319.7,403.7,0.0,0.0,0.0,0.0,229.22,72.0981,0.0,0.19271,645.373,0.0,0,0.0,690.025,0.0,26.2,0.0,0.0,0.0,-0.202,71.3225,0.0,0.0,20.12,708.71,0.0,0.0,-0.013,0.0,42.8063,42.2318,0.02,398.71,0.0,0.0,0.0,0.0,9.8,0.0,-0.1,0.0,0.0,0.0,0.0,895.58,0.41688,1168.1,417.812,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.99
2022-07-03 00:05:00,0.39277,0,0.0,56.76,0,0.0,329.6,406.725,0.0,0.0,0.0,0.0,230.3,72.0981,0.0,0.19271,649.93,0.0,0,0.0,721.0,0.0,26.3,0.0,0.0,0.0,-0.202,71.935,0.0,0.0,18.56,712.017,0.0,0.0,-0.013,0.0,42.5062,39.9831,0.02,401.152,0.0,0.0,0.0,0.0,9.6,0.0,-0.1,0.0,0.0,0.0,0.0,876.597,0.41688,1124.3,407.688,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.95
2022-07-03 00:10:00,0.39277,0,0.0,56.76,0,0.0,321.6,404.25,0.0,0.0,0.0,0.0,229.35,72.0981,0.0,0.19271,646.262,0.0,0,0.0,697.9,0.0,26.9,0.0,0.0,0.0,-0.202,71.5425,0.0,0.0,11.67,710.691,0.0,0.0,-0.013,0.0,42.7688,38.7297,0.02,399.87,0.0,0.0,0.0,0.0,9.5,0.0,-0.1,0.0,0.0,0.0,0.0,881.954,0.41688,1049.1,387.25,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.5
2022-07-03 00:15:00,0.39277,0,0.0,56.76,0,0.0,321.6,405.35,0.0,0.0,0.0,0.0,243.87,72.0981,0.0,0.19271,644.161,0.0,0,0.0,690.9,0.0,26.7,0.0,0.0,0.0,-0.202,71.4425,0.0,0.0,9.35,712.89,0.0,0.0,-0.013,0.0,42.8438,40.0323,0.02,400.953,0.0,0.0,0.0,0.0,9.9,0.0,-0.1,0.0,0.0,0.0,0.0,844.411,0.41688,1008.5,374.312,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.65
2022-07-03 00:20:00,0.39277,0,0.0,56.76,0,0.0,323.6,403.975,0.0,0.0,0.0,0.0,253.65,72.0981,0.0,0.19271,646.382,0.0,0,0.0,704.55,0.0,27.6,0.0,0.0,0.0,-0.202,71.8025,0.0,0.0,8.31,716.297,0.0,0.0,-0.013,0.0,42.8625,45.4513,0.02,400.45,0.0,0.0,0.0,0.0,9.6,0.0,-0.1,0.0,0.0,0.0,0.0,842.245,0.41688,974.8,360.25,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.09
2022-07-03 00:25:00,0.39277,0,0.0,56.76,0,0.0,324.4,402.875,0.0,0.0,0.0,0.0,254.04,72.0981,0.0,0.19271,651.911,0.0,0,0.0,705.25,0.0,26.4,0.0,0.0,0.0,-0.202,71.8075,0.0,0.0,12.09,720.158,0.0,0.0,-0.013,0.0,42.675,40.5238,0.02,400.648,0.0,0.0,0.0,0.0,9.3,0.0,-0.1,0.0,0.0,0.0,0.0,842.142,0.41688,953.0,361.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.66
2022-07-03 00:30:00,0.39277,0,0.0,56.76,0,0.0,318.4,405.35,0.0,0.0,0.0,0.0,244.01,72.0981,0.0,0.19271,645.226,0.0,0,0.0,681.45,0.0,26.9,0.0,0.0,0.0,-0.202,71.155,0.0,0.0,16.53,715.76,0.0,0.0,-0.013,0.0,42.7875,36.8845,0.02,399.015,0.0,0.0,0.0,0.0,9.4,0.0,-0.1,0.0,0.0,0.0,0.0,832.49,0.41688,943.3,358.563,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.05
2022-07-03 00:35:00,0.39277,0,0.0,56.76,0,0.0,319.1,403.975,0.0,0.0,0.0,0.0,244.0,72.0981,0.0,0.19271,624.09,0.0,0,0.0,682.325,0.0,26.8,0.0,0.0,0.0,-0.202,71.3225,0.0,0.0,13.54,712.554,0.0,0.0,-0.013,0.0,42.6562,41.0,0.02,399.916,0.0,0.0,0.0,0.0,9.7,0.0,-0.1,0.0,0.0,0.0,0.0,836.759,0.41688,947.1,359.125,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.8
2022-07-03 00:40:00,0.39277,0,0.0,56.76,0,0.0,319.2,401.5,0.0,0.0,0.0,0.0,238.63,72.0981,0.0,0.19271,606.225,0.0,0,0.0,679.7,0.0,27.1,0.0,0.0,0.0,-0.202,71.2375,0.0,0.0,11.47,718.395,0.0,0.0,-0.013,0.0,42.8812,38.6089,0.02,399.29,0.0,0.0,0.0,0.0,9.8,0.0,-0.1,0.0,0.0,0.0,0.0,834.17,0.41688,943.7,360.25,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.9
2022-07-03 00:45:00,0.39277,0,0.0,56.76,0,0.0,322.8,403.7,0.0,0.0,0.0,0.0,245.13,72.0981,0.0,0.19271,591.892,0.0,0,0.0,687.925,0.0,27.0,0.0,0.0,0.0,-0.202,71.7725,0.0,0.0,10.12,712.672,0.0,0.0,-0.013,0.0,42.675,35.8154,0.02,399.641,0.0,0.0,0.0,0.0,9.5,0.0,-0.1,0.0,0.0,0.0,0.0,841.117,0.41688,950.9,357.625,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.29
