SETTLEMENTDATE,AGLSOM,ARWF,BALB,BANN,BHWF,BRYB1WF,BULBES,BULGANA,CHALLWF,CHYTWF,CLOVER,COHUNSF,CROWLWF,DARTM,DEIBDL,DG_VIC1,DIAPURWF,DUNDWF,EILDON,ELAINWF,GANNB,GANNSF,GLRWNSF,HUMEV,JEERA,JEERB,KARSF,KIAMSF,KIWF,LNGS,LOYYANGA,LOYYB,MACARTH,MCKAY,MLWF,MOORAWF,MORTLK,MRTLSWF,MTGELWF,MTMERCER,MURRAY,MUWAWF,NETIC,NEWPORT,NUMURSF,OAKLAND,PORTWF,RUBICON,SALTCRK,STOCKYD,VBB,VPGS,WAUBRAWF,WEMENSF,WINTSF,WKIEWA,YALLOURN,YAMBUK,YATSF,YENDWF,YSWF,BRYB2WF,HBESS,PIBESS,GLENSF,HD1WF,GIRGSF,RYANCWF,GPWFEST,RANGEB,WUNUSF,MOKOSF,KERNGSP,WNSF
2025-06-09 00:50:00,0.0,133.5,,0.0,19.034,99.2233,,5.65,27.3,3.65,0.0,0.0,66.3757,151.0,0.0,0,5.3,168.59,0.0,16.03,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.9,244.095,1652.0,1165.88,74.4,0.02,7.245,80.92,0.0,46.25,54.706,47.7,0.0,372.45,0.0,0.0,0.0,39.1,39.9,0.0,22.47,482.78,,0.0,168.34,0.0,0.0,9.2,690.062,17.2,0.0,47.16,9.5,70.2251,,,0.0,106.12,0.0,88.52,341.04,,0.0,0.0,0.0,
2025-06-09 00:55:00,0.0,147.9,,0.0,19.769,100.652,,5.8,26.2,3.62,0.0,0.0,66.2303,151.1,0.0,0,5.3,179.07,0.0,13.41,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.8,244.0,1659.0,1165.88,62.1,0.02,6.915,78.66,0.0,48.44,47.9354,48.7,0.0,372.94,0.0,0.0,0.0,39.8,45.0,0.0,20.87,487.31,,0.0,168.862,0.0,0.0,9.3,692.594,14.6,0.0,43.83,8.4,73.3684,,,0.0,105.06,0.0,99.87,328.77,,0.0,0.0,0.0,
2025-06-09 01:00:00,0.0,141.2,,0.0,19.961,102.721,,5.41,25.7,4.34,0.0,0.0,67.199,150.7,0.0,0,5.3,192.47,0.0,16.12,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.8,242.114,1633.0,1165.88,58.1,0.02,7.65,86.85,0.0,51.94,48.4909,47.9,0.0,366.87,0.0,0.0,0.0,39.0,46.0,0.0,22.39,484.61,,0.0,173.313,0.0,0.0,9.1,689.344,13.9,0.0,35.86,8.8,74.9981,,,0.0,97.92,0.0,95.55,316.95,,0.0,0.0,0.0,
2025-06-09 01:05:00,0.0,157.2,,0.0,19.694,105.327,,5.02,25.6,5.13,0.0,0.0,67.4243,150.8,0.0,0,5.3,193.51,0.0,16.78,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.9,124.34,1644.0,1165.12,54.4,0.02,7.11,83.34,0.0,57.65,44.3647,43.0,0.0,366.4,0.0,0.0,0.0,40.2,41.5,0.0,19.92,481.09,,0.0,171.189,0.0,0.0,9.1,688.344,13.9,0.0,33.82,10.1,73.283,,,0.0,96.44,0.0,98.06,341.74,,0.0,0.0,0.0,
2025-06-09 01:10:00,0.0,155.3,,0.0,18.55,110.46,,4.97,26.1,5.22,0.0,0.0,66.7402,150.9,0.0,0,5.3,180.86,0.0,22.3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.9,79.3056,1647.0,1166.62,51.3,0.02,6.84,78.04,0.0,58.79,42.0164,39.7,0.0,371.82,0.0,0.0,0.0,40.8,30.2,0.0,22.6,482.88,,0.0,172.73,0.0,0.0,9.1,691.344,15.2,0.0,30.61,8.9,77.7569,,,0.0,98.82,0.0,96.87,351.77,,0.0,0.0,0.0,
2025-06-09 01:15:00,0.0,160.4,,0.0,18.321,103.331,,5.77,22.4,6.53,0.0,0.0,68.4237,150.8,0.0,0,5.3,157.05,0.0,17.64,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.9,79.8228,1652.0,1167.75,53.0,0.02,7.29,76.64,0.0,68.94,41.6593,39.5,0.0,369.3,0.0,0.0,0.0,41.6,33.3,0.0,20.86,489.08,,0.0,174.752,0.0,0.0,9.1,691.062,17.8,0.0,26.58,8.1,76.3592,,,0.0,94.14,0.0,80.66,359.22,,0.0,0.0,0.0,
2025-06-09 01:20:00,0.0,157.1,,0.0,17.736,107.884,,4.73,22.2,9.21,0.0,0.0,67.8093,150.8,0.0,0,5.3,132.14,0.0,16.9,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.9,80.1411,1641.0,1165.88,53.1,0.02,8.37,78.38,0.0,69.07,43.8612,41.0,0.0,368.44,0.0,0.0,0.0,45.1,38.6,0.0,20.36,486.89,,0.0,175.59,0.0,0.0,9.2,690.562,16.1,0.0,32.6,9.8,74.9249,,,0.0,91.8,0.0,74.48,366.28,,0.0,0.0,0.0,
2025-06-09 01:25:00,0.0,142.4,,0.0,19.269,105.998,,4.81,24.2,10.42,0.0,0.0,69.5173,149.7,0.0,0,5.3,127.4,0.0,16.5,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.8,79.0032,1631.0,1163.62,53.3,0.02,9.66,88.8,0.0,71.41,49.8932,42.5,0.0,361.37,0.0,0.0,0.0,44.6,49.1,0.0,20.89,489.38,,0.0,173.136,0.0,0.0,9.0,689.094,16.9,0.0,29.95,10.1,75.1263,,,0.0,101.58,0.0,85.25,349.12,,0.0,0.0,0.0,
2025-06-09 01:30:00,0.0,141.4,,0.0,23.57,107.61,,5.31,23.8,9.86,0.0,0.0,69.5132,150.7,0.0,0,5.3,141.4,0.0,18.87,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.9,80.706,1649.0,1167.0,58.3,0.02,10.53,85.51,0.0,79.89,46.9878,43.8,0.0,360.82,0.0,0.0,0.0,46.4,54.1,0.0,19.48,491.27,,0.0,171.665,0.0,0.0,9.3,692.062,18.9,0.0,37.05,10.0,79.5392,,,0.0,108.62,0.0,88.71,361.14,,0.0,0.0,0.0,
2025-06-09 01:35:00,0.0,141.5,,0.0,16.457,108.684,,5.09,24.9,9.43,0.0,0.0,70.058,150.9,0.0,0,5.3,150.84,0.0,16.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,24.7114,1663.0,1168.12,55.5,0.02,10.485,86.07,0.0,81.32,49.855,40.4,0.0,358.65,0.0,0.0,0.0,44.4,41.9,0.0,20.8,491.29,,0.0,169.979,0.0,0.0,9.5,696.562,18.8,0.0,30.27,10.6,81.8952,,,0.0,106.38,0.0,89.84,360.98,,0.0,0.0,0.0,
2025-06-09 01:40:00,0.0,140.9,,0.0,15.536,106.358,,3.76,23.2,9.02,0.0,0.0,70.5454,151.2,0.0,0,5.3,155.94,0.0,14.44,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.9,0.0,1643.0,1166.25,53.6,0.02,11.37,71.03,0.0,69.62,50.8301,38.3,0.0,350.67,0.0,0.0,0.0,45.1,46.3,0.0,20.63,490.05,,0.0,173.745,0.0,0.0,9.1,685.344,14.6,0.0,28.19,10.6,80.65,,,0.0,103.36,0.0,78.49,353.32,,0.0,0.0,0.0,
2025-06-09 01:45:00,0.0,140.7,,0.0,16.603,110.454,,3.67,25.9,9.34,0.0,0.0,70.058,151.0,0.0,0,5.3,134.86,0.0,16.63,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.8,0.0,1654.0,1167.75,54.6,0.02,11.235,76.69,0.0,65.48,45.7946,33.8,0.0,350.06,0.0,0.0,0.0,41.5,46.7,0.0,21.93,483.72,,0.0,172.139,0.0,0.0,9.2,689.812,14.5,0.0,29.28,11.6,84.3793,,,0.0,101.14,0.0,83.21,363.26,,0.0,0.0,0.0,
2025-06-09 01:50:00,0.0,141.2,,0.0,23.215,109.776,,4.48,23.8,10.59,0.0,0.0,70.6519,151.2,0.0,0,5.3,131.87,0.0,16.83,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,1651.0,1167.38,53.8,0.02,10.245,76.57,0.0,62.42,43.6934,31.7,0.0,350.06,0.0,0.0,0.0,41.1,42.2,0.0,20.22,482.96,,0.0,169.67,0.0,0.0,9.2,689.812,19.9,0.0,30.02,13.0,82.0478,,,0.0,103.5,0.0,79.76,355.48,,0.0,0.0,0.0,
2025-06-09 01:55:00,0.0,140.7,,0.0,23.245,102.733,,5.27,24.0,10.96,0.0,0.0,69.759,151.0,0.0,0,5.3,141.34,0.0,15.18,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.8,0.0,1652.0,1167.75,53.9,0.02,8.82,80.51,0.0,65.23,40.0311,29.2,0.0,346.67,0.0,0.0,0.0,41.2,42.1,0.0,18.9,481.8,,0.0,166.616,0.0,0.0,9.1,691.594,20.6,0.0,28.66,14.4,80.3571,,,0.0,101.48,0.0,85.25,352.15,,0.0,0.0,0.0,
2025-06-09 02:00:00,0.0,151.7,,0.0,18.498,98.2895,,4.53,21.2,9.51,0.0,0.0,70.6068,151.0,0.0,0,5.3,161.46,0.0,16.77,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.9,0.0,1655.0,1167.75,56.8,0.02,8.325,85.9,0.0,63.13,41.5784,30.3,0.0,349.54,0.0,0.0,0.0,41.6,32.1,0.0,18.93,480.13,,0.0,167.869,0.0,0.0,9.2,686.344,17.3,0.0,25.94,12.6,73.2219,,,0.0,101.12,0.0,88.08,331.07,,0.0,0.0,0.0,
2025-06-09 02:05:00,0.0,165.0,,0.0,18.501,97.1054,,3.86,23.3,11.14,0.0,0.0,67.9567,151.1,0.0,0,5.3,143.18,0.0,18.89,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.9,0.0,1640.0,1167.0,60.3,0.02,9.45,84.72,0.0,56.8,40.7971,28.8,0.0,345.43,0.0,0.0,0.0,43.0,28.9,0.0,16.73,481.68,,0.0,164.367,0.0,0.0,9.1,680.812,17.5,0.0,22.75,11.5,76.0418,,,0.0,104.32,0.0,93.57,331.51,,0.0,0.0,0.0,
2025-06-09 02:10:00,0.0,174.4,,0.0,17.278,93.7667,,4.5,24.0,11.47,0.0,0.0,70.0375,150.8,0.0,0,5.3,158.79,0.0,19.12,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.8,0.0,1638.0,1165.5,64.6,0.02,9.315,83.44,0.0,42.83,39.7946,29.7,0.0,352.04,0.0,0.0,0.0,43.2,34.9,0.0,16.64,473.97,,0.0,160.93,0.0,0.0,9.1,679.812,17.7,0.0,26.67,11.5,71.5129,,,0.0,106.18,0.0,89.89,332.8,,0.0,0.0,0.0,
2025-06-09 02:15:00,0.0,173.4,,0.0,22.721,97.4838,,4.47,25.6,10.38,0.0,0.0,68.0428,150.6,0.0,0,5.3,162.18,0.0,18.44,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.9,0.0,1640.0,1165.5,68.4,0.02,10.005,89.15,0.0,46.23,36.4193,31.1,0.0,353.23,0.0,0.0,0.0,43.8,35.0,0.0,16.25,483.34,,0.0,162.965,0.0,0.0,9.1,682.344,20.1,0.0,22.94,10.9,75.8831,,,0.0,114.28,0.0,91.88,331.38,,0.0,0.0,0.0,
2025-06-09 02:20:00,0.0,172.2,,0.0,28.568,104.68,,5.48,25.4,12.31,0.0,0.0,68.8169,151.2,0.0,0,5.3,145.1,0.0,17.07,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.9,0.0,1648.0,1165.88,56.0,0.02,9.525,98.68,0.0,51.85,35.3755,34.8,0.0,354.44,0.0,0.0,0.0,41.8,32.8,0.0,15.19,477.4,,0.0,168.163,0.0,0.0,9.0,680.094,18.3,0.0,21.4,11.2,80.9125,,,0.0,112.34,0.0,101.67,328.91,,0.0,0.0,0.0,
2025-06-09 02:25:00,0.0,171.6,,0.0,27.829,102.501,,4.91,24.9,14.09,0.0,0.0,68.5875,151.1,0.0,0,5.3,146.55,0.0,18.46,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.9,0.0,1646.0,1165.5,53.7,0.02,9.975,105.31,0.0,52.1,32.5297,40.1,0.0,364.58,0.0,0.0,0.0,37.9,39.8,0.0,11.36,479.5,,0.0,165.379,0.0,0.0,9.1,680.312,14.7,0.0,31.07,12.8,78.9777,,,0.0,108.12,0.0,106.39,336.5,,0.0,0.0,0.0,
2025-06-09 02:30:00,0.0,169.3,,0.0,23.902,103.136,,4.7,26.7,13.47,0.0,0.0,66.6337,150.5,0.0,0,5.3,153.95,0.0,15.97,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.8,0.0,1632.0,1166.25,56.7,0.02,10.56,109.01,0.0,51.39,26.0247,42.9,0.0,368.9,0.0,0.0,0.0,40.5,35.3,0.0,8.57,480.39,,0.0,162.163,0.0,0.0,9.0,679.062,12.5,0.0,33.55,13.2,79.3561,,,0.0,109.46,0.0,110.91,359.63,,0.0,0.0,0.0,
2025-06-09 02:35:00,0.0,162.7,,0.0,22.283,107.665,,5.23,24.8,16.84,0.0,0.0,66.9901,151.1,0.0,0,5.3,156.07,0.0,18.36,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.8,0.0,1654.0,1165.5,64.2,0.02,10.56,101.31,0.0,42.64,26.0124,38.9,0.0,367.61,0.0,0.0,0.0,41.0,32.5,0.0,8.96,481.33,,0.0,165.902,0.0,0.0,9.2,683.312,17.2,0.0,32.61,11.9,73.6248,,,0.0,108.98,0.0,112.35,357.94,,0.0,0.0,0.0,
2025-06-09 02:40:00,0.0,156.0,,0.0,24.076,104.32,,4.45,21.9,20.05,0.0,0.0,62.8756,151.2,0.0,0,5.3,149.55,0.0,22.63,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.9,0.0,1653.0,1166.62,61.9,0.02,9.975,111.07,0.0,38.26,25.1884,34.0,0.0,376.35,0.0,0.0,0.0,42.9,40.5,0.0,9.0,481.22,,0.0,161.515,0.0,0.0,9.1,680.094,15.2,0.0,36.31,14.2,67.7287,,,0.0,108.98,0.0,133.7,325.53,,0.0,0.0,0.0,
2025-06-09 02:45:00,0.0,155.2,,0.0,28.299,104.546,,3.48,21.9,26.41,0.0,0.0,65.0875,151.1,0.0,0,5.3,168.52,0.0,24.42,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.7,0.0,1654.0,1166.25,56.2,0.02,10.005,102.94,0.0,36.26,28.8919,33.8,0.0,377.18,0.0,0.0,0.0,44.1,42.5,0.0,10.36,473.89,,0.0,167.54,0.0,0.0,9.3,683.094,17.4,0.0,31.6,12.4,70.7256,,,0.0,111.34,0.0,124.51,301.77,,0.0,0.0,0.0,
2025-06-09 02:50:00,0.0,155.8,,0.0,28.276,105.241,,3.45,21.9,24.81,0.0,0.0,63.2893,151.1,0.0,0,5.3,188.42,0.0,22.78,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.8,0.0,1652.0,1166.62,53.0,0.02,10.05,84.68,0.0,39.69,31.1197,38.3,0.0,372.88,0.0,0.0,0.0,47.3,41.5,0.0,15.79,470.45,,0.0,162.737,0.0,0.0,9.1,679.812,16.7,0.0,35.23,11.6,77.4762,,,0.0,99.58,0.0,108.77,297.92,,0.0,0.0,0.0,
2025-06-09 02:55:00,0.0,153.2,,0.0,26.891,106.804,,4.65,20.5,21.88,0.0,0.0,65.1284,150.9,0.0,0,5.3,177.78,0.0,21.93,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.8,0.0,1642.0,1167.75,51.0,0.02,10.335,86.48,0.0,55.45,29.957,41.6,0.0,365.58,0.0,0.0,0.0,51.0,40.3,0.0,11.99,460.58,,0.0,164.714,0.0,0.0,9.2,678.812,18.4,0.0,37.97,12.3,77.6593,,,0.0,97.02,0.0,102.35,292.92,,0.0,0.0,0.0,
2025-06-09 03:00:00,0.0,154.4,,0.0,25.443,111.156,,5.05,19.8,18.73,0.0,0.0,64.9298,151.1,0.0,0,5.3,164.72,0.0,19.09,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.8,0.0,1656.0,1167.38,52.9,0.02,10.605,90.96,0.0,64.54,34.0113,44.0,0.0,364.79,0.0,0.0,0.0,46.3,47.7,0.0,10.05,446.06,,0.0,163.678,0.0,0.0,9.3,682.344,17.5,0.0,40.02,10.2,81.9379,,,0.0,91.56,0.0,101.13,300.9,,0.0,0.0,0.0,
2025-06-09 03:05:00,0.0,154.7,,0.0,23.658,111.73,,5.22,21.2,18.0,0.0,0.0,65.4213,150.9,0.0,0,5.3,168.16,0.0,21.1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.9,0.0,1658.0,1167.0,44.7,0.02,10.29,101.49,0.0,56.03,36.6695,44.6,0.0,367.73,0.0,0.0,0.0,48.1,42.7,0.0,10.58,451.29,,0.0,159.751,0.0,0.0,9.2,682.094,18.5,0.0,42.6,9.6,80.7355,,,0.0,95.3,0.0,111.26,311.21,,0.0,0.0,0.0,
2025-06-09 03:10:00,0.0,151.1,,0.0,22.222,106.224,,4.71,22.9,17.48,0.0,0.0,65.7162,150.6,0.0,0,5.3,159.62,0.0,22.88,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.8,0.0,1631.0,1162.88,38.1,0.02,10.02,106.85,0.0,64.32,43.2432,43.7,0.0,368.94,0.0,0.0,0.0,46.0,42.8,0.0,13.6,452.94,,0.0,163.99,0.0,0.0,9.1,677.062,15.1,0.0,39.49,9.0,80.2411,,,0.0,101.58,0.0,152.37,346.24,,0.0,0.0,0.0,
2025-06-09 03:15:00,0.0,149.2,,0.0,23.049,101.134,,3.37,25.0,17.93,0.0,0.0,65.6179,150.3,0.0,0,5.3,165.17,0.0,24.41,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.8,0.0,1634.0,1164.75,34.5,0.02,10.545,123.12,0.0,61.02,42.2254,41.3,0.0,367.65,0.0,0.0,0.0,48.4,36.8,0.0,15.97,467.37,,0.0,162.292,0.0,0.0,9.1,679.562,21.0,0.0,31.15,10.3,75.6085,,,0.0,98.36,0.0,140.94,341.2,,0.0,0.0,0.0,
2025-06-09 03:20:00,0.0,159.1,,0.0,24.159,106.7,,4.45,24.5,21.28,0.0,0.0,66.4289,150.8,0.0,0,5.3,164.02,0.0,26.64,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.8,0.0,1647.0,1163.25,33.1,0.02,12.42,123.24,0.0,67.97,45.8174,40.3,0.0,368.77,0.0,0.0,0.0,49.0,38.7,0.0,15.12,465.31,,0.0,163.696,0.0,0.0,9.2,680.344,13.2,0.0,37.61,13.7,73.2219,,,0.0,99.14,0.0,103.01,337.11,,0.0,0.0,0.0,
2025-06-09 03:25:00,0.0,153.8,,0.0,22.369,108.629,,5.54,24.8,20.57,0.0,0.0,66.9716,151.0,0.0,0,5.3,160.7,0.0,27.04,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.9,0.0,1638.0,1164.38,35.7,0.02,11.805,134.45,0.0,72.88,56.6393,41.6,0.0,365.26,0.0,0.0,0.0,49.7,37.4,0.0,17.96,466.37,,0.0,166.37,0.0,0.0,9.2,679.344,20.2,0.0,38.57,13.9,75.5596,,,0.0,120.74,0.0,90.54,366.16,,0.0,0.0,0.0,
2025-06-09 03:30:00,0.0,151.6,,0.0,26.793,108.232,,4.61,20.6,26.49,0.0,0.0,67.1785,151.0,0.0,0,5.3,149.41,0.0,24.2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.9,0.0,1644.0,1165.12,36.7,0.02,11.7,127.22,0.0,79.23,63.6845,40.1,0.0,366.82,0.0,0.0,0.0,48.2,49.1,0.0,17.34,466.13,,0.0,167.526,0.0,0.0,9.1,679.344,20.8,0.0,42.36,12.1,76.7987,,,0.0,135.56,0.0,81.24,365.25,,0.0,0.0,0.0,
2025-06-09 03:35:00,0.0,151.7,,0.0,37.808,111.931,,4.88,20.5,20.57,0.0,0.0,64.0061,151.1,0.0,0,5.3,142.7,0.0,27.74,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,1659.0,1166.25,40.6,0.02,12.075,123.03,0.0,85.1,58.272,44.6,0.0,364.61,0.0,0.0,0.0,47.8,52.1,0.0,19.04,474.92,,0.0,162.238,0.0,0.0,9.2,683.562,21.9,0.0,47.72,12.0,75.0347,,,0.0,151.34,0.0,67.03,337.12,,0.0,0.0,0.0,
2025-06-09 03:40:00,0.0,151.7,,0.0,40.015,106.523,,5.55,19.4,18.55,0.0,0.0,62.5787,151.2,0.0,0,5.3,159.13,0.0,25.79,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.9,0.0,1657.0,1165.88,45.9,0.02,11.49,123.99,0.0,88.04,63.0299,48.7,0.0,361.88,0.0,0.0,0.0,50.6,51.9,0.0,21.97,469.92,,0.0,159.679,0.0,0.0,9.1,679.562,15.8,0.0,55.01,12.5,78.1964,,,0.0,129.26,0.0,65.39,335.11,,0.0,0.0,0.0,
