SETTLEMENTDATE,B2PS,BARCALDN,BARCSF,BARRON,BLUEGSF,BRAEMARA,CALLIDE,CALLIDEC,CHILDSF,CLARESF,CLERMSF,COLUMSF,COOPGWF,CPSA,CSPVPS,DAYDSF,DDPS1,DDSF,DG_QLD1,EMERASF,G/STONE,GANGARR,GERMCRK,HAMISF,HAUGHT11,HAYMSF,HUGSF,KAREEYA,KEPBG,KEPSF,KEPWF,KOGANCK,KS,LILYSF,LRSF,MARYRSF,MBAHNTH,MEWF,MIDDLSF,MILLMERN,MSTUART,NETIC,OAKEY,OAKEYSF,PIONEER,ROMA,RPCG,RRSF,RUGBYR1,SMCSF,SRSF,STANWELL,SWANBANK,TARONG,TARONGN,WANDB1,WARWSF,WDGPH,WHITSF,WIVENHOE,WOOLGSF,YABULU,YARANSF,YARWUN,KABANWF,MOUSF,NEV,EDENVSF,WANDSF,DULAWF
2023-04-16 00:00:00,0.15107,0.0,0.1,66.56,0.0,0.0,321.4,0.0,0.0,0.0,0.0,0.0,340.78,0.0,0.0,0.0,0.0,0.0,0,0.0,657.3,0.0,15.6,0.0,0.0,0.0,-0.233,86.155,0.01,0.0,13.72,758.327,0.0,0.0,0.006,0.0,38.4563,0.0,0.0,811.871,0.0,0.0,0.0,0.0,-0.2,0.0,-0.2,0.0,0.0,0.0,0.0,1294.28,0.2175,1399.4,-0.5,0.0,0.0,0.0,0.0,159.36,0.0,0.0,0.0,117.38,5.312,0.01901,,0.0,0.0,5.5
2023-04-16 00:05:00,0.15107,0.0,0.1,66.28,0.0,0.0,320.2,0.0,0.0,0.0,0.0,0.0,349.1,0.0,0.0,0.0,0.0,0.0,0,0.0,654.15,0.0,15.2,0.0,0.0,0.0,-0.233,86.0825,0.01,0.0,14.69,760.845,0.0,0.0,0.006,0.0,41.2125,0.0,0.0,814.74,0.0,0.0,0.0,0.0,-0.2,0.0,-0.2,0.0,0.0,0.0,0.0,1223.15,0.2175,1396.9,-0.5,0.0,0.0,0.0,0.0,159.57,0.0,0.0,0.0,115.97,4.897,0.01901,,0.0,0.0,5.3
2023-04-16 00:10:00,0.15107,0.0,0.1,66.28,0.0,0.0,320.4,0.0,0.0,0.0,0.0,0.0,354.16,0.0,0.0,0.0,0.0,0.0,0,0.0,648.375,0.0,15.1,0.0,0.0,0.0,-0.233,85.865,0.01,0.0,15.43,753.158,0.0,0.0,0.006,0.0,41.925,0.0,0.0,814.267,0.0,0.0,0.0,0.0,-0.2,0.0,-0.2,0.0,0.0,0.0,0.0,1165.39,0.2175,1396.1,-0.5,0.0,0.0,0.0,0.0,160.01,0.0,0.0,0.0,117.18,4.179,0.01901,,0.0,0.0,5.4
2023-04-16 00:15:00,0.15107,0.0,0.1,66.28,0.0,0.0,320.6,0.0,0.0,0.0,0.0,0.0,352.2,0.0,0.0,0.0,0.0,0.0,0,0.0,644.525,0.0,15.0,0.0,0.0,0.0,-0.233,85.89,0.01,0.0,16.31,761.399,0.0,0.0,0.006,0.0,39.6,0.0,0.0,822.995,0.0,0.0,0.0,0.0,-0.2,0.0,-0.2,0.0,0.0,0.0,0.0,1096.69,0.2175,1398.6,-0.5,0.0,0.0,0.0,0.0,160.78,0.0,0.0,0.0,116.27,2.514,0.01901,,0.0,0.0,5.3
2023-04-16 00:20:00,0.15107,0.0,0.1,66.36,0.0,0.0,324.4,0.0,0.0,0.0,0.0,0.0,351.79,0.0,0.0,0.0,0.0,0.0,0,0.0,639.975,0.0,-0.7,0.0,0.0,0.0,-0.233,86.365,0.01,0.0,16.72,755.893,0.0,0.0,0.006,0.0,40.6313,0.0,0.0,824.964,0.0,0.0,0.0,0.0,-0.2,0.0,-0.2,0.0,0.0,0.0,0.0,1043.91,0.2175,1397.3,-0.5,32.653,0.0,0.0,0.0,163.62,0.0,0.0,0.0,117.33,2.202,0.01901,,0.0,0.0,5.4
2023-04-16 00:25:00,0.15107,0.0,0.1,66.6,0.0,0.0,319.9,0.0,0.0,0.0,0.0,0.0,345.84,0.0,0.0,0.0,0.0,0.0,0,0.0,610.75,0.0,-0.1,0.0,0.0,0.0,-0.233,86.1975,0.01,0.0,16.85,763.279,0.0,0.0,0.006,0.0,41.6062,0.0,0.0,821.652,0.0,80.0299987793,0.0,0.0,-0.2,0.0,-0.2,0.0,0.0,0.0,0.0,1000.49,0.2175,1393.4,-0.5,0.0,0.0,0.0,0.0,161.17,0.0,0.0,0.0,117.08,1.722,0.01901,,0.0,0.0,5.4
2023-04-16 00:30:00,0.15107,0.0,0.1,66.04,0.0,0.0,321.1,0.0,0.0,0.0,0.0,0.0,345.14,0.0,0.0,0.0,0.0,0.0,0,0.0,599.55,0.0,-0.4,0.0,0.0,0.0,-0.233,86.0175,0.01,0.0,18.17,760.963,0.0,0.0,0.006,0.0,40.1625,0.0,0.0,826.032,0.0,87.1999969482,0.0,0.0,-0.2,0.0,-0.2,0.0,0.0,0.0,0.0,1011.16,0.2175,1395.9,-0.5,0.0,0.0,0.0,0.0,157.85,0.0,0.0,0.0,114.65,2.032,0.01901,,0.0,0.0,5.5
2023-04-16 00:35:00,0.15107,0.0,0.1,66.04,0.0,0.0,319.4,0.0,0.0,0.0,0.0,0.0,346.42,0.0,0.0,0.0,0.0,0.0,0,0.0,538.125,0.0,9.0,0.0,0.0,0.0,-0.233,85.9375,0.01,0.0,18.57,761.298,0.0,0.0,0.006,0.0,42.225,0.0,0.0,833.89,0.0,96.9100036621,0.0,0.0,-0.2,0.0,-0.2,0.0,0.0,0.0,0.0,988.791,0.2175,1394.2,-0.5,0.0,0.0,0.0,0.0,161.63,0.0,0.0,0.0,115.92,2.597,0.01901,,0.0,0.0,5.6
2023-04-16 00:40:00,0.15107,0.0,0.1,66.44,0.0,0.0,322.5,0.0,0.0,0.0,0.0,0.0,348.83,0.0,0.0,0.0,0.0,0.0,0,0.0,537.25,0.0,9.0,0.0,0.0,0.0,-0.233,86.3275,0.01,0.0,20.37,753.812,0.0,0.0,0.006,0.0,40.6125,0.0,0.0,835.553,0.0,60.0200004578,0.0,0.0,-0.2,0.0,-0.2,0.0,0.0,0.0,0.0,984.407,0.2175,1399.4,-0.5,0.0,0.0,0.0,0.0,165.32,0.0,0.0,0.0,118.09,3.455,0.01901,,0.0,0.0,5.5
2023-04-16 00:45:00,0.15107,0.0,0.1,66.44,0.0,0.0,325.2,0.0,0.0,0.0,0.0,0.0,347.78,0.0,0.0,0.0,0.0,0.0,0,0.0,535.325,0.0,9.1,0.0,0.0,0.0,-0.233,86.5275,0.01,0.0,20.43,758.428,0.0,0.0,0.006,0.0,43.65,0.0,0.0,835.447,0.0,153.619995117,0.0,0.0,-0.2,0.0,-0.2,0.0,0.0,0.0,0.0,976.434,0.2175,1398.5,-0.5,44.3159,0.0,0.0,0.0,161.63,0.0,0.0,0.0,116.12,2.978,0.01901,,0.0,0.0,5.4
2023-04-16 00:50:00,0.15107,0.0,0.1,66.76,0.0,0.0,317.9,0.0,0.0,0.0,0.0,0.0,346.81,0.0,0.0,0.0,0.0,0.0,0,0.0,528.5,0.0,9.1,0.0,0.0,0.0,-0.233,86.2025,0.01,0.0,19.36,760.409,0.0,0.0,0.006,0.0,41.8125,0.0,0.0,825.894,0.0,125.769996643,0.0,0.0,-0.2,0.0,-0.2,0.0,0.0,0.0,0.0,943.916,0.2175,1390.4,-0.5,22.545,0.0,0.0,0.0,160.47,0.0,0.0,0.0,116.32,3.031,0.01901,,0.0,0.0,5.4
2023-04-16 00:55:00,0.15107,0.0,0.1,66.76,0.0,0.0,320.9,0.0,0.0,0.0,0.0,0.0,346.45,0.0,0.0,0.0,0.0,0.0,0,0.0,527.625,0.0,9.0,0.0,0.0,0.0,-0.233,86.155,0.01,0.0,20.06,752.704,0.0,0.0,0.006,0.0,44.175,0.0,0.0,833.814,0.0,79.3300018311,0.0,0.0,-0.2,0.0,-0.2,0.0,0.0,0.0,0.0,951.209,0.2175,1393.7,-0.5,16.6345,0.0,0.0,0.0,158.67,0.0,0.0,0.0,116.47,3.698,0.01901,,0.0,0.0,5.5
2023-04-16 01:00:00,0.15107,0.0,0.1,66.76,0.0,0.0,321.3,0.0,0.0,0.0,0.0,0.0,351.44,0.0,0.0,0.0,0.0,0.0,0,0.0,524.825,0.0,9.3,0.0,0.0,0.0,-0.233,85.785,0.01,0.0,18.16,751.496,0.0,0.0,0.006,0.0,41.0625,0.0,0.0,834.745,0.0,107.239997864,0.0,0.0,-0.2,0.0,-0.2,0.0,0.0,0.0,0.0,959.4,0.2175,1397.1,-0.5,0.0,0.0,0.0,0.0,160.25,0.0,0.0,0.0,115.87,4.536,0.01901,,0.0,0.0,5.3
2023-04-16 01:05:00,0.15107,0.0,0.1,66.76,0.0,0.0,321.0,0.0,0.0,0.0,0.0,0.0,348.74,0.0,0.0,0.0,0.0,0.0,0,0.0,520.45,0.0,8.1,0.0,0.0,0.0,-0.233,85.9425,0.01,0.0,16.79,753.04,0.0,0.0,0.006,0.0,41.85,0.54147,0.0,833.738,0.0,239.550003052,0.0,0.0,-0.2,0.0,-0.2,0.0,0.0,0.0,0.0,954.08,0.2175,1396.9,-0.5,23.7968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.93,4.09,0.01901,,0.0,0.0,5.4
2023-04-16 01:10:00,0.15107,0.0,0.1,66.76,0.0,0.0,325.5,0.0,0.0,0.0,0.0,0.0,350.57,0.0,0.0,0.0,0.0,0.0,0,0.0,521.675,0.0,10.4,0.0,0.0,0.0,-0.233,86.5525,0.01,0.0,15.04,749.297,0.0,0.0,0.006,0.0,42.675,1.0,0.0,835.233,0.0,219.899993896,0.0,0.0,-0.2,0.0,-0.2,0.0,0.0,0.0,0.0,965.155,0.2175,1401.0,-0.5,24.6773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.07,4.721,0.01901,,0.0,0.0,5.4
2023-04-16 01:15:00,0.15107,0.0,0.1,66.12,0.0,0.0,320.5,0.0,0.0,0.0,0.0,0.0,352.62,0.0,0.0,0.0,0.0,0.0,0,0.0,484.05,0.0,13.8,0.0,0.0,0.0,-0.233,85.985,0.01,0.0,15.18,754.03,0.0,0.0,0.006,0.0,41.4563,1.0,0.0,833.509,0.0,275.5,0.0,0.0,-0.2,0.0,-0.2,0.0,0.0,0.0,0.0,965.744,0.2175,1393.9,-0.5,15.4456,0.0,0.0,0.0,38.86,0.0,0.0,0.0,117.18,5.798,0.01901,,0.0,0.0,5.4
2023-04-16 01:20:00,0.15107,0.0,0.1,66.12,0.0,0.0,320.4,0.0,0.0,0.0,0.0,0.0,356.22,0.0,0.0,0.0,0.0,0.0,0,0.0,453.425,0.0,14.0,0.0,0.0,0.0,-0.233,85.6275,0.01,0.0,15.79,747.652,0.0,0.0,0.006,0.0,43.7437,2.0,0.0,833.997,0.0,259.799987793,0.0,0.0,-0.2,0.0,-0.2,0.0,0.0,0.0,0.0,949.299,0.2175,1394.5,-0.5,0.0,0.0,0.0,0.0,38.49,0.0,0.0,0.0,115.87,5.91,0.01901,,0.0,0.0,5.3
2023-04-16 01:25:00,0.15107,0.0,0.1,66.12,0.0,0.0,323.6,0.0,0.0,0.0,0.0,0.0,344.61,0.0,0.0,0.0,0.0,0.0,0,0.0,448.875,0.0,17.3,0.0,0.0,0.0,-0.233,85.735,0.01,0.0,14.35,751.278,0.0,0.0,0.006,0.0,43.2562,3.0,0.0,844.221,0.0,223.800003052,0.0,0.0,-0.2,0.0,-0.2,0.0,0.0,0.0,0.0,958.682,0.2175,1397.7,-0.5,15.8628,0.0,0.0,0.0,39.91,0.0,0.0,0.0,116.67,7.029,0.01901,,0.0,0.0,5.4
2023-04-16 01:30:00,0.15107,0.0,0.1,66.12,0.0,0.0,319.9,0.0,0.0,0.0,0.0,0.0,343.53,0.0,0.0,0.0,0.0,0.0,0,0.0,443.45,0.0,18.9,0.0,0.0,0.0,-0.233,85.45,0.01,0.0,12.92,758.764,0.0,0.0,0.006,0.0,42.3,3.0,0.0,842.466,0.0,257.399993896,0.0,0.0,-0.2,0.0,-0.2,0.0,0.0,0.0,0.0,952.85,0.2175,1396.0,-0.5,17.5088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.22,7.32,0.01901,,0.0,0.0,5.4
