SETTLEMENTDATE,BANGOWF,BAYSW,BERYLSF,BHILLGT,BOCOROCK,BODWF,BOMENSF,BROKENH,CAPTL_WF,COLEASF,COLONGRA,COLWF0,CROOKWF,CRURWF,CRWASF,CULLERIN,DARLSF1,DG_NSW1,ERARING,ERGT01,FINLYSF,GNNDHSF,GOONSF,GRIFSF,GULLRGWF,GULLRSF,GULLRWF,GUNNING,HEZ1,HILLSTN,HUMENSW,JEMALNG,JUNEESF,LIDDELL,LIMOSF1,LIMOSF2,MANSLR,METZSF,MLSP,MOLNGSF,MOREESF,MP,NETIC,NEVERSF,NYNGAN,PARSF,ROYALLA,SAPHWF,SEBSF,SHOALHAV,SITHE,SNOWY1,SNOWY2,SNOWY3,SNOWY6,STWF,SUNRSF,SUNTPSF,TALLAWAR,TARALGA,URANQ,VP,WAGGNSF,WALGRV,WELLSF,WOODLWN,WRSF,WRWF,QBYNB,WSTWYSF,NEWENSF,AVLSF,RESS1,RIVNB2,DPNTB,WYASF
2023-06-25 00:50:00,75.8975,1895.37,0.0,0.0,49.36,58.5917,0.0,0.0,130.217,0.0,0.0,131.928,92.2029,90.3985,0.0,22.89,0.0,0,2149.01,0.0,0.0,0.0,0.0,0.001526,128.113,0.0,107.804,40.1364,0.0,0.0,27.3276,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,701.329,719.890014648,0.0,0.0,0.00153,0.0,95.4864,0.0,0.0,0.12371,0.0,450.302,0.0,53.6,131.81,0.0,0.0,0,101.29,0.0,703.635,0.0,0.00093,0.0,42.5265,0.0,134.429,0.0,0.0,0.0,0.0,0.0015,0.0,0.0,0.0
2023-06-25 00:55:00,77.799,1877.2,0.0,0.0,47.55,55.8307,0.0,0.0,132.51,0.0,0.0,135.276,92.1639,90.5976,0.0,22.8,0.0,0,2152.84,0.0,0.0,0.0,0.0,0.001526,135.573,0.0,107.963,40.3221,0.0,0.0,28.3243,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,697.765,757.070007324,0.0,0.0,0.00153,0.0,84.3259,0.0,0.0,0.08352,0.0,447.549,0.0,53.6,132.371,0.0,0.0,0,103.465,0.0,698.337,0.0,0.00093,0.0,42.966,0.0,137.184,0.0,0.0,0.0,0.0,0.0015,0.0,0.0,0.0
2023-06-25 01:00:00,77.6978,1845.34,0.0,0.0,40.52,52.8227,0.0,0.0,131.397,0.0,0.0,141.775,91.8941,89.7967,0.0,21.79,0.0,0,2144.91,0.0,0.0,0.0,0.0,0.001526,134.873,0.0,109.035,40.3522,0.0,0.0,28.1489,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,694.102,690.239990234,0.0,0.0,0.00153,0.0,80.6546,0.0,0.0,0.04333,0.0,443.324,0.0,53.6,132.261,0.0,0.0,0,103.341,0.0,681.661,0.0,0.00093,0.0,43.0978,0.0,133.516,0.0,0.0,0.0,0.0,0.0015,0.0,0.0,0.0
2023-06-25 01:05:00,76.2996,1842.44,0.0,0.0,45.26,50.202,0.0,0.0,133.166,0.0,0.0,143.348,92.0247,89.2966,0.0,21.57,0.0,0,2108.75,0.0,0.0,0.0,0.0,0.001526,135.373,0.0,108.451,39.6079,0.0,0.0,27.7367,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,708.898,777.650024414,0.0,0.0,0.00153,0.0,79.794,0.0,0.0,0.12371,0.0,432.671,0.0,53.7,132.162,0.0,0.0,0,103.451,0.0,704.27,0.0,0.00093,0.0,43.3,0.0,130.668,0.0,0.0,0.0,0.0,0.0015,0.0,0.0,0.0
2023-06-25 01:10:00,76.7977,1867.26,0.0,0.0,50.56,50.6039,0.0,0.0,131.857,0.0,0.0,144.549,92.2042,90.8985,0.0,22.32,0.0,0,2071.83,0.0,0.0,0.0,0.0,0.001526,143.083,0.0,109.537,40.0832,0.0,0.0,27.8844,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,699.425,751.559997559,0.0,0.0,0.00153,0.0,79.0158,0.0,0.0,0.04333,0.0,418.056,0.0,53.6,132.481,0.0,0.0,0,103.912,0.0,742.283,0.0,0.00093,0.0,42.6144,0.0,133.501,0.0,0.0,0.0,0.0,0.0015,0.0,0.0,0.0
2023-06-25 01:15:00,76.5979,1897.44,0.0,0.0,49.8,53.1828,0.0,0.0,131.725,0.0,0.0,141.328,91.8233,93.8988,0.0,20.77,0.0,0,2060.58,0.0,0.0,0.0,0.0,0.001526,144.593,0.0,109.372,40.3371,0.0,0.0,27.9428,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,699.669,695.0,0.0,0.0,0.00153,0.0,82.3941,0.0,0.0,0.13376,0.0,417.605,0.0,53.7,131.986,0.0,0.0,0,103.333,0.0,697.214,0.0,0.00093,0.0,42.7375,0.0,134.318,0.0,0.0,0.0,0.0,0.0015,0.0,0.0,0.0
2023-06-25 01:20:00,75.8975,1869.22,0.0,0.0,57.56,52.0838,0.0,0.0,134.018,0.0,0.0,130.285,92.2445,94.1997,0.0,19.4,0.0,0,2059.26,0.0,0.0,0.0,0.0,0.001526,143.913,0.0,108.674,40.568,0.0,0.0,28.1182,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,697.862,694.719970703,0.0,0.0,0.00153,0.0,81.0208,0.0,0.0,0.04333,0.0,418.746,0.0,53.7,132.393,0.0,0.0,0,103.572,0.0,669.649,0.0,0.00093,0.0,42.7551,0.0,132.28,0.0,0.0,0.0,0.0,0.0015,0.0,0.0,0.0
2023-06-25 01:25:00,71.6978,1859.67,0.0,0.0,62.61,52.222,0.0,0.0,133.166,0.0,0.0,116.342,91.1836,90.3985,0.0,18.89,0.0,0,2068.71,0.0,0.0,0.0,0.0,0.001526,142.853,0.0,108.407,40.0777,0.0,0.0,28.0013,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,702.428,684.780029297,0.0,0.0,0.00153,0.0,79.8123,0.0,0.0,0.12371,0.0,384.17,0.0,53.7,132.217,0.0,0.0,0,103.169,0.0,615.18,0.0,0.00093,0.0,41.6652,0.0,132.943,0.0,0.0,0.0,0.0,0.0015,0.0,0.0,0.0
2023-06-25 01:30:00,72.0999,1829.76,0.0,0.0,73.26,52.6699,0.0,0.0,132.51,0.0,0.0,103.705,92.0247,91.4959,0.0,19.34,0.0,0,2059.72,0.0,0.0,0.0,0.0,0.001526,146.913,0.0,108.712,40.157,0.0,0.0,28.0597,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,695.47,698.059997559,0.0,0.0,0.00153,0.0,79.0341,0.0,0.0,0.04333,0.0,404.845,0.0,53.6,132.294,0.0,0.0,0,103.63,0.0,591.449,0.0,0.00093,0.0,42.5002,0.0,127.128,0.0,0.0,0.0,0.0,0.0015,0.0,0.0,0.0
2023-06-25 01:35:00,73.2983,1808.55,0.0,0.0,73.46,54.8218,0.0,0.0,134.279,0.0,0.0,100.815,91.8941,89.1993,0.0,16.47,0.0,0,2007.38,0.0,0.0,0.0,0.0,0.001526,147.353,0.0,109.384,39.4992,0.0,0.0,28.0597,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,703.478,709.150024414,0.0,0.0,0.00153,0.0,80.2792,0.0,0.0,0.13376,0.0,388.757,0.0,53.8,132.041,0.0,0.0,0,103.828,0.0,638.96,0.0,0.00093,0.0,42.6056,0.0,123.662,0.0,0.0,0.0,0.0,0.0015,0.0,0.0,0.0
2023-06-25 01:40:00,75.498,1792.58,0.0,0.0,84.5,52.4627,0.0,0.0,133.232,0.0,0.0,100.113,92.0235,91.4959,0.0,19.53,0.0,0,1966.75,0.0,0.0,0.0,0.0,0.001526,146.223,0.0,107.969,39.5349,0.0,0.0,27.4445,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,698.912,701.119995117,0.0,0.0,0.00153,0.0,82.266,0.0,0.0,0.12371,0.0,376.448,0.0,53.7,132.008,0.0,0.0,0,103.799,0.0,686.52,0.0,0.00093,0.0,42.5265,0.0,124.515,0.0,0.0,0.0,0.0,0.0015,0.0,0.0,0.0
2023-06-25 01:45:00,74.7977,1768.24,0.0,0.0,88.61,47.9204,0.0,0.0,135.065,0.0,0.0,93.0449,92.2445,91.7968,0.0,21.7,0.0,0,1972.03,0.0,0.0,0.0,0.0,0.001526,146.483,0.0,109.397,39.5064,0.0,0.0,27.9705,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,699.767,709.539978027,0.0,0.0,0.00153,0.0,85.0034,0.0,0.0,0.00565,0.0,376.245,0.0,53.5,132.547,0.0,0.0,0,103.652,0.0,699.118,0.0,0.00093,0.0,42.4299,0.0,122.296,0.0,0.0,0.0,0.0,0.0015,0.0,0.0,0.0
2023-06-25 01:50:00,75.1997,1753.44,0.0,0.0,92.77,46.9428,0.0,0.0,132.514,0.0,0.0,89.0684,91.4339,87.6992,0.0,25.04,0.0,0,1971.54,0.0,0.0,0.0,0.0,0.001526,144.973,0.0,108.762,40.1157,0.0,0.0,28.1182,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,700.182,703.039978027,0.0,0.0,0.00153,0.0,90.0297,0.0,0.0,0.08352,0.0,378.477,0.0,53.5,132.25,0.0,0.0,0,103.982,0.0,698.288,0.0,0.00093,0.0,40.9972,0.0,118.604,0.0,0.0,0.0,0.0,0.0015,0.0,0.0,0.0
2023-06-25 01:55:00,75.8975,1714.31,0.0,0.0,98.19,42.3021,0.0,0.0,132.057,0.0,0.0,78.6053,92.0235,84.1989,0.0,24.84,0.0,0,1959.4,0.0,0.0,0.0,0.0,0.001526,146.873,0.0,106.979,39.431,0.0,0.0,27.709,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,691.612,679.059997559,0.0,0.0,0.00153,0.0,85.452,0.0,0.0,0.12371,0.0,370.844,0.0,53.6,132.294,0.0,0.0,0,104.055,0.0,704.416,0.0,0.00093,0.0,42.9045,0.0,123.048,0.0,0.0,0.0,0.0,0.0015,0.0,0.0,0.0
2023-06-25 02:00:00,75.3995,1699.24,0.0,0.0,96.23,38.1534,0.0,0.0,134.018,0.0,0.0,75.1553,91.8245,84.2963,0.0,23.84,0.0,0,1975.45,0.0,0.0,0.0,0.0,0.001526,141.183,0.0,108.915,39.0969,0.0,0.0,27.8844,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,713.512,740.130004883,0.0,0.0,0.00153,0.0,86.0105,0.0,0.0,0.13376,0.0,297.507,0.0,53.9,132.261,0.0,0.0,0,103.813,0.0,660.176,0.0,0.00093,0.0,42.8517,0.0,120.713,0.0,0.0,0.0,0.0,0.0015,0.0,0.0,0.0
2023-06-25 02:05:00,76.5979,1668.14,0.0,0.0,97.43,34.5823,0.0,0.0,134.479,0.0,0.0,82.2858,91.6939,87.0974,0.0,24.34,0.0,0,1920.88,0.0,0.0,0.0,0.0,0.001526,137.263,0.0,108.363,39.1906,0.0,0.0,27.6783,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,697.349,684.880004883,0.0,0.0,0.00153,0.0,86.1479,0.0,0.0,0.08352,0.0,326.161,0.0,53.5,132.173,0.0,0.0,0,103.418,0.0,691.598,0.0,0.00093,0.0,42.8957,0.0,118.874,0.0,0.0,0.0,0.0,0.0015,0.0,0.0,0.0
2023-06-25 02:10:00,74.7977,1652.22,0.0,0.0,92.58,32.309,0.0,0.0,131.658,0.0,0.0,81.1154,91.9844,86.6991,0.0,24.36,0.0,0,1887.82,0.0,0.0,0.0,0.0,0.001526,137.053,0.0,107.721,37.9599,0.0,0.0,27.8844,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,704.771,747.359985352,0.0,0.0,0.00153,0.0,82.266,0.0,0.0,0.12371,0.0,323.636,0.0,53.6,132.096,0.0,0.0,0,103.674,0.0,653.902,0.0,0.00093,0.0,42.7551,0.0,120.411,0.0,0.0,0.0,0.0,0.0015,0.0,0.0,0.0
2023-06-25 02:15:00,74.6991,1610.52,0.0,0.0,92.33,29.6988,0.0,0.0,131.334,0.0,0.0,94.3404,91.523,83.7962,0.0,25.1,0.0,0,1870.39,0.0,0.0,0.0,0.0,0.001526,140.963,0.0,109.029,38.8494,0.0,0.0,27.7952,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,694.395,684.440002441,0.0,0.0,0.00153,0.0,80.8835,0.0,0.0,0.13376,0.0,329.697,0.0,53.5,132.096,0.0,0.0,0,104.029,0.0,689.352,0.0,0.00093,0.0,42.7551,0.0,124.973,0.0,0.0,0.0,0.0,0.0015,0.0,0.0,0.0
2023-06-25 02:20:00,74.4994,1588.11,0.0,0.0,95.36,29.4727,0.0,0.0,129.955,0.0,0.0,114.546,90.7845,82.8979,0.0,24.5,0.0,0,1880.45,0.0,0.0,0.0,0.0,0.001526,137.853,0.0,108.42,38.2098,0.0,0.0,28.0013,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,701.427,753.390014648,0.0,0.0,0.00153,0.0,80.3159,0.0,0.0,0.12371,0.0,279.891,0.0,53.7,132.14,0.0,0.0,0,102.997,0.0,658.296,0.0,0.00093,0.0,40.9621,0.0,122.572,0.0,0.0,0.0,0.0,0.0015,0.0,0.0,0.0
2023-06-25 02:25:00,73.6978,1568.48,0.0,0.0,95.77,29.8725,0.0,0.0,125.24,0.0,0.0,118.434,89.0535,85.7964,0.0,26.13,0.0,0,1882.43,0.0,0.0,0.0,0.0,0.001526,143.313,0.0,109.105,39.7912,0.0,0.0,27.5337,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,705.235,706.16998291,0.0,0.0,0.00153,0.0,75.2621,0.0,0.0,0.00565,0.0,347.778,0.0,53.7,132.371,0.0,0.0,0,101.491,0.0,663.765,0.0,0.00093,0.0,40.7951,0.0,119.773,0.0,0.0,0.0,0.0,0.0015,0.0,0.0,0.0
2023-06-25 02:30:00,74.6991,1541.48,0.0,0.0,94.84,32.1939,0.0,0.0,120.65,0.0,0.0,122.264,88.6336,89.5975,0.0,24.73,0.0,0,1872.81,0.0,0.0,0.0,0.0,0.001526,141.063,0.0,109.08,39.2271,0.0,0.0,27.4137,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,695.689,675.150024414,0.0,0.0,0.00153,0.0,71.7372,0.0,0.0,0.12371,0.0,339.684,0.0,53.6,132.228,0.0,0.0,0,101.279,0.0,698.801,0.0,0.00093,0.0,41.8937,0.0,118.276,0.0,0.0,0.0,0.0,0.0015,0.0,0.0,0.0
2023-06-25 02:35:00,73.0,1563.13,0.0,0.0,98.03,34.0234,0.0,0.0,108.724,0.0,0.0,139.933,83.0048,84.8981,0.0,24.11,0.0,0,1840.46,0.0,0.0,0.0,0.0,0.001526,142.253,0.0,108.845,39.4453,0.0,0.0,27.709,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,694.81,709.859985352,0.0,0.0,0.00153,0.0,69.1188,0.0,0.0,0.04333,0.0,303.571,0.0,53.5,132.195,0.0,0.0,0,102.447,0.0,677.364,0.0,0.00093,0.0,39.837,0.0,118.508,0.0,0.0,0.0,0.0,0.0015,0.0,0.0,0.0
2023-06-25 02:40:00,73.8975,1580.13,0.0,0.0,98.46,38.6997,0.0,0.0,104.529,0.0,0.0,141.373,84.0742,82.1988,0.0,22.25,0.0,0,1798.51,0.0,0.0,0.0,0.0,0.001526,139.683,0.0,108.204,40.4149,0.0,0.0,27.9705,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,702.892,714.16998291,0.0,0.0,0.00153,0.0,63.772,0.0,0.0,0.12371,0.0,308.243,0.0,53.6,132.063,0.0,0.0,0,103.487,0.0,669.308,0.0,0.00093,0.0,37.9913,0.0,115.842,0.0,0.0,0.0,0.0,0.0015,0.0,0.0,0.0
2023-06-25 02:45:00,74.6991,1559.11,0.0,0.0,99.67,40.3429,0.0,0.0,112.916,0.0,0.0,140.368,81.4948,81.4996,0.0,22.59,0.0,0,1794.49,0.0,0.0,0.0,0.0,0.001526,136.013,0.0,108.661,39.6198,0.0,0.0,27.7367,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,706.114,692.900024414,0.0,0.0,0.00153,0.0,61.5564,0.0,0.0,0.04333,0.0,315.265,0.0,53.4,131.942,0.0,0.0,0,103.711,0.0,685.739,0.0,0.00093,0.0,38.8263,0.0,115.989,0.0,0.0,0.0,0.0,0.0015,0.0,0.0,0.0
2023-06-25 02:50:00,76.5979,1522.53,0.0,0.0,102.08,39.1937,0.0,0.0,113.963,0.0,0.0,138.444,82.9133,85.3981,0.0,23.65,0.0,0,1785.92,0.0,0.0,0.0,0.0,0.001526,138.283,0.0,98.8028,40.0713,0.0,0.0,28.1182,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,694.981,664.450012207,0.0,0.0,0.00153,0.0,58.3246,0.0,0.0,0.13376,0.0,309.339,0.0,53.5,132.052,0.0,0.0,0,103.059,0.0,708.127,0.0,0.00093,0.0,40.4874,0.0,111.59,0.0,0.0,0.0,0.0,0.0015,0.0,0.0,0.0
2023-06-25 02:55:00,76.5979,1500.63,0.0,0.0,102.48,39.1644,0.0,0.0,111.998,0.0,0.0,133.606,87.9353,90.7968,0.0,22.51,0.0,0,1790.99,0.0,0.0,0.0,0.0,0.001526,142.053,0.0,102.186,40.5466,0.0,0.0,27.5921,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,702.672,625.489990234,0.0,0.0,0.00153,0.0,56.9055,0.0,0.0,0.08352,0.0,317.998,0.0,53.6,132.525,0.0,0.0,0,103.312,0.0,739.036,0.0,0.00093,0.0,42.1398,0.0,110.455,0.0,0.0,0.0,0.0,0.0015,0.0,0.0,0.0
2023-06-25 03:00:00,76.3982,1474.19,0.0,0.0,103.37,39.7421,0.0,0.0,109.181,0.0,0.0,130.118,87.3933,90.1994,0.0,23.69,0.0,0,1788.63,0.0,0.0,0.0,0.0,0.001526,139.733,0.0,106.014,40.353,0.0,0.0,27.7675,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,700.182,633.0,0.0,0.0,0.00153,0.0,57.7661,0.0,0.0,0.08352,0.0,313.688,0.0,53.5,132.096,0.0,0.0,0,103.366,0.0,747.093,0.0,0.00093,0.0,40.0128,0.0,108.363,0.0,0.0,0.0,0.0,0.0015,0.0,0.0,0.0
2023-06-25 03:05:00,75.9987,1456.57,0.0,0.0,104.19,39.8928,0.0,0.0,108.197,0.0,0.0,119.867,89.3147,91.1994,0.0,24.03,0.0,0,1791.46,0.0,0.0,0.0,0.0,0.001526,142.313,0.0,107.639,40.0681,0.0,0.0,27.2691,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,707.359,637.929992676,0.0,0.0,0.00153,0.0,57.464,0.0,0.0,0.00565,0.0,298.577,0.0,53.8,132.074,0.0,0.0,0,103.095,0.0,769.359,0.0,0.00093,0.0,38.2989,0.0,107.287,0.0,0.0,0.0,0.0,0.0015,0.0,0.0,0.0
2023-06-25 03:10:00,77.498,1423.31,0.0,0.0,104.99,42.1116,0.0,0.0,109.443,0.0,0.0,113.184,89.4734,91.7968,0.0,25.79,0.0,0,1788.53,0.0,0.0,0.0,0.0,0.001526,140.963,0.0,108.864,39.9563,0.0,0.0,27.2968,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,700.279,573.030029297,0.0,0.0,0.00153,0.0,61.8586,0.0,0.0,0.04333,0.0,294.639,0.0,53.5,132.547,0.0,0.0,0,102.499,0.0,794.995,0.0,0.00093,0.0,40.3029,0.0,103.458,0.0,0.0,0.0,0.0,0.0015,0.0,0.0,0.0
