SETTLEMENTDATE,B2PS,BARCALDN,BARCSF,BARRON,BLUEGSF,BRAEMARA,CALLIDE,CALLIDEC,CHILDSF,CLARESF,CLERMSF,COLUMSF,COOPGWF,CPSA,CSPVPS,DAYDSF,DDPS1,DDSF,DG_QLD1,EMERASF,G/STONE,GANGARR,GERMCRK,HAMISF,HAUGHT11,HAYMSF,HUGSF,KAREEYA,KEPBG,KEPSF,KEPWF,KOGANCK,KS,LILYSF,LRSF,MARYRSF,MBAHNTH,MEWF,MIDDLSF,MILLMERN,MSTUART,NETIC,OAKEY,OAKEYSF,PIONEER,ROMA,RPCG,RRSF,RUGBYR1,SMCSF,SRSF,STANWELL,SWANBANK,TARONG,TARONGN,WANDB1,WARWSF,WDGPH,WHITSF,WIVENHOE,WOOLGSF,YABULU,YARANSF,YARWUN,KABANWF,MOUSF,NEV,EDENVSF,WANDSF,DULAWF,BBATTERY,CHBESS,WDBESS,MCINTYR,TULLYSM1
2024-09-02 08:05:00,0.3827,0.0,7.9,0.0,134.708,0.0,209.5,326.15,46.14,87.6012,56.85,127.732,83.16,0.0,15.237,110.2,0.0,43.8047,0,56.78,444.438,37.496,16.306,40.8,85.8358,34.246,8.305,73.3775,0.0,0.04,34.59,422.304,19.04,56.8852,11.169,18.92,37.0875,63.4901,18.43,622.946,0.0,0.0,0.0,39.73,40.9,0.0,-0.5,78.0377,39.295,43.368,55.62,606.154,0.0,832.3,201.438,,0.09,143.298,0.0,0.0,0.0,0.0,78.83,114.45,18.03,72.447,,133.251,102.813,78.2,0.0,0.01196,-0.23273,0.0,9.869
2024-09-02 08:10:00,0.3827,0.0,7.9,0.0,130.992,0.0,209.5,320.925,45.72,88.9979,56.29,129.147,79.81,0.0,16.462,111.25,0.0,46.1496,0,57.34,440.043,38.103,16.129,41.7,87.3636,33.979,8.918,71.13,0.0,0.02,33.85,403.824,29.54,58.196,11.169,20.22,37.2188,66.0726,19.56,609.289,0.0,0.0,0.0,40.206,42.1,0.0,-0.5,83.552,32.8315,45.744,56.25,590.029,0.0,801.5,193.375,,0.1,334.524,41.0,0.0,0.0,0.0,80.01,114.35,16.644,72.865,,135.273,106.242,75.6,-1.53156,-1.06137,-0.23276,0.05005,10.099
2024-09-02 08:15:00,0.3827,0.0,8.1,0.0,140.76,0.0,209.5,326.975,46.54,90.1898,58.24,130.363,70.01,0.0,16.274,112.526,0.0,48.6175,0,57.96,439.77,38.63,16.485,42.6,88.6129,34.433,9.442,71.465,0.0,0.04,32.18,386.451,22.25,58.196,11.455,21.39,38.4375,67.1621,20.19,609.243,0.0,0.0,0.0,40.521,38.9,0.0,-0.5,87.4887,36.2885,48.121,56.48,604.705,0.0,804.0,199.75,,0.1,244.553,0.0,0.0,0.0,0.0,80.45,114.35,16.85,73.6854,,136.557,109.26,75.7,0.0,0.0,-0.23729,0.36701,10.181
2024-09-02 08:20:00,0.3827,0.0,8.2,0.0,142.175,0.0,209.5,326.7,47.11,90.9189,57.86,131.172,60.57,0.0,17.129,113.857,0.0,50.7146,0,58.66,438.86,39.183,14.514,43.0,89.5263,34.87,9.793,72.1475,0.0,1.37,28.44,376.867,18.52,59.7688,11.558,22.34,37.8,67.9895,20.39,603.841,0.0,0.0,0.0,50.768,38.0,0.0,-0.5,89.6373,39.252,50.501,56.74,606.333,0.0,807.7,201.062,,0.09,198.769,0.0,0.0,0.0,0.0,80.44,115.11,15.952,72.2574,,137.603,111.949,68.3,0.0,0.71759,-0.24385,0.09987,9.916
2024-09-02 08:25:00,0.3827,0.0,8.2,0.0,142.695,0.0,209.5,325.6,47.55,91.9101,59.85,131.98,23.29,0.0,17.947,115.035,0.0,52.6541,0,59.16,440.973,39.43,14.478,43.4,90.2635,35.301,10.236,71.925,0.0,4.27,26.96,368.625,26.96,63.701,11.658,22.98,36.525,68.862,21.02,593.968,0.0,2.21000003815,0.0,42.709,35.4,0.0,-0.5,90.8499,40.5524,52.863,57.16,600.988,0.0,803.2,199.0,,0.09,19.63,0.0,0.0,0.0,0.0,80.45,114.4,16.034,67.4756,,138.689,114.318,59.2,0.0,0.0,-0.2413,0.23824,9.991
2024-09-02 08:30:00,0.3827,0.0,7.8,0.0,143.606,0.0,209.5,322.3,47.78,92.7662,59.15,132.583,0.0,0.0,18.805,116.399,0.0,54.5669,0,59.16,442.012,40.03,14.106,43.8,90.8452,6.189,10.667,71.5825,0.0,10.04,20.63,344.539,0.06,64.2253,0.488,23.11,38.925,69.0667,21.33,589.162,0.0,18.0699996948,0.0,42.176,34.5,0.0,-0.5,91.9714,50.0941,55.161,57.47,599.117,0.0,798.8,197.125,,0.11,12.081,0.0,0.0,0.0,0.0,80.37,115.41,14.314,69.3177,,139.445,115.968,56.3,0.0,-0.02287,-0.24096,0.0,9.95
2024-09-02 08:35:00,0.3827,0.0,8.0,0.0,144.395,0.0,209.5,324.5,46.71,93.4216,60.76,133.293,0.0,0.0,19.282,117.34,0.0,56.4101,0,59.95,447.508,40.491,14.441,44.2,91.5169,36.14,11.145,71.5025,0.0,12.7,18.04,350.699,25.58,64.7496,0.485,23.15,36.6937,68.8906,21.33,593.984,0.0,0.0,0.0,42.481,32.0,0.0,-0.5,94.7668,55.5684,57.395,58.32,604.09,0.0,797.0,199.563,,0.09,12.053,0.0,0.0,0.0,0.0,80.45,115.11,12.5,71.2456,,139.446,117.196,39.1,0.0,0.0,-0.23151,0.10131,10.554
2024-09-02 08:40:00,0.3827,0.0,8.0,0.0,145.196,0.0,209.5,326.15,48.05,94.1629,61.49,133.9,0.11,0.0,21.739,118.508,0.0,58.2123,0,60.29,446.503,41.185,14.555,3.2,92.1149,0.0,11.477,71.7475,0.01,14.31,13.48,342.877,1.87,65.2738,0.485,23.62,35.625,68.8742,21.43,590.901,0.0,0.0,0.0,42.642,29.9,0.0,-0.5,95.0197,57.3747,59.784,58.68,605.282,0.0,798.2,198.25,,0.09,11.991,0.0,0.0,0.0,0.0,80.42,114.86,9.408,68.1344,,139.786,117.712,33.5,0.0,-0.21958,-0.2416,0.29038,9.794
2024-09-02 08:45:00,0.3827,0.0,8.0,0.0,146.022,0.0,210.1,325.6,47.61,94.6913,61.88,134.107,0.03,0.0,22.619,119.44,0.0,59.9081,0,60.59,446.182,41.724,14.025,6.2,92.758,0.0,11.075,71.5,0.01,14.43,12.6,325.068,0.0,65.0117,0.484,23.84,36.2062,69.2716,21.43,595.54,0.0,0.0,0.0,42.864,27.5,0.0,-0.5,97.2343,57.6328,61.919,54.63,605.244,0.0,799.4,198.813,,0.08,0.0,0.0,0.0,0.0,0.0,80.37,114.35,7.028,73.3989,,139.786,118.225,27.1,0.0,0.07,-0.25058,0.0,8.959
2024-09-02 08:50:00,0.3827,0.0,8.0,0.0,146.022,0.0,210.2,327.525,48.25,95.1132,62.15,134.912,0.0,0.0,23.48,119.487,0.0,61.5813,0,60.87,453.052,42.395,14.461,7.7,93.4543,0.0,11.387,72.1175,0.01,14.51,11.55,321.325,0.05,65.0117,0.484,24.02,35.7188,62.9412,21.54,593.282,0.0,0.0,0.0,43.097,26.8,0.0,-0.5,97.7956,57.7556,63.818,59.17,604.231,0.0,801.9,201.25,,0.1,0.0,0.0,0.0,0.0,0.0,80.44,114.0,6.138,68.9176,,140.016,118.835,22.0,0.0,0.0,-0.22696,0.44851,10.141
2024-09-02 08:55:00,0.3827,0.0,7.8,0.0,146.164,0.0,210.1,325.875,48.92,67.5676,62.26,135.115,0.0,0.0,24.514,113.266,0.0,63.191,0,61.21,450.064,42.71,14.274,0.0,11.6096,0.0,11.096,71.85,0.01,14.56,11.18,324.85,0.05,65.2738,0.484,24.24,38.6812,63.1992,21.54,600.453,0.0,0.0,0.0,43.447,26.5,0.0,-0.5,97.1716,57.8601,66.237,59.04,604.975,0.0,801.8,200.875,,0.1,0.0,0.0,0.0,0.0,0.0,80.42,114.0,6.115,67.6707,,140.418,119.342,17.3,0.0,0.6281,-0.23192,0.27701,9.95
2024-09-02 09:00:00,0.3827,0.0,8.0,0.0,146.971,0.0,209.7,323.95,49.06,95.4737,61.0,135.521,0.09,0.0,25.28,108.774,0.0,64.766,0,61.53,447.768,42.944,14.355,0.0,23.6636,0.0,11.537,72.16,0.01,14.59,7.24,320.771,0.05,65.7981,0.482,24.32,36.2062,57.5365,21.64,592.198,0.0,0.0,0.0,43.577,26.4,0.0,-0.5,96.7882,57.6164,68.007,58.6,604.564,0.0,799.6,197.5,,0.08,0.0,0.0,0.0,0.0,0.0,80.45,114.35,3.999,72.1257,,141.042,119.551,16.9,0.0,-0.19944,-0.23379,0.0,9.984
2024-09-02 09:05:00,0.3827,0.0,7.8,0.0,146.496,0.0,209.9,323.95,40.35,42.9711,59.63,135.622,0.0,0.0,25.917,124.318,0.0,66.2221,0,61.89,445.252,43.064,14.403,0.0,6.94118,0.0,11.742,71.0825,0.01,14.65,7.13,320.771,0.05,33.4234,0.484,24.32,34.05,55.3349,21.74,582.829,0.0,22.2900009155,0.0,17.328,25.5,0.0,-0.5,97.9877,57.5242,70.163,59.94,602.924,0.0,795.7,196.188,,0.1,0.0,0.0,0.0,0.0,0.0,80.44,114.4,4.002,67.8666,,141.727,119.656,10.5,0.0,-0.37237,-0.23409,0.0,10.025
2024-09-02 09:10:00,0.3827,0.0,8.0,0.0,145.434,0.0,209.9,321.2,49.65,88.318,59.63,135.723,0.0,0.0,26.844,117.983,0.0,68.2803,0,62.05,441.629,43.379,14.387,0.0,22.1051,0.0,11.742,70.725,0.0,14.67,7.38,323.087,0.05,66.5846,0.484,24.47,37.8938,54.655,21.74,575.23,0.0,0.0,0.0,43.864,23.8,0.0,-0.5,99.4272,57.5263,72.621,59.4,595.541,0.0,792.7,193.938,,0.1,0.0,0.0,0.0,0.0,0.0,80.37,115.01,1.662,77.5826,,142.5,119.555,8.8,0.0,-0.75363,-0.23298,0.30875,9.346
2024-09-02 09:15:00,0.3827,0.0,7.8,0.0,147.339,0.0,209.9,324.225,46.42,41.8877,61.09,135.823,0.0,0.0,27.344,122.981,0.0,69.8081,0,62.04,444.732,43.658,14.409,0.0,6.60966,0.0,11.742,71.5625,0.0,14.68,6.15,324.85,0.05,15.4665,0.484,24.46,37.575,56.5965,21.74,572.361,0.0,9.94999980927,0.0,18.442,21.7,0.0,-0.5,100.568,57.6041,74.616,59.39,600.155,0.0,790.6,198.25,,0.1,0.0,0.0,0.0,0.0,0.0,80.4,115.26,0.205,80.6362,,142.5,119.657,8.8,0.0,-0.46293,-0.24127,0.0,9.374
2024-09-02 09:20:00,0.3827,0.0,3.6,0.0,145.464,0.0,209.2,325.875,51.22,2.2103,62.73,135.823,0.15,0.0,28.003,123.193,0.0,71.2991,0,62.27,449.237,43.757,14.523,0.0,5.70061,0.0,11.742,71.7275,0.0,14.68,6.7,321.761,0.05,2.17907,0.484,24.53,36.6937,57.0081,21.84,564.228,0.0,24.2999992371,0.0,44.122,22.1,0.0,-0.5,101.138,57.8888,76.316,60.14,598.937,0.0,789.6,198.813,,0.1,0.0,0.0,0.0,0.0,0.0,80.39,114.91,0.0,78.09,,142.7,118.913,9.9,0.0,-0.26729,-0.24037,0.38883,9.876
2024-09-02 09:25:00,0.3827,0.0,2.2,0.0,145.683,0.0,210.3,323.125,49.1,2.2199,62.79,135.823,0.0,0.0,28.572,123.2,0.0,72.7654,0,62.15,447.043,44.004,14.942,0.0,5.70061,0.0,11.849,71.49,0.0,14.68,8.74,320.989,0.05,2.17907,0.484,24.57,37.4625,58.9066,21.84,560.016,0.0,66.0500030518,0.0,44.334,20.6,0.0,-0.5,101.91,59.7995,79.449,60.2,599.142,0.0,793.6,197.312,,0.1,0.0,0.0,0.0,0.0,0.0,80.47,114.1,0.0,77.0319,,143.452,18.235,8.8,0.0,-0.11242,-0.2413,0.24714,9.889
2024-09-02 09:30:00,0.3827,0.0,2.2,0.0,146.716,0.0,209.1,323.4,50.01,2.2199,62.87,135.823,0.0,0.0,29.121,125.013,0.0,74.0065,0,62.29,439.059,2.084,15.976,0.0,5.70061,0.0,11.849,71.535,0.0,14.59,7.82,323.087,0.05,2.17907,0.484,24.62,37.9688,63.4696,21.84,560.001,0.0,97.3099975586,0.0,14.735,20.3,0.0,-0.5,102.162,60.0228,71.39,56.63,606.013,0.0,796.2,195.438,,0.11,0.0,0.0,0.0,0.0,0.0,80.52,113.69,0.0,78.5524,,143.726,4.2965,10.1,0.0,0.0,-0.23602,0.0,9.393
2024-09-02 09:35:00,0.3827,0.0,2.2,0.0,143.881,0.0,209.2,320.925,50.08,2.2199,63.01,135.622,0.41,0.0,29.913,124.458,0.0,75.2599,0,62.49,439.968,0.0,16.224,0.0,5.67091,0.0,11.849,70.6975,0.0,14.59,6.9,324.077,0.05,2.17907,0.484,24.58,36.1313,54.7164,21.72,549.35,0.0,123.449996948,0.0,5.032,18.0,0.0,-0.5,102.604,60.0965,83.924,22.3,596.194,0.0,790.2,193.0,,0.1,0.0,0.0,0.0,0.0,0.0,80.42,115.11,0.0,78.64,,143.954,0.0,12.5,0.0,-1.13993,-0.22995,0.0,9.808
2024-09-02 09:40:00,0.3827,0.0,2.2,0.0,142.62,0.0,209.4,317.075,42.68,2.2199,62.95,135.421,0.11,0.0,30.884,125.497,0.0,76.3494,0,62.52,441.034,0.0,16.07,0.0,5.67347,0.0,12.0,66.8125,0.0,14.59,8.03,318.135,0.05,2.17907,0.484,24.49,36.225,60.8788,21.82,546.405,0.0,115.150001526,0.0,4.923,20.5,0.0,-0.5,103.342,60.1498,82.948,2.42,588.798,0.0,789.1,190.75,,0.1,0.0,0.0,0.0,0.0,0.0,80.44,115.11,0.0,78.64,,144.163,0.0,15.3,0.0,-1.23267,-0.23243,0.18716,10.107
2024-09-02 09:45:00,0.3827,0.0,2.2,0.0,139.833,0.0,209.4,324.775,3.45,2.2295,62.89,135.421,0.11,0.0,30.895,127.667,0.0,83.6362,0,62.84,448.649,0.0,15.988,0.0,5.62765,0.0,11.876,71.08,0.0,14.6,7.38,322.751,0.05,2.17907,0.484,23.46,37.1438,57.1167,21.62,554.34,0.0,100.36000061,0.0,44.787,21.4,0.0,-0.5,103.42,60.1068,83.014,2.06,601.437,0.0,794.1,196.938,,0.1,0.0,0.0,0.0,0.0,0.0,80.4,115.41,0.119,78.64,,144.436,0.0,20.3,0.0,-0.2363,-0.23881,0.0,10.303
