SETTLEMENTDATE,B2PS,BARCALDN,BARCSF,BARRON,BLUEGSF,BRAEMARA,CALLIDE,CALLIDEC,CHILDSF,CLARESF,CLERMSF,COLUMSF,COOPGWF,CPSA,CSPVPS,DAYDSF,DDPS1,DDSF,DG_QLD1,EMERASF,G/STONE,GANGARR,GERMCRK,HAMISF,HAUGHT11,HAYMSF,HUGSF,KAREEYA,KEPBG,KEPSF,KEPWF,KOGANCK,KS,LILYSF,LRSF,MARYRSF,MBAHNTH,MEWF,MIDDLSF,MILLMERN,MSTUART,NETIC,OAKEY,OAKEYSF,PIONEER,ROMA,RPCG,RRSF,RUGBYR1,SMCSF,SRSF,STANWELL,SWANBANK,TARONG,TARONGN,WANDB1,WARWSF,WDGPH,WHITSF,WIVENHOE,WOOLGSF,YABULU,YARANSF,YARWUN,KABANWF,MOUSF,NEV,EDENVSF,WANDSF,DULAWF,BBATTERY
2023-07-17 00:00:00,0.33234,0.0,0.0,56.32,0.0,0.0,637.6,0.0,0.0,0.0,0.0,0.0,239.2,0.0,0.0,0.0,252.544,0.0,0,0.0,542.968,0.0,10.9,0.0,0.0,0.0,-0.209,17.3675,0.0,0.0,25.5,762.507,0.0,0.0,-0.029,0.0,41.7188,129.454,0.04,746.104,0.0,0.0,0.0,0.0,-1.2,0.0,-0.2,0.0,0.0,0.0,0.0,805.137,0.2175,1197.4,437.688,0.0,0.0,0.0,0.0,158.56,0.0,0.0,0.0,117.89,101.847,0.56753,,0.0,0.0,58.5,0.0
2023-07-17 00:05:00,0.33234,0.0,0.0,47.32,0.0,0.0,641.4,0.0,0.0,0.0,0.0,0.0,248.08,0.0,0.0,0.0,258.645,0.0,0,0.0,490.103,0.0,10.7,0.0,0.0,0.0,-0.209,17.515,0.0,0.0,25.89,763.715,0.0,0.0,-0.029,0.0,42.2625,127.828,0.04,720.208,0.0,0.0,0.0,0.0,-1.2,0.0,-0.2,0.0,0.0,0.0,0.0,767.402,0.2175,1225.7,442.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.48,94.251,0.56753,,0.0,0.0,58.5,0.0
2023-07-17 00:10:00,0.33234,0.0,0.0,38.48,0.0,0.0,642.5,0.0,0.0,0.0,0.0,0.0,244.12,0.0,0.0,0.0,259.822,0.0,0,0.0,462.76,0.0,10.5,0.0,0.0,0.0,-0.209,17.85,0.0,0.0,27.03,761.953,0.0,0.0,-0.029,0.0,42.7688,129.593,0.04,675.193,0.0,0.0,0.0,0.0,-1.2,0.0,-0.2,0.0,0.0,0.0,0.0,724.411,0.2175,1230.1,442.375,4.71556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.08,84.476,0.56753,,0.0,0.0,58.4,0.0
2023-07-17 00:15:00,0.33234,0.0,0.0,33.72,0.0,0.0,637.9,0.0,0.0,0.0,0.0,0.0,261.52,0.0,0.0,0.0,253.293,0.0,0,0.0,461.167,0.0,11.0,0.0,0.0,0.0,-0.209,17.5275,0.0,0.0,27.24,761.953,0.0,0.0,-0.029,0.0,42.6562,127.914,0.04,687.416,0.0,0.0,0.0,0.0,-1.3,0.0,-0.2,0.0,0.0,0.0,0.0,682.292,0.2175,1226.0,439.937,2.03626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.24,86.652,0.56753,,0.0,0.0,58.5,0.0
2023-07-17 00:20:00,0.33234,0.0,0.0,28.0,0.0,0.0,641.5,0.0,0.0,0.0,0.0,0.0,278.17,0.0,0.0,0.0,257.082,0.0,0,0.0,451.611,0.0,11.0,0.0,0.0,0.0,-0.209,17.62,0.0,0.0,26.88,761.835,0.0,0.0,-0.029,0.0,43.0875,125.268,0.04,678.718,0.0,0.0,0.0,0.0,-1.3,0.0,-0.2,0.0,0.0,0.0,0.0,655.579,0.2175,1231.3,442.375,6.43031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.53,89.209,0.56753,,0.0,0.0,58.5,0.0
2023-07-17 00:25:00,0.33234,0.0,0.0,28.0,0.0,0.0,646.9,0.0,0.0,0.0,0.0,0.0,291.42,0.0,0.0,0.0,260.208,0.0,0,0.0,451.939,0.0,10.4,0.0,0.0,0.0,-0.209,17.465,0.0,0.0,25.28,763.715,0.0,0.0,-0.029,0.0,42.6,124.449,0.04,686.592,0.0,0.0,0.0,0.0,-1.3,0.0,-0.2,0.0,0.0,0.0,0.0,643.992,0.2175,1232.3,442.375,8.3594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.59,102.308,0.56753,,0.0,0.0,58.5,0.0
2023-07-17 00:30:00,0.33234,0.0,0.0,28.0,0.0,0.0,638.4,0.0,0.0,0.0,0.0,0.0,293.99,0.0,0.0,0.0,253.185,0.0,0,0.0,453.778,0.0,10.7,0.0,0.0,0.0,-0.209,17.67,0.0,0.0,25.2,763.044,0.0,0.0,-0.029,0.0,42.3,118.587,0.04,692.681,0.0,0.0,0.0,0.0,-1.3,0.0,-0.2,0.0,0.0,0.0,0.0,617.1,0.2175,1227.7,441.25,8.14506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.89,98.903,0.56753,,0.0,0.0,58.5,0.0
2023-07-17 00:35:00,0.33234,0.0,0.0,28.0,0.0,0.0,645.3,0.0,0.0,0.0,0.0,0.0,288.5,0.0,0.0,0.0,258.727,0.0,0,0.0,454.447,0.0,11.0,0.0,0.0,0.0,-0.209,17.4825,0.0,0.0,25.11,764.806,0.0,0.0,-0.029,0.0,42.2437,118.272,0.04,692.299,0.0,0.0,0.0,0.0,-1.3,0.0,-0.2,0.0,0.0,0.0,0.0,631.046,0.2175,1195.8,442.75,14.361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.38,109.06,0.56753,,0.0,0.0,58.5,0.0
2023-07-17 00:40:00,0.33234,0.0,0.0,28.0,0.0,0.0,643.1,0.0,0.0,0.0,0.0,0.0,298.44,0.0,0.0,0.0,258.676,0.0,0,0.0,453.702,0.0,10.9,0.0,0.0,0.0,-0.209,17.3975,0.0,0.0,25.26,768.667,0.0,0.0,-0.029,0.0,43.05,125.129,0.04,712.838,0.0,0.0,0.0,0.0,-1.3,0.0,-0.2,0.0,0.0,0.0,0.0,629.995,0.2175,1188.1,441.625,10.1813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.38,105.83,0.56753,,0.0,0.0,58.6,0.0
2023-07-17 00:45:00,0.33234,0.0,0.0,28.0,0.0,0.0,638.0,0.0,0.0,0.0,0.0,0.0,297.86,0.0,0.0,0.0,253.544,0.0,0,0.0,454.413,0.0,10.8,0.0,0.0,0.0,-0.209,17.47,0.0,0.0,25.17,764.034,0.0,0.0,-0.029,0.0,41.5688,122.827,0.04,694.42,0.0,0.0,0.0,0.0,-1.3,0.0,-0.2,0.0,0.0,0.0,0.0,617.075,0.2175,1186.8,439.75,7.07334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.09,119.306,0.56753,,0.0,0.0,58.7,0.0
