SETTLEMENTDATE,BANGOWF,BAYSW,BERYLSF,BHILLGT,BOCOROCK,BODWF,BOMENSF,BROKENH,CAPTL_WF,COLEASF,COLONGRA,COLWF0,CROOKWF,CRURWF,CRWASF,CULLERIN,DARLSF1,DG_NSW1,ERARING,ERGT01,FINLYSF,GNNDHSF,GOONSF,GRIFSF,GULLRGWF,GULLRSF,GULLRWF,GUNNING,HEZ1,HILLSTN,HUMENSW,JEMALNG,JUNEESF,LIDDELL,LIMOSF1,LIMOSF2,MANSLR,METZSF,MLSP,MOLNGSF,MOREESF,MP,NETIC,NEVERSF,NYNGAN,PARSF,ROYALLA,SAPHWF,SEBSF,SHOALHAV,SITHE,SNOWY1,SNOWY2,SNOWY3,SNOWY6,STWF,SUNRSF,SUNTPSF,TALLAWAR,TARALGA,URANQ,VP,WAGGNSF,WALGRV,WELLSF,WOODLWN,WRSF,WRWF,QBYNB,WSTWYSF
2022-11-21 00:00:00,121.596,1263.37,0.0,0,108.11,7.4226,0.0,0.0,123.271,0.0,0.0,134.049,87.8132,42.5984,0.0,-0.05,0.0,0,811.133,0.0,0.0,0.0,0.0,0.001526,147.103,0.0,103.5,0.0,0.0,0.0,55.838,0.0,0.0,938.701,0.0,0.0,0.0,0.0,0.027,0.0,0.0,510.689,240.330001831,0.0,0.0,0.00153,0.0,90.2129,0.0,0.0,0.12371,0.0,285.017,66.7,0.0,87.0076,0.0,0.0,0,0.0,0.0,1190.51,0.0,0.00093,0.0,45.093,0.0,66.79,0.0,0.0
2022-11-21 00:05:00,122.597,1289.38,0.0,0,108.3,7.56076,0.0,0.0,121.373,0.0,0.0,133.524,87.3347,43.0984,0.0,0.0,0.0,0,867.994,0.0,0.0,0.0,0.0,0.001526,145.583,0.0,105.316,0.0,0.0,0.0,55.312,0.0,0.0,955.657,0.0,0.0,0.0,0.0,0.027,0.0,0.0,510.152,90.1200027466,0.0,0.0,0.00153,0.0,81.7807,0.0,0.0,0.12371,0.0,281.035,67.6,0.0,91.545,0.0,0.0,0,0.0,0.0,1191.0,0.0,7.42313,0.0,44.3195,0.0,55.8169,0.0,0.0
2022-11-21 00:10:00,121.595,1289.84,0.0,0,107.66,7.43098,0.0,0.0,120.584,0.0,0.0,127.207,86.5742,46.696,0.0,-0.04,0.0,0,907.301,0.0,0.0,0.0,0.0,0.001526,145.393,0.0,106.477,0.0,0.0,0.0,55.9856,0.0,0.0,947.746,0.0,0.0,0.0,0.0,0.027,0.0,0.0,505.122,98.0899963379,0.0,0.0,0.00153,0.0,80.8194,0.0,0.0,0.12371,0.0,278.51,67.0,0.0,98.1149,0.0,0.0,0,0.0,0.0,1189.66,0.0,0.00093,0.0,44.6535,0.0,61.857,0.0,0.0
2022-11-21 00:15:00,123.397,1294.94,0.0,0,107.78,7.08141,0.0,0.0,122.553,0.0,0.0,129.114,85.1948,45.4968,0.0,-0.04,0.0,0,897.316,0.0,0.0,0.0,0.0,0.001526,146.683,0.0,106.439,0.0,0.0,0.0,56.3671,0.0,0.0,948.918,0.0,0.0,0.0,0.0,0.027,0.0,0.0,491.865,59.3600006104,0.0,0.0,0.00153,0.0,78.677,0.0,0.0,0.08352,0.0,283.876,67.3,0.0,101.026,0.0,0.0,0,0.0,0.0,1192.39,0.0,0.00093,0.0,45.1809,0.0,61.2393,0.0015,0.0
2022-11-21 00:20:00,121.996,1284.32,0.0,0,107.88,8.48178,0.0,0.0,122.877,0.0,0.0,125.525,86.1421,44.7977,0.0,-0.03,0.0,0,841.065,0.0,0.0,0.0,0.0,0.001526,147.793,0.0,104.7,0.0,0.0,0.0,55.4288,0.0,0.0,953.002,0.0,0.0,0.0,0.0,0.027,0.0,0.0,477.021,143.399993896,0.0,0.0,0.00153,0.0,78.1094,0.0,0.0,0.14381,0.0,279.289,67.0,0.0,104.872,0.0,0.0,0,0.0,0.0,1187.39,0.0,0.00093,0.0,45.0402,0.0,56.0281,0.0,0.0
2022-11-21 00:25:00,123.494,1294.16,0.0,0,107.79,10.0224,0.0,0.0,120.517,0.0,0.0,122.068,86.3545,47.6961,0.0,-0.04,0.0,0,808.008,0.0,0.0,0.0,0.0,0.001526,143.343,0.0,104.052,0.0,0.0,0.0,55.1951,0.0,0.0,959.978,0.0,0.0,0.0,0.0,0.027,0.0,0.0,463.789,194.240005493,0.0,0.0,0.00153,0.0,68.6152,0.0,0.0,0.08352,0.0,278.843,67.3,0.0,108.629,0.0,0.0,0,0.0,0.0,1190.95,0.0,0.0,0.0,44.9963,0.0,59.3057,0.0025,0.0
2022-11-21 00:30:00,120.797,1280.27,0.0,0,107.83,11.0816,0.0,0.0,118.947,0.0,0.0,112.757,85.1533,46.8996,0.0,-0.05,0.0,0,771.777,0.0,0.0,0.0,0.0,0.001526,143.933,0.0,101.151,0.0,0.0,0.0,55.0197,0.0,0.0,945.823,0.0,0.0,0.0,0.0,0.027,0.0,0.0,445.039,206.13999939,0.0,0.0,0.00153,0.0,67.2602,0.0,0.0,0.12371,0.0,275.753,67.0,0.0,106.992,0.0,0.0,0,0.0,0.0,1192.91,0.0,0.0,0.0,45.1105,0.0,58.9053,0.0055,0.0
2022-11-21 00:35:00,123.497,1300.31,0.0,0,107.93,11.4018,0.0,0.0,118.682,0.0,0.0,115.599,84.9653,50.6964,0.0,-0.04,0.0,0,752.197,0.0,0.0,0.0,0.0,0.001526,142.283,0.0,99.3995,0.0,0.0,0.0,54.9889,0.0,0.0,957.341,0.0,0.0,0.0,0.0,0.027,0.0,0.0,438.52,238.449996948,0.0,0.0,0.00153,0.0,62.3163,0.0,0.0,0.12371,0.0,250.238,67.9,0.0,105.399,0.0,0.0,0,0.0,0.0,1192.93,0.0,0.00093,0.0,44.8644,0.0,63.7076,0.0,0.0
2022-11-21 00:40:00,124.396,1298.6,0.0,0,108.16,10.0119,0.0,0.0,118.158,0.0,0.0,114.42,82.9535,52.3956,0.0,-0.03,0.0,0,798.682,0.0,0.0,0.0,0.0,0.001526,142.593,0.0,98.917,0.0,0.0,0.0,55.4873,0.0,0.0,955.364,0.0,0.0,0.0,0.0,0.027,0.0,0.0,447.553,224.839996338,0.0,0.0,0.00153,0.0,58.883,0.0,0.0,0.12371,0.0,258.034,67.9,0.0,101.839,0.0,0.0,0,0.0,0.0,1193.44,0.0,0.00093,0.0,44.4338,0.0,63.1193,0.0,0.0
2022-11-21 00:45:00,124.699,1296.14,0.0,0,107.35,8.80204,0.0,0.0,118.748,0.0,0.0,108.782,82.7448,57.5995,0.0,-0.05,0.0,0,827.051,0.0,0.0,0.0,0.0,0.001526,136.653,0.0,99.2408,0.0,0.0,0.0,55.0782,0.0,0.0,950.31,0.0,0.0,0.0,0.0,0.027,0.0,0.0,448.969,162.38999939,0.0,0.0,0.00153,0.0,55.6329,0.0,0.0,0.12371,0.0,253.694,67.6,0.0,100.862,0.0,0.0,0,0.0,0.0,1193.1,0.0,0.0,0.0,42.7023,0.0,64.7343,0.0035,0.0
2022-11-21 00:50:00,122.993,1287.25,0.0,0,107.48,8.42107,0.0,0.0,118.752,0.0,0.0,107.727,82.0429,57.0995,0.0,-0.06,0.0,0,802.686,0.0,0.0,0.0,0.0,0.001526,138.043,0.0,100.872,0.0,0.0,0.0,55.4012,0.0,0.0,942.985,0.0,0.0,0.0,0.0,0.027,0.0,0.0,426.874,173.190002441,0.0,0.0,0.00153,0.0,48.3452,0.0,0.0,0.12371,0.0,246.092,66.7,0.0,101.466,0.0,0.0,0,0.0,0.0,1189.83,0.0,0.00093,0.0,44.9611,0.0,61.9339,0.0035,0.0
