SETTLEMENTDATE,B2PS,BARCALDN,BARCSF,BARRON,BLUEGSF,BRAEMARA,CALLIDE,CALLIDEC,CHILDSF,CLARESF,CLERMSF,COLUMSF,COOPGWF,CPSA,CSPVPS,DAYDSF,DDPS1,DDSF,DG_QLD1,EMERASF,G/STONE,GANGARR,GERMCRK,HAMISF,HAUGHT11,HAYMSF,HUGSF,KAREEYA,KEPBG,KEPSF,KEPWF,KOGANCK,KS,LILYSF,LRSF,MARYRSF,MBAHNTH,MEWF,MIDDLSF,MILLMERN,MSTUART,NETIC,OAKEY,OAKEYSF,PIONEER,ROMA,RPCG,RRSF,RUGBYR1,SMCSF,SRSF,STANWELL,SWANBANK,TARONG,TARONGN,WANDB1,WARWSF,WDGPH,WHITSF,WIVENHOE,WOOLGSF,YABULU,YARANSF,YARWUN,KABANWF,MOUSF,NEV,EDENVSF,WANDSF,DULAWF,BBATTERY
2023-10-30 00:00:00,0.25178,0.0,0.0,30.92,0.0,0.0,317.9,0.0,0.0,0.0,0.0,0.57055,246.16,0.0,0.0,0.0,0.0,0.0,0,0.0,602.472,0.0,13.9,0.0,0.0,0.0,-0.181,85.6775,0.0,0.0,38.42,601.235,0.0,0.0,0.023,0.0,45.8062,81.2442,0.0,843.046,0.0,0.0,0.0,0.0,36.9,0.0,22.5,0.0,0.0,0.0,0.0,923.51,-0.58,1041.4,439.0,0.0,0.0,0.0,0.0,178.78,0.0,0.0,0.0,115.36,105.699,0.0,,0.0,0.0,172.9,0.0
2023-10-30 00:05:00,0.25178,0.0,0.0,30.92,0.0,0.0,322.9,0.0,0.0,0.0,0.0,0.57055,246.93,0.0,0.0,0.0,0.0,0.0,0,0.0,562.447,0.0,13.9,0.0,0.0,0.0,-0.181,86.125,0.0,0.0,35.84,609.829,0.0,0.0,0.023,0.0,45.75,81.0557,0.0,844.785,0.0,0.0,0.0,0.0,37.1,0.0,21.1,0.0,0.0,0.0,0.0,937.75,-0.58,1047.1,443.875,9.37342,0.0,0.0,0.0,181.84,0.0,0.0,0.0,115.41,109.516,0.0,,0.0,0.0,172.9,0.0
2023-10-30 00:10:00,0.25178,0.0,0.0,30.92,0.0,0.0,319.5,0.0,0.0,0.0,0.0,0.57055,248.41,0.0,0.0,0.0,0.0,0.0,0,0.0,633.391,0.0,14.5,0.0,0.0,0.0,-0.181,86.04,0.0,0.0,32.22,601.352,0.0,0.0,0.023,0.0,45.6187,90.0915,0.0,844.572,0.0,0.0,0.0,0.0,38.5,0.0,22.6,0.0,0.0,0.0,0.0,941.262,-0.58,1045.6,441.062,0.0,0.0,0.0,0.0,177.78,0.0,0.0,0.0,115.56,115.853,0.0,,0.0,0.0,172.9,0.0
2023-10-30 00:15:00,0.25178,0.0,0.0,30.92,0.0,0.0,319.4,0.0,0.0,0.0,0.0,0.57055,246.81,0.0,0.0,0.0,0.0,0.0,0,0.0,575.483,0.0,14.1,0.0,0.0,0.0,-0.181,86.16,0.0,0.0,32.16,601.352,0.0,0.0,0.023,0.0,45.7312,86.9581,0.0,844.007,0.0,0.0,0.0,0.0,34.2,0.0,20.0,0.0,0.0,0.0,0.0,928.111,-0.58,1046.7,441.062,0.0,0.0,0.0,0.0,179.68,0.0,0.0,0.0,116.67,109.392,0.0,,0.0,0.0,173.4,0.0
2023-10-30 00:20:00,0.25178,0.0,0.0,30.92,0.0,0.0,319.7,0.0,0.0,0.0,0.0,0.57055,252.77,0.0,0.0,0.0,0.0,0.0,0,0.0,553.882,0.0,13.5,0.0,0.0,0.0,-0.181,85.86,0.0,0.0,28.39,601.57,0.0,0.0,0.023,0.0,45.7688,77.0171,0.0,843.183,0.0,0.0,0.0,0.0,37.0,0.0,18.9,0.0,0.0,0.0,0.0,928.291,-0.58,1045.2,439.75,0.0,0.0,0.0,0.0,179.54,0.0,0.0,0.0,116.17,98.55,0.0,,0.0,0.0,173.2,0.0
2023-10-30 00:25:00,0.25178,0.0,0.0,31.0,0.0,0.0,319.9,0.0,0.0,0.0,0.0,0.57055,252.94,0.0,0.0,0.0,0.0,0.0,0,0.0,554.579,0.0,13.6,0.0,0.0,0.0,-0.181,86.0725,0.0,0.0,26.31,603.669,0.0,0.0,0.023,0.0,45.7688,81.4121,0.0,844.053,0.0,0.0,0.0,0.0,35.8,0.0,21.5,0.0,0.0,0.0,0.0,931.546,-0.58,1048.1,442.188,0.0,0.0,0.0,0.0,180.16,0.0,0.0,0.0,116.02,99.893,0.0,,0.0,0.0,173.2,0.0
2023-10-30 00:30:00,0.25178,0.0,0.0,31.0,0.0,0.0,316.6,0.0,0.0,0.0,0.0,0.57055,253.89,0.0,0.0,0.0,0.0,0.0,0,0.0,553.868,0.0,14.1,0.0,0.0,0.0,-0.181,85.725,0.0,0.0,25.34,594.42,0.0,0.0,0.023,0.0,45.7688,91.3367,0.0,837.537,0.0,0.0,0.0,0.0,40.9,0.0,21.5,0.0,0.0,0.0,0.0,918.344,-0.58,1037.8,436.938,0.0,0.0,0.0,0.0,176.91,0.0,0.0,0.0,115.87,101.329,0.0,,0.0,0.0,173.0,0.0
2023-10-30 00:35:00,0.25178,0.0,0.0,20.72,0.0,0.0,320.5,0.0,0.0,0.0,0.0,0.57055,252.97,0.0,0.0,0.0,0.0,0.0,0,0.0,554.9,0.0,14.1,0.0,0.0,0.0,-0.181,85.8,0.0,0.0,30.45,603.215,0.0,0.0,0.023,0.0,45.8438,84.607,0.0,844.74,0.0,0.0,0.0,0.0,38.3,0.0,19.1,0.0,0.0,0.0,0.0,886.492,-0.58,1046.5,442.188,0.0,0.0,0.0,0.0,180.35,0.0,0.0,0.0,115.31,90.043,0.0,,0.0,0.0,173.1,0.0
2023-10-30 00:40:00,0.25178,0.0,0.0,10.64,0.0,0.0,319.0,0.0,0.0,0.0,0.0,0.57055,249.77,0.0,0.0,0.0,0.0,0.0,0,0.0,553.321,0.0,14.5,0.0,0.0,0.0,-0.181,86.0225,0.0,0.0,35.26,602.561,0.0,0.0,0.023,0.0,45.8438,93.0324,0.0,844.099,0.0,0.0,0.0,0.0,38.5,0.0,22.1,0.0,0.0,0.0,0.0,912.448,-0.58,1044.5,439.375,0.0,0.0,0.0,0.0,180.47,0.0,0.0,0.0,116.32,97.952,0.0,,0.0,0.0,172.7,0.0
2023-10-30 00:45:00,0.25178,0.0,0.0,5.92,0.0,0.0,321.2,0.0,0.0,0.0,0.0,0.57055,250.14,0.0,0.0,0.0,0.0,0.0,0,0.0,553.055,0.0,15.0,0.0,0.0,0.0,-0.181,85.8625,0.0,0.0,36.62,602.779,0.0,0.0,0.023,0.0,45.8438,95.6539,0.0,845.838,0.0,0.0,0.0,0.0,39.7,0.0,23.6,0.0,0.0,0.0,0.0,904.667,-0.58,1047.4,442.75,0.0,0.0,0.0,0.0,180.63,0.0,0.0,0.0,114.55,96.386,0.0,,0.0,0.0,172.8,0.0
2023-10-30 00:50:00,0.25178,0.0,0.0,0.0,0.0,0.0,320.8,0.0,0.0,0.0,0.0,0.57055,248.69,0.0,0.0,0.0,0.0,0.0,0,0.0,555.379,0.0,15.0,0.0,0.0,0.0,-0.181,86.275,0.0,0.0,38.77,602.561,0.0,0.0,0.023,0.0,45.9,94.9002,0.0,844.434,0.0,0.0,0.0,0.0,37.2,0.0,19.3,0.0,0.0,0.0,0.0,932.174,-0.58,1048.5,443.875,0.0,0.0,0.0,0.0,181.46,0.0,0.0,0.0,115.01,96.655,0.0,,0.0,0.0,173.1,0.0
2023-10-30 00:55:00,0.25178,0.0,0.0,0.0,0.0,0.0,322.2,0.0,0.0,0.0,0.0,0.57055,244.79,0.0,0.0,0.0,0.0,0.0,0,0.0,554.641,0.0,14.6,0.0,0.0,0.0,-0.181,86.335,0.0,0.0,39.23,604.978,0.0,0.0,0.023,0.0,45.7125,98.4678,0.0,845.503,0.0,0.0,0.0,0.0,40.3,0.0,21.1,0.0,0.0,0.0,0.0,927.381,-0.58,1050.6,443.312,0.0,0.0,0.0,0.0,183.09,0.0,0.0,0.0,114.91,102.91,0.0,,0.0,0.0,173.0,0.0
2023-10-30 01:00:00,0.25178,0.0,0.0,0.0,0.0,0.0,319.5,0.0,0.0,0.0,0.0,0.57055,244.77,0.0,0.0,0.0,0.0,0.0,0,0.0,557.587,0.0,14.2,0.0,0.0,0.0,-0.181,86.05,0.0,0.0,38.59,598.045,0.0,0.0,0.023,0.0,45.8813,92.8235,0.0,842.222,0.0,0.0,0.0,0.0,42.5,0.0,17.1,0.0,0.0,0.0,0.0,930.226,-0.58,1042.2,438.438,0.0,0.0,0.0,0.0,177.3,0.0,0.0,0.0,114.96,110.475,0.0,,0.0,0.0,173.1,0.0
2023-10-30 01:05:00,0.25178,0.0,0.0,0.0,0.0,0.0,321.2,0.0,0.0,0.0,0.0,0.57055,244.36,0.0,0.0,0.0,0.0,0.0,0,0.0,558.271,0.0,13.6,0.0,0.0,0.0,-0.181,85.99,0.0,0.0,39.13,602.561,0.0,0.0,0.023,0.0,48.3562,92.074,0.0,844.251,0.0,0.0,0.0,0.0,41.2,0.0,16.0,0.0,0.0,0.0,0.0,900.092,-0.58,1036.7,442.75,0.0,0.0,0.0,0.0,161.44,0.0,0.0,0.0,115.97,107.477,0.0,,0.0,0.0,172.8,0.0
2023-10-30 01:10:00,0.25178,0.0,0.0,0.0,0.0,0.0,320.4,0.0,0.0,0.0,0.0,0.57055,245.03,0.0,0.0,0.0,0.0,0.0,0,0.0,575.771,0.0,13.7,0.0,0.0,0.0,-0.181,86.1,0.0,0.0,38.39,605.532,0.0,0.0,0.023,0.0,47.5687,88.1009,0.0,844.846,0.0,0.0,0.0,0.0,40.4,0.0,16.0,0.0,0.0,0.0,0.0,863.933,-0.58,1048.5,441.437,0.0,0.0,0.0,0.0,160.32,0.0,0.0,0.0,115.76,100.736,0.0,,0.0,0.0,173.2,0.0
2023-10-30 01:15:00,0.25178,0.0,0.0,0.0,0.0,0.0,319.4,0.0,0.0,0.0,0.0,0.57055,244.33,0.0,0.0,0.0,0.0,0.0,0,0.0,552.61,0.0,14.2,0.0,0.0,0.0,-0.181,86.105,0.0,0.0,38.57,602.225,0.0,0.0,0.023,0.0,45.5813,82.8047,0.0,843.626,0.0,0.0,0.0,0.0,38.1,0.0,17.5,0.0,0.0,0.0,0.0,829.35,-0.58,1046.9,439.75,0.0,0.0,0.0,0.0,159.08,0.0,0.0,0.0,116.77,102.623,0.0,,0.0,0.0,172.7,0.0
2023-10-30 01:20:00,0.25178,0.0,0.0,0.0,0.0,0.0,322.0,0.0,0.0,0.0,0.0,0.57055,243.92,0.0,0.0,0.0,0.0,0.0,0,0.0,554.032,0.0,14.2,0.0,0.0,0.0,-0.181,85.7275,0.0,0.0,38.86,606.304,0.0,0.0,0.023,0.0,43.275,83.2635,0.0,845.182,0.0,0.0,0.0,0.0,40.4,0.0,16.0,0.0,0.0,0.0,0.0,803.714,-0.58,1048.3,443.688,0.0,0.0,0.0,0.0,162.98,0.0,0.0,0.0,115.31,93.046,0.0,,0.0,0.0,172.6,0.0
2023-10-30 01:25:00,0.25178,0.0,0.0,0.0,0.0,0.0,323.2,0.0,0.0,0.0,0.0,0.57055,242.87,0.0,0.0,0.0,0.0,0.0,0,0.0,599.512,0.0,14.2,0.0,0.0,0.0,-0.181,86.465,0.0,0.0,39.58,609.929,0.0,0.0,0.023,0.0,43.8562,87.9001,0.0,845.289,0.0,0.0,0.0,0.0,38.6,0.0,14.7,0.0,0.0,0.0,0.0,803.42,-0.58,1049.3,443.688,0.0,0.0,0.0,0.0,162.87,0.0,0.0,0.0,116.02,88.924,0.0,,0.0,0.0,173.1,0.0
