SETTLEMENTDATE,ADPBA1,ADPPV,AGLHAL,ANGASTON,BARKIPS,BLUFF,BNGSF,BOWWBA,BOWWPV,CANUNDA1,CATHROCK,CLEMGPWF,DALNTH,DG_SA1,DRYCGT,HALLWF,HALLWF2,HORNSDAL,HORNSDAL2,HORNSDAL3,HORNSDPR,HVWWBA,HVWWPV,LADBROKE,LBB,LGAPWF,LGAPWF2,LKBONNY1,LKBONNY3,LKBONNY_2,LONSDALE,MAPS2PV,MAPS3PV,MBPS2PV,MINTARO,MTMILLAR,MWPSPV,NBHWF,NETIC,NPPPPS,OSBORNE,PAREPW,PORTLCN,QUARANTN,SNAPPER1,SNOWNTH,SNOWSTH,SNOWTOWN,SNUG,STANVAC,STARFHILL,TBSF,TORRIS,WATERLWF,WGWF,WPWF,CBWWBA
2022-07-25 00:50:00,0.0,0.0,0.0,0.0,0.0,24.7,0.0,0.0,0.0,25.9303,24.0,51.0728,0.0,0,0.0,45.45,60.5,34.7,13.4,27.2,0.0,0.0,0.0,0.02,2.1,0.0,0.0,51.5316,16.3001,76.5212,0.0,0.0,0,0.0,0.08545,57.1,0.0,24.8,411.359985352,0.0,0.0,91.42,0.0,0.0,0.0,61.8,88.0,75.2171,0.0,0,4.7986,0.0,79.0,109.1,64.2,14.19,0.0
2022-07-25 00:55:00,0.0,0.0,0.0,0.0,0.0,22.6,0.0,0.0,0.0,27.8325,27.9,52.0093,0.0,0,0.0,41.45,53.99,35.0,13.9,25.7,0.0,0.0,0.0,0.03,4.95,1.05,0.0,54.6574,18.5329,88.1704,0.0,0.0,0,0.0,0.08545,55.2,0.0,21.8,419.299987793,0.0,0.0,82.43,0.0,0.0,0.0,54.1,69.4,77.3202,0.0,0,5.39843,0.0,89.0,109.3,59.5,20.3,0.0
2022-07-25 01:00:00,0.0,0.0,0.0,0.0,0.0,20.3,0.0,0.0,0.0,31.6369,25.5,48.6957,0.0,0,0.0,45.73,49.2,34.2,15.6,26.9,0.0,0.0,0.0,0.03,0.0,2.14,1.36,53.9429,18.5329,89.0916,0.0,0.0,0,0.0,0.08545,52.8,0.0,22.9,457.140014648,0.0,0.0,68.59,0.0,0.0,0.0,55.5,62.6,75.0782,0.0,0,7.49781,0.0,79.0,113.9,51.3,19.47,0.0
2022-07-25 01:05:00,0.0,0.0,0.0,0.0,0.0,20.1,0.0,0.0,0.0,35.2411,24.6,47.1829,0.0,0,0.0,41.56,47.16,37.3,21.5,27.0,0.0,0.0,0.0,0.03,3.15,4.35,1.18,54.1215,23.2778,104.157,0.0,0.0,0,0.0,0.08545,52.8,0.0,24.2,445.720001221,0.0,0.0,59.87,0.0,0.0,0.0,54.9,46.9,72.6597,0.0,0,8.59749,0.0,82.0,110.9,47.0,18.28,0.0
2022-07-25 01:10:00,0.0,0.0,0.0,0.0,0.0,18.1,0.0,0.0,0.0,35.8418,28.5,47.327,0.0,0,0.0,46.54,50.05,48.6,27.7,42.6,6.1,0.0,0.0,0.03,3.6,4.59,1.68,52.8712,24.0593,107.048,0.0,0.0,0,0.0,0.08545,52.8,0.0,25.9,474.0,0.0,0.0,50.58,0.0,0.0,0.0,57.2,34.6,72.2889,0.0,0,5.99825,0.0,81.0,110.4,50.4,17.46,0.0
2022-07-25 01:15:00,0.0,0.0,0.0,0.0,0.0,16.3,0.0,0.0,0.0,32.3377,29.4,44.7337,0.0,0,0.0,54.26,53.96,52.3,30.9,45.9,0.0,0.0,0.0,0.02,1.05,5.1,2.41,51.8888,29.4741,113.254,0.0,0.0,0,0.0,0.08545,52.3,0.0,31.9,467.820007324,0.0,0.0,52.55,0.0,0.0,0.0,52.2,32.9,71.3255,0.0,0,5.89828,0.0,80.0,109.9,55.8,15.06,0.0
2022-07-25 01:20:00,0.0,0.0,0.0,0.0,0.0,13.6,0.0,0.0,0.0,34.7405,29.2,37.7463,0.0,0,0.0,59.77,52.75,52.8,35.1,49.6,2.4,0.0,0.0,0.03,11.85,6.34,3.67,53.7643,29.6973,109.883,0.0,0.0,0,0.0,0.08545,51.8,0.0,39.8,412.700012207,0.0,0.0,54.4,0.0,0.0,0.0,49.8,37.6,69.5769,0.0,0,7.1979,0.0,84.0,108.2,51.0,9.99,0.0
2022-07-25 01:25:00,0.0,0.0,0.0,0.0,0.0,14.4,0.0,0.0,0.0,32.4378,29.3,32.7759,0.0,0,0.0,66.22,54.96,52.2,38.7,52.1,0.4,0.0,0.0,0.03,1.8,6.68,4.78,51.9781,27.0737,104.413,0.0,0.0,0,0.0,0.08545,49.9,0.0,39.8,403.190002441,0.0,0.0,59.9,0.0,0.0,0.0,63.1,44.3,68.2338,0.0,0,7.59778,0.0,81.0,105.1,48.2,7.15,0.0
2022-07-25 01:30:00,0.0,0.0,0.0,0.0,0.0,17.4,0.0,0.0,0.0,31.6369,35.1,37.3141,0.0,0,0.0,69.31,57.43,45.8,39.7,43.8,0.0,0.0,0.0,0.03,0.0,7.18,4.35,50.9957,27.6319,103.492,0.0,0.0,0,0.0,0.08545,47.5,0.0,47.6,346.959991455,0.0,0.0,65.56,0.0,0.0,0.0,78.0,51.9,63.7531,0.0,0,10.0971,0.0,79.0,105.6,60.2,6.34,0.0
2022-07-25 01:35:00,0.0,0.0,0.0,0.0,0.0,20.8,0.0,0.0,0.0,29.8348,33.8,38.7548,0.0,0,0.0,72.98,62.54,53.9,38.6,48.5,2.2,0.0,0.0,0.04,0.0,7.49,4.11,42.9578,25.399,92.7861,0.0,0.0,0,0.0,0.08545,47.5,0.0,54.2,290.059997559,0.0,0.0,63.76,0.0,0.0,0.0,75.8,67.5,59.8557,0.0,0,11.0968,0.0,86.0,107.0,66.7,8.14,0.0
2022-07-25 01:40:00,0.0,0.0,0.0,0.0,0.0,25.6,0.0,0.0,0.0,26.0304,40.4,28.742,0.0,0,0.0,72.84,65.59,55.7,41.7,56.9,0.0,0.0,0.0,0.03,0.0,7.04,4.58,39.3855,26.348,88.1809,0.0,0.0,0,0.0,0.08545,46.0,0.0,60.4,248.410003662,0.0,0.0,71.05,0.0,0.0,0.0,72.8,64.2,64.6664,0.0,0,9.99708,0.0,80.0,107.5,69.8,10.25,0.0
2022-07-25 01:45:00,0.742,0.0,0.0,0.0,0.0,26.1,0.0,0.0,0.0,24.6287,46.7,22.0427,0.0,0,0.0,75.2,64.96,69.6,55.2,65.8,8.6,0.0,0.0,0.03,0.0,9.77,4.26,43.4937,25.8456,85.2673,0.0,0.0,0,0.0,0.08545,45.6,0.0,72.4,228.88999939,0.0,0.0,69.13,0.0,0.0,0.0,73.5,75.4,63.174,0.0,0,12.2964,0.0,87.0,112.7,76.5,9.29,0.0
2022-07-25 01:50:00,0.913,0.0,0.0,0.0,0.0,29.3,0.0,0.0,0.0,24.7288,40.6,10.373,0.0,0,0.0,74.23,64.84,75.4,61.7,70.2,4.6,0.0,0.0,0.03,3.45,13.89,4.33,47.6019,23.5011,78.8314,0.0,0.0,0,0.0,0.08545,48.4,0.0,84.0,180.059997559,0.0,0.0,59.72,0.0,0.0,0.0,73.2,72.9,63.3594,0.0,0,9.49723,0.0,84.0,115.7,83.6,14.11,0.0
2022-07-25 01:55:00,0.602,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,24.3284,44.4,3.88989,0.0,0,0.0,76.07,64.17,78.2,65.1,75.6,0.0,0.0,0.0,0.03,1.05,19.24,6.93,48.6736,25.1199,77.9382,0.0,0.0,0,0.0,0.08545,49.9,0.0,93.7,121.849998474,0.0,0.0,58.89,0.0,0.0,0.0,69.0,84.5,60.711,0.0,0,7.09793,0.0,80.0,116.0,87.6,18.02,0.0
2022-07-25 02:00:00,0.25,0.0,0.0,0.0,0.0,29.7,0.0,0.0,0.0,25.6299,44.2,3.45768,0.0,0,0.0,75.02,62.31,81.4,69.3,75.9,0.0,0.0,0.0,0.02,0.9,29.74,7.88,58.2298,23.9477,83.8607,0.0,0.0,0,0.0,0.08545,48.9,0.0,108.0,80.8700027466,0.0,0.0,52.24,0.0,0.0,0.0,68.7,90.8,66.2523,0.0,0,5.99825,0.0,80.0,115.6,91.5,18.12,0.0
2022-07-25 02:05:00,1.301,0.0,0.0,0.0,0.0,30.8,0.0,0.0,0.0,25.6299,42.9,5.97891,0.0,0,0.0,79.69,60.59,77.2,75.0,68.8,8.5,0.0,0.0,0.03,3.0,29.49,10.52,61.9808,25.2874,94.6281,0.0,0.0,0,0.0,0.08545,43.6,0.0,108.0,18.8299999237,0.0,0.0,44.36,0.0,0.0,0.0,59.5,93.9,62.5391,0.0,0,5.09851,0.0,85.0,115.2,92.6,20.66,0.0
2022-07-25 02:10:00,0.001,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,32.2376,41.8,8.71624,0.0,0,0.0,81.66,58.57,75.7,72.5,70.0,8.5,0.0,0.0,0.03,0.9,30.67,13.68,66.6248,25.0083,103.448,0.0,0.0,0,0.0,0.12818,43.6,0.0,113.6,8.47000026703,0.0,0.0,41.59,0.0,0.0,0.0,51.1,95.0,56.3261,0.0,0,5.39843,0.0,79.0,115.1,97.2,22.69,0.0
2022-07-25 02:15:00,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,35.4413,42.0,9.07641,0.0,0,0.0,83.32,60.43,77.6,76.4,74.1,0.0,0.001,0.0,0.03,0.0,31.3,16.31,65.7318,28.86,113.16,0.0,0.0,0,0.0,0.08545,42.7,0.0,117.6,0.0,0.0,0.0,36.94,0.0,0.0,0.0,53.9,95.6,54.2149,0.0,0,5.09851,0.0,80.0,118.8,99.5,27.49,0.0
2022-07-25 02:20:00,0.553,0.0,0.0,0.0,0.0,25.1,0.0,0.0,0.0,40.3471,42.5,11.1654,0.0,0,0.0,83.08,63.68,82.9,76.4,72.8,0.0,0.001,0.0,0.03,0.0,32.64,19.52,70.0186,32.8792,123.185,0.0,0.0,0,0.0,0.08545,44.6,0.0,116.1,0.0,0.0,0.0,32.46,0.0,0.0,0.0,58.6,93.6,59.6891,0.0,0,6.29816,0.0,83.0,113.6,93.1,32.6,0.0
2022-07-25 02:25:00,0.0,0.0,0.0,0.0,0.0,25.9,0.0,0.0,0.0,40.5473,37.6,11.9578,0.0,0,0.0,84.83,63.18,83.2,76.5,72.6,0.0,0.0,0.0,0.04,0.0,35.66,18.96,67.25,32.4884,119.914,0.0,0.0,0,0.0,0.08545,46.5,0.0,120.6,0.0,0.0,0.0,27.65,0.0,0.0,0.0,62.4,97.2,61.5596,0.0,0,7.29787,0.0,84.0,110.1,95.4,35.69,0.0
2022-07-25 02:30:00,0.0,0.0,0.0,0.0,0.0,26.6,0.0,0.0,0.0,37.744,35.3,8.35606,0.0,0,0.0,85.95,64.57,86.6,79.2,82.3,0.0,0.0,0.0,0.03,0.0,38.52,24.05,50.1026,34.8888,105.992,0.0,0.0,0,0.0,0.08545,43.6,0.0,119.8,0.0,0.0,0.0,19.06,0.0,0.0,0.0,71.7,101.5,65.9285,0.0,0,7.59778,0.0,85.0,110.2,90.6,39.06,0.0
2022-07-25 02:35:00,0.0,0.0,0.0,0.0,0.0,32.1,0.0,0.0,0.0,25.3295,34.1,4.82634,0.0,0,0.0,86.18,65.97,93.4,84.3,85.2,0.0,0.0,0.0,0.03,5.55,41.51,23.62,35.9917,30.3114,81.1976,0.0,0.0,0,0.0,0.08545,40.3,0.0,118.7,0.0,0.0,0.0,13.34,0.0,0.0,0.0,69.8,101.7,69.2517,0.0,0,8.89741,0.0,84.0,110.3,88.4,46.12,0.0
2022-07-25 02:40:00,0.0,0.0,0.0,0.0,0.0,33.2,0.0,0.0,0.0,21.6252,31.0,7.85181,0.0,0,0.0,86.57,66.83,95.3,81.5,85.2,0.0,0.0,0.0,0.03,0.0,44.05,23.56,33.3124,22.5521,57.8214,0.0,0.0,0,0.0,0.08545,37.4,0.0,115.9,0.0,0.0,0.0,10.92,0.0,0.0,0.0,66.9,97.0,65.386,0.0,0,9.09735,0.0,81.0,112.3,87.2,54.16,0.0
2022-07-25 02:45:00,0.078,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,20.4238,32.8,13.7587,0.0,0,0.0,86.18,67.77,90.7,78.1,89.6,7.9,0.0,0.0,0.03,18.6,48.67,24.65,30.8118,19.2586,58.2291,0.0,0.0,0,0.0,0.08545,37.9,0.0,115.7,0.0,0.0,0.0,7.23,0.0,0.0,0.0,60.2,94.5,62.7652,0.0,0,10.7969,0.0,84.0,114.5,83.4,50.27,0.0
2022-07-25 02:50:00,2.993,0.0,0.0,0.0,0.0,29.3,0.0,0.0,0.0,20.3237,31.9,19.7376,0.0,0,0.0,82.73,68.26,93.2,77.1,90.2,11.3,0.0,0.0,0.03,16.8,48.92,30.23,33.4017,17.9189,61.796,0.0,0.0,0,0.0,0.08545,41.2,0.0,119.1,3.48000001907,0.0,0.0,7.49,0.0,0.0,0.0,60.1,91.3,57.0173,0.0,0,12.4964,0.0,86.0,112.9,80.3,48.76,0.0
2022-07-25 02:55:00,0.0,0.0,0.0,0.0,0.0,31.7,0.0,0.0,0.0,23.8278,31.8,23.4114,0.0,0,0.0,82.57,68.61,91.9,73.8,86.1,0.0,0.0,0.0,0.02,0.0,50.95,28.84,40.9037,19.9285,73.7356,0.0,0.0,0,0.0,0.08545,41.7,0.0,116.2,0.0,0.0,0.0,7.5,0.0,0.0,0.0,57.2,86.8,52.4817,0.0,0,12.8962,0.0,80.0,110.1,81.0,47.37,0.0
2022-07-25 03:00:00,0.945,0.0,0.0,0.0,0.0,30.6,0.0,0.0,0.0,25.9303,29.5,25.9326,0.0,0,0.0,81.98,68.25,87.8,69.5,81.1,0.0,0.0,0.0,0.03,0.0,48.39,28.28,40.5465,19.2028,76.7275,0.0,0.0,0,0.0,0.08545,46.0,0.0,110.7,0.0,0.0,0.0,8.97,0.0,0.0,0.0,56.9,85.4,47.9306,0.0,0,13.896,0.0,81.0,105.2,80.6,48.47,0.0
2022-07-25 03:05:00,2.137,0.0,0.0,0.0,0.0,30.9,0.0,0.0,0.001,25.9303,30.3,24.0597,0.0,0,0.0,82.0,68.38,82.4,66.7,76.8,0.0,0.0,0.0,0.03,0.0,49.66,29.77,40.4572,20.0401,79.7919,0.0,0.0,0,0.0,0.08545,50.8,0.0,107.2,0.0,0.0,0.0,9.82,0.0,0.0,0.0,48.9,79.7,44.5874,0.0,0,15.7954,0.0,81.0,101.7,77.9,52.6,0.0
2022-07-25 03:10:00,0.112,0.0,0.0,0.0,0.0,31.7,0.0,0.0,0.001,27.8325,36.0,21.5385,0.0,0,0.0,79.82,68.26,81.1,66.5,70.5,0.0,0.0,0.0,0.03,0.0,49.43,29.31,35.8131,18.9795,78.2347,0.0,0.0,0,0.0,0.08545,52.3,0.0,102.1,0.0,0.0,0.0,9.15,0.0,0.0,0.0,44.4,73.2,42.4311,0.0,0,17.9947,0.0,86.0,97.9,75.7,58.46,0.0
2022-07-25 03:15:00,0.417,0.0,0.0,0.0,0.0,36.7,0.0,0.0,0.001,26.4308,32.1,22.9792,0.0,0,0.0,80.18,68.35,73.1,63.3,67.9,0.0,0.001,0.0,0.03,0.0,54.53,27.91,35.4558,20.0401,78.4914,0.0,0.0,0,0.0,0.08545,56.1,0.0,100.0,16.7900009155,0.0,0.0,7.93,0.0,0.0,0.0,43.2,74.9,45.5701,0.0,0,19.9942,0.0,81.0,96.8,83.7,56.67,0.0
2022-07-25 03:20:00,0.0,0.0,0.0,0.0,0.0,36.2,0.0,0.0,0.001,24.5286,35.0,25.9326,0.0,0,0.0,78.68,68.33,74.7,64.3,64.9,0.0,0.001,0.0,0.03,0.0,65.63,37.57,36.081,22.4405,81.6561,0.0,0.0,0,0.0,0.08545,52.8,0.0,89.7,22.4200000763,0.0,0.0,12.26,0.0,0.0,0.0,46.9,76.6,49.0889,0.0,0,19.9942,0.0,80.0,99.7,85.8,54.93,0.0
2022-07-25 03:25:00,0.0,0.0,0.0,0.0,0.0,36.1,0.0,0.0,0.001,26.2306,37.4,27.0852,0.0,0,0.0,78.45,68.26,72.0,62.9,67.2,0.0,0.0,0.0,0.03,0.0,63.59,36.78,39.2068,23.4453,80.9024,0.0,0.0,0,0.0,0.08545,52.8,0.0,88.9,0.0,0.0,0.0,17.01,0.0,0.0,0.0,53.4,79.6,44.7184,0.0,0,18.5946,0.0,79.0,106.7,86.1,55.94,0.0
2022-07-25 03:30:00,0.268,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.001,26.2306,42.4,29.9666,0.0,0,0.0,72.67,68.39,68.3,58.6,64.5,0.0,0.0,0.0,0.03,4.95,63.9,43.71,39.0282,22.5521,83.2692,0.0,0.0,0,0.0,0.08545,53.2,0.0,82.8,0.0,0.0,0.0,22.19,0.0,0.0,0.0,51.8,77.6,44.6742,0.0,0,16.7951,0.0,88.0,110.3,86.9,61.27,0.0
2022-07-25 03:35:00,0.0,0.0,0.0,0.0,0.0,35.1,0.0,0.0,0.001,24.5286,43.3,31.6234,0.0,0,0.0,71.23,68.45,62.6,57.8,62.9,0.0,0.001,0.0,0.03,4.65,67.05,43.31,40.2786,20.4309,72.6972,0.0,0.0,0,0.0,0.08545,53.7,0.0,81.8,0.0,0.0,0.0,25.06,0.0,0.0,0.0,53.0,79.5,46.5673,0.0,0,18.6945,0.0,80.0,113.0,85.4,63.28,0.0
2022-07-25 03:40:00,0.0,0.0,0.0,0.0,0.0,35.9,0.0,0.0,0.001,22.2259,40.2,32.7039,0.0,0,0.0,71.58,68.4,58.6,56.0,64.4,0.0,0.001,0.0,0.02,3.15,51.6,41.61,34.0269,18.3096,71.5698,0.0,0.0,0,0.0,0.08545,50.8,0.0,78.2,0.0,0.0,0.0,23.83,0.0,0.0,0.0,52.1,82.8,48.0037,0.0,0,17.9947,0.0,81.0,114.5,85.1,64.3,0.0
2022-07-25 03:45:00,0.0,0.0,0.0,0.0,0.0,34.3,0.0,0.0,0.001,21.5251,43.5,31.7674,0.0,0,0.0,72.29,68.41,57.6,51.0,57.9,0.0,0.0,0.0,0.03,1.95,49.53,36.47,33.491,20.8775,66.9423,0.0,0.0,0,0.0,0.08545,53.7,0.0,79.6,0.0,0.0,0.0,24.16,0.0,0.0,0.0,55.5,90.4,58.1493,0.0,0,21.8936,0.0,79.0,120.4,85.6,64.31,0.0
2022-07-25 03:50:00,0.0,0.0,0.0,0.0,0.0,33.9,0.0,0.0,0.001,22.0257,40.2,26.5809,0.0,0,0.0,73.49,68.33,53.7,48.1,58.7,0.0,0.0,0.0,0.03,0.0,50.3,34.52,32.5086,22.4405,66.8306,0.0,0.0,0,0.0,0.08545,52.3,0.0,77.7,28.7399997711,0.0,0.0,20.04,0.0,0.0,0.0,60.7,97.7,67.5576,0.0,0,20.1941,0.0,80.0,120.5,81.0,64.48,0.0
2022-07-25 03:55:00,0.0,0.0,0.0,0.0,0.0,34.2,0.0,0.0,0.001,21.7253,41.9,23.1953,0.0,0,0.0,73.75,68.44,54.6,46.6,56.7,0.0,0.0,0.0,0.04,0.0,45.75,37.86,30.7225,21.3799,65.9766,0.0,0.0,0,0.0,0.08545,53.7,0.0,78.1,19.2399997711,0.0,0.0,14.65,0.0,0.0,0.0,60.8,102.0,69.6005,0.0,0,20.1941,0.0,84.0,119.2,77.3,59.91,0.0
2022-07-25 04:00:00,0.0,0.0,0.0,0.0,0.0,33.2,0.0,0.0,0.001,20.5239,40.1,24.4199,0.0,0,0.0,75.01,67.5,50.1,46.6,55.7,0.0,0.0,0.0,0.03,0.0,39.84,33.36,30.4545,20.5425,64.5923,0.0,0.0,0,0.0,0.08545,52.8,0.0,74.4,0.0,0.0,0.0,13.34,0.0,0.0,0.0,64.8,105.9,77.2999,0.0,0,18.3946,0.0,80.0,115.5,74.6,55.67,0.0
2022-07-25 04:05:00,0.0,0.0,0.0,0.0,0.0,31.3,0.0,0.001,0.0,19.5228,41.7,17.1443,0.0,0,0.0,74.52,67.56,45.0,48.6,52.6,0.0,0.001,0.0,0.04,0.0,33.32,30.65,30.008,18.4771,62.4993,0.0,0.0,0,0.0,0.12818,53.2,0.0,72.2,29.7299995422,0.0,0.0,16.95,0.0,0.0,0.0,84.0,112.7,80.0499,0.0,0,17.4949,0.0,84.0,110.1,72.2,53.7,0.0
2022-07-25 04:10:00,0.0,0.0,0.0,0.0,0.0,30.3,0.0,0.001,0.0,17.9209,41.6,18.0088,0.0,0,0.0,71.85,67.61,43.3,45.9,48.0,12.9,0.001,0.0,0.03,0.0,33.47,28.25,25.989,17.9189,58.1231,0.0,0.0,0,0.0,0.08545,53.7,0.0,73.4,0.0,0.0,0.0,22.95,0.0,0.0,0.0,86.0,112.4,83.1479,0.0,0,17.195,0.0,82.0,108.5,67.8,50.64,0.0
2022-07-25 04:15:00,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.001,0.0,16.7195,40.8,18.585,0.0,0,0.0,69.58,67.07,45.0,42.7,48.2,7.0,0.0,0.0,0.02,6.0,38.72,29.5,23.7563,16.1884,54.59,0.0,0.0,0,0.0,0.08545,52.8,0.0,72.9,25.7299995422,0.0,0.0,24.67,0.0,0.0,0.0,90.9,113.2,84.4447,0.0,0,17.195,0.0,80.0,102.0,62.6,47.77,0.0
2022-07-25 04:20:00,0.0,0.0,0.0,0.0,0.0,32.7,0.0,0.001,0.0,17.5204,42.4,26.2928,0.0,0,0.0,65.35,67.81,46.2,42.3,46.4,0.0,0.0,0.0,0.03,0.0,44.26,36.25,23.3991,14.6812,53.7193,0.0,0.0,0,0.0,0.08545,53.2,0.0,72.2,127.309997559,0.0,0.0,27.61,0.0,0.0,0.0,76.0,115.7,73.6541,0.0,0,18.4946,0.0,81.0,96.9,61.7,47.15,0.0
2022-07-25 04:25:00,0.0,0.0,0.0,0.0,0.0,37.4,0.0,0.001,0.0,16.0187,42.2,26.653,0.0,0,0.0,65.67,67.73,42.7,40.2,43.7,0.0,0.0,0.0,0.03,0.0,48.69,42.61,22.4167,14.0113,52.5806,0.0,0.0,0,0.0,0.08545,51.3,0.0,79.6,97.3899993896,0.0,0.0,30.45,0.0,0.0,0.0,77.7,115.868,81.5067,0.0,0,18.5946,0.0,81.0,91.5,62.5,46.54,0.0
