SETTLEMENTDATE,B2PS,BARCALDN,BARCSF,BARRON,BLUEGSF,BRAEMARA,CALLIDE,CALLIDEC,CHILDSF,CLARESF,CLERMSF,COLUMSF,COOPGWF,CPSA,CSPVPS,DAYDSF,DDPS1,DDSF,DG_QLD1,EMERASF,G/STONE,GANGARR,GERMCRK,HAMISF,HAUGHT11,HAYMSF,HUGSF,KAREEYA,KEPBG,KEPSF,KEPWF,KOGANCK,KS,LILYSF,LRSF,MARYRSF,MBAHNTH,MEWF,MIDDLSF,MILLMERN,MSTUART,NETIC,OAKEY,OAKEYSF,PIONEER,ROMA,RPCG,RRSF,RUGBYR1,SMCSF,SRSF,STANWELL,SWANBANK,TARONG,TARONGN,WANDB1,WARWSF,WDGPH,WHITSF,WIVENHOE,WOOLGSF,YABULU,YARANSF,YARWUN,KABANWF,MOUSF,NEV,EDENVSF,WANDSF,DULAWF,BBATTERY,CHBESS,WDBESS,MCINTYR
2024-08-19 16:45:00,288.333,0.0,7.0,33.16,61.9957,94.8619,209.7,0.0,8.77,65.9272,35.36,41.6455,7.44,0.0,10.776,80.709,536.169,20.1042,0,27.38,903.137,33.035,11.16,30.9,73.474,25.319,7.227,64.5375,0.0,10.79,0.0,701.459,37.06,30.0155,7.138,4.82,48.3562,49.4223,12.02,807.293,0.0,0.0,0.0,18.442,-0.8,0.0,13.6,47.2176,38.6847,26.355,2.25,801.984,0.2175,1322.0,438.25,,2.66,195.062,29.5,173.68,31.8,120.33,23.67,80.72,43.125,31.318,,43.5274,37.5819,0.1,32.3761,0.01284,0.01036,0.0
2024-08-19 16:50:00,325.777,0.0,6.6,47.72,51.8764,108.271,210.7,0.0,7.34,59.7443,31.43,36.669,7.61,0.0,9.722,59.233,544.247,17.5811,0,24.74,957.141,28.107,11.013,27.7,68.3049,22.542,6.421,64.155,0.0,9.89,0.49,701.123,34.79,26.2144,6.874,4.21,46.3687,43.8743,10.53,806.866,0.0,0.0,0.0,14.736,-0.8,16.0254,13.6,44.8028,34.4433,23.948,2.25,804.381,0.2175,1319.4,438.25,,2.96,173.062,23.3,179.43,24.0,157.5,21.18,79.35,46.897,26.7437,,35.9425,31.962,0.0,0.0,-0.06286,0.01036,0.0
2024-08-19 16:55:00,327.005,0.0,5.9,56.4,44.0935,112.663,210.5,0.0,5.56,51.0812,27.91,29.9038,9.0,0.0,8.662,48.745,560.126,15.0661,0,18.91,989.099,23.558,11.402,23.9,62.4681,19.34,5.893,64.8925,0.0,9.03,1.13,709.818,31.87,22.5444,8.36,2.16,45.7875,44.0402,9.14,809.918,39.9988,0.0,0.0,12.439,-0.8,40.4697,13.6,41.0345,30.9842,21.545,2.15,820.134,0.2175,1338.9,442.0,,3.84,129.761,18.9,203.51,16.683,155.16,12.56,80.67,47.023,21.9886,,27.8351,26.492,0.0,0.97273,0.67437,0.01036,0.0
2024-08-19 17:00:00,325.887,0.0,5.5,59.6,35.0385,147.607,210.5,0.0,3.98,43.1043,25.0,24.8557,12.04,0.0,7.668,60.989,559.429,12.2639,0,15.79,1044.77,19.446,12.14,20.0,56.4736,19.187,5.157,64.7125,0.0,8.49,2.2,700.569,29.19,18.8744,7.733,2.16,45.9187,41.4003,7.76,810.147,44.0013,0.0,0.0,9.159,-0.8,68.9202,13.6,36.4599,27.3428,19.248,2.42,839.053,0.2175,1322.9,438.062,,2.17,113.397,19.9,262.35,8.883,156.33,12.74,78.75,43.034,18.3198,,21.1718,21.4176,0.2,47.1409,49.5044,0.01036,0.0
2024-08-19 17:05:00,329.765,0.0,4.9,56.08,27.3451,141.994,210.5,0.0,2.6,39.8397,20.73,18.6988,15.68,2.16,6.627,53.522,574.962,9.65786,0,13.27,1103.69,15.766,12.373,16.9,50.3931,16.652,4.602,64.4075,0.0,7.45,0.93,703.876,26.52,15.3354,7.07,1.67,43.875,57.4157,6.06,807.965,42.9974,0.0,0.0,6.374,-0.8,68.5142,13.6,31.3988,23.6831,16.863,1.31,824.902,0.2175,1324.6,439.0,,2.31,87.925,17.8,350.43,5.926,155.97,8.86,80.82,46.236,14.274,,14.4957,16.9116,1.6,-0.75637,-0.51888,0.01036,0.0
2024-08-19 17:10:00,328.365,0.0,4.2,59.04,19.2745,205.881,210.4,0.0,1.58,28.9741,16.89,13.998,17.05,9.2925,5.602,45.719,572.977,6.6839,0,11.88,1121.28,12.374,12.213,14.0,43.0141,13.711,4.064,63.985,0.0,6.5,0.96,695.4,25.52,11.4033,6.262,0.94,43.875,54.4215,5.62,804.318,42.0,0.0,0.0,4.228,-0.8,68.4871,13.6,27.285,19.5697,14.454,1.22,809.418,0.2175,1305.0,433.75,,1.43,63.239,12.7,357.93,3.558,155.97,5.84,79.4,40.706,10.5957,,9.60107,12.591,3.0,46.2291,99.0582,0.01036,0.0
2024-08-19 17:15:00,329.624,2.47,3.6,56.92,12.7161,229.764,210.4,0.0,0.95,27.0909,13.41,9.18926,18.6,23.6025,4.677,38.38,588.155,3.77549,0,8.38,1122.98,9.039,12.4,11.2,34.9307,11.82,3.565,64.2675,0.0,5.66,0.85,702.55,21.75,8.51968,5.642,0.66,44.1,52.3469,4.49,808.316,44.9986,0.0,0.0,2.666,-0.8,68.054,13.6,22.5741,15.8147,12.375,0.88,821.429,0.2175,1322.0,440.312,,1.02,12.681,11.9,363.43,1.958,155.97,3.41,80.21,35.728,7.30452,,5.58982,8.81321,3.8,20.191,-0.0176,0.01036,0.0
2024-08-19 17:20:00,331.618,16.44,2.8,60.08,7.26963,296.224,210.4,0.0,0.54,20.4933,9.91,3.41476,19.87,32.31,3.753,31.421,592.958,2.08858,0,6.58,1110.71,6.29,12.241,8.4,26.7172,9.69,3.002,64.525,0.0,4.94,0.04,703.977,18.95,5.89824,4.786,0.43,41.5312,49.2995,3.33,807.66,44.0013,0.0,0.0,1.491,-0.8,68.0269,13.6,17.7141,12.3244,10.083,0.54,820.416,0.2175,1319.5,438.625,,1.08,8.964,9.2,377.02,0.0,156.78,2.06,79.61,40.116,1.30456,,2.44972,6.06043,5.3,19.8448,-0.06956,0.01036,0.0
2024-08-19 17:25:00,330.923,31.18,2.3,60.08,1.80714,341.336,210.4,0.0,0.28,13.5388,7.0,0.99071,23.39,41.76,2.93,25.013,601.611,0.58294,0,4.79,1104.35,4.25,12.781,6.1,18.5272,7.638,2.36,64.345,0.0,4.12,0.84,700.133,16.21,4.03046,0.846,0.27,43.7063,51.5195,2.2,805.752,42.9974,0.0,0.0,0.854,-0.8,68.2435,13.6,13.5987,9.2119,7.981,0.27,817.686,0.2175,1316.4,437.875,,0.58,5.567,6.8,366.18,0.0,155.88,1.03,80.06,34.653,0.4574,,0.86409,3.71349,6.0,47.0484,-0.65714,0.01036,0.0
2024-08-19 17:30:00,330.923,35.6,1.9,60.08,0.0,340.491,210.4,0.0,0.0,8.79616,4.46,0.78981,23.64,41.76,2.13,18.576,613.794,0.0,0,1.62,1092.7,2.311,12.989,4.3,11.8262,5.568,1.829,64.2525,0.0,3.44,0.95,702.449,13.9,2.50675,3.396,0.17,43.8,42.0434,1.34,808.285,44.0013,0.0,0.0,0.438,-0.8,68.5412,13.6,8.878,5.79763,5.771,0.0,822.967,0.2175,1321.2,439.188,,0.0,3.046,4.7,362.0,0.0,156.15,0.43,79.2,36.368,0.0,,0.0,2.19813,6.0,47.2225,54.1283,0.01036,0.0
2024-08-19 17:35:00,332.021,36.59,1.1,60.08,0.0,341.313,210.3,0.0,0.0,7.32416,2.22,0.0,26.49,42.795,1.478,12.694,619.497,0.0,0,1.1,1083.8,0.0,12.91,2.8,6.9335,3.723,1.418,64.2575,1.71,2.75,0.91,700.687,11.56,0.0,2.132,0.07,43.875,47.5423,0.67,806.24,42.9974,0.0,0.0,0.118,-0.8,68.3247,13.6,6.05541,1.10547,3.26,0.0,813.059,0.2175,1314.2,439.0,,0.0,0.0,3.1,361.59,0.0,155.61,0.01,78.7,28.951,0.0,,0.0,0.36826,6.8,39.4052,-0.35752,0.01036,0.0
2024-08-19 17:40:00,330.218,36.28,0.9,60.08,0.0,341.83,210.4,0.0,0.0,4.60262,0.96,0.0,28.55,42.795,0.914,7.928,632.065,0.0,0,0.76,1081.1,0.0,13.922,0.0,3.84128,2.255,1.0,64.2925,2.0,2.02,0.88,699.361,9.03,0.0,1.832,0.0,41.1375,49.709,0.35,813.916,42.9974,0.0,0.0,0.0,-0.8,68.1623,13.6,3.46513,0.27854,0.0,0.0,819.775,0.2175,1321.7,440.125,,0.0,0.0,0.0,362.49,0.0,156.24,0.0,80.16,24.809,0.0,,0.0,0.0,7.6,30.4051,39.3797,0.01036,0.0
2024-08-19 17:45:00,330.218,34.52,0.5,60.08,0.0,341.125,210.7,0.0,0.0,2.31795,0.14,0.0,29.31,42.795,0.517,4.211,635.287,0.0,0,0.46,1080.05,0.0,15.199,0.0,2.04038,0.0,0.727,64.8125,2.0,1.43,0.78,705.958,6.62,0.0,1.057,0.0,41.25,44.7529,0.13,811.856,46.9999,0.0,0.0,0.0,-0.8,68.2435,13.6,0.0,0.0,0.0,0.0,828.145,0.2175,1329.9,441.437,,0.0,0.0,0.0,362.3,0.0,156.69,0.0,78.8,24.032,0.0,,0.0,0.0,9.5,42.2268,0.18818,0.01036,0.0
2024-08-19 17:50:00,330.752,36.7,0.1,65.92,0.0,341.219,211.6,0.0,0.0,0.0,0.0,0.0,30.47,42.795,0.384,0.0,632.162,0.0,0,0.18,1081.08,0.0,16.481,0.0,0.0,0.0,0.323,64.5875,2.0,0.92,2.5,706.176,4.57,0.0,0.36,0.0,41.1938,49.4715,0.02,810.742,46.9999,0.0,0.0,0.0,-0.8,68.6225,13.6,0.0,0.0,0.0,0.0,843.809,0.2175,1330.3,440.125,,0.0,0.0,0.0,450.65,0.0,155.88,0.0,79.2,26.97,0.0,,0.0,0.0,12.0,4.26263,99.9979,0.01036,0.0
2024-08-19 17:55:00,330.863,36.7,0.1,65.92,0.0,341.524,210.1,0.0,0.0,0.0,0.0,0.0,34.16,42.795,0.154,0.0,626.576,0.0,0,0.0,1081.97,0.0,15.901,0.0,0.0,0.0,0.223,64.4975,2.0,0.54,2.87,702.114,2.88,0.0,0.259,0.0,41.2312,45.5045,0.02,806.164,42.0,0.0,0.0,0.0,-0.8,68.7307,13.6,0.0,0.0,0.0,0.0,832.273,0.2175,1314.5,437.312,,0.0,0.0,0.0,460.25,0.0,156.42,0.0,79.05,29.11,0.0,,0.0,0.0,13.1,47.0484,99.2955,0.01036,0.0
2024-08-19 18:00:00,331.839,36.91,0.1,65.92,0.0,341.524,210.1,0.0,0.0,0.0,0.0,0.0,36.29,42.795,0.056,0.0,628.972,0.0,0,0.0,1073.32,0.0,15.797,0.0,0.0,0.0,0.121,64.63,2.0,0.26,4.02,704.648,1.33,0.0,0.158,0.0,41.25,45.0212,0.02,808.194,46.0025,0.0,0.0,0.0,-0.8,68.6225,13.6,0.0,0.0,0.0,0.0,838.746,0.2175,1321.4,439.375,,0.0,0.0,0.0,462.31,0.0,156.33,0.0,79.4,29.555,0.0,,0.0,0.0,15.1,45.9991,100.006,0.01036,0.0
2024-08-19 18:05:00,331.578,36.91,0.1,65.92,0.0,340.773,210.1,0.0,0.0,0.0,0.0,0.0,35.98,42.795,0.0,0.0,627.563,0.0,0,0.0,1060.49,0.0,16.4,0.0,0.0,0.0,0.021,64.335,2.0,0.08,6.51,700.905,0.24,0.0,0.058,0.0,43.2937,46.508,0.02,807.919,44.0013,0.0,0.0,0.0,-0.8,68.6225,13.6,0.0,0.0,0.0,0.0,833.631,0.2175,1316.6,439.0,,0.0,0.0,0.0,458.24,0.0,156.33,0.0,80.72,36.329,0.0,,0.0,0.0,16.6,47.1371,99.5267,0.01036,0.0
2024-08-19 18:10:00,330.621,36.91,0.1,65.92,0.0,341.172,210.3,0.0,0.0,0.0,0.0,0.0,37.23,42.795,0.0,0.0,627.795,0.0,0,0.0,1061.75,0.0,16.639,0.0,0.0,0.0,0.021,64.27,2.0,0.01,11.77,697.498,0.0,0.0,0.058,0.0,43.2562,48.8448,0.02,808.087,42.9974,0.0,0.0,0.0,-0.8,68.7037,13.6,0.0,0.0,0.0,0.0,824.364,0.2175,1315.3,439.0,,0.0,0.0,0.0,454.71,0.0,156.24,0.0,80.11,35.743,0.0,,0.0,0.0,17.7,47.7696,99.8594,0.01036,0.0
2024-08-19 18:15:00,329.815,35.83,0.1,60.08,0.0,341.477,209.9,0.0,0.0,0.0,0.0,0.0,35.22,42.795,0.0,0.0,626.143,0.0,0,0.0,1065.26,0.0,16.231,0.0,0.0,0.0,-0.084,64.155,2.0,0.0,17.76,698.706,0.0,0.0,0.058,0.0,43.425,50.5323,0.02,810.544,42.9974,0.0,0.0,0.0,-0.8,68.8119,13.6,0.0,0.0,0.0,0.0,828.863,0.2175,1311.5,436.188,,0.0,0.0,0.0,409.47,0.0,156.15,0.0,79.71,35.411,0.0,,0.0,0.0,20.7,46.7861,99.1668,0.01036,0.0
2024-08-19 18:20:00,328.637,36.0,0.1,62.8,0.0,341.243,209.8,0.0,0.0,0.0,0.0,0.0,34.2,43.875,0.0,0.0,633.655,0.0,0,0.0,1055.32,0.0,16.321,0.0,0.0,0.0,-0.084,65.395,2.0,0.0,22.89,723.129,0.0,0.0,0.058,0.0,43.425,57.643,0.02,810.345,51.0024,0.0,0.0,0.0,-0.8,68.3788,13.6,0.0,0.0,0.0,0.0,867.38,0.2175,1356.1,-0.5,,0.0,0.0,0.0,417.27,0.0,157.14,0.0,79.51,33.543,0.0,,0.0,0.0,25.2,3.82903,100.014,0.01036,0.0
2024-08-19 18:25:00,326.643,35.99,0.1,65.88,0.0,341.689,210.0,0.0,0.0,0.0,0.0,0.0,30.34,43.875,0.0,0.0,623.411,0.0,0,0.0,1055.3,0.0,16.447,0.0,0.0,0.0,-0.084,64.8675,2.0,0.0,26.27,700.133,0.0,0.0,0.058,0.0,43.5,63.4593,0.02,807.873,42.9974,0.0,0.0,0.0,-0.8,68.8661,13.6,0.0,0.0,0.0,0.0,825.479,0.2175,1320.3,-0.5,,0.0,0.0,0.0,448.25,0.0,157.5,0.0,80.01,38.158,0.0,,0.0,0.0,25.4,48.8669,99.2047,0.01036,0.0
2024-08-19 18:30:00,327.177,36.56,0.1,65.88,0.0,341.783,209.7,0.0,0.0,0.0,0.0,0.0,32.97,43.875,0.0,0.0,626.208,0.0,0,0.0,1054.91,0.0,15.769,0.0,0.0,0.0,-0.084,64.465,2.0,0.0,27.12,703.44,0.0,0.0,0.058,0.0,43.3687,63.0436,0.02,808.224,42.9974,0.0,0.0,0.0,-0.8,69.0826,13.6,0.0,0.0,0.0,0.0,835.157,0.2175,1320.8,-0.5,,0.0,0.0,0.0,457.14,0.0,158.04,0.0,80.01,42.856,0.0,,0.0,0.0,23.6,47.1455,99.4466,0.01036,0.0
2024-08-19 18:35:00,326.975,36.56,0.1,65.88,0.0,341.313,209.5,0.0,0.0,0.0,0.0,0.0,32.91,43.875,0.0,0.0,634.489,0.0,0,0.0,1056.3,0.0,16.107,0.0,0.0,0.0,-0.084,64.4825,2.0,0.0,29.78,704.313,0.0,0.0,0.058,0.0,43.5,68.4892,0.02,802.761,42.9974,0.0,0.0,0.0,-0.8,68.9473,13.6,0.0,0.0,0.0,0.0,880.544,0.2175,1381.4,-0.5,,0.0,0.0,0.0,457.24,0.0,156.96,0.0,80.41,43.018,0.0,,0.0,0.0,24.2,-1.62531,99.1102,0.01036,0.0
2024-08-19 18:40:00,327.64,36.56,0.1,65.88,0.0,342.628,210.9,0.0,0.0,0.0,0.0,0.0,37.06,43.875,0.0,0.0,629.818,0.0,0,0.0,1065.06,0.0,16.121,0.0,0.0,0.0,-0.084,63.9875,2.0,0.0,30.08,696.726,0.0,0.0,0.058,0.0,43.5188,70.3816,0.02,804.226,42.0,0.0,0.0,0.0,-0.8,68.7307,13.6,0.0,0.0,0.0,0.0,905.86,0.2175,1393.1,-0.5,,0.0,0.0,0.0,445.25,0.0,156.15,0.0,79.76,49.142,0.0,,0.0,0.0,24.8,44.099,98.8911,0.01036,0.0
2024-08-19 18:45:00,330.611,36.06,0.1,60.6,0.0,341.783,210.8,0.0,0.0,0.0,0.0,0.0,41.5,43.875,0.0,0.0,635.881,0.0,0,0.0,1064.46,0.0,16.167,0.0,0.0,0.0,-0.084,64.3725,2.0,0.0,32.16,702.668,0.0,0.0,0.058,0.0,43.575,77.5823,0.02,809.46,44.9986,0.0,0.0,0.0,-0.8,68.8932,13.6,0.0,0.0,0.0,0.0,950.299,0.2175,1399.1,-0.5,,0.0,0.0,0.0,410.26,0.0,157.05,0.0,79.91,48.134,0.0,,0.0,0.0,31.9,18.361,100.009,0.01036,0.0
2024-08-19 18:50:00,327.438,36.33,0.1,60.6,0.0,342.252,210.7,0.0,0.0,0.0,0.0,0.0,44.53,43.875,0.0,0.0,629.264,0.0,0,0.0,1060.76,0.0,16.107,0.0,0.0,0.0,-0.084,64.1375,2.0,0.0,30.9,694.745,0.0,0.0,0.058,0.0,43.4812,82.5836,0.02,808.163,42.9974,0.0,0.0,0.0,-0.8,69.1368,13.6,0.0,0.0,0.0,0.0,957.695,0.2175,1384.6,-0.5,,0.0,0.0,0.0,387.86,0.0,158.04,0.0,74.25,47.031,0.0,,0.0,0.0,36.9,5.73154,99.1436,0.01036,0.0
2024-08-19 18:55:00,331.074,36.45,0.1,60.6,0.0,341.994,210.6,0.0,0.0,0.0,0.0,0.0,48.07,43.875,0.0,0.0,637.691,0.0,0,0.0,1060.25,0.0,15.845,0.0,0.0,0.0,-0.084,64.485,2.0,0.0,33.91,705.185,0.0,0.0,0.058,0.0,43.575,75.5384,0.02,819.852,44.9986,0.0,0.0,0.0,-0.8,69.218,13.6,0.0,0.0,0.0,0.0,970.705,0.2175,1399.3,-0.5,,0.0,0.0,0.0,362.05,0.0,157.41,0.0,69.81,47.68,0.0,,0.0,0.0,39.8,5.98924,0.0,0.01036,0.0
2024-08-19 19:00:00,327.62,36.07,0.1,60.6,0.0,341.008,209.6,0.0,0.0,0.0,0.0,0.0,62.71,43.875,0.0,0.0,627.814,0.0,0,0.0,1060.46,0.0,15.827,0.0,0.0,0.0,-0.084,64.13,2.0,0.0,36.44,698.035,0.0,0.0,0.058,0.0,43.7063,74.0106,0.02,775.676,42.9974,0.0,0.0,0.0,-0.8,69.3804,13.6,0.0,0.0,0.0,0.0,984.022,0.2175,1389.0,-0.5,,0.0,0.0,0.0,358.25,0.0,157.14,0.0,69.3,49.02,0.0,,0.0,0.0,42.5,-0.85785,-0.49943,0.01036,0.0
2024-08-19 19:05:00,327.549,36.61,0.1,60.6,0.0,340.843,211.3,0.0,0.0,0.0,0.0,0.0,90.67,42.7275,0.0,0.0,630.533,0.0,0,0.0,1060.74,0.0,12.29,0.0,0.0,0.0,-0.084,64.04,2.0,0.0,37.58,699.915,0.0,0.0,0.058,0.0,43.7437,79.3436,0.02,756.587,34.9989,0.0,0.0,0.0,-0.8,69.8135,13.6,0.0,0.0,0.0,0.0,990.88,0.2175,1388.5,-0.5,,0.0,0.0,0.0,342.62,0.0,157.32,0.0,60.32,50.609,0.0,,0.0,0.0,43.2,1.43089,-0.47583,0.01036,0.0
2024-08-19 19:10:00,330.913,35.53,0.1,56.2,0.0,339.293,210.3,0.0,0.0,0.0,0.0,0.0,116.61,42.7275,0.0,0.0,632.877,0.0,0,0.0,1004.25,0.0,12.06,0.0,0.0,0.0,-0.084,64.57,0.0,0.0,37.63,704.094,0.0,0.0,0.058,0.0,43.725,80.8264,0.02,764.521,0.0,0.0,0.0,0.0,-0.8,69.7594,13.6,0.0,0.0,0.0,0.0,1004.33,0.2175,1396.7,-0.5,,0.0,0.0,0.0,346.35,0.0,156.24,0.0,49.96,55.94,0.0,,0.0,0.0,45.7,0.0,0.0,0.01036,0.0
2024-08-19 19:15:00,328.496,37.71,0.1,56.2,0.0,312.639,211.3,0.0,0.0,0.0,0.0,0.0,139.14,42.7275,0.0,0.0,629.023,0.0,0,0.0,971.134,0.0,12.07,0.0,0.0,0.0,-0.084,64.5025,0.0,0.0,37.56,701.342,0.0,0.0,0.058,0.0,43.65,79.1306,0.02,779.384,0.0,0.0,0.0,0.0,-0.8,69.7052,13.6,0.0,0.0,0.0,0.0,999.904,0.2175,1395.2,-0.5,,0.0,0.0,0.0,342.52,0.0,156.06,0.0,51.18,58.993,0.0,,0.0,0.0,49.4,-0.5906,-0.36868,0.01036,0.0
2024-08-19 19:20:00,331.054,36.34,0.1,56.2,0.0,315.692,210.3,0.0,0.0,0.0,0.0,0.0,167.14,42.7275,0.0,0.0,636.038,0.0,0,0.0,967.982,0.0,12.136,0.0,0.0,0.0,-0.084,64.4725,0.0,0.0,37.77,704.195,0.0,0.0,0.058,0.0,43.6687,87.8592,0.02,776.958,0.0,0.0,0.0,0.0,-0.8,69.597,13.6,0.0,0.0,0.0,0.0,999.404,0.2175,1400.5,-0.5,,0.0,0.0,0.0,345.74,0.0,156.06,0.0,19.97,59.49,0.0,,0.0,0.0,52.7,0.0,0.0,0.01036,0.0
2024-08-19 19:25:00,328.456,36.65,0.1,56.2,0.0,269.851,210.3,0.0,0.0,0.0,0.0,0.0,187.97,42.7275,0.0,0.0,630.034,0.0,0,0.0,969.924,0.0,12.168,0.0,0.0,0.0,-0.084,64.1425,0.0,0.0,37.2,700.133,0.0,0.0,0.058,0.0,43.725,85.4344,0.02,780.361,0.0,0.0,0.0,0.0,-0.8,69.7594,13.6,0.0,0.0,0.0,0.0,999.122,0.2175,1396.3,-0.5,,0.0,0.0,0.0,341.99,0.0,157.14,0.0,15.57,68.009,0.0,,0.0,0.0,57.8,-0.1867,-0.23371,0.01036,0.0
2024-08-19 19:30:00,328.425,36.65,0.0,56.2,0.0,175.798,210.3,0.0,0.0,0.0,0.0,0.0,188.27,42.7275,0.0,0.0,631.28,0.0,0,0.0,970.259,0.0,12.122,0.0,0.0,0.0,-0.084,64.3225,0.0,0.0,37.68,700.905,0.0,0.0,0.058,0.0,43.7063,89.8744,0.02,779.613,0.0,0.0,0.0,0.0,-0.8,70.2466,15.0,0.0,0.0,0.0,0.0,994.892,0.2175,1394.9,-0.5,,0.0,0.0,0.0,330.14,0.0,157.14,0.0,6.18,76.466,0.0,,0.0,0.0,58.9,-1.13557,-0.76824,0.01036,0.0
2024-08-19 19:35:00,332.142,23.86,0.0,59.6,0.0,170.749,210.3,0.0,0.0,0.0,0.0,0.0,195.29,33.885,0.0,0.0,629.881,0.0,0,0.0,991.847,0.0,16.596,0.0,0.0,0.0,-0.084,64.325,0.0,0.0,37.85,698.152,0.0,0.0,0.058,0.0,43.7625,83.9352,0.02,780.94,0.0,0.0,0.0,0.0,-0.8,52.1097,15.0,0.0,0.0,0.0,0.0,994.597,0.2175,1394.3,-0.5,,0.0,0.0,0.0,328.69,0.0,157.86,0.0,5.57,72.209,0.0,,0.0,0.0,62.2,13.9927,-0.03015,0.01036,0.0
2024-08-19 19:40:00,329.956,8.44,0.0,59.6,0.0,171.185,210.3,0.0,0.0,0.0,0.0,0.0,227.59,17.7975,0.0,0.0,630.115,0.0,0,0.0,1026.63,0.0,16.15,0.0,0.0,0.0,-0.084,64.365,0.0,0.0,37.78,701.342,0.0,0.0,0.058,0.0,43.6125,90.0629,0.02,759.867,0.0,0.0,0.0,0.0,-0.8,0.0,15.0,0.0,0.0,0.0,0.0,999.289,0.2175,1395.1,-0.5,,0.0,0.0,0.0,326.99,0.0,156.51,0.0,5.73,72.573,0.0,,0.0,0.0,58.6,12.9924,-0.15903,0.01036,0.0
2024-08-19 19:45:00,330.651,0.0,0.0,56.76,0.0,173.134,210.4,0.0,0.0,0.0,0.0,0.0,246.27,4.185,0.0,0.0,630.833,0.0,0,0.0,973.096,0.0,15.985,0.0,0.0,0.0,-0.084,64.5875,0.0,0.0,37.79,700.788,0.0,0.0,0.058,0.0,43.6125,89.8171,0.02,759.257,0.0,0.0,0.0,0.0,-0.8,0.0,15.0,0.0,0.0,0.0,0.0,1000.42,0.2175,1397.9,-0.5,,0.0,0.0,0.0,333.41,0.0,156.51,0.0,0.0,74.496,0.0,,0.0,0.0,61.5,39.9585,0.0,0.01036,0.0
2024-08-19 19:50:00,331.829,0.0,0.0,56.76,0.0,172.641,209.4,0.0,0.0,0.0,0.0,0.0,258.18,0.0,0.0,0.0,632.534,0.0,0,0.0,970.594,0.0,16.192,0.0,0.0,0.0,-0.084,64.4125,0.0,0.0,37.77,707.065,0.0,0.0,0.058,0.0,43.6875,85.6105,0.02,762.11,0.0,0.0,0.0,0.0,-0.8,0.0,15.0,0.0,0.0,0.0,0.0,1002.28,0.2175,1396.3,-0.5,,0.0,0.0,0.0,329.9,0.0,94.41,0.0,0.0,77.497,0.0,,0.0,0.0,62.6,48.0029,0.0,0.01036,0.0
2024-08-19 19:55:00,332.101,0.0,0.0,58.88,0.0,173.205,210.5,0.0,0.0,0.0,0.0,0.0,260.08,0.0,0.0,0.0,631.807,0.0,0,0.0,970.676,0.0,16.242,0.0,0.0,0.0,-0.084,64.5025,0.0,0.0,37.79,702.55,0.0,0.0,0.058,0.0,43.7812,88.5186,0.02,775.737,0.0,0.0,0.0,0.0,-0.8,0.0,15.0,0.0,0.0,0.0,0.0,1001.98,0.2175,1396.4,-0.5,,0.0,0.0,0.0,332.55,0.0,28.53,0.0,0.0,74.261,0.0,,0.0,0.0,64.3,3.99239,0.0,0.01036,0.0
2024-08-19 20:00:00,332.937,0.0,0.0,58.88,0.0,128.679,210.5,0.0,0.0,0.0,0.0,0.0,280.05,0.0,0.0,0.0,632.31,0.0,0,0.0,971.182,0.0,15.935,0.0,0.0,0.0,-0.084,64.6225,0.0,0.0,37.87,702.987,0.0,0.0,0.058,0.0,43.8,93.7984,0.02,781.505,0.0,0.0,0.0,0.0,-0.8,0.0,15.0,0.0,0.0,0.0,0.0,999.571,0.2175,1398.7,-0.5,,0.0,0.0,0.0,331.88,0.0,0.0,0.0,0.0,70.068,0.0,,0.0,0.0,74.6,-0.04526,-0.02333,0.01036,0.0
2024-08-19 20:05:00,333.249,0.0,0.0,59.92,0.0,80.1844,210.1,0.0,0.0,0.0,0.0,0.0,294.64,0.0,0.0,0.0,630.084,0.0,0,0.0,976.76,0.0,16.214,0.0,0.0,0.0,-0.084,64.475,0.0,0.0,37.82,704.867,0.0,0.0,0.058,0.0,43.875,92.9751,0.02,784.572,0.0,0.0,0.0,0.0,-0.8,0.0,15.0,0.0,0.0,0.0,0.0,998.776,0.2175,1397.3,-0.5,,0.0,0.0,0.0,332.64,0.0,0.0,0.0,0.0,73.73,0.0,,0.0,0.0,82.2,-0.92959,-0.69056,0.01036,0.0
2024-08-19 20:10:00,332.293,0.0,0.0,59.92,0.0,33.2868,210.1,0.0,0.0,0.0,0.0,0.0,309.3,0.0,0.0,0.0,627.782,0.0,0,0.0,970.252,0.0,16.051,0.0,0.0,0.0,-0.084,64.51,0.0,0.0,37.78,702.768,0.0,0.0,0.058,0.0,43.8375,91.947,0.02,790.31,0.0,0.0,0.0,0.0,-0.8,0.0,15.0,0.0,0.0,0.0,0.0,995.635,0.2175,1398.6,-0.5,,0.0,0.0,0.0,332.32,0.0,0.0,0.0,0.0,67.086,0.0,,0.0,0.0,103.4,0.0,0.0,0.01036,0.0
