SETTLEMENTDATE,BANGOWF,BAYSW,BERYLSF,BHILLGT,BOCOROCK,BODWF,BOMENSF,BROKENH,CAPTL_WF,COLEASF,COLONGRA,COLWF0,CROOKWF,CRURWF,CRWASF,CULLERIN,DARLSF1,DG_NSW1,ERARING,ERGT01,FINLYSF,GNNDHSF,GOONSF,GRIFSF,GULLRGWF,GULLRSF,GULLRWF,GUNNING,HEZ1,HILLSTN,HUMENSW,JEMALNG,JUNEESF,LIDDELL,LIMOSF1,LIMOSF2,MANSLR,METZSF,MLSP,MOLNGSF,MOREESF,MP,NETIC,NEVERSF,NYNGAN,PARSF,ROYALLA,SAPHWF,SEBSF,SHOALHAV,SITHE,SNOWY1,SNOWY2,SNOWY3,SNOWY6,STWF,SUNRSF,SUNTPSF,TALLAWAR,TARALGA,URANQ,VP,WAGGNSF,WALGRV,WELLSF,WOODLWN,WRSF,WRWF,QBYNB,WSTWYSF,NEWENSF,AVLSF,RESS1,RIVNB2,DPNTB,WYASF,CAPBES,BWTR1,CONDONG1,FLYCRKWF,RYEPARK
2023-09-18 00:00:00,30.0942,1349.1,0.0,0.0,65.09,38.4527,0.0,0.0,0.0,0.0,0.0,16.4813,33.2445,1.29877,0.0,5.34,0.0,0,1260.97,0.0,0.0,0.0,0.0,0.001526,34.4945,0.0,14.3713,9.61956,0.0,0.0,42.8871,0.0,0.0,,0.0,0.0,0.0,0.0,0.045,0.0,0.0,709.557,1271.39001465,0.0,0.0,0.00153,0.0,57.9858,0.0,0.0,0.15386,125.79,278.917,34.1,52.1,110.969,0.0,0.0,0,51.0414,0.0,1265.69,0.0,0.15358,0.0,5.96347,0.0,23.248,0.0895,0.0,0.0,0.0,0.0,0.0,0.0015,0.0,0.0,4.40132,16.13,0.0,1.82184
2023-09-18 00:05:00,28.3968,1315.71,0.0,0.0,61.74,39.1916,0.0,0.0,0.0,0.0,0.0,15.3552,28.7633,1.69703,0.0,5.22,0.0,0,1253.01,0.0,0.0,0.0,0.0,0.001526,32.8145,0.0,13.9904,10.9835,0.0,0.0,42.681,0.0,0.0,,0.0,0.0,0.0,0.0,0.045,0.0,0.0,702.159,1222.11999512,0.0,0.0,0.00153,0.0,58.8739,0.0,0.0,0.04333,122.22,339.09,34.2,52.1,119.319,0.0,0.0,0,51.9606,0.0,1261.98,0.0,0.00093,0.0,6.97423,0.0,21.7942,1.84447,0.0,0.0,0.0,0.0,0.01047,0.0015,0.0,0.0,4.40132,16.09,0.0,1.91247
2023-09-18 00:10:00,25.6976,1299.01,0.0,0.0,66.93,42.0007,0.0,0.0,0.0,0.0,0.0,15.2911,27.335,1.89616,0.0,5.91,0.0,0,1254.69,0.0,0.0,0.0,0.0,0.001526,32.6745,0.0,12.486,10.5321,0.0,0.0,42.7118,0.0,0.0,,0.0,0.0,0.0,0.0,0.045,0.0,0.0,720.983,1298.76000977,0.0,0.0,0.00153,0.0,58.0316,0.0,0.0,0.13376,-1.06,442.588,33.9,52.4,133.327,0.0,0.0,0,50.3749,0.0,1259.17,0.0,0.10704,0.0,7.27306,0.0,23.2932,1.39948,0.0,0.0,0.0,0.0,0.0,0.0015,0.0,0.0,4.40132,16.13,0.0,1.69494
2023-09-18 00:15:00,23.4961,1302.42,0.0,0.0,67.5,43.9411,0.0,0.0,7.53722,0.0,0.0,14.8577,30.034,2.19707,0.0,5.9,0.0,0,1259.09,0.0,0.0,0.0,0.0,0.001526,32.6145,0.0,9.20424,11.1264,0.0,0.0,42.8594,0.0,0.0,,0.0,0.0,0.0,0.0,0.045,0.0,0.0,717.662,1270.5300293,0.0,0.0,0.00153,0.0,57.3907,0.0,0.0,0.13376,0.0,362.323,34.1,52.2,134.524,0.0,0.0,0,49.3751,0.0,1260.24,0.0,0.0,0.0,8.09046,0.0,23.3896,0.0295,0.0,0.0,0.0,0.0,0.0,0.0015,0.0,0.0,4.40132,16.08,0.0,1.87622
2023-09-18 00:20:00,24.1948,1289.27,0.0,0.0,76.54,43.7821,0.0,0.0,10.3537,0.0,0.0,15.9548,30.9837,3.09979,0.0,5.94,0.0,0,1258.75,0.0,0.0,0.0,0.0,0.001526,30.1545,0.0,9.03603,11.6032,0.0,0.0,42.8287,0.0,0.0,,0.0,0.0,0.0,0.0,0.045,0.0,0.0,721.715,1289.86999512,0.0,0.0,0.00153,0.0,55.5596,0.0,0.0,0.1639,0.0,343.122,33.9,52.2,137.238,0.0,0.0,0,46.9032,0.0,1258.34,0.0,0.14241,0.0,9.59341,0.0,21.8967,3.82344,0.0,0.0,0.0,0.0,0.0,0.0015,0.0,0.0,4.40132,16.28,0.0,2.27503
2023-09-18 00:25:00,26.6968,1270.25,0.0,0.0,84.99,44.6717,0.0,0.0,17.8245,0.0,0.0,17.3632,32.2155,3.99809,0.0,6.42,0.0,0,1258.72,0.0,0.0,0.0,0.0,0.001526,32.8745,0.0,15.3108,12.63,0.0,0.0,42.681,0.0,0.0,,0.0,0.0,0.0,0.0,0.045,0.0,0.0,704.356,1298.18994141,0.0,0.0,0.00153,0.0,53.463,0.0,0.0,0.12371,0.0,294.328,33.6,52.1,141.446,0.0,0.0,0,41.377,0.0,1264.96,0.0,0.00093,0.0,10.569,0.0,22.4301,0.0,0.0,0.0,0.0,0.0,0.0,0.0015,0.0,0.0,4.40132,16.14,0.0,2.23877
2023-09-18 00:30:00,27.9975,1262.43,0.0,0.0,89.59,46.1725,0.0,0.0,18.0901,0.0,0.0,19.4263,32.1337,4.39635,0.0,6.68,0.0,0,1243.39,0.0,0.0,0.0,0.0,0.001526,33.2945,0.0,16.7771,13.533,0.0,0.0,42.5364,0.0,0.0,,0.0,0.0,0.0,0.0,0.045,0.0,0.0,688.829,1304.34997559,0.0,0.0,0.00153,0.0,50.0847,0.0,0.0,0.04333,0.0,288.22,33.6,52.1,141.325,0.0,0.0,0,35.4259,0.0,1257.36,0.0,0.0,0.0,11.6237,0.0,20.7993,0.0,0.0,0.0,0.0,0.0,0.0314,0.0015,0.0,0.0,4.40132,16.38,0.0,1.98499
2023-09-18 00:35:00,34.0965,1252.64,0.0,0.0,94.87,46.5828,0.0,0.0,11.2717,0.0,0.0,23.5004,33.3849,4.299,0.0,7.77,0.0,0,1257.58,0.0,0.0,0.0,0.0,0.001526,34.2345,0.0,20.7572,12.3943,0.0,0.0,42.3611,0.0,0.0,,0.0,0.0,0.0,0.0,0.045,0.0,0.0,711.388,1361.61999512,0.0,0.0,0.00153,0.0,50.4875,0.0,0.0,0.04333,0.0,229.142,33.9,52.1,141.391,0.0,0.0,0,33.1664,0.0,1262.73,0.0,8.52706,0.0,13.2409,0.0,19.5419,0.0005,0.0,0.0,0.0,0.0,0.0,0.0015,0.0,0.0,4.40132,16.25,0.0,1.94873
2023-09-18 00:40:00,35.0943,1222.59,0.0,0.0,96.15,47.3824,0.0,0.0,11.7326,0.0,0.0,27.0924,34.5129,4.19722,0.0,8.8,0.0,0,1259.19,0.0,0.0,0.0,0.0,0.001526,38.2944,0.0,18.3006,12.7871,0.0,0.0,42.5364,0.0,0.0,,0.0,0.0,0.0,0.0,0.045,0.0,0.0,715.319,1324.72998047,0.0,0.0,0.00153,0.0,49.7643,0.0,0.0,0.1639,0.0,208.843,34.2,52.1,143.412,0.0,0.0,0,33.3532,0.0,1262.95,0.0,0.02327,0.0,15.4734,0.0,19.4479,0.0055,0.0,0.0,0.0,0.02243,0.0,0.0015,0.0,0.0,4.40132,16.3,0.0,2.23877
2023-09-18 00:45:00,37.9959,1201.03,0.0,0.0,97.32,45.6325,0.0,0.0,11.7951,0.0,0.0,28.4703,37.0837,4.59991,0.0,9.69,0.0,0,1253.06,0.0,0.0,0.0,0.0,0.001526,39.0244,0.0,18.51,11.7429,0.0,0.0,42.5364,0.0,0.0,,0.0,0.0,0.0,0.0,0.045,0.0,0.0,709.02,1329.94995117,0.0,0.0,0.00153,0.0,49.7643,0.0,0.0,0.12371,0.0,168.823,33.9,52.1,143.401,0.0,0.0,0,33.9977,0.0,1258.93,0.0,0.0,0.0,17.1082,0.0,18.3981,0.56449,0.0,0.0,0.0,0.09421,0.24375,0.0015,0.0,0.0,4.40132,16.16,0.0,2.36567
2023-09-18 00:50:00,41.2971,1195.88,0.0,0.0,96.65,45.7309,0.0,0.0,10.0255,0.0,0.0,30.3929,40.343,4.19722,0.0,9.95,0.0,0,1254.94,0.0,0.0,0.0,0.0,0.001526,40.0744,0.0,15.1838,11.489,0.0,0.0,43.004,0.0,0.0,,0.0,0.0,0.0,0.0,0.045,0.0,0.0,708.116,1290.31005859,0.0,0.0,0.00153,0.0,47.5486,0.0,0.0,0.12371,0.0,149.84,33.9,52.1,144.379,0.0,0.0,0,36.3745,0.0,1261.85,0.0,0.0,0.0,17.7058,0.0,19.3197,0.0,0.0,0.0,0.0,0.0,0.0,0.0015,0.0,0.0,4.40132,16.3,0.0,2.5832
2023-09-18 00:55:00,39.6943,1177.06,0.0,0.0,97.76,45.9025,0.0,0.0,13.0432,0.0,0.0,33.373,39.3652,4.89639,0.0,10.03,0.0,0,1245.56,0.0,0.0,0.0,0.0,0.001526,40.0344,0.0,17.3865,10.5479,0.0,0.0,42.7702,0.0,0.0,,0.0,0.0,0.0,0.0,0.045,0.0,0.0,688.389,1272.14001465,0.0,0.0,0.00153,0.0,44.8203,0.0,0.0,0.13376,0.0,145.681,33.6,52.1,144.665,0.0,0.0,0,43.241,0.0,1262.73,0.0,0.0,0.0,18.9539,0.0,18.2321,0.0,0.0,0.0,0.0,0.09421,0.16001,0.0015,0.0,0.0,4.40132,15.93,0.0,2.9095
2023-09-18 01:00:00,48.6936,1185.43,0.0,0.0,98.28,46.5116,0.0,0.0,18.3518,0.0,0.0,32.6619,36.7443,4.09987,0.0,10.59,0.0,0,1250.01,0.0,0.0,0.0,0.0,0.001526,38.4044,0.0,18.4783,9.0324,0.0,0.0,42.9179,0.0,0.0,,0.0,0.0,0.0,0.0,0.045,0.0,0.0,695.665,1290.54003906,0.0,0.0,0.00153,0.0,44.8753,0.0,0.0,0.12371,0.0,141.738,33.9,52.1,145.653,0.0,0.0,0,45.702,0.0,1261.34,0.0,0.0,0.0,19.367,0.0,18.2943,0.0,0.0,0.0,0.0,0.10916,0.24674,0.0015,0.0,0.0,4.40132,16.27,0.0,3.12703
2023-09-18 01:05:00,45.4944,1149.69,0.0,0.0,98.07,48.7409,0.0,0.0,21.1019,0.0,0.0,33.0907,33.463,4.19722,0.0,12.13,0.0,0,1254.04,0.0,0.0,0.0,0.0,0.001526,36.4844,0.0,20.4969,8.32859,0.0,0.0,42.6533,0.0,0.0,,0.0,0.0,0.0,0.0,0.045,0.0,0.0,695.128,1306.56994629,0.0,0.0,0.00153,0.0,42.6322,0.0,0.0,0.12371,0.0,127.344,33.6,52.1,145.368,0.0,0.0,0,48.5402,0.0,1261.66,0.0,0.0,0.0,20.0174,0.0,16.9894,0.0,0.0,0.0,0.0,0.0,0.0,0.0015,0.0,0.0,4.40132,16.19,0.0,2.96388
