SETTLEMENTDATE,AGLSOM,ARWF,BALB,BANN,BHWF,BRYB1WF,BULBES,BULGANA,CHALLWF,CHYTWF,CLOVER,COHUNSF,CROWLWF,DARTM,DEIBDL,DG_VIC1,DIAPURWF,DUNDWF,EILDON,ELAINWF,GANNB,GANNSF,GLRWNSF,HUMEV,JEERA,JEERB,KARSF,KIAMSF,KIWF,LNGS,LOYYANGA,LOYYB,MACARTH,MCKAY,MLWF,MOORAWF,MORTLK,MRTLSWF,MTGELWF,MTMERCER,MURRAY,MUWAWF,NETIC,NEWPORT,NUMURSF,OAKLAND,PORTWF,RUBICON,SALTCRK,STOCKYD,VBB,VPGS,WAUBRAWF,WEMENSF,WINTSF,WKIEWA,YALLOURN,YAMBUK,YATSF,YENDWF,YSWF,BRYB2WF,HBESS
2023-04-09 00:00:00,0.0,114.0,0.0,0.0,92.912,50.8034,1.01,90.84,21.5,26.98,12.16,0.0,55.2694,0.0,0.0,0,6.7,260.61,0.0,28.94,0.45179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.7,0.0,1613,1005.63,204.395,0.02,4.305,132.39,0.0,89.16,48.3703,87.1,0.0,203.61,0.0,0.0,0.0,20.2,123.3,0,16.19,342.82,33.1,0.0,147.585,0.0,0.0,32.3,1077.14,28.3,0.0,54.49,15.8,8.73732,0.0
2023-04-09 00:05:00,0.0,114.1,0.0,0.0,98.368,64.3229,0.0,90.48,20.4,29.67,12.0,0.0,47.3743,0.0,0.0,0,6.0,257.92,0.0,44.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.4,0.0,1577,1065.79,204.995,0.02,5.91,120.61,0.0,90.78,45.9182,62.3,0.0,216.83,0.0,0.0,0.0,20.3,122.0,0,13.06,328.25,1.1,0.0,148.225,0.0,0.0,31.8,1067.73,28.2,0.0,47.74,15.4,8.25513,0.0
2023-04-09 00:10:00,0.0,116.1,0.0,0.0,102.028,77.2137,1.17,86.74,17.6,27.47,12.0,0.0,47.8741,0.0,0.0,0,7.0,264.16,0.0,66.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,1535,1099.62,204.295,0.02,7.185,125.07,0.0,93.24,44.705,51.7,0.0,217.68,0.0,0.0,0.0,20.2,121.8,0,23.18,323.67,1.3,0.0,147.59,0.0,0.0,31.9,1068.64,27.2,0.0,41.59,15.6,8.41993,0.0
2023-04-09 00:15:00,0.0,119.0,0.0,0.0,100.314,79.2828,0.42,79.95,18.9,27.8,12.1,0.0,47.7368,0.0,0.0,0,7.2,270.54,0.0,64.51,0.02878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.3,0.0,1512,1116.92,204.395,0.02,8.79,131.1,0.0,84.38,40.9757,54.8,0.0,215.08,0.0,0.0,0.0,22.4,113.6,0,22.59,309.5,13.1,0.0,146.938,0.0,0.0,32.0,1071.52,27.9,0.0,43.44,14.6,9.48806,0.0
2023-04-09 00:20:00,0.0,122.2,0.0,0.0,101.617,68.8151,0.31,82.76,23.1,29.14,12.1,0.0,45.996,0.0,0.0,0,7.6,263.3,0.0,49.03,0.03915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.6,0.0,1497,1102.63,199.895,0.02,8.235,155.28,0.0,81.14,39.4971,58.3,0.0,194.64,0.0,0.0,0.0,24.6,104.4,0,21.89,319.39,0.0,0.0,144.121,0.0,0.0,31.9,1075.91,27.4,0.0,56.99,18.2,8.85939,0.0
2023-04-09 00:25:00,0.0,138.6,0.0,0.0,101.149,60.9537,0.27,88.71,22.4,29.64,12.14,0.0,54.3416,0.0,0.0,0,7.0,238.16,0.0,43.47,0.56265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.6,0.0,1513,1071.43,172.196,0.02,6.615,170.29,0.0,72.46,33.1477,61.3,0.0,189.1,0.0,0.0,0.0,23.4,100.0,0,20.84,344.23,3.9,0.0,136.014,0.0,0.0,32.3,1076.7,28.1,0.0,72.19,17.9,5.53902,0.0
2023-04-09 00:30:00,0.0,161.8,0.0,0.0,100.599,47.6906,0.0,106.25,18.2,27.24,11.93,0.0,55.7978,0.0,0.0,0,7.2,189.94,0.0,37.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.8,0.0,1489,1100.0,148.697,0.02,5.985,196.46,0.0,68.54,29.342,51.8,0.0,186.66,0.0,0.0,0.0,23.0,105.8,0,17.98,387.06,0.0,0.0,138.802,0.0,0.0,31.3,1066.73,27.1,0.0,57.99,18.7,8.15137,0.0
2023-04-09 00:35:00,0.0,166.2,0.0,0.0,101.226,43.7049,0.17,97.29,19.4,20.83,12.08,0.0,55.2509,0.0,0.0,0,7.1,182.01,0.0,39.76,0.01414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.2,0.0,1473,1119.17,134.997,0.02,4.14,201.76,0.0,66.63,38.1893,43.3,0.0,181.91,0.0,0.0,0.0,18.6,106.5,0,15.63,425.03,8.2,0.0,136.181,0.0,0.0,32.3,1069.74,25.8,0.0,53.76,17.7,6.47898,0.0
2023-04-09 00:40:00,0.0,146.5,0.0,0.0,100.163,47.5563,0.5,101.51,17.8,31.66,12.18,0.0,56.574,0.0,0.0,0,4.6,188.96,0.0,43.06,0.04188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.8,0.0,1449,1096.24,132.197,0.02,3.06,198.93,0.0,66.24,35.9371,43.8,0.0,180.09,0.0,0.0,0.0,20.9,106.5,0,10.74,427.14,9.8,0.0,132.495,0.0,0.0,32.1,1075.44,26.4,0.0,43.83,17.2,8.25513,0.0
2023-04-09 00:45:00,0.0,134.0,0.0,0.0,101.603,55.8083,0.01,100.76,19.3,19.2,12.04,0.0,57.3317,0.0,0.0,0,7.2,173.96,0.0,34.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.4,0.0,1450,1118.04,129.897,0.02,3.3,204.4,0.0,67.27,39.8907,41.5,0.0,166.64,0.0,0.0,0.0,22.9,98.9,0,10.04,411.37,4.0,0.0,133.331,0.0,0.0,31.9,1070.49,27.7,0.0,49.34,16.0,10.8492,0.0
